COMMAND: python3 /audit-output/evidence/rule_inventory.py
WORKDIR: /tmp/audit-work/27-flip-case
--- OUTPUT ---
id	location	kind	attributes	role_decision	entry_sha256	entry_preview
985	reference-semantics/semantics/str.k:9	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	23ac9f9a320aa53cc0dcd15c7410b4282668c0f856c14a059308066b31032549	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
986	reference-semantics/semantics/str.k:13	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	4c7f66efcd88665dff4c35a17dc03b67c9783ab5b67b51e3f1f429be8c12c225	syntax IntSeq ::= strToCodes(String) [function]
987	reference-semantics/semantics/str.k:14	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	70d0a8a9935761aeff6d90853c1ce79fe6b2d3d84e32ade7a48810ae01e1c6bc	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
988	reference-semantics/semantics/str.k:15	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c7b4b4fc80bd1dab004d1c0cff5999112395445d816bdc9b0edecc99a8798b39	rule strToCodes("") => .IntSeq
989	reference-semantics/semantics/str.k:16	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	520b7356a67df04b8d16bfba4ca84d8e055b477dd2db1f5c1865c64225c7a564	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
990	reference-semantics/semantics/str.k:17	requires	-	MODULE_STRUCTURE	6e3021424b35a029fbb613d696ad55b28fbd81417f4b7a6d416e913e7d941ef6	requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in =========================================
991	reference-semantics/semantics/str.k:20	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	4dcfe32d71db24ec5955e3d81daa08ca2c8c1c4249a4a4c3817f846f0b17c0f5	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
992	reference-semantics/semantics/str.k:21	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	91549ced59459162b3f030f9e12b60194b79b081cabb8a3372199b240acf0dfd	rule seqConcat(.IntSeq, T:IntSeq) => T
993	reference-semantics/semantics/str.k:22	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	b8aaa07a8414960ab2e09a7e8d287988619c5616b854d3a0fa67a9011c4c911d	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
994	reference-semantics/semantics/str.k:24	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8fc5d2cd4bed1babf9e5d89c47d91fb3d37b0a7b67931e5df2f7b96ac4c1847a	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
995	reference-semantics/semantics/str.k:25	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8039b62069c1e72239f18ede04a673fdc8c5822d023118b6a05d14faaa5bd94e	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
996	reference-semantics/semantics/str.k:26	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0fe61d56dd0c3a6adda71091a6993477ab67fd29cf2727aa799595b20e4ea11c	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
997	reference-semantics/semantics/str.k:29	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	96acbdc1af10881067d4b2edc285b58dbf1e9b04fed4a7af8b1b4d3ec84b6091	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
998	reference-semantics/semantics/str.k:30	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	b646f3d3387b9d153ef8f01453f878e378af6f9923a2fa437887132d7ff05e8f	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
999	reference-semantics/semantics/str.k:32	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	0c2a240d2f88394551e618a37947d5264f22335393502b4e0b535fe4ee17b42e	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
1000	reference-semantics/semantics/str.k:33	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4144b55882343b7d74abbb053c9ceab8970ba16a65afb6398549dccfac300aa2	rule strPrefix(.IntSeq, _:IntSeq) => true
1001	reference-semantics/semantics/str.k:34	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0e758c7b129dc20e372ee10b7d456c59868ce228e665daed0b04bd14738c35df	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
1002	reference-semantics/semantics/str.k:35	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d6816398ab1624e9bdb2e81cae94e7049aa5a1faab17f799f6e2d0563a83f669	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
1003	reference-semantics/semantics/str.k:37	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	e5d82a70ec2aaeff27e0dbaebe4f7c40ff0ac2535c50906ea65726e53c9f7851	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
1004	reference-semantics/semantics/str.k:38	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	34700463fbce73098eed81cdf1ee13f8ba11e7188dcacab2c710fb5c9527d31f	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
1005	reference-semantics/semantics/str.k:39	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	af56f94634817e26d5ae76b054b84412d6768f5b43a8d82ed36a4937ec0dc4dc	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
1006	reference-semantics/semantics/str.k:40	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fa9ac92c8ecd837d834bbe194a68bd7ad0b7e9c6f215a2301252fd4f39a7aec1	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
1007	reference-semantics/semantics/str.k:41	requires	-	MODULE_STRUCTURE	262879855c07727cd745fe5c796f8c2e0580aadb065d57e7dfa24cdb1cc89c80	requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.
1008	reference-semantics/semantics/str.k:48	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	e6a79420c495be30ba61123f1b16b3235ce1737390d5e7d920ed4d34624726c2	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
1009	reference-semantics/semantics/str.k:49	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3dbb3480331f6b64c095ef6ae0b700cf565a8212397a978ae0c6a0e848b03b7f	rule strLt(.IntSeq, .IntSeq) => false
1010	reference-semantics/semantics/str.k:50	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1d055a6c97d452ded1f5b8522897bd99bfa0dd9ba3d5bab09339e76d0f414fbc	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
1011	reference-semantics/semantics/str.k:51	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d1e1c922c4b206ef8c71888f6f964968eb7bc34ab9c172778c6243675c445926	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
1012	reference-semantics/semantics/str.k:52	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1af5632197a6faa21f2063b495d5ecc1ae92eec0b7646529ecba82aff50ffafb	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
1013	reference-semantics/semantics/str.k:53	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	66583c4efcfdd0d9c8c6adde6b2ce95bde6253f060a18ca2d3a410f0c0ef8adc	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
1014	reference-semantics/semantics/str.k:54	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d72e4a9c68cd264b7906d638a49bcf274a4fae7e0c350f191081f81696042a79	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
1015	reference-semantics/semantics/str.k:56	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	eca13b5d654378ccf3a238b38ee80140e0c546b4c7eb880e210f2032a5bde48c	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
1016	reference-semantics/semantics/str.k:57	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8d9e17848541f3935a7eb29ff38727fcb72a6c88eced0c084a5453e02d23685a	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
1017	reference-semantics/semantics/str.k:58	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fd8254e2aad6ddc722ec79acfc57d3d9f56eeb5a7cedabedeb40aab07d805865	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
1018	reference-semantics/semantics/str.k:59	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0bb37c9e5117e140f89907947627e32d6756cc5e18e9518e3823c2710a62fc6c	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
1019	reference-semantics/semantics/str.k:60	endmodule	-	MODULE_STRUCTURE	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
1020	reference-semantics/semantics/subscript.k:3	module	-	MODULE_STRUCTURE	a6d1f94e4e770f9c24016905d16a5d2ab9f0dcb7ac9955f1d47d6bd6fd7e4ded	module MPY-SUBSCRIPT
1021	reference-semantics/semantics/subscript.k:4	imports	total	MODULE_STRUCTURE	9f33ed745f63b85e43ca3b5a2aae370e73c06c43e93bd2e34b19abbbfef56cb9	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
1022	reference-semantics/semantics/subscript.k:11	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	92dd5a3cbdae995653f421008f9fa2c2f911d143c899dee80374413a92482473	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
1023	reference-semantics/semantics/subscript.k:12	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	be09883d26ef7a167a1b7c21c9cc7c1ae77e2db2129f6cb2a29db81b397513b8	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
1024	reference-semantics/semantics/subscript.k:13	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c1d75e273607629d4c396d6dc6c3d5a5299fe76c572b981b90a24a65c6670175	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
1025	reference-semantics/semantics/subscript.k:14	requires	-	MODULE_STRUCTURE	d1f8cef289c0f9c466fe227527ca54bc984e16e0896bbeae758e48e2af8de6e3	requires I >Int 0
1026	reference-semantics/semantics/subscript.k:16	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	d573fee41395263868cfcc4fbae6df6d4a3bcc1a7bca14e633a30ec4f77887a1	syntax Int ::= intSeqAt(IntSeq, Int) [function]
1027	reference-semantics/semantics/subscript.k:17	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	df3c3702e26dec79e2293d12005a00e2e57e83a023d4e5b4c10abf16fc5418ff	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
1028	reference-semantics/semantics/subscript.k:18	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	dbeac13879f9348f3ac9b66964de7086724b1ad17d262be725219049dec98d95	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
1029	reference-semantics/semantics/subscript.k:19	requires	-	MODULE_STRUCTURE	d1f8cef289c0f9c466fe227527ca54bc984e16e0896bbeae758e48e2af8de6e3	requires I >Int 0
1030	reference-semantics/semantics/subscript.k:21	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	8d0629ddf60abdd87d1319c61a91897635eaf44a195cae23c3e4a9059fb8d475	syntax Int ::= normIdx(Int, Int) [function, total]
1031	reference-semantics/semantics/subscript.k:22	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	b98d45a6a45beab98faf69968542325a650d5e6805dac02b45519bfebe3115e7	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
1032	reference-semantics/semantics/subscript.k:23	rule	strict	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	70c411682f48997194fece35a1af53198cc8ab49aad6f3045b64ada2788ca53d	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
1033	reference-semantics/semantics/subscript.k:27	context	-	UNUSED_OR_STRUCTURAL_DECLARATION	e235a553cf7939b217e6aad3c563f19136b897acadf2bfa842db991933f28e85	context Subscript(HOLE, _)
1034	reference-semantics/semantics/subscript.k:28	context	-	UNUSED_OR_STRUCTURAL_DECLARATION	5b1ea90ce396aa7d7b7e3b7c62fd23dcfac82bb363fbfd3ec37260902448f6f5	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
1035	reference-semantics/semantics/subscript.k:31	rule	priority	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	14b58651f9c59c4b4f069d7f9fe90c2fb07b1daa3a9fd3f84d4707fbabac0bbb	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1036	reference-semantics/semantics/subscript.k:35	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	e2cbe99533f0bbd2f5a28abaaea776b05e2d8eb2f238a9406b0c9ab6b8287633	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
1037	reference-semantics/semantics/subscript.k:37	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	83aa86951e423ee652f166e56f679403febdfb828febf5216d59b54bda2753a5	syntax Val ::= applyIndex(Val, Int) [function]
1038	reference-semantics/semantics/subscript.k:38	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	48f741540df284d00a5203ed7cb63ffe03e24864a469f3e6667d435100b9c4b4	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
1039	reference-semantics/semantics/subscript.k:39	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	52ab84557b24a72bd0e049cec6cb67ec53e2d262f19c93e2abec650a0e856c1e	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
1040	reference-semantics/semantics/subscript.k:40	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ae9ff89686ac25dfaeac537bea712e596b04688cb2bdc650579107a77df90ead	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
1041	reference-semantics/semantics/subscript.k:44	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	170630aa9deeddb08509012149c60a38803e26774062674fa9f3653ed1fc2b30	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
1042	reference-semantics/semantics/subscript.k:49	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	560ebb71a2e12f9a78694f384d19cb1d73190b6c9e724c4bdc202b583f111b3f	syntax OptInt ::= "noB" | someB(Int)
1043	reference-semantics/semantics/subscript.k:50	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8bfda75b10b54d84f2970b20ff0a0ba47c5a1582d85d1650835cba648f8dd2da	rule <k> #evalB(NoBound) => noB ... </k>
1044	reference-semantics/semantics/subscript.k:51	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d96ec0c4fa393f873eb8cb7a071f04cd7dd79ef79fbc964d30418d3d9db92de9	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
1045	reference-semantics/semantics/subscript.k:52	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	55c49487ba7821307656b279fb60c670618fe70606d57783c776ef4b2986550c	rule <k> I:Int ~> #toSome => someB(I) ... </k>
1046	reference-semantics/semantics/subscript.k:54	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	b39cd50c6c413a35564da1aa0434956df105d8e124a63f8867bec71c7c410abd	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1047	reference-semantics/semantics/subscript.k:55	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	57331568a526494bc1ff498a0a5b2114937bca02783d0c84cb66f20539625dc0	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
1048	reference-semantics/semantics/subscript.k:56	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	9de5529341d6097ada2c96c350de569a0438d12b65aac3bf0b8c9aee97225076	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
1049	reference-semantics/semantics/subscript.k:58	rule	priority	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a66a9e5be1e7b2f6bbbe045b6ad2869abcb8989cec6f6e78e9a521e8f0f6581d	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1050	reference-semantics/semantics/subscript.k:61	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4b6c937f1b27b309ca57781e12cde5632c9fe631b46769f8b5fb2ae27e5d3559	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1051	reference-semantics/semantics/subscript.k:63	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	35803b4f4140c58723c0e31492a1715f532186e38b4e9b68650e58ae677e48dd	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1052	reference-semantics/semantics/subscript.k:64	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	42ed1f69b35deec92310fe03510da9c2a37e756a0adb052784bc11c1fc52f6f9	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1053	reference-semantics/semantics/subscript.k:66	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	82d3fca1e37ef65abb108a2ffbd5e3856ac8386e187e95b9ecc4ec29cd05de8d	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1054	reference-semantics/semantics/subscript.k:68	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	82024279903dcd3acfe4b3025fdb70009743a732985b36c0ac70ba88124c4612	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
1055	reference-semantics/semantics/subscript.k:72	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	3673727509ac1987488ad8a299c7a4a1ed9143e108520907ed8ae746269699c8	syntax Int ::= slStep(OptInt) [function, total]
1056	reference-semantics/semantics/subscript.k:73	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7c2511c1afc342c2d553e1959b388621634664d4626695f54f090959e2c08708	rule slStep(noB) => 1
1057	reference-semantics/semantics/subscript.k:74	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	38520b2d08df510dd573e03a40c5d25b7f8b89388b18d9d7aec6e9196ba1f6a1	rule slStep(someB(S:Int)) => S
1058	reference-semantics/semantics/subscript.k:76	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	12940b25c9d85c4c575623a2d2085f8f09acda4390e58e7e27114df698e02858	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1059	reference-semantics/semantics/subscript.k:77	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c272304e95c7ce58a8edc626045599c2b89782b14c2f6efa0fc1b74d00a357c5	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
1060	reference-semantics/semantics/subscript.k:78	requires	-	MODULE_STRUCTURE	a50fd15d4b22d897f54d61944b5c9f23cdbf44682e74828989283cfd19f016f9	requires slStep(ST) >Int 0
1061	reference-semantics/semantics/subscript.k:79	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	467e9a114833ddcc1137d8f42515398a429837508d024d949bf83cd789f357eb	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
1062	reference-semantics/semantics/subscript.k:80	requires	-	MODULE_STRUCTURE	123575e172ca22640eb83d9cabe34b83cfa63f4a31719d8f46f42a0de2948013	requires slStep(ST) <Int 0
1063	reference-semantics/semantics/subscript.k:81	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	eb72ac47325f36eab2b1f75d90b37e2f060ce5cce5db37d982ea3dbb2fdb54b4	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
1064	reference-semantics/semantics/subscript.k:83	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	def902114717732bd04bddb5459b883a7e72943d9905a006fa2908eeda667d1b	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1065	reference-semantics/semantics/subscript.k:84	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	20ade5d88037a29a7baf3df344d582e372217a86c0cbe10f6f4f9cf5339d2e38	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
1066	reference-semantics/semantics/subscript.k:85	requires	-	MODULE_STRUCTURE	a50fd15d4b22d897f54d61944b5c9f23cdbf44682e74828989283cfd19f016f9	requires slStep(ST) >Int 0
1067	reference-semantics/semantics/subscript.k:86	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	cae7fbde9a3d3e5110e0fa8bf841e8bc870fb6a6be3ae6796e236498c4b70bb7	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
1068	reference-semantics/semantics/subscript.k:87	requires	-	MODULE_STRUCTURE	123575e172ca22640eb83d9cabe34b83cfa63f4a31719d8f46f42a0de2948013	requires slStep(ST) <Int 0
1069	reference-semantics/semantics/subscript.k:88	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	adb5792d38521a88f1a82243e1c7db65a737c5b2beed6609f0fbd74a1da361a3	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
1070	reference-semantics/semantics/subscript.k:90	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	9ec1896aa81dbda8d1ea3e6687ee086beea967bc3822cd10a318a2f04b3aa7bd	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1071	reference-semantics/semantics/subscript.k:91	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	bf8c326510e884aa7f517b0b7167baef96a5befce0aa1e222879289b52c44fd8	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
1072	reference-semantics/semantics/subscript.k:92	requires	-	MODULE_STRUCTURE	f15b9c8b6f98925e36f9a27be86b5d2efe363caeb373bd18fdcf60a74817a235	requires I <Int 0
1073	reference-semantics/semantics/subscript.k:93	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ce657fa1174524cc125486b9898553855cac76fe30f0a8d21cc621e4e4350e24	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
1074	reference-semantics/semantics/subscript.k:94	requires	-	MODULE_STRUCTURE	ace3b0b16cb1342801352f3ae33fb0856da349826a2509399b8fdb7e3dc6c502	requires I >=Int 0
