id	file	line	kind	attributes	audit_class	assessment	text
955	reference-semantics/semantics/subscript.k	64	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
956	reference-semantics/semantics/subscript.k	66	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
957	reference-semantics/semantics/subscript.k	68	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
958	reference-semantics/semantics/subscript.k	72	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= slStep(OptInt) [function, total]
959	reference-semantics/semantics/subscript.k	73	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStep(noB)          => 1
960	reference-semantics/semantics/subscript.k	74	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStep(someB(S:Int)) => S
961	reference-semantics/semantics/subscript.k	76	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
962	reference-semantics/semantics/subscript.k	77	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
963	reference-semantics/semantics/subscript.k	79	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
964	reference-semantics/semantics/subscript.k	81	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
965	reference-semantics/semantics/subscript.k	83	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
966	reference-semantics/semantics/subscript.k	84	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
967	reference-semantics/semantics/subscript.k	86	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
968	reference-semantics/semantics/subscript.k	88	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
969	reference-semantics/semantics/subscript.k	90	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
970	reference-semantics/semantics/subscript.k	91	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
971	reference-semantics/semantics/subscript.k	93	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
972	reference-semantics/semantics/subscript.k	96	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= clampLo(Int, Int) [function, total]
973	reference-semantics/semantics/subscript.k	97	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
974	reference-semantics/semantics/subscript.k	99	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
975	reference-semantics/semantics/subscript.k	102	syntax	function,total	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= clampHi(Int, Int, Int) [function, total]
976	reference-semantics/semantics/subscript.k	103	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
977	reference-semantics/semantics/subscript.k	105	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
978	reference-semantics/semantics/subscript.k	109	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
979	reference-semantics/semantics/subscript.k	110	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
980	reference-semantics/semantics/subscript.k	113	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
981	reference-semantics/semantics/subscript.k	116	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
982	reference-semantics/semantics/subscript.k	117	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
983	reference-semantics/semantics/subscript.k	120	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
984	reference-semantics/semantics/subscript.k	122	endmodule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	endmodule
985	reference-semantics/semantics/syntax.k	3	module		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	module MPY-SYNTAX
986	reference-semantics/semantics/syntax.k	4	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports INT-SYNTAX
987	reference-semantics/semantics/syntax.k	5	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports FLOAT-SYNTAX
988	reference-semantics/semantics/syntax.k	6	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports BOOL-SYNTAX
989	reference-semantics/semantics/syntax.k	7	imports		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	imports STRING-SYNTAX
990	reference-semantics/semantics/syntax.k	9	syntax	strict,seqstrict,macro	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
991	reference-semantics/semantics/syntax.k	32	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
992	reference-semantics/semantics/syntax.k	33	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
993	reference-semantics/semantics/syntax.k	34	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Entries  ::= List{Entry, "",""}"
994	reference-semantics/semantics/syntax.k	35	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
995	reference-semantics/semantics/syntax.k	36	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax CompFors ::= List{CompFor, """"}"
996	reference-semantics/semantics/syntax.k	37	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Exprs    ::= List{Expr, "",""}"
997	reference-semantics/semantics/syntax.k	38	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
998	reference-semantics/semantics/syntax.k	39	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Bound    ::= Expr | ""NoBound"""
999	reference-semantics/semantics/syntax.k	41	syntax	strict	fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
1000	reference-semantics/semantics/syntax.k	56	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Stmts      ::= List{Stmt, """"}"
1001	reference-semantics/semantics/syntax.k	57	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
1002	reference-semantics/semantics/syntax.k	58	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
1003	reference-semantics/semantics/syntax.k	59	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
1004	reference-semantics/semantics/syntax.k	60	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax ParamNames ::= List{String, "",""}"
1005	reference-semantics/semantics/syntax.k	61	syntax		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
1006	reference-semantics/semantics/syntax.k	62	endmodule		fixed-supplied/reached-or-import	fixed-supplied-selected/no-false-witness-identified	endmodule
1007	reference-semantics/semantics/tuple.k	3	module		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	module MPY-TUPLE
1008	reference-semantics/semantics/tuple.k	4	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-CORE
1009	reference-semantics/semantics/tuple.k	5	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-ITER
1010	reference-semantics/semantics/tuple.k	6	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-LIST
1011	reference-semantics/semantics/tuple.k	7	imports		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	imports MPY-METHODS
1012	reference-semantics/semantics/tuple.k	10	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
1013	reference-semantics/semantics/tuple.k	11	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
1014	reference-semantics/semantics/tuple.k	14	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"syntax ApplyK ::= ""toTuple"""
1015	reference-semantics/semantics/tuple.k	15	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
1016	reference-semantics/semantics/tuple.k	16	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
1017	reference-semantics/semantics/tuple.k	18	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
1018	reference-semantics/semantics/tuple.k	20	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
1019	reference-semantics/semantics/tuple.k	21	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
1020	reference-semantics/semantics/tuple.k	23	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
1021	reference-semantics/semantics/tuple.k	24	syntax	function	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1022	reference-semantics/semantics/tuple.k	25	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1023	reference-semantics/semantics/tuple.k	26	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1024	reference-semantics/semantics/tuple.k	28	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
1025	reference-semantics/semantics/tuple.k	31	syntax		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	syntax KItem ::= #bindTgt(Expr, Val)
1026	reference-semantics/semantics/tuple.k	32	rule		fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1027	reference-semantics/semantics/tuple.k	35	rule	priority	fixed-supplied/unreached	fixed-supplied-unreached/no-false-witness-identified	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
