id	file	line	module	kind	class	attributes	total	functional	text
838	reference-semantics/semantics/subscript.k	22	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	reference-semantics/semantics/subscript.k	23	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
840	reference-semantics/semantics/subscript.k	27	MPY-SUBSCRIPT	context	context		no	no	context Subscript(HOLE, _)
841	reference-semantics/semantics/subscript.k	28	MPY-SUBSCRIPT	context	context		no	no	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
842	reference-semantics/semantics/subscript.k	31	MPY-SUBSCRIPT	rule	priority_rule	priority(40)	no	no	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	reference-semantics/semantics/subscript.k	35	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	reference-semantics/semantics/subscript.k	37	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax Val ::= applyIndex(Val, Int) [function]
845	reference-semantics/semantics/subscript.k	38	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	reference-semantics/semantics/subscript.k	39	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	reference-semantics/semantics/subscript.k	40	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
848	reference-semantics/semantics/subscript.k	44	MPY-SUBSCRIPT	syntax	syntax_declaration		no	no	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
849	reference-semantics/semantics/subscript.k	49	MPY-SUBSCRIPT	syntax	syntax_declaration		no	no	"syntax OptInt ::= ""noB"" | someB(Int)"
850	reference-semantics/semantics/subscript.k	50	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> #evalB(NoBound) => noB ... </k>
851	reference-semantics/semantics/subscript.k	51	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	reference-semantics/semantics/subscript.k	52	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	reference-semantics/semantics/subscript.k	54	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	reference-semantics/semantics/subscript.k	55	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	reference-semantics/semantics/subscript.k	56	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
856	reference-semantics/semantics/subscript.k	58	MPY-SUBSCRIPT	rule	priority_rule	priority(45)	no	no	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	reference-semantics/semantics/subscript.k	61	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	reference-semantics/semantics/subscript.k	63	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	64	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	66	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	68	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
862	reference-semantics/semantics/subscript.k	72	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	73	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStep(noB) => 1
864	reference-semantics/semantics/subscript.k	74	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStep(someB(S:Int)) => S
865	reference-semantics/semantics/subscript.k	76	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	reference-semantics/semantics/subscript.k	77	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
867	reference-semantics/semantics/subscript.k	79	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
868	reference-semantics/semantics/subscript.k	81	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	reference-semantics/semantics/subscript.k	83	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	reference-semantics/semantics/subscript.k	84	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
871	reference-semantics/semantics/subscript.k	86	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
872	reference-semantics/semantics/subscript.k	88	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	reference-semantics/semantics/subscript.k	90	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	reference-semantics/semantics/subscript.k	91	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
875	reference-semantics/semantics/subscript.k	93	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
876	reference-semantics/semantics/subscript.k	96	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= clampLo(Int, Int) [function, total]
877	reference-semantics/semantics/subscript.k	97	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
878	reference-semantics/semantics/subscript.k	99	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
879	reference-semantics/semantics/subscript.k	102	MPY-SUBSCRIPT	syntax	function_declaration	function, total	yes	yes	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	reference-semantics/semantics/subscript.k	103	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
881	reference-semantics/semantics/subscript.k	105	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====
882	reference-semantics/semantics/subscript.k	109	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	reference-semantics/semantics/subscript.k	110	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	reference-semantics/semantics/subscript.k	113	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	reference-semantics/semantics/subscript.k	116	MPY-SUBSCRIPT	syntax	function_declaration	function	no	yes	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	reference-semantics/semantics/subscript.k	117	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	reference-semantics/semantics/subscript.k	120	MPY-SUBSCRIPT	rule	ordinary_rule		no	no	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
888	reference-semantics/semantics/syntax.k	9	MPY-SYNTAX	syntax	macro_declaration	strict(2),seqstrict(2, 3),macro,macro,strict(1),strict(1)	no	no	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
889	reference-semantics/semantics/syntax.k	32	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
890	reference-semantics/semantics/syntax.k	33	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
891	reference-semantics/semantics/syntax.k	34	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Entries ::= List{Entry, "",""}"
892	reference-semantics/semantics/syntax.k	35	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
893	reference-semantics/semantics/syntax.k	36	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax CompFors ::= List{CompFor, """"}"
894	reference-semantics/semantics/syntax.k	37	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Exprs ::= List{Expr, "",""}"
895	reference-semantics/semantics/syntax.k	38	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
896	reference-semantics/semantics/syntax.k	39	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Bound ::= Expr | ""NoBound"""
897	reference-semantics/semantics/syntax.k	41	MPY-SYNTAX	syntax	syntax_declaration	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	no	no	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
898	reference-semantics/semantics/syntax.k	56	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Stmts ::= List{Stmt, """"}"
899	reference-semantics/semantics/syntax.k	57	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Params ::= ""Params"" ""("" ParamNames "")"""
900	reference-semantics/semantics/syntax.k	58	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
901	reference-semantics/semantics/syntax.k	59	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
902	reference-semantics/semantics/syntax.k	60	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax ParamNames ::= List{String, "",""}"
903	reference-semantics/semantics/syntax.k	61	MPY-SYNTAX	syntax	syntax_declaration		no	no	"syntax Module ::= ""Module"" ""("" Stmts "")"""
904	reference-semantics/semantics/tuple.k	10	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
905	reference-semantics/semantics/tuple.k	11	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
906	reference-semantics/semantics/tuple.k	14	MPY-TUPLE	syntax	syntax_declaration		no	no	"syntax ApplyK ::= ""toTuple"""
907	reference-semantics/semantics/tuple.k	15	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	reference-semantics/semantics/tuple.k	16	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	reference-semantics/semantics/tuple.k	18	MPY-TUPLE	rule	ordinary_rule		no	no	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)"
910	reference-semantics/semantics/tuple.k	20	MPY-TUPLE	rule	ordinary_rule		no	no	"rule <k> Compare(LV:Val, CmpOp(""in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
911	reference-semantics/semantics/tuple.k	21	MPY-TUPLE	rule	ordinary_rule		no	no	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)"
912	reference-semantics/semantics/tuple.k	23	MPY-TUPLE	rule	ordinary_rule		no	no	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
913	reference-semantics/semantics/tuple.k	24	MPY-TUPLE	syntax	function_declaration	function	no	yes	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	reference-semantics/semantics/tuple.k	25	MPY-TUPLE	rule	ordinary_rule		no	no	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	reference-semantics/semantics/tuple.k	26	MPY-TUPLE	rule	ordinary_rule		no	no	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
916	reference-semantics/semantics/tuple.k	28	MPY-TUPLE	rule	ordinary_rule		no	no	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========"
917	reference-semantics/semantics/tuple.k	31	MPY-TUPLE	syntax	syntax_declaration		no	no	syntax KItem ::= #bindTgt(Expr, Val)
918	reference-semantics/semantics/tuple.k	32	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	reference-semantics/semantics/tuple.k	35	MPY-TUPLE	rule	priority_rule	priority(40)	no	no	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
920	reference-semantics/semantics/tuple.k	42	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	reference-semantics/semantics/tuple.k	43	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
922	reference-semantics/semantics/tuple.k	44	MPY-TUPLE	rule	priority_rule	priority(40)	no	no	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
923	reference-semantics/semantics/tuple.k	49	MPY-TUPLE	syntax	syntax_declaration		no	no	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	reference-semantics/semantics/tuple.k	50	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	reference-semantics/semantics/tuple.k	51	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
926	reference-semantics/semantics/tuple.k	52	MPY-TUPLE	rule	priority_rule	priority(40)	no	no	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	reference-semantics/semantics/tuple.k	55	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	reference-semantics/semantics/tuple.k	57	MPY-TUPLE	rule	ordinary_rule		no	no	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	8	FIBFIB-VERIFICATION	syntax	function_declaration	function	no	yes	syntax Int ::= fibFrom(Int, Int, Int, Int) [function]
930	verification.k	9	FIBFIB-VERIFICATION	rule	ordinary_rule		no	no	rule fibFrom(A:Int, _B:Int, _C:Int, N:Int) => A requires N <=Int 0
931	verification.k	11	FIBFIB-VERIFICATION	rule	ordinary_rule		no	no	rule fibFrom(A:Int, B:Int, C:Int, N:Int) => fibFrom(B, C, A +Int B +Int C, N -Int 1) requires N >Int 0 // Normalize the loop's incremented index to the form produced by the // recursive fibFrom equation.
