id	scope	file	line	module	kind	classification	attributes	assessment	text
reference-semantics/semantics/sort.k:49	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	49	MPY-SORT	syntax	opaque/symbol-declaration	function,no-evaluators,symbol,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
reference-semantics/semantics/sort.k:51	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	51	MPY-SORT	syntax	equational-symbol-declaration	function,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/sort.k:53	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	53	MPY-SORT	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k:54	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	54	MPY-SORT	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k:55	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	55	MPY-SORT	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k:57	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	57	MPY-SORT	syntax	equational-symbol-declaration	function,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
reference-semantics/semantics/sort.k:58	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	58	MPY-SORT	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k:59	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	59	MPY-SORT	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule condRev(S:ValSeq, true) => revVS(S)
reference-semantics/semantics/sort.k:61	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	61	MPY-SORT	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
reference-semantics/semantics/sort.k:63	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	63	MPY-SORT	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
reference-semantics/semantics/sort.k:65	launcher-trusted-supplied-semantics	reference-semantics/semantics/sort.k	65	MPY-SORT	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
reference-semantics/semantics/str.k:8	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	8	MPY-STR	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
reference-semantics/semantics/str.k:9	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	9	MPY-STR	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
reference-semantics/semantics/str.k:13	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	13	MPY-STR	syntax	equational-symbol-declaration	function	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax IntSeq ::= strToCodes(String) [function]
reference-semantics/semantics/str.k:14	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	14	MPY-STR	rule	operational-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k:15	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	15	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule strToCodes("""") => .IntSeq"
reference-semantics/semantics/str.k:16	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	16	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
reference-semantics/semantics/str.k:20	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	20	MPY-STR	syntax	equational-symbol-declaration	function,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k:21	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	21	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule seqConcat(.IntSeq, T:IntSeq) => T
reference-semantics/semantics/str.k:22	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	22	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k:24	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	24	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
reference-semantics/semantics/str.k:25	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	25	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
reference-semantics/semantics/str.k:26	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	26	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
reference-semantics/semantics/str.k:29	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	29	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
reference-semantics/semantics/str.k:30	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	30	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
reference-semantics/semantics/str.k:32	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	32	MPY-STR	syntax	equational-symbol-declaration	function,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k:33	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	33	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strPrefix(.IntSeq, _:IntSeq) => true
reference-semantics/semantics/str.k:34	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	34	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k:35	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	35	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k:37	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	37	MPY-STR	syntax	equational-symbol-declaration	function,total	unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k:38	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	38	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
reference-semantics/semantics/str.k:39	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	39	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k:40	launcher-trusted-supplied-semantics	reference-semantics/semantics/str.k	40	MPY-STR	rule	equational-or-macro-rule		unused-by-target; ACCEPT_FIXED_UNUSED: intact launcher-trusted supplied semantics and unreachable from all target claims; no candidate extension or identified false-conclusion witness	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
