id	file	line	kind	attributes	target_scope	disposition	source
I0861	reference-semantics/semantics/subscript.k	68	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
I0862	reference-semantics/semantics/subscript.k	72	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= slStep(OptInt) [function, total]
I0863	reference-semantics/semantics/subscript.k	73	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStep(noB) => 1
I0864	reference-semantics/semantics/subscript.k	74	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStep(someB(S:Int)) => S
I0865	reference-semantics/semantics/subscript.k	76	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
I0866	reference-semantics/semantics/subscript.k	77	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
I0867	reference-semantics/semantics/subscript.k	79	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
I0868	reference-semantics/semantics/subscript.k	81	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
I0869	reference-semantics/semantics/subscript.k	83	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
I0870	reference-semantics/semantics/subscript.k	84	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
I0871	reference-semantics/semantics/subscript.k	86	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
I0872	reference-semantics/semantics/subscript.k	88	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
I0873	reference-semantics/semantics/subscript.k	90	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
I0874	reference-semantics/semantics/subscript.k	91	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
I0875	reference-semantics/semantics/subscript.k	93	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
I0876	reference-semantics/semantics/subscript.k	96	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= clampLo(Int, Int) [function, total]
I0877	reference-semantics/semantics/subscript.k	97	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
I0878	reference-semantics/semantics/subscript.k	99	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
I0879	reference-semantics/semantics/subscript.k	102	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Int ::= clampHi(Int, Int, Int) [function, total]
I0880	reference-semantics/semantics/subscript.k	103	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
I0881	reference-semantics/semantics/subscript.k	105	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====
I0882	reference-semantics/semantics/subscript.k	109	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
I0883	reference-semantics/semantics/subscript.k	110	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
I0884	reference-semantics/semantics/subscript.k	113	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
I0885	reference-semantics/semantics/subscript.k	116	syntax	function	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
I0886	reference-semantics/semantics/subscript.k	117	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
I0887	reference-semantics/semantics/subscript.k	120	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
I0888	reference-semantics/semantics/syntax.k	9	syntax	macro,seqstrict,strict	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
I0889	reference-semantics/semantics/syntax.k	32	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
I0890	reference-semantics/semantics/syntax.k	33	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
I0891	reference-semantics/semantics/syntax.k	34	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Entries ::= List{Entry, "",""}"
I0892	reference-semantics/semantics/syntax.k	35	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
I0893	reference-semantics/semantics/syntax.k	36	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax CompFors ::= List{CompFor, """"}"
I0894	reference-semantics/semantics/syntax.k	37	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Exprs ::= List{Expr, "",""}"
I0895	reference-semantics/semantics/syntax.k	38	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
I0896	reference-semantics/semantics/syntax.k	39	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Bound ::= Expr | ""NoBound"""
I0897	reference-semantics/semantics/syntax.k	41	syntax	strict	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
I0898	reference-semantics/semantics/syntax.k	56	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Stmts ::= List{Stmt, """"}"
I0899	reference-semantics/semantics/syntax.k	57	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Params ::= ""Params"" ""("" ParamNames "")"""
I0900	reference-semantics/semantics/syntax.k	58	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
I0901	reference-semantics/semantics/syntax.k	59	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
I0902	reference-semantics/semantics/syntax.k	60	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax ParamNames ::= List{String, "",""}"
I0903	reference-semantics/semantics/syntax.k	61	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	"syntax Module ::= ""Module"" ""("" Stmts "")"""
I0904	reference-semantics/semantics/tuple.k	10	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
I0905	reference-semantics/semantics/tuple.k	11	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
I0906	reference-semantics/semantics/tuple.k	14	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	"syntax ApplyK ::= ""toTuple"""
I0907	reference-semantics/semantics/tuple.k	15	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
I0908	reference-semantics/semantics/tuple.k	16	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
I0909	reference-semantics/semantics/tuple.k	18	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)"
I0910	reference-semantics/semantics/tuple.k	20	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Compare(LV:Val, CmpOp(""in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
I0911	reference-semantics/semantics/tuple.k	21	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)"
I0912	reference-semantics/semantics/tuple.k	23	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
I0913	reference-semantics/semantics/tuple.k	24	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
I0914	reference-semantics/semantics/tuple.k	25	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
I0915	reference-semantics/semantics/tuple.k	26	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
I0916	reference-semantics/semantics/tuple.k	28	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========"
I0917	reference-semantics/semantics/tuple.k	31	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #bindTgt(Expr, Val)
I0918	reference-semantics/semantics/tuple.k	32	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
I0919	reference-semantics/semantics/tuple.k	35	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
I0920	reference-semantics/semantics/tuple.k	42	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
I0921	reference-semantics/semantics/tuple.k	43	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
I0922	reference-semantics/semantics/tuple.k	44	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
I0923	reference-semantics/semantics/tuple.k	49	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
I0924	reference-semantics/semantics/tuple.k	50	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
I0925	reference-semantics/semantics/tuple.k	51	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
I0926	reference-semantics/semantics/tuple.k	52	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0927	reference-semantics/semantics/tuple.k	55	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
I0928	reference-semantics/semantics/tuple.k	57	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
I0929	verification.k	7	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	"syntax Stmts ::= ""loopBody"" [function, total]"
I0930	verification.k	8	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	"rule loopBody => Expr( Call( Attribute(Name(""result""), ""append""), Subscript(Name(""evens""), Name(""i"")))) Expr(Call(Attribute(Name(""result""), ""append""), Name(""odd""))) AugAssign(Name(""i""), ""+"", Int(1))"
I0931	verification.k	16	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	"syntax Stmts ::= ""sortEvenBody"" [function, total]"
I0932	verification.k	17	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	"rule sortEvenBody => Assign( Name(""evens""), Call( Name(""sorted""), Subscript(Name(""l""), Slice(NoBound, NoBound, Int(2))))) Assign( Name(""odds""), Subscript(Name(""l""), Slice(Int(1), NoBound, Int(2)))) Assign(Name(""result""), ListExpr(.Exprs)) Assign(Name(""i""), Int(0)) Assign(Name(""odd""), Int(0)) For(Name(""odd""), Name(""odds""), loopBody) Return( BinOp( ""+"", Name(""result""), Subscript( Name(""evens""), Slice(Call(Name(""len""), Name(""odds"")), NoBound, NoBound))))"
I0933	verification.k	38	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	"syntax Val ::= ""sortEvenClosure"" [function, total]"
I0934	verification.k	39	rule	priority	TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	"rule sortEvenClosure => closureVal((""l""), sortEvenBody, 0) // Specialized instance of MPY-FUNCTIONS' ordinary parameter-binding rule. // Making the singleton shape explicit avoids a Haskell-backend narrowing // ambiguity with the higher-priority closure-cell binding rule."
I0935	verification.k	44	rule	priority	TARGET_MATERIAL	ACCEPT_EXACT_OPERATIONAL_INSTANCE	"rule <k> #bindP((""l""), (V:Val, .Vals)) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(.Map => (""l"" |-> V), _P:Parent) ... </scopes> [priority(30)] // The source list's even- and odd-index subsequences. These formulae use // the supplied slice.indices helpers exactly as Subscript evaluation does."
I0936	verification.k	51	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	syntax ValSeq ::= evenIndices(ValSeq) [function, total] | oddIndices(ValSeq) [function, total]
I0937	verification.k	53	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule evenIndices(VS:ValSeq) => buildVS( VS, slStart(noB, someB(2), vsLen(VS)), slStop(noB, someB(2), vsLen(VS)), slStep(someB(2)))
I0938	verification.k	59	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule oddIndices(VS:ValSeq) => buildVS( VS, slStart(someB(1), someB(2), vsLen(VS)), slStop(noB, someB(2), vsLen(VS)), slStep(someB(2))) // Values appended by the for-loop while it consumes the odd-index list.
I0939	verification.k	67	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	syntax ValSeq ::= pairedVS(ValSeq, ValSeq, Int) [function, total]
I0940	verification.k	68	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule pairedVS(_:ValSeq, .ValSeq, _:Int) => .ValSeq
I0941	verification.k	69	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule pairedVS(EVS:ValSeq, vCons(O:Val, OS:ValSeq), I:Int) => vCons( valSeqAt(EVS, normIdx(I, vsLen(EVS))), vCons(O, pairedVS(EVS, OS, I +Int 1)))
I0942	verification.k	74	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	syntax Int ::= advancedIndex(Int, ValSeq) [function, total]
I0943	verification.k	75	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule advancedIndex(I:Int, .ValSeq) => I
I0944	verification.k	76	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule advancedIndex(I:Int, vCons(_:Val, OS:ValSeq)) => advancedIndex(I +Int 1, OS) // The suffix evens[len(odds):], which is empty for even-length inputs and // contains the final sorted even value for odd-length inputs.
I0945	verification.k	81	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	syntax ValSeq ::= evenSuffix(ValSeq, ValSeq) [function, total]
I0946	verification.k	82	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule evenSuffix(EVS:ValSeq, OVS:ValSeq) => buildVS( EVS, slStart(someB(vsLen(OVS)), noB, vsLen(EVS)), slStop(noB, noB, vsLen(EVS)), slStep(noB))
I0947	verification.k	89	syntax	function,total	TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	syntax ValSeq ::= assembledEvenSort(ValSeq, ValSeq) [function, total]
I0948	verification.k	90	rule		TARGET_MATERIAL	ACCEPT_TRUTHFUL_DEFINITION_OR_BODY_ALIAS	rule assembledEvenSort(EVS:ValSeq, OVS:ValSeq) => valSeqConcat(pairedVS(EVS, OVS, 0), evenSuffix(EVS, OVS)) // Symbolic ACC does not expose its head, so the reference definition's // left-recursive concat rules cannot discover this right-identity case. // The equation is the standard list-concatenation identity.
I0949	verification.k	96	rule	simplification	TARGET_MATERIAL	ACCEPT_DERIVED_EQUATION	rule valSeqConcat(VS:ValSeq, .ValSeq) => VS [simplification]
I0950	verification.k	97	rule	simplification	TARGET_MATERIAL	ACCEPT_DERIVED_EQUATION	"rule valSeqConcat( valSeqConcat(A:ValSeq, B:ValSeq), C:ValSeq) => valSeqConcat(A, valSeqConcat(B, C)) [simplification] // Plain (non-closure-cell) loop frames contain these five explicit // locals. Exposing that ""$cells"" can only occur in the framed remainder // prevents the prover from exploring the annotated-cell assignment rule."
I0951	verification.k	106	rule	simplification	TARGET_MATERIAL	ACCEPT_DERIVED_EQUATION	"rule ""$cells"" in_keys( (""evens"" |-> _EV:Val) (""odds"" |-> _OV:Val) (""result"" |-> _RV:Val) (""i"" |-> _IV:Val) (""odd"" |-> _ODD:Val) M:Map) => ""$cells"" in_keys(M) [simplification] // Returned Python lists are heap references. Observe their structural // value so the postcondition is independent of fresh heap addresses."
I0952	verification.k	118	syntax		TARGET_MATERIAL	ACCEPT_CANDIDATE_DECLARATION	"syntax KItem ::= ""#observeResult"""
I0953	verification.k	119	rule	priority	TARGET_MATERIAL	ACCEPT_OBSERVATION_BOUNDARY	rule <k> ref(H:Int) ~> #observeResult => V ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0954	verification.k	122	rule		TARGET_MATERIAL	ACCEPT_OBSERVATION_BOUNDARY	rule <k> V:Val ~> #observeResult => V ... </k> requires notBool isRefV(V)
I0955	spec.k	9	claim		TARGET_MATERIAL	ACCEPT_AUXILIARY_REACHABILITY_CLAIM	"claim [loop-correct]: <k> #iterNext(list(OVS)) ~> #loopStep(Name(""odd""), loopBody) ~> K => K </k> <env> L </env> <scopes> (L |-> scope( (""l"" |-> LV) (""evens"" |-> ref(EH)) (""odds"" |-> ref(OH)) (""result"" |-> ref(RH)) (""i"" |-> I) (""odd"" |-> ODD), parent(0))) SC => (L |-> scope( (""l"" |-> LV) (""evens"" |-> ref(EH)) (""odds"" |-> ref(OH)) (""result"" |-> ref(RH)) (""i"" |-> advancedIndex(I, OVS)) (""odd"" |-> ?ODD2), parent(0))) SC </scopes> <heap> (EH |-> list(EVS)) (OH |-> list(OALL)) (RH |-> list(ACC)) HEAP => (EH |-> list(EVS)) (OH |-> list(OALL)) (RH |-> list(valSeqConcat(ACC, pairedVS(EVS, OVS, I)))) HEAP </heap> // Entry-point theorem. sortVS is the supplied semantics' trusted, // opaque ascending sort. assembledEvenSort alternates that sorted even // subsequence with the untouched odd subsequence."
