file	kind	start_line	end_line	disposition	reason	source
reference-semantics/semantics/subscript.k	rule	117	119	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)
reference-semantics/semantics/subscript.k	rule	120	121	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
reference-semantics/semantics/subscript.k	endmodule	122	122	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	endmodule
reference-semantics/semantics/syntax.k	module	3	3	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	module MPY-SYNTAX
reference-semantics/semantics/syntax.k	imports	4	4	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports INT-SYNTAX
reference-semantics/semantics/syntax.k	imports	5	5	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports FLOAT-SYNTAX
reference-semantics/semantics/syntax.k	imports	6	6	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports BOOL-SYNTAX
reference-semantics/semantics/syntax.k	imports	7	8	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports STRING-SYNTAX
reference-semantics/semantics/syntax.k	syntax	9	31	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Expr ::= ""Int""      ""("" Int "")"""
reference-semantics/semantics/syntax.k	syntax	32	32	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
reference-semantics/semantics/syntax.k	syntax	33	33	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
reference-semantics/semantics/syntax.k	syntax	34	34	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Entries  ::= List{Entry, "",""}"
reference-semantics/semantics/syntax.k	syntax	35	35	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
reference-semantics/semantics/syntax.k	syntax	36	36	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax CompFors ::= List{CompFor, """"}"
reference-semantics/semantics/syntax.k	syntax	37	37	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Exprs    ::= List{Expr, "",""}"
reference-semantics/semantics/syntax.k	syntax	38	38	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
reference-semantics/semantics/syntax.k	syntax	39	40	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Bound    ::= Expr | ""NoBound"""
reference-semantics/semantics/syntax.k	syntax	41	55	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)]"
reference-semantics/semantics/syntax.k	syntax	56	56	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Stmts      ::= List{Stmt, """"}"
reference-semantics/semantics/syntax.k	syntax	57	57	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	syntax	58	58	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	syntax	59	59	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k	syntax	60	60	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax ParamNames ::= List{String, "",""}"
reference-semantics/semantics/syntax.k	syntax	61	61	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
reference-semantics/semantics/syntax.k	endmodule	62	62	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	endmodule
reference-semantics/semantics/tuple.k	module	3	3	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	module MPY-TUPLE
reference-semantics/semantics/tuple.k	imports	4	4	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports MPY-CORE
reference-semantics/semantics/tuple.k	imports	5	5	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports MPY-ITER
reference-semantics/semantics/tuple.k	imports	6	6	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports MPY-LIST
reference-semantics/semantics/tuple.k	imports	7	9	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	imports MPY-METHODS
reference-semantics/semantics/tuple.k	rule	10	10	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/tuple.k	rule	11	13	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	syntax	14	14	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"syntax ApplyK ::= ""toTuple"""
reference-semantics/semantics/tuple.k	rule	15	15	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	rule	16	17	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	rule	18	19	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
reference-semantics/semantics/tuple.k	rule	20	20	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
reference-semantics/semantics/tuple.k	rule	21	22	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
reference-semantics/semantics/tuple.k	rule	23	23	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
reference-semantics/semantics/tuple.k	syntax	24	24	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	rule	25	25	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	rule	26	27	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
reference-semantics/semantics/tuple.k	rule	28	30	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
reference-semantics/semantics/tuple.k	syntax	31	31	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	rule	32	34	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k>
reference-semantics/semantics/tuple.k	rule	35	41	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k>
reference-semantics/semantics/tuple.k	rule	42	42	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	rule	43	43	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	rule	44	48	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k>
reference-semantics/semantics/tuple.k	syntax	49	49	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	rule	50	50	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	rule	51	51	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	rule	52	54	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k>
reference-semantics/semantics/tuple.k	rule	55	56	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq))
reference-semantics/semantics/tuple.k	rule	57	57	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
reference-semantics/semantics/tuple.k	endmodule	58	58	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	endmodule
reference-semantics/semantics.k	requires	34	34	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"requires ""semantics/syntax.k"""
reference-semantics/semantics.k	requires	35	35	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"requires ""semantics/core.k"""
reference-semantics/semantics.k	requires	36	36	INSPECTED_FIXED_NO_USED_PATH_FALSE_WITNESS	Supplied declaration is routine/relevant or inert; no intended-path false conclusion was found. Module-level details are in REVIEW.md.	"requires ""semantics/iter.k"""
