id	file	lines	kind	attributes	disposition	rationale
K0850	reference-semantics/semantics/subscript.k	50-50	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0851	reference-semantics/semantics/subscript.k	51-51	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0852	reference-semantics/semantics/subscript.k	52-52	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0853	reference-semantics/semantics/subscript.k	54-54	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0854	reference-semantics/semantics/subscript.k	55-55	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0855	reference-semantics/semantics/subscript.k	56-56	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0856	reference-semantics/semantics/subscript.k	58-60	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0857	reference-semantics/semantics/subscript.k	61-61	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0858	reference-semantics/semantics/subscript.k	63-63	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0859	reference-semantics/semantics/subscript.k	64-65	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0860	reference-semantics/semantics/subscript.k	66-67	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0861	reference-semantics/semantics/subscript.k	68-69	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0862	reference-semantics/semantics/subscript.k	72-72	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0863	reference-semantics/semantics/subscript.k	73-73	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0864	reference-semantics/semantics/subscript.k	74-74	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0865	reference-semantics/semantics/subscript.k	76-76	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0866	reference-semantics/semantics/subscript.k	77-78	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0867	reference-semantics/semantics/subscript.k	79-80	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0868	reference-semantics/semantics/subscript.k	81-81	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0869	reference-semantics/semantics/subscript.k	83-83	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0870	reference-semantics/semantics/subscript.k	84-85	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0871	reference-semantics/semantics/subscript.k	86-87	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0872	reference-semantics/semantics/subscript.k	88-88	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0873	reference-semantics/semantics/subscript.k	90-90	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0874	reference-semantics/semantics/subscript.k	91-92	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0875	reference-semantics/semantics/subscript.k	93-94	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0876	reference-semantics/semantics/subscript.k	96-96	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0877	reference-semantics/semantics/subscript.k	97-98	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0878	reference-semantics/semantics/subscript.k	99-100	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0879	reference-semantics/semantics/subscript.k	102-102	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0880	reference-semantics/semantics/subscript.k	103-104	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0881	reference-semantics/semantics/subscript.k	105-106	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0882	reference-semantics/semantics/subscript.k	109-109	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0883	reference-semantics/semantics/subscript.k	110-112	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0884	reference-semantics/semantics/subscript.k	113-114	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0885	reference-semantics/semantics/subscript.k	116-116	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0886	reference-semantics/semantics/subscript.k	117-119	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0887	reference-semantics/semantics/subscript.k	120-121	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0888	reference-semantics/semantics/syntax.k	9-30	syntax	macro,strict,seqstrict	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0889	reference-semantics/semantics/syntax.k	32-32	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0890	reference-semantics/semantics/syntax.k	33-33	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0891	reference-semantics/semantics/syntax.k	34-34	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0892	reference-semantics/semantics/syntax.k	35-35	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0893	reference-semantics/semantics/syntax.k	36-36	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0894	reference-semantics/semantics/syntax.k	37-37	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0895	reference-semantics/semantics/syntax.k	38-38	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0896	reference-semantics/semantics/syntax.k	39-39	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0897	reference-semantics/semantics/syntax.k	41-54	syntax	strict	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0898	reference-semantics/semantics/syntax.k	56-56	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0899	reference-semantics/semantics/syntax.k	57-57	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0900	reference-semantics/semantics/syntax.k	58-58	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0901	reference-semantics/semantics/syntax.k	59-59	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0902	reference-semantics/semantics/syntax.k	60-60	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0903	reference-semantics/semantics/syntax.k	61-61	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0904	reference-semantics/semantics/tuple.k	10-10	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0905	reference-semantics/semantics/tuple.k	11-11	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0906	reference-semantics/semantics/tuple.k	14-14	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0907	reference-semantics/semantics/tuple.k	15-15	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0908	reference-semantics/semantics/tuple.k	16-16	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0909	reference-semantics/semantics/tuple.k	18-18	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0910	reference-semantics/semantics/tuple.k	20-20	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0911	reference-semantics/semantics/tuple.k	21-21	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0912	reference-semantics/semantics/tuple.k	23-23	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0913	reference-semantics/semantics/tuple.k	24-24	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
