id	file	line	end_line	module	kind	tags	text	disposition	rationale
K0833	reference-semantics/semantics/subscript.k	13	15	MPY-SUBSCRIPT	rule	ordinary	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0834	reference-semantics/semantics/subscript.k	16	16	MPY-SUBSCRIPT	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0835	reference-semantics/semantics/subscript.k	17	17	MPY-SUBSCRIPT	rule	ordinary	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0836	reference-semantics/semantics/subscript.k	18	20	MPY-SUBSCRIPT	rule	ordinary	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0837	reference-semantics/semantics/subscript.k	21	21	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0838	reference-semantics/semantics/subscript.k	22	22	MPY-SUBSCRIPT	rule	ordinary	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0839	reference-semantics/semantics/subscript.k	23	26	MPY-SUBSCRIPT	rule	ordinary	rule normIdx(I:Int, _:Int) => I requires I >=Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0840	reference-semantics/semantics/subscript.k	27	27	MPY-SUBSCRIPT	context		context Subscript(HOLE, _)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0841	reference-semantics/semantics/subscript.k	28	30	MPY-SUBSCRIPT	context		context Subscript(_:Val, HOLE:Expr)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0842	reference-semantics/semantics/subscript.k	31	34	MPY-SUBSCRIPT	rule	priority,ordinary	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0843	reference-semantics/semantics/subscript.k	35	36	MPY-SUBSCRIPT	rule	ordinary	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0844	reference-semantics/semantics/subscript.k	37	37	MPY-SUBSCRIPT	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0845	reference-semantics/semantics/subscript.k	38	38	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0846	reference-semantics/semantics/subscript.k	39	39	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0847	reference-semantics/semantics/subscript.k	40	43	MPY-SUBSCRIPT	rule	ordinary	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0848	reference-semantics/semantics/subscript.k	44	48	MPY-SUBSCRIPT	syntax		"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0849	reference-semantics/semantics/subscript.k	49	49	MPY-SUBSCRIPT	syntax		"syntax OptInt ::= ""noB"" | someB(Int)"	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0850	reference-semantics/semantics/subscript.k	50	50	MPY-SUBSCRIPT	rule	ordinary	rule <k> #evalB(NoBound) => noB ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0851	reference-semantics/semantics/subscript.k	51	51	MPY-SUBSCRIPT	rule	ordinary	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0852	reference-semantics/semantics/subscript.k	52	53	MPY-SUBSCRIPT	rule	ordinary	rule <k> I:Int ~> #toSome => someB(I) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0853	reference-semantics/semantics/subscript.k	54	54	MPY-SUBSCRIPT	rule	ordinary	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0854	reference-semantics/semantics/subscript.k	55	55	MPY-SUBSCRIPT	rule	ordinary	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0855	reference-semantics/semantics/subscript.k	56	57	MPY-SUBSCRIPT	rule	ordinary	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0856	reference-semantics/semantics/subscript.k	58	60	MPY-SUBSCRIPT	rule	priority,ordinary	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0857	reference-semantics/semantics/subscript.k	61	62	MPY-SUBSCRIPT	rule	ordinary	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0858	reference-semantics/semantics/subscript.k	63	63	MPY-SUBSCRIPT	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0859	reference-semantics/semantics/subscript.k	64	65	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0860	reference-semantics/semantics/subscript.k	66	67	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0861	reference-semantics/semantics/subscript.k	68	71	MPY-SUBSCRIPT	rule	ordinary	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0862	reference-semantics/semantics/subscript.k	72	72	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0863	reference-semantics/semantics/subscript.k	73	73	MPY-SUBSCRIPT	rule	ordinary	rule slStep(noB) => 1	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0864	reference-semantics/semantics/subscript.k	74	75	MPY-SUBSCRIPT	rule	ordinary	rule slStep(someB(S:Int)) => S	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0865	reference-semantics/semantics/subscript.k	76	76	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0866	reference-semantics/semantics/subscript.k	77	78	MPY-SUBSCRIPT	rule	ordinary	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0867	reference-semantics/semantics/subscript.k	79	80	MPY-SUBSCRIPT	rule	ordinary	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0868	reference-semantics/semantics/subscript.k	81	82	MPY-SUBSCRIPT	rule	ordinary	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0869	reference-semantics/semantics/subscript.k	83	83	MPY-SUBSCRIPT	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0870	reference-semantics/semantics/subscript.k	84	85	MPY-SUBSCRIPT	rule	ordinary	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0871	reference-semantics/semantics/subscript.k	86	87	MPY-SUBSCRIPT	rule	ordinary	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0872	reference-semantics/semantics/subscript.k	88	89	MPY-SUBSCRIPT	rule	ordinary	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0873	reference-semantics/semantics/subscript.k	90	90	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0874	reference-semantics/semantics/subscript.k	91	92	MPY-SUBSCRIPT	rule	ordinary	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0875	reference-semantics/semantics/subscript.k	93	95	MPY-SUBSCRIPT	rule	ordinary	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0876	reference-semantics/semantics/subscript.k	96	96	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0877	reference-semantics/semantics/subscript.k	97	98	MPY-SUBSCRIPT	rule	ordinary	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0878	reference-semantics/semantics/subscript.k	99	101	MPY-SUBSCRIPT	rule	ordinary	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0879	reference-semantics/semantics/subscript.k	102	102	MPY-SUBSCRIPT	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0880	reference-semantics/semantics/subscript.k	103	104	MPY-SUBSCRIPT	rule	ordinary	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0881	reference-semantics/semantics/subscript.k	105	108	MPY-SUBSCRIPT	rule	ordinary	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0882	reference-semantics/semantics/subscript.k	109	109	MPY-SUBSCRIPT	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0883	reference-semantics/semantics/subscript.k	110	112	MPY-SUBSCRIPT	rule	ordinary	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0884	reference-semantics/semantics/subscript.k	113	115	MPY-SUBSCRIPT	rule	ordinary	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0885	reference-semantics/semantics/subscript.k	116	116	MPY-SUBSCRIPT	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
K0886	reference-semantics/semantics/subscript.k	117	119	MPY-SUBSCRIPT	rule	ordinary	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	ACCEPTED_SUPPLIED_FIXED_SEMANTICS	Exact trusted supplied-semantics sentence, accepted as the selected fixed language model; used-path rules are mapped separately.
