id	file	start_line	end_line	kind	attributes	review_class	decision	text
reference-semantics/semantics/str.k:34:rule:20	reference-semantics/semantics/str.k	34	34	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k:35:rule:21	reference-semantics/semantics/str.k	35	35	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k:37:syntax:22	reference-semantics/semantics/str.k	37	37	syntax	function,total	MATERIAL_DECLARATION	ACCEPT: declaration/strictness for a constructor or value used by the pinned program	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k:38:rule:23	reference-semantics/semantics/str.k	38	38	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
reference-semantics/semantics/str.k:39:rule:24	reference-semantics/semantics/str.k	39	39	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k:40:rule:25	reference-semantics/semantics/str.k	40	41	rule		MATERIAL_FIXED_SEMANTICS	ACCEPT: manually reviewed in the reachable semantic slice; matches the intended material operation	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
reference-semantics/semantics/str.k:48:syntax:26	reference-semantics/semantics/str.k	48	48	syntax	function,total	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k:49:rule:27	reference-semantics/semantics/str.k	49	49	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(.IntSeq, .IntSeq) => false
reference-semantics/semantics/str.k:50:rule:28	reference-semantics/semantics/str.k	50	50	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k:51:rule:29	reference-semantics/semantics/str.k	51	51	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k:52:rule:30	reference-semantics/semantics/str.k	52	52	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
reference-semantics/semantics/str.k:53:rule:31	reference-semantics/semantics/str.k	53	53	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
reference-semantics/semantics/str.k:54:rule:32	reference-semantics/semantics/str.k	54	54	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k:56:rule:33	reference-semantics/semantics/str.k	56	56	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
reference-semantics/semantics/str.k:57:rule:34	reference-semantics/semantics/str.k	57	57	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
reference-semantics/semantics/str.k:58:rule:35	reference-semantics/semantics/str.k	58	58	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
reference-semantics/semantics/str.k:59:rule:36	reference-semantics/semantics/str.k	59	59	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
reference-semantics/semantics/str.k:60:endmodule:37	reference-semantics/semantics/str.k	60	60	endmodule		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	endmodule
reference-semantics/semantics/subscript.k:3:module:1	reference-semantics/semantics/subscript.k	3	3	module		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	module MPY-SUBSCRIPT
reference-semantics/semantics/subscript.k:4:imports:2	reference-semantics/semantics/subscript.k	4	4	imports		FIXED_SCAFFOLD	NO TARGET IMPACT: assembly/module/import scaffolding	imports MPY-CORE
reference-semantics/semantics/subscript.k:11:syntax:3	reference-semantics/semantics/subscript.k	11	11	syntax	function,total	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
reference-semantics/semantics/subscript.k:12:rule:4	reference-semantics/semantics/subscript.k	12	12	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
reference-semantics/semantics/subscript.k:13:rule:5	reference-semantics/semantics/subscript.k	13	14	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k:16:syntax:6	reference-semantics/semantics/subscript.k	16	16	syntax	function	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Int ::= intSeqAt(IntSeq, Int) [function]
reference-semantics/semantics/subscript.k:17:rule:7	reference-semantics/semantics/subscript.k	17	17	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
reference-semantics/semantics/subscript.k:18:rule:8	reference-semantics/semantics/subscript.k	18	19	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k:21:syntax:9	reference-semantics/semantics/subscript.k	21	21	syntax	function,total	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Int ::= normIdx(Int, Int) [function, total]
reference-semantics/semantics/subscript.k:22:rule:10	reference-semantics/semantics/subscript.k	22	22	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
reference-semantics/semantics/subscript.k:23:rule:11	reference-semantics/semantics/subscript.k	23	23	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
reference-semantics/semantics/subscript.k:27:context:12	reference-semantics/semantics/subscript.k	27	27	context		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	context Subscript(HOLE, _)
reference-semantics/semantics/subscript.k:28:context:13	reference-semantics/semantics/subscript.k	28	28	context		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	context Subscript(_:Val, HOLE:Expr)
reference-semantics/semantics/subscript.k:31:rule:14	reference-semantics/semantics/subscript.k	31	33	rule	priority	OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k:35:rule:15	reference-semantics/semantics/subscript.k	35	35	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k:37:syntax:16	reference-semantics/semantics/subscript.k	37	37	syntax	function	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Val ::= applyIndex(Val, Int) [function]
reference-semantics/semantics/subscript.k:38:rule:17	reference-semantics/semantics/subscript.k	38	38	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k:39:rule:18	reference-semantics/semantics/subscript.k	39	39	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k:40:rule:19	reference-semantics/semantics/subscript.k	40	41	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
reference-semantics/semantics/subscript.k:44:syntax:20	reference-semantics/semantics/subscript.k	44	47	syntax		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
reference-semantics/semantics/subscript.k:49:syntax:21	reference-semantics/semantics/subscript.k	49	49	syntax		OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	"syntax OptInt ::= ""noB"" | someB(Int)"
reference-semantics/semantics/subscript.k:50:rule:22	reference-semantics/semantics/subscript.k	50	50	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #evalB(NoBound) => noB ... </k>
reference-semantics/semantics/subscript.k:51:rule:23	reference-semantics/semantics/subscript.k	51	51	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k:52:rule:24	reference-semantics/semantics/subscript.k	52	52	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k:54:rule:25	reference-semantics/semantics/subscript.k	54	54	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k:55:rule:26	reference-semantics/semantics/subscript.k	55	55	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k:56:rule:27	reference-semantics/semantics/subscript.k	56	56	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
reference-semantics/semantics/subscript.k:58:rule:28	reference-semantics/semantics/subscript.k	58	60	rule	priority	OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
reference-semantics/semantics/subscript.k:61:rule:29	reference-semantics/semantics/subscript.k	61	61	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k:63:syntax:30	reference-semantics/semantics/subscript.k	63	63	syntax	function	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
reference-semantics/semantics/subscript.k:64:rule:31	reference-semantics/semantics/subscript.k	64	65	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k:66:rule:32	reference-semantics/semantics/subscript.k	66	67	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k:68:rule:33	reference-semantics/semantics/subscript.k	68	69	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
reference-semantics/semantics/subscript.k:72:syntax:34	reference-semantics/semantics/subscript.k	72	72	syntax	function,total	OUT_OF_TARGET_SLICE_DECLARATION	NO TARGET IMPACT: fixed-semantics declaration not exercised by the pinned program	syntax Int ::= slStep(OptInt) [function, total]
reference-semantics/semantics/subscript.k:73:rule:35	reference-semantics/semantics/subscript.k	73	73	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule slStep(noB) => 1
reference-semantics/semantics/subscript.k:74:rule:36	reference-semantics/semantics/subscript.k	74	74	rule		OUT_OF_TARGET_SLICE_FIXED_RULE	NO TARGET IMPACT: cannot match the pinned program's reachable constructors/control states; no false witness asserted	rule slStep(someB(S:Int)) => S
