id	file	line	kind	attributes	disposition	rationale	entry
1019	reference-semantics/semantics/tuple.k	21	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
1020	reference-semantics/semantics/tuple.k	23	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
1021	reference-semantics/semantics/tuple.k	24	syntax	function	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1022	reference-semantics/semantics/tuple.k	25	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1023	reference-semantics/semantics/tuple.k	26	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1024	reference-semantics/semantics/tuple.k	28	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
1025	reference-semantics/semantics/tuple.k	31	syntax	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	syntax KItem ::= #bindTgt(Expr, Val)
1026	reference-semantics/semantics/tuple.k	32	rule	-	FIXED_SUPPLIED_USED_AND_CHECKED	Trusted supplied-semantics entry reached by solution.mpy; its evaluation order, guard, and state footprint were reviewed.	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1027	reference-semantics/semantics/tuple.k	35	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
1028	reference-semantics/semantics/tuple.k	42	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1029	reference-semantics/semantics/tuple.k	43	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1030	reference-semantics/semantics/tuple.k	44	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1031	reference-semantics/semantics/tuple.k	49	syntax	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1032	reference-semantics/semantics/tuple.k	50	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1033	reference-semantics/semantics/tuple.k	51	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1034	reference-semantics/semantics/tuple.k	52	rule	priority	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1035	reference-semantics/semantics/tuple.k	55	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1036	reference-semantics/semantics/tuple.k	57	rule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1037	reference-semantics/semantics/tuple.k	58	endmodule	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	endmodule
1038	reference-semantics/semantics.k	34	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/syntax.k"
1039	reference-semantics/semantics.k	35	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/core.k"
1040	reference-semantics/semantics.k	36	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/iter.k"
1041	reference-semantics/semantics.k	37	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/range.k"
1042	reference-semantics/semantics.k	38	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/operators.k"
1043	reference-semantics/semantics.k	39	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/int.k"
1044	reference-semantics/semantics.k	40	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/bool.k"
1045	reference-semantics/semantics.k	41	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/float.k"
1046	reference-semantics/semantics.k	42	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/str.k"
1047	reference-semantics/semantics.k	43	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/set.k"
1048	reference-semantics/semantics.k	44	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/list.k"
1049	reference-semantics/semantics.k	45	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/tuple.k"
1050	reference-semantics/semantics.k	46	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/subscript.k"
1051	reference-semantics/semantics.k	47	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/comprehension.k"
1052	reference-semantics/semantics.k	48	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/methods.k"
1053	reference-semantics/semantics.k	49	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/controls.k"
1054	reference-semantics/semantics.k	50	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/functions.k"
1055	reference-semantics/semantics.k	51	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/builtins.k"
1056	reference-semantics/semantics.k	52	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/call.k"
1057	reference-semantics/semantics.k	53	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/sort.k"
1058	reference-semantics/semantics.k	54	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/assert.k"
1059	reference-semantics/semantics.k	55	requires	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/dict.k"
1060	reference-semantics/semantics.k	56	requires	concrete	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	requires "semantics/concrete.k"
1061	reference-semantics/semantics.k	58	module	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	module MPY
1062	reference-semantics/semantics.k	59	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-CORE
1063	reference-semantics/semantics.k	60	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-ITER
1064	reference-semantics/semantics.k	61	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-RANGE
1065	reference-semantics/semantics.k	62	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-OPERATORS
1066	reference-semantics/semantics.k	63	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-INT
1067	reference-semantics/semantics.k	64	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-BOOL
1068	reference-semantics/semantics.k	65	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-FLOAT
1069	reference-semantics/semantics.k	66	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-STR
1070	reference-semantics/semantics.k	67	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-SET
1071	reference-semantics/semantics.k	68	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-LIST
1072	reference-semantics/semantics.k	69	imports	-	FIXED_SUPPLIED_UNUSED	Type-and-byte-identical trusted supplied-semantics entry; not reachable from the submitted program's construct slice and adds no candidate-local proof power.	imports MPY-TUPLE
