file	start_line	end_line	classification	statement	use_scope	assessment	rationale
spec.k	8	37	claim	"claim [entry-point]: <k> #applyK( toCall(closureVal((""numbers"", .ParamNames), findClosestBody, 0)), (list(floatVals(fCons(A, fCons(B, FS)))), .Vals)) => tuple(vCons( closestLowVS( floatVals(fCons(A, fCons(B, FS))), 0, 1, pairLow(orderPairState(A, B)), pairHigh(orderPairState(A, B))), vCons( closestHighVS( floatVals(fCons(A, fCons(B, FS))), 0, 1, pairLow(orderPairState(A, B)), pairHigh(orderPairState(A, B))), .ValSeq))) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires 0 <=Int floatSeqLen(FS)"	target entry claim	RESULT_CONSTRAINING_BUT_ASSUMPTION_DEPENDENT	The postcondition is discriminating, but repeats the same opaque closest* terms written by the loop bridge.
verification.k	7	7	syntax,macro	"syntax Expr ::= ""findClosestLoopCondition"" [macro]"	proof-local extension	ACCEPT_EXACT_AST_FRAGMENT	Macro declaration/equation text matches the translated loop condition or body.
verification.k	8	12	rule,ordinary	"rule findClosestLoopCondition => Compare( Name(""i""), CmpOp(""<"", BinOp(""-"", Call(Name(""len""), Name(""numbers"")), Int(1))))"	proof-local extension	ACCEPT_EXACT_AST_FRAGMENT	Macro declaration/equation text matches the translated loop condition or body.
verification.k	13	13	syntax,macro	"syntax Stmts ::= ""findClosestLoopBody"" [macro]"	proof-local extension	ACCEPT_EXACT_AST_FRAGMENT	Macro declaration/equation text matches the translated loop condition or body.
verification.k	14	38	rule,ordinary	"rule findClosestLoopBody => Assign(Name(""low""), Subscript(Name(""numbers""), Name(""i""))) Assign(Name(""high""), Subscript(Name(""numbers""), Name(""j""))) If(Compare(Name(""low""), CmpOp("">"", Name(""high""))), Assign( TupleExpr(Name(""low""), Name(""high"")), TupleExpr(Name(""high""), Name(""low""))), .Stmts) If(Compare( BinOp(""-"", Name(""high""), Name(""low"")), CmpOp(""<"", BinOp(""-"", Name(""best_high""), Name(""best_low"")))), Assign(Name(""best_low""), Name(""low"")) Assign(Name(""best_high""), Name(""high"")), .Stmts) AugAssign(Name(""j""), ""+"", Int(1)) If(Compare( Name(""j""), CmpOp(""=="", Call(Name(""len""), Name(""numbers"")))), AugAssign(Name(""i""), ""+"", Int(1)) Assign(Name(""j""), BinOp(""+"", Name(""i""), Int(1))), .Stmts) Assign(Name(""low""), Name(""best_low"")) Assign(Name(""high""), Name(""best_high"")) .Stmts"	proof-local extension	ACCEPT_EXACT_AST_FRAGMENT	Macro declaration/equation text matches the translated loop condition or body.
verification.k	39	39	syntax,function	"syntax Stmts ::= ""findClosestBody"" [function]"	proof-local extension	PINNING_GAP_MANUAL_COPY	Manual body equation matches the submitted AST by review, but the proof never loads solution.mpy.
verification.k	40	57	rule,ordinary	"rule findClosestBody => Expr(Str(""Return a closest pair, ordered from smaller to larger."")) Assign(Name(""best_low""), Subscript(Name(""numbers""), Int(0))) Assign(Name(""best_high""), Subscript(Name(""numbers""), Int(1))) If(Compare(Name(""best_low""), CmpOp("">"", Name(""best_high""))), Assign( TupleExpr(Name(""best_low""), Name(""best_high"")), TupleExpr(Name(""best_high""), Name(""best_low""))), .Stmts) Assign(Name(""low""), Name(""best_low"")) Assign(Name(""high""), Name(""best_high"")) Assign(Name(""i""), Int(0)) Assign(Name(""j""), Int(1)) While(findClosestLoopCondition, findClosestLoopBody) Return(TupleExpr(Name(""best_low""), Name(""best_high""))) .Stmts"	proof-local extension	PINNING_GAP_MANUAL_COPY	Manual body equation matches the submitted AST by review, but the proof never loads solution.mpy.
verification.k	58	58	syntax	"syntax FloatSeq ::= "".FloatSeq"" | fCons(Float, FloatSeq)"	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	59	59	syntax,function,total	syntax ValSeq ::= floatVals(FloatSeq) [function, total]	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	60	60	rule,ordinary	rule floatVals(.FloatSeq) => .ValSeq	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	61	63	rule,ordinary	rule floatVals(fCons(F:Float, FS:FloatSeq)) => vCons(F, floatVals(FS))	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	64	64	syntax,function,total	syntax Int ::= floatSeqLen(FloatSeq) [function, total]	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	65	65	rule,ordinary	rule floatSeqLen(.FloatSeq) => 0	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	66	68	rule,ordinary	rule floatSeqLen(fCons(_:Float, FS:FloatSeq)) => 1 +Int floatSeqLen(FS)	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	69	71	rule,simplification	rule vsLen(floatVals(FS:FloatSeq)) => floatSeqLen(FS) [simplification]	proof-local extension	ACCEPT_STRUCTURAL_DEFINITION	Constructor conversion/length equations are exhaustive, disjoint, and descending.
verification.k	72	72	syntax,function,total	syntax Float ::= floatAt(FloatSeq, Int) [function, total]	proof-local extension	LIMITED_TOTAL_ABSTRACTION	Declared total beyond its equations; .FloatSeq/negative/OOB terms remain abstract. Target uses in-bounds indices.
verification.k	73	73	rule,ordinary	rule floatAt(fCons(F:Float, _:FloatSeq), 0) => F	proof-local extension	ACCEPT_ON_GUARDED_DOMAIN	Accessor equation is mathematically correct on its explicit in-bounds/descent domain.
verification.k	74	79	rule,ordinary	rule floatAt(fCons(_:Float, FS:FloatSeq), I:Int) => floatAt(FS, I -Int 1) requires I >Int 0	proof-local extension	ACCEPT_ON_GUARDED_DOMAIN	Accessor equation is mathematically correct on its explicit in-bounds/descent domain.
verification.k	80	86	rule,simplification	rule valSeqAt(floatVals(FS:FloatSeq), I:Int) => floatAt(FS, I) requires 0 <=Int I andBool I <Int floatSeqLen(FS) [simplification]	proof-local extension	ACCEPT_ON_GUARDED_DOMAIN	Accessor equation is mathematically correct on its explicit in-bounds/descent domain.
verification.k	87	88	syntax	syntax PairState ::= pairState(Float, Float)	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	89	90	syntax,function,total	syntax Float ::= pairLow(PairState) [function, total] | pairHigh(PairState) [function, total]	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	91	91	syntax,function,total	syntax Val ::= pairTuple(PairState) [function, total]	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	92	92	rule,ordinary	rule pairLow(pairState(L:Float, _:Float)) => L	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	93	93	rule,ordinary	rule pairHigh(pairState(_:Float, H:Float)) => H	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	94	96	rule,ordinary	rule pairTuple(pairState(L:Float, H:Float)) => tuple(vCons(L, vCons(H, .ValSeq)))	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	97	97	syntax,function,total	syntax PairState ::= orderPairState(Float, Float) [function, total]	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	98	99	rule,ordinary	rule orderPairState(A:Float, B:Float) => pairState(B, A) requires gtF(A, B)	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	100	102	rule,ordinary	rule orderPairState(A:Float, B:Float) => pairState(A, B) requires notBool gtF(A, B)	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	103	104	syntax,function,total	syntax PairState ::= considerPair(PairState, Float, Float) [function, total] | considerOrdered(PairState, Float, Float) [function, total]	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	105	107	rule,ordinary	rule considerPair(P:PairState, A:Float, B:Float) => considerOrdered(P, B, A) requires gtF(A, B)	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	108	111	rule,ordinary	rule considerPair(P:PairState, A:Float, B:Float) => considerOrdered(P, A, B) requires notBool gtF(A, B)	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	112	115	rule,ordinary	rule considerOrdered( pairState(BL:Float, BH:Float), L:Float, H:Float) => pairState(L, H) requires floatLt(subF(H, L), subF(BH, BL))	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	116	123	rule,ordinary	rule considerOrdered(P:PairState, L:Float, H:Float) => P requires notBool floatLt( subF(H, L), subF(pairHigh(P), pairLow(P)))	proof-local extension	ACCEPT_PAIR_DEFINITION	Projection, ordering, and strict-improvement equations match the program's pair update.
verification.k	124	125	syntax,function,total	syntax PairState ::= scanPairs(FloatSeq, Int, Int, PairState) [function, total]	proof-local extension	LIMITED_TOTAL_ABSTRACTION	scanPairs is totalized over arbitrary indices although only 0<=I<J<len is operationally justified.
verification.k	126	127	rule,ordinary	rule scanPairs(FS:FloatSeq, I:Int, _J:Int, P:PairState) => P requires I >=Int floatSeqLen(FS) -Int 1	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations enumerate lexicographic pairs and descend only under 0<=I<J<len; arbitrary indices are not justified.
verification.k	128	135	rule,ordinary	rule scanPairs(FS:FloatSeq, I:Int, J:Int, P:PairState) => scanPairs( FS, I +Int 1, I +Int 2, considerPair(P, floatAt(FS, I), floatAt(FS, J))) requires I <Int floatSeqLen(FS) -Int 1 andBool J +Int 1 ==Int floatSeqLen(FS)	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations enumerate lexicographic pairs and descend only under 0<=I<J<len; arbitrary indices are not justified.
verification.k	136	144	rule,ordinary	rule scanPairs(FS:FloatSeq, I:Int, J:Int, P:PairState) => scanPairs( FS, I, J +Int 1, considerPair(P, floatAt(FS, I), floatAt(FS, J))) requires I <Int floatSeqLen(FS) -Int 1 andBool J +Int 1 =/=Int floatSeqLen(FS)	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations enumerate lexicographic pairs and descend only under 0<=I<J<len; arbitrary indices are not justified.
verification.k	145	145	syntax,function,total	syntax PairState ::= lastOrderedPair(FloatSeq) [function, total]	proof-local extension	UNUSED_PARTIAL_HELPER	lastOrderedPair is unused and accesses len-2/len-1 without a length guard.
verification.k	146	153	rule,ordinary	rule lastOrderedPair(FS:FloatSeq) => orderPairState( floatAt(FS, floatSeqLen(FS) -Int 2), floatAt(FS, floatSeqLen(FS) -Int 1))	proof-local extension	UNUSED_PARTIAL_HELPER	lastOrderedPair is unused and accesses len-2/len-1 without a length guard.
verification.k	154	154	syntax,function,total	syntax Float ::= floatValAt(ValSeq, Int) [function, total]	proof-local extension	LIMITED_TOTAL_ABSTRACTION	Declared total beyond Float-headed/in-bounds ValSeq cases; target calls remain Float-headed and in bounds.
verification.k	155	155	rule,ordinary	rule floatValAt(vCons(F:Float, _:ValSeq), 0) => F	proof-local extension	ACCEPT_ON_GUARDED_DOMAIN	Float ValSeq accessor equation is correct for Float-headed in-bounds inputs.
verification.k	156	159	rule,ordinary	rule floatValAt(vCons(_:Float, VS:ValSeq), I:Int) => floatValAt(VS, I -Int 1) requires I >Int 0	proof-local extension	ACCEPT_ON_GUARDED_DOMAIN	Float ValSeq accessor equation is correct for Float-headed in-bounds inputs.
verification.k	160	161	syntax,function,total	syntax PairState ::= scanPairsVS(ValSeq, Int, Int, PairState) [function, total]	proof-local extension	LIMITED_TOTAL_ABSTRACTION	scanPairsVS is totalized beyond its valid loop-index/Float-list domain.
verification.k	162	163	rule,ordinary	rule scanPairsVS(VS:ValSeq, I:Int, _J:Int, P:PairState) => P requires I >=Int vsLen(VS) -Int 1	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations match one remaining iteration on valid Float-list loop states.
verification.k	164	171	rule,ordinary	rule scanPairsVS(VS:ValSeq, I:Int, J:Int, P:PairState) => scanPairsVS( VS, I +Int 1, I +Int 2, considerPair(P, floatValAt(VS, I), floatValAt(VS, J))) requires I <Int vsLen(VS) -Int 1 andBool J +Int 1 ==Int vsLen(VS)	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations match one remaining iteration on valid Float-list loop states.
verification.k	172	184	rule,ordinary	rule scanPairsVS(VS:ValSeq, I:Int, J:Int, P:PairState) => scanPairsVS( VS, I, J +Int 1, considerPair(P, floatValAt(VS, I), floatValAt(VS, J))) requires I <Int vsLen(VS) -Int 1 andBool J +Int 1 =/=Int vsLen(VS)	proof-local extension	ACCEPT_ON_LOOP_INDEX_INVARIANT	Equations match one remaining iteration on valid Float-list loop states.
verification.k	185	188	syntax,function,total,symbol,no-evaluators	syntax Float ::= closestLowVS(ValSeq, Int, Int, Float, Float) [function, total, symbol(closestLowVS), no-evaluators] | closestHighVS(ValSeq, Int, Int, Float, Float) [function, total, symbol(closestHighVS), no-evaluators]	proof-local extension	REJECT_RESULT_BEARING_ORACLE	Opaque symbolic projections influence the return and postcondition; only concrete evaluator equations constrain them.
verification.k	189	191	rule,concrete	rule closestLowVS(VS:ValSeq, I:Int, J:Int, BL:Float, BH:Float) => pairLow(scanPairsVS(VS, I, J, pairState(BL, BH))) [concrete]	proof-local extension	ACCEPT_CONCRETE_ONLY	Ground evaluator equation agrees with scanPairsVS, but supplies no symbolic universal connection theorem.
verification.k	192	200	rule,concrete	rule closestHighVS(VS:ValSeq, I:Int, J:Int, BL:Float, BH:Float) => pairHigh(scanPairsVS(VS, I, J, pairState(BL, BH))) [concrete]	proof-local extension	ACCEPT_CONCRETE_ONLY	Ground evaluator equation agrees with scanPairsVS, but supplies no symbolic universal connection theorem.
