source	lines	kind	attributes	text	disposition
/reference/reference-semantics/semantics/str.k:16	16-19	rule	ordinary	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128 // ==== operators: + / == / != / in =========================================	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:20	20-20	syntax	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:21	21-21	rule	ordinary	rule seqConcat(.IntSeq, T:IntSeq) => T	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:22	22-23	rule	ordinary	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:24	24-24	rule	ordinary	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:25	25-25	rule	ordinary	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:26	26-28	rule	ordinary	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:29	29-29	rule	ordinary	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:30	30-31	rule	ordinary	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:32	32-32	syntax	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:33	33-33	rule	ordinary	rule strPrefix(.IntSeq, _:IntSeq) => true	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:34	34-34	rule	ordinary	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:35	35-36	rule	ordinary	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:37	37-37	syntax	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:38	38-38	rule	ordinary	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:39	39-39	rule	ordinary	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:40	40-47	rule	ordinary	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs)) // ==== lexicographic order: < / <= / > / >= by code point (= Python str order on the code // model). strLt reduces on GROUND code-seqs (krun) but is inert/OPAQUE on symbolic ones // (a proof's codesProj(V) is an abstract IntSeq — no constructor rule matches), so a symbolic // str `<` stays a trusted opaque term the way sortVS / intFloatDiv do. Additive: fires only on // str </<=/>/>= comparisons.	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:48	48-48	syntax	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:49	49-49	rule	ordinary	rule strLt(.IntSeq, .IntSeq) => false	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:50	50-50	rule	ordinary	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:51	51-51	rule	ordinary	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:52	52-52	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:53	53-53	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:54	54-55	rule	ordinary	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:56	56-56	rule	ordinary	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:57	57-57	rule	ordinary	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:58	58-58	rule	ordinary	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/str.k:59	59-59	rule	ordinary	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:11	11-11	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:12	12-12	rule	ordinary	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:13	13-15	rule	ordinary	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:16	16-16	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:17	17-17	rule	ordinary	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:18	18-20	rule	ordinary	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:21	21-21	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:22	22-22	rule	ordinary	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:23	23-26	rule	ordinary	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:27	27-27	context	-	context Subscript(HOLE, _)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:28	28-30	context	-	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:31	31-34	rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:35	35-36	rule	ordinary	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:37	37-37	syntax	function	syntax Val ::= applyIndex(Val, Int) [function]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:38	38-38	rule	ordinary	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:39	39-39	rule	ordinary	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:40	40-43	rule	ordinary	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:44	44-48	syntax	-	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:49	49-49	syntax	-	syntax OptInt ::= "noB" | someB(Int)	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:50	50-50	rule	ordinary	rule <k> #evalB(NoBound) => noB ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:51	51-51	rule	ordinary	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:52	52-53	rule	ordinary	rule <k> I:Int ~> #toSome => someB(I) ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:54	54-54	rule	ordinary	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:55	55-55	rule	ordinary	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:56	56-57	rule	ordinary	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:58	58-60	rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:61	61-62	rule	ordinary	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:63	63-63	syntax	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:64	64-65	rule	ordinary	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:66	66-67	rule	ordinary	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:68	68-71	rule	ordinary	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:72	72-72	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:73	73-73	rule	ordinary	rule slStep(noB) => 1	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:74	74-75	rule	ordinary	rule slStep(someB(S:Int)) => S	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:76	76-76	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:77	77-78	rule	ordinary	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
/reference/reference-semantics/semantics/subscript.k:79	79-80	rule	ordinary	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0	TRUSTED-FIXED-UNREACHABLE-MODULE: selected supplied semantics and inert for this program
