file	line	kind	classification	attributes	text	disposition	review_rationale
reference-semantics/semantics/tuple.k	28	rule	ordinary-rule		"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	31	syntax	syntax-declaration		syntax KItem ::= #bindTgt(Expr, Val)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	32	rule	ordinary-rule		rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	35	rule	priority-semantic-rule	priority	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	42	rule	ordinary-rule		rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	43	rule	ordinary-rule		rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	44	rule	priority-semantic-rule	priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	49	syntax	syntax-declaration		syntax KItem ::= #unpackSeq(Exprs, ValSeq)	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	50	rule	ordinary-rule		rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	51	rule	ordinary-rule		rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	52	rule	priority-semantic-rule	priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	55	rule	ordinary-rule		rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	57	rule	ordinary-rule		rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
reference-semantics/semantics/tuple.k	58	endmodule	endmodule		endmodule	ACCEPTED-FIXED	Reviewed as part of the immutable supplied definition. It is coherent on its declared subset or unreachable from this program; no proof-local false conclusion witness was found beyond the separately marked string-model limitations.
verification.k	1	requires	requires		"requires ""reference-semantics/semantics.k"""	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	3	module	module		module VERIFICATION	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	4	imports	imports		imports MPY	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	7	syntax	syntax-declaration	function,total	syntax Stmts ::= solveBody ( ) [function, total]	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	8	rule	ordinary-rule		"rule solveBody() => Assign(Name(""result""), Call(Attribute(Name(""s""), ""swapcase""), .Exprs)) If(Compare(Name(""result""), CmpOp(""=="", Name(""s""))), Return(Subscript(Name(""s""), Slice(NoBound, NoBound, UnaryOp(""-"", Int(1))))) .Stmts, .Stmts) Return(Name(""result"")) .Stmts"	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	17	syntax	syntax-declaration	function,total	syntax Module ::= solutionModule ( ) [function, total]	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	18	rule	ordinary-rule		"rule solutionModule() => Module(FuncDef(""solve"", Params(""s""), solveBody()))"	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	21	syntax	syntax-declaration	function,total	syntax Val ::= solutionClosure ( ) [function, total]	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	22	rule	ordinary-rule		"rule solutionClosure() => closureVal(""s"", .ParamNames, solveBody(), 0)"	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	26	syntax	syntax-declaration	function,total	syntax Bool ::= containsLetter ( IntSeq ) [function, total]	DOMAIN-NARROWING-UNUSED	Defines 'letter' as ASCII mapSwap change; false as a Python-Unicode characterization (for example U+4E2D), though these helpers are unused by the claims.
verification.k	27	rule	ordinary-rule		rule containsLetter(CS) => notBool (mapSwap(CS) ==K CS)	DOMAIN-NARROWING-UNUSED	Defines 'letter' as ASCII mapSwap change; false as a Python-Unicode characterization (for example U+4E2D), though these helpers are unused by the claims.
verification.k	29	syntax	syntax-declaration	function,total	syntax IntSeq ::= solveSpec ( IntSeq ) [function, total]	DOMAIN-NARROWING-UNUSED	Defines 'letter' as ASCII mapSwap change; false as a Python-Unicode characterization (for example U+4E2D), though these helpers are unused by the claims.
verification.k	30	rule	ordinary-rule		rule solveSpec(CS) => #if containsLetter(CS) #then mapSwap(CS) #else revIS(CS) #fi	DOMAIN-NARROWING-UNUSED	Defines 'letter' as ASCII mapSwap change; false as a Python-Unicode characterization (for example U+4E2D), though these helpers are unused by the claims.
verification.k	37	rule	simplification-rule	simplification	rule doSlice(str(CS), noB, noB, someB(-1)) => str(revIS(CS)) [simplification]	TRUE-LOOKING-UNVALIDATED-BRIDGE	Result-bearing simplification used by the reverse claim. No false witness was found, but bridge-free universal connection claims did not close.
verification.k	41	rule	simplification-rule	simplification	rule buildIS(CS, isLen(CS) +Int -1, -1, -1) => revIS(CS) [simplification]	TRUE-LOOKING-UNVALIDATED-BRIDGE	Result-bearing simplification used by the reverse claim. No false witness was found, but bridge-free universal connection claims did not close.
verification.k	45	syntax	syntax-declaration		syntax KItem ::= #runSolve ( IntSeq )	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	46	rule	ordinary-rule		"rule <k> #runSolve(CS) => #loadAll(solutionModule()) ~> Call(Name(""solve""), (str(CS), .Exprs)) ... </k>"	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	49	endmodule	endmodule		endmodule	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
verification.k	51	module	module		module VERIFICATION-SYNTAX	ACCEPTED-EXACT-PINNING	Exact constructor definitions, inert runner expansion, or module plumbing; mechanical comparison and body mutation confirm execution dependence.
