id	source	module	line_start	line_end	keyword	category	attributes	relevance	decision	normalized_sha256	normalized_sentence
K-0965	semantics/subscript.k	MPY-SUBSCRIPT	120	121	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	68b366dedd7d79096626e82fbaa88bc954129111f50f44fe8e7be568f11ea4a2	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K-0966	semantics/syntax.k	MPY-SYNTAX	4	4	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	549ff9577e48f84166cff97c44b34be0e7224b138ffc651802ef6e9dcfde5500	imports INT-SYNTAX
K-0967	semantics/syntax.k	MPY-SYNTAX	5	5	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	57afda1786d22d995573523f49342280f158fcd841d333439b17a44120be7b40	imports FLOAT-SYNTAX
K-0968	semantics/syntax.k	MPY-SYNTAX	6	6	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	53df7c7bde9742b651b6208bf2d29aed7e6cfec6eeed12c7af5ebc790e3c8608	imports BOOL-SYNTAX
K-0969	semantics/syntax.k	MPY-SYNTAX	7	8	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5a171c0d093c3345d9e07e15e5f3768211a92909782e475d3d50063a338f319c	imports STRING-SYNTAX
K-0970	semantics/syntax.k	MPY-SYNTAX	9	31	syntax	syntax:macro	strict(2) | seqstrict(2, 3) | macro | macro | strict(1) | strict(1)	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	970a5d907eb7e8719c2231b6232969f2dc9f205fd1d7c210c1529f39ef36afe0	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K-0971	semantics/syntax.k	MPY-SYNTAX	32	32	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	31fa5777bd647a4f25c58d68c85eb6c09619c01637f6df1bab48dc8b483e1a58	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K-0972	semantics/syntax.k	MPY-SYNTAX	33	33	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3bf94dbad23a84b43e9aa25c15c21623947d6e776c73abfcae7187615db19847	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K-0973	semantics/syntax.k	MPY-SYNTAX	34	34	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0e6de400c48346b7d36a41e6bd8bf0980e98ec9480c37c9e1447cdd6f20eeee0	syntax Entries ::= List{Entry, ","}
K-0974	semantics/syntax.k	MPY-SYNTAX	35	35	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5bb59c5f0dc165e1a3c95708cf38f932c8f75c3f79b40696254c91e9ce14d48c	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K-0975	semantics/syntax.k	MPY-SYNTAX	36	36	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	76d2ff7278fb79223076a48063fb3990b4456a793dc2ebc0dae8979f1c8a8177	syntax CompFors ::= List{CompFor, ""}
K-0976	semantics/syntax.k	MPY-SYNTAX	37	37	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5d0831f6c932f17e2c6a98fb109159767a6973adcf6c887c24f437ca5bac1a8e	syntax Exprs ::= List{Expr, ","}
K-0977	semantics/syntax.k	MPY-SYNTAX	38	38	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	2d7648621bd02a753995ccf8dc080239ab17e1e24b7d352f86ca59e91a27e7c8	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K-0978	semantics/syntax.k	MPY-SYNTAX	39	40	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0a207e7f6805a1fa7e9f84cb33748203011d32695e6a85d35c0ad0a2dd9da87c	syntax Bound ::= Expr | "NoBound"
K-0979	semantics/syntax.k	MPY-SYNTAX	41	55	syntax	syntax	strict(2) | strict(3) | strict(2) | strict(1) | strict | strict | strict	reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	1fdf12132fa6e34f9320cff44f77ddd81272816de7922284fab69897bf43f4db	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K-0980	semantics/syntax.k	MPY-SYNTAX	56	56	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	a815785974c2b381c1312f576d97ec94ebca743960cc443c92b8f44c8a0d74fe	syntax Stmts ::= List{Stmt, ""}
K-0981	semantics/syntax.k	MPY-SYNTAX	57	57	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	f9fd64833dd16dab12d5564129d63d642aefec063a071b470a02478201643b04	syntax Params ::= "Params" "(" ParamNames ")"
K-0982	semantics/syntax.k	MPY-SYNTAX	58	58	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	19c7da008dd612726936901b0d383a1c69bae9bb11460463187ccbc85b485212	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K-0983	semantics/syntax.k	MPY-SYNTAX	59	59	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ff2cf5e4bb8759039c00ed5554e68f13d9298d8895d0d4df552558eeac2195bf	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K-0984	semantics/syntax.k	MPY-SYNTAX	60	60	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	8788a8da7c08b959b55f76539af04c5a55abe26a1584ada00a2820ee79b3501e	syntax ParamNames ::= List{String, ","}
K-0985	semantics/syntax.k	MPY-SYNTAX	61	61	syntax	syntax		reachable	fixed supplied rule/declaration; reviewed sound on submitted integer path	8da28960d4db086d4929161f541cf022015dc577e72bf3fa9a3c5249ddb90cdb	syntax Module ::= "Module" "(" Stmts ")"
K-0986	semantics/tuple.k	MPY-TUPLE	4	4	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
K-0987	semantics/tuple.k	MPY-TUPLE	5	5	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
K-0988	semantics/tuple.k	MPY-TUPLE	6	6	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	511c798e04e96a7ad3e9efe5e06eb4804d66d38f1294d62d46068dc7eafb0373	imports MPY-LIST
K-0989	semantics/tuple.k	MPY-TUPLE	7	9	imports	imports		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	09fe9e0706aef859710b0c5447f1427e859a1a9e9660b612e310bb91d51ec923	imports MPY-METHODS
K-0990	semantics/tuple.k	MPY-TUPLE	10	10	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	6088fae06255bb7360c99a675f37b1b629f669561408698b684244d07f7f15cb	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K-0991	semantics/tuple.k	MPY-TUPLE	11	13	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d8c8d186a0d0dea5a4e118c70b52af3609edfabd17970d55303510cfd041e188	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K-0992	semantics/tuple.k	MPY-TUPLE	14	14	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	508a95f61aed6d1129b9e3f84b2cc6d4021eb25accb256e816573049feff554b	syntax ApplyK ::= "toTuple"
K-0993	semantics/tuple.k	MPY-TUPLE	15	15	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ff193ea2849e97ee999677d4a6b7f490cbe8fd917a21c5b418eb6620def33124	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K-0994	semantics/tuple.k	MPY-TUPLE	16	17	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b0d84d481730d06c5882783cccdcdbaf7a0b81c185e990531bf607fc1dc9b01d	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K-0995	semantics/tuple.k	MPY-TUPLE	18	19	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	25153c3caf4c231c39cf912a4a670df203f58cc9ac4e01dcb6383f28400a9ed6	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K-0996	semantics/tuple.k	MPY-TUPLE	20	20	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4e02486b9482d2cace94eb83c1cb2c6dfa8fda78806420970245c05e9408c1cd	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K-0997	semantics/tuple.k	MPY-TUPLE	21	22	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	49fb4172dbeb8e8b160b7081e58ae5f55fc5fe8e35bc64980d7e8badc0f8ec54	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K-0998	semantics/tuple.k	MPY-TUPLE	23	23	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	bd7254bbf1105af77c015d6c37e329774f93ff7da7628dac38536f793e7eaf75	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K-0999	semantics/tuple.k	MPY-TUPLE	24	24	syntax	syntax:function	function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	df13ef70912b4ded4f2c2f97e50011c9ef936dff982309cfb623b77d247755d2	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K-1000	semantics/tuple.k	MPY-TUPLE	25	25	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	663f7ddf889dc5c9c1fd12455b160afe66ad15883ae2930da18fb89d423d57ce	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K-1001	semantics/tuple.k	MPY-TUPLE	26	27	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	11dc3e7b5407cf8290d6db0b5c907d3d24396c53d91de763f2e5262412fc95d2	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
K-1002	semantics/tuple.k	MPY-TUPLE	28	30	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	aef9af9e20033b3370e23e53369cc2dcbde9d967ed9a0314e2cb2ef5e5c9a059	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K-1003	semantics/tuple.k	MPY-TUPLE	31	31	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	98b229b9b4321ace7e17cbcc2dc0408fe6d1dfad46dffa400d30f3c40ccaad7d	syntax KItem ::= #bindTgt(Expr, Val)
K-1004	semantics/tuple.k	MPY-TUPLE	32	34	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	c3fab775730b56fa281ed34cd936ba5a5b472887c8359d897366a7399e4ec366	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K-1005	semantics/tuple.k	MPY-TUPLE	35	41	rule	rule:priority	priority(40)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	bc76f6241e7dc38c889bd7385b99c3b84b3c97ab0caccdc38cc73a989f9b5068	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
K-1006	semantics/tuple.k	MPY-TUPLE	42	42	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0d5b4092fa171333cbf5df6b548b5769cbb17dc4e57757e026b955c62cd7a9f3	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K-1007	semantics/tuple.k	MPY-TUPLE	43	43	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	a816acd68173f30a351177661e1ba49e2973160662cab9411e1a005ba8fd01c5	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K-1008	semantics/tuple.k	MPY-TUPLE	44	48	rule	rule:priority	priority(40)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	59e31bc4012c3b5ce874435d4ab90d2e927d6ef521ec6ed5da59856e7dddbfa8	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K-1009	semantics/tuple.k	MPY-TUPLE	49	49	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7dbe45ad3aa2cd3bf8ecd6f3515826ea6cbe564d227a73d51ed9eb4c590411e1	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K-1010	semantics/tuple.k	MPY-TUPLE	50	50	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3187abeadb723949255c0b48fe693a94615b14483be47e07de1b13b7a83b4a5c	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K-1011	semantics/tuple.k	MPY-TUPLE	51	51	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	441a29fab67a3f419ca7d4e56794565181965d88658ae3d0aee1955872cc8c5c	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K-1012	semantics/tuple.k	MPY-TUPLE	52	54	rule	rule:priority	priority(40)	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f7778b4441622195b3db508c4c0c2de69955765341598d49a4776dee3790868f	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K-1013	semantics/tuple.k	MPY-TUPLE	55	56	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d538f44e4a19103a092dbf9a77a9075f2ee785584b073b22709dbccb1d090415	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K-1014	semantics/tuple.k	MPY-TUPLE	57	57	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	2377fb943da101e36f2c0d35e43554ee1815fe1b1fe043893a271defc9620fd7	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K-1015	verification.k	VERIFICATION	4	7	imports	imports		proof-local	declaration/import; no execution shortcut	6ae4e1db797b2c5a9b115b591095b3516869431c6682a05468cf9bfec87aac66	imports MPY
K-1016	verification.k	VERIFICATION	8	8	syntax	syntax:function	function	proof-local	exact syntactic sharing; sound	df9445ca5243ee71607f2cb885bace30bf74a048afba10b94a90decb6f7486d7	syntax Stmts ::= largestDivisorBody() [function]
K-1017	verification.k	VERIFICATION	9	21	rule	rule:ordinary		proof-local	exact regenerated statement body; sound	4dc883be7558c48413570e94ef894be86bb7f2defba4701dddd8ecbdfc6fdf61	rule largestDivisorBody() => Expr(Str("Return the largest positive divisor of n that is smaller than n.")) Assign(Name("divisor"), BinOp("-", Name("n"), Int(1))) While( Compare( BinOp("%", Name("n"), Name("divisor")), CmpOp("!=", Int(0))), AugAssign(Name("divisor"), "-", Int(1))) Return(Name("divisor"))
K-1018	verification.k	VERIFICATION	22	24	syntax	syntax:function	function | function	proof-local	mathematical summary declaration; sound	f7d8fdf35c573b6ed4a79e66f63c38da35259df5481b55bd50219fde24fd0e7e	syntax Int ::= largestProperDivisor(Int) [function] | firstDivisorAtOrBelow(Int, Int) [function]
K-1019	verification.k	VERIFICATION	25	27	rule	rule:ordinary		proof-local-unused	truthful definition; unused by target claims	7e08785f2fa3d9871eb727a17489e6ad09a58d3acdd6b1aa0576bb1cf35e0069	rule largestProperDivisor(N:Int) => firstDivisorAtOrBelow(N, N -Int 1)
K-1020	verification.k	VERIFICATION	28	30	rule	rule:ordinary		proof-local	divisor base equation; sound on guard	ff250606498fa2b0f63ef3d95275fc5bcf246520b20e477dc18297ba8710f027	rule firstDivisorAtOrBelow(N:Int, D:Int) => D requires D >Int 0 andBool pyMod(N, D) ==Int 0
K-1021	verification.k	VERIFICATION	31	37	rule	rule:ordinary		proof-local	descending non-divisor equation; sound and decreasing	864338f2577bfe3d8f78663dcfd53efcfbb9747d6d849326441f6cbd4b554fb8	rule firstDivisorAtOrBelow(N:Int, D:Int) => firstDivisorAtOrBelow(N, D -Int 1) requires D >Int 1 andBool pyMod(N, D) =/=Int 0
K-1022	verification.k	VERIFICATION	38	41	rule	rule:simplification	simplification, label(deleteFreshFrame)	proof-local	guarded extensional Map deletion fact; sound	feff944e2f19f17c55e3bc4182bfa0059f8872fc9fa1462060bd73b09293f630	rule (1 |-> _S:Scope SC:Map) [1 <- undef] => SC requires notBool 1 in_keys(SC) [simplification, label(deleteFreshFrame)]
K-1023	spec.k	LOOP-SPEC	4	8	imports	imports		target-claim	audited separately for adequacy and satisfiability	c9ea3dd45f204446d73a7c80562ae112680efac12dabb8fbabe9fe20dfbe5ec4	imports VERIFICATION
K-1024	spec.k	LOOP-SPEC	9	38	claim	claim	label(loopCorrect)	target-claim	audited separately for adequacy and satisfiability	09cf3755fe03824c9a2223c97e3970a9c10f1c8dbc0d3740f41460f3e47f35ef	claim <k> #while( Compare( BinOp("%", Name("n"), Name("divisor")), CmpOp("!=", Int(0))), AugAssign(Name("divisor"), "-", Int(1))) ~> Return(Name("divisor")) .Stmts ~> #endcall => firstDivisorAtOrBelow(N, D) ~> .K </k> <env> 1 => 0 </env> <scopes> SC:Map 1 |-> scope( "n" |-> N "divisor" |-> D, parent(0)) => SC </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N >Int 1 andBool D >=Int 1 andBool D <Int N [label(loopCorrect)]
K-1025	spec.k	INIT-SPEC	42	43	imports	imports		target-claim	audited separately for adequacy and satisfiability	c9ea3dd45f204446d73a7c80562ae112680efac12dabb8fbabe9fe20dfbe5ec4	imports VERIFICATION
