index	a	b	canonical	submitted	math_gcd
17667	671947725917071726	964040686769457860	2	2	2
17668	-507717957192408904	-512339284146396688	-8	8	8
17669	-753951982416985265	719960791444993482	1	1	1
17670	866125524708410286	472196264051479980	6	6	6
17671	-671657830714381429	427324042373283794	1	1	1
17672	732597106849895287	-767042355049761295	-1	1	1
17673	424522685123091458	-314650496032766037	-1	1	1
17674	306232017108680182	-933146062429921950	-2	2	2
17675	695474573396052731	153009061933350266	1	1	1
17676	482146228922861094	470458600368349698	6	6	6
17677	-15577510698902893	909107468651376640	1	1	1
17678	90390244577761672	900916897218015017	1	1	1
17679	-311676527103698362	576313128435317304	2	2	2
17680	701207102846877376	301472615652777651	1	1	1
17681	-467653268476663719	-771311103756199961	-1	1	1
17682	-958113681403908329	513863838404390648	1	1	1
17683	813420561720374200	-202396644450550405	-5	5	5
17684	-363898309060744379	138885687716702803	1	1	1
17685	-684776001294708275	-564377689774922794	-1	1	1
17686	-99828648456694999	951144701427291067	1	1	1
17687	-190119060888599343	757207486765938408	3	3	3
17688	254457257578178918	-4399865459027707	-1	1	1
17689	503775279796545462	-960062657629427893	-1	1	1
17690	62252070255977566	-445145133954202816	-2	2	2
17691	962438322873565873	-720758651993999469	-1	1	1
17692	-152072557799778945	-525908829553787174	-1	1	1
17693	-795036487447097336	-890647471908075860	-4	4	4
17694	813213390344815321	450024724249366206	1	1	1
17695	792840725240780006	-415695589733536907	-1	1	1
17696	-236424777174994970	-641137713097602845	-5	5	5
17697	-349577594031845288	-112466414752162195	-1	1	1
17698	486931080517445102	737674417091959989	1	1	1
17699	135056449369238255	159048419981607478	1	1	1
17700	692895641476002491	970231446220942278	1	1	1
17701	-620784035852911886	-592976072484641613	-1	1	1
17702	528706811470789346	-873090188691855759	-1	1	1
17703	920953822926759448	-678692606406566018	-2	2	2
17704	-953347297838097363	-596777561710964956	-1	1	1
17705	851750675822935501	444161305456185764	1	1	1
17706	494096138307396767	-460392182800858191	-1	1	1
17707	202586130715528059	39567260295408307	1	1	1
17708	953486385302727795	958420858757045067	3	3	3
17709	-804354010730622615	317130048373261487	1	1	1
17710	-602498791877945325	109554932142242204	1	1	1
17711	464069743697047624	-267497697384722939	-1	1	1
17712	-243896170961192345	623087729571039847	1	1	1
17713	-864155032297939504	-133540677162929231	-1	1	1
17714	978835248126210128	-427094032471112064	-16	16	16
17715	961561236648408676	-704656737472092859	-1	1	1
17716	350382817714683387	367780970489316379	1	1	1
17717	-507974037859036048	344323378424580567	1	1	1
17718	827185372332457603	135364482305063678	1	1	1
17719	-33498019846511358	253049828857640633	1	1	1
17720	589324423928245779	-795129649804541043	-3	3	3
17721	34992178258215558	-69811094178507181	-1	1	1
17722	206137459207320123	94999947388039521	3	3	3
17723	-457154274760558340	-701927748240074051	-1	1	1
17724	61090504408311570	545058746313953946	6	6	6
17725	-361378818781213277	-933389117160243382	-1	1	1
17726	205960532645919850	-100369517151165786	-2	2	2
17727	122572098830002143	-615574628705184944	-1	1	1
17728	-740917532424564301	-368910471168098907	-1	1	1
17729	-755704100729866578	-127953738510008283	-3	3	3
17730	358873884843456477	276654150571691279	1	1	1
17731	283830672479190052	-731932447174330948	-4	4	4
17732	-724414354993782260	-755776832285991695	-5	5	5
17733	-385880505646288097	-508087953429098406	-1	1	1
17734	-168848951345591188	-443275360695102654	-2	2	2
17735	680522320026379371	883910301105141436	1	1	1
17736	-834976738469597651	-976341992347814982	-1	1	1
17737	-419665503971688421	490717552717392693	1	1	1
17738	649155769848554945	871390840012359413	1	1	1
17739	-638121651471973310	871356163864745783	1	1	1
17740	887174016545090954	-604719807674297164	-2	2	2
17741	774691762787812264	-692567987629247751	-1	1	1
17742	-534929480959767442	-338775171249893936	-2	2	2
17743	-103016102225580711	802277610801375886	1	1	1
17744	-864016974160043795	855799331314623861	1	1	1
17745	-538596340464706554	-956614962781768957	-1	1	1
17746	-923512458652193225	-124467118482684725	-25	25	25
17747	-347473765265321241	-838947068671471994	-1	1	1
17748	-18615223376791761	185717619502616786	1	1	1
17749	-505210309846850885	-900127415905942995	-5	5	5
17750	-262498817604034173	663715767734808069	3	3	3
17751	371901534090787510	-885009933056522896	-2	2	2
17752	580047759160210567	-337643094494528639	-1	1	1
17753	-573698400627333359	-413296201643598038	-1	1	1
17754	265828851969245716	-242695678724976638	-2	2	2
17755	-789267225167890287	256250630160243352	1	1	1
17756	-714820714619401848	-234184425853570448	-8	8	8
17757	-626187439226752177	851612934889836854	1	1	1
17758	796840103963408242	-716401124452950329	-1	1	1
17759	-394432135404414401	777595277802778406	1	1	1
17760	210154434537728077	-59551942408893547	-1	1	1
17761	-742572295258965506	207071205676136316	2	2	2
17762	-21334903145203800	-375730003619915933	-1	1	1
17763	-626713994701325572	-713036045142789254	-2	2	2
17764	-976568951210119103	-378683457117025404	-1	1	1
17765	-462459569068457411	-616107843577800207	-1	1	1
17766	379780542281142634	-404329460816492180	-2	2	2
17767	-555361749526742216	795919214747481365	1	1	1
17768	-467558111472364752	325247667308554320	48	48	48
17769	829172396090792229	434829718214127482	1	1	1
17770	-203624138882395712	-126770624613736134	-2	2	2
17771	603163004239225425	-815955015919482713	-1	1	1
17772	604613532175008564	652578003544912667	1	1	1
17773	596059381922867557	-856989163646129579	-1	1	1
17774	971432470199680305	294155400784000260	15	15	15
17775	-564170010312612983	336113855254867150	1	1	1
17776	970804807435339381	-99096146728509862	-1	1	1
17777	45795530351280637	927419233662405509	1	1	1
17778	-529905980060574441	412655118695988100	1	1	1
17779	705796187618923621	-140504792025508968	-1	1	1
17780	419212539039788957	-311714228086128906	-1	1	1
17781	420352908775031089	-407125254781544974	-1	1	1
17782	739671109354958212	-159329167208783718	-2	2	2
17783	959039370233105758	273093047320924862	2	2	2
17784	324810281638510311	919693322715353075	1	1	1
17785	262354314215714326	-847797925169067159	-1	1	1
17786	-780556463526503160	-806529584153561614	-2	2	2
17787	737606069439599015	-981592649313656274	-1	1	1
17788	-916051894142071521	-73800678088452669	-3	3	3
17789	582588861965404166	705657501438582206	2	2	2
17790	865289230911073994	-313102769965719479	-1	1	1
17791	834717488966143035	99236596955674593	3	3	3
17792	337302853309265039	119402816087176325	1	1	1
17793	-628004736104402842	762190431834611005	1	1	1
17794	-966864869486666026	-257519739007039089	-1	1	1
17795	251733992003213176	440970419689961010	2	2	2
17796	-573998896210969048	786224705837443368	8	8	8
17797	512986883891139192	-946402106070316449	-3	3	3
17798	-25737986728140230	427010943862155190	10	10	10
17799	686243435948030120	-491343325629768982	-2	2	2
17800	-732595220913013436	-473683047655859572	-4	4	4
17801	-976737161404054606	151199354417352130	2	2	2
17802	-795733521587919793	-280032860484366366	-1	1	1
17803	983383944116077800	992571603745488571	1	1	1
17804	913151929579874810	-583472308968253960	-10	10	10
17805	-113665072150991180	262379980742917369	1	1	1
17806	-192933432184662903	993077078652886643	1	1	1
17807	194753136453263340	-336339201125965805	-5	5	5
17808	706393192486912329	-234691423601954543	-49	49	49
17809	999295562028136120	-578704568345983761	-11	11	11
17810	524574274819766772	827317390596957162	6	6	6
17811	-571241374040593110	-385518409262147895	-15	15	15
17812	-891083328044208754	-97672698952851914	-2	2	2
17813	878592912065392768	-702575092250925321	-1	1	1
17814	857057736213893801	-975604974001421839	-1	1	1
17815	-484532147640249548	-537645216057917791	-1	1	1
17816	14750314798062320	-334607585466668917	-1	1	1
17817	-62939864880836741	952913023128691721	1	1	1
17818	951247305963331205	-748139493946675847	-1	1	1
17819	-340414869928554172	-728786419677682047	-1	1	1
17820	-736059881721592752	426120121575615305	1	1	1
17821	486693834122035266	773478331698361522	2	2	2
17822	-319246900610389125	-945180866413230153	-3	3	3
17823	669532570882333328	-321910511929899597	-1	1	1
17824	227804988956708161	-640723475834666655	-1	1	1
17825	81294829007587531	-31170718586935924	-1	1	1
17826	-994116218101116035	843676673001210246	1	1	1
17827	-23469800116926048	157799183010549300	12	12	12
17828	-212040067282361169	-428758586606120795	-271	271	271
17829	-577994081980492261	-335580183951150604	-1	1	1
17830	-47024905517036857	-711125891720081019	-1	1	1
17831	-28986290445453720	274614255689967814	2	2	2
17832	643938572372376580	-680590311871628082	-2	2	2
17833	127081765264417625	929985492239405368	1	1	1
17834	470772756290688249	529684130332752196	1	1	1
17835	-302231329970270699	883673121143111275	1	1	1
17836	224205019950737822	-378109036857331703	-1	1	1
17837	636963653548541593	524062798517757214	1	1	1
17838	196542676662700541	-126780464280957230	-1	1	1
17839	659456160171705593	645270443223887081	1	1	1
17840	-184341175458662030	368624911418456889	1	1	1
17841	-281318331774804067	316019547011632156	23	23	23
17842	-530201432561323068	693234622631583415	1	1	1
17843	-636472811074294365	160320612877834093	1	1	1
17844	-199795011553769039	-646818716780299815	-19	19	19
17845	421419225214675547	856980212460440999	1	1	1
17846	-98772100973594741	-112206621510772317	-1	1	1
17847	-815520646471917605	882765277466030847	1	1	1
17848	95127567996503628	-949326901521948882	-18	18	18
17849	563490527490105261	556805705975878928	1	1	1
17850	-426371457182501245	592263356209287722	1	1	1
17851	402765911684905845	633505387285407544	1	1	1
17852	-487420463498744139	877344193864304579	7	7	7
17853	431454349536025352	199687267594897567	1	1	1
17854	992355121382092175	-40744203317215825	-25	25	25
17855	677901627071738790	994730049685725170	10	10	10
17856	526179209563340024	392469689137474208	8	8	8
17857	-408110146573344680	20520065121838888	8	8	8
17858	267387985856771841	800585058676679667	3	3	3
17859	-543347010052441539	-796270431032600621	-1	1	1
17860	-538153379602490136	593735257606254671	59	59	59
17861	522938774614971452	-977659980544926496	-172	172	172
17862	341449091939288425	-599921572321560981	-1	1	1
17863	-768579562112338541	541830384875795770	1	1	1
17864	632500049646195071	-683023888555873202	-1	1	1
17865	-329513387513379305	95055584353247718	1	1	1
17866	809510354806847331	-370397377783982021	-11	11	11
17867	834561985661198758	38215704841005346	2	2	2
17868	-629216551750766059	-176432537418606190	-1	1	1
17869	-428672179512215281	-243824029328158787	-1	1	1
17870	-393939916791677298	676311847682648547	3	3	3
17871	-862085615215060605	-882962380816964155	-5	5	5
17872	-376116784918153674	-859506050647774446	-6	6	6
17873	154070345608323732	979109126477872446	42	42	42
17874	-674379297388649162	272754823707038326	2	2	2
17875	-494881480938381949	899542774886208872	1	1	1
17876	-712601138546611067	-735791571042410339	-41	41	41
17877	-616375640888510253	-673276862268574214	-1	1	1
17878	526741719135356274	-344159240833308990	-6	6	6
17879	-72629378599350385	764653863120054950	5	5	5
17880	-34417753649996673	-472852694547978973	-1	1	1
17881	814048393223414212	755584310740150535	1	1	1
17882	571910274695280943	66874659966269084	1	1	1
17883	61196034034863672	-12759838981367274	-6	6	6
17884	-344225449751871243	-668483512034884091	-1	1	1
17885	-942718224945542504	841473870090289060	4	4	4
17886	-803496491480330291	284134065949243642	1	1	1
17887	641491783260487009	397051736817661844	1	1	1
17888	-256818318440726052	-716534391434724696	-12	12	12
17889	-834276698937031144	928879034925328362	2	2	2
17890	669489661251331229	783350391081107964	1	1	1
17891	359836831458919532	230982373133926218	2	2	2
17892	267770742695996707	340510159986614923	1	1	1
17893	-81872644454565093	842315230561984264	1	1	1
17894	-16439939833584562	44712147571138900	2	2	2
17895	-29046954112521563	156908982128359164	1	1	1
17896	58247696925669538	-415720865725954908	-14	14	14
17897	-39973043564389739	-235908130070709403	-1	1	1
17898	-121642443820865166	371268374633875496	2	2	2
17899	-310380874928610997	998720340451019535	1	1	1
17900	211559905916606381	-294283563060750455	-1	1	1
17901	-952144990912189808	-288420898013990482	-2	2	2
17902	275895017203246590	-945056276740340524	-2	2	2
17903	676394984845737042	343363353680379157	1	1	1
17904	469081901470277682	588411102241884739	1	1	1
17905	409070568748612519	-754237680584745593	-1	1	1
17906	-357281471655221572	-334732954215684504	-4	4	4
17907	752034790233864693	-947635433216196606	-9	9	9
17908	-293538798186997485	105780938296344860	5	5	5
17909	-791188501072171535	404381290416227525	5	5	5
17910	-572930816558801614	93735266211437220	2	2	2
17911	-715478363797034083	768291852604864461	1	1	1
17912	311239400957759924	-497625598494927690	-2	2	2
17913	-557380424714942140	-926683083598871247	-1	1	1
17914	-728439653045656942	-169628088046915948	-2	2	2
17915	-785836666789405600	535759244512719290	10	10	10
17916	324388504050977100	56438453498462189	7	7	7
17917	271229675135173348	-196413377356810940	-4	4	4
17918	-963678555162224883	294828367213773483	3	3	3
17919	238392633870237174	903945220417924250	2	2	2
17920	-396249755698721708	-16572362346152640	-4	4	4
17921	-305451362690683090	245165149037266794	14	14	14
17922	-691408262549303534	-39350954622820612	-2	2	2
17923	-806170153452942098	102002855444583625	1	1	1
17924	201394055665853698	-35691460254978314	-2	2	2
17925	-558908462281359422	438024899406776535	1	1	1
17926	75949598998871450	477292083564241675	25	25	25
17927	-482171041688377205	-349211066967267301	-1	1	1
17928	-864550821944410747	-450482585252305664	-1	1	1
17929	-575226439623199895	-716510813826805739	-1	1	1
17930	265955005375216072	244633630777747945	1	1	1
17931	633994897624105046	957870667548661806	2	2	2
17932	-381477013614453177	-599813874160347942	-9	9	9
17933	-900330006423156432	743371828877635070	2	2	2
17934	-768437440353057561	789410339774100735	3	3	3
17935	273555455858209172	788192198539531343	1	1	1
17936	-563693283880018601	504140124358403052	1	1	1
17937	-924079344137445004	-143255043665493402	-2	2	2
17938	-231952138091665492	-750657520671253979	-1	1	1
17939	683302933107670625	802222714763192866	1	1	1
17940	-297354094273746849	881889070627032197	1	1	1
17941	-446066817899322800	-579102524329717381	-1	1	1
17942	-29434028339720464	444056282815699421	1	1	1
17943	991896213309791549	-718408341748233766	-1	1	1
17944	972299113940361893	-580823620757707788	-1	1	1
17945	403803264251601100	46105836992046316	4	4	4
17946	659568069030417744	975098625957947559	3	3	3
17947	80631826823013716	118923185021535870	2	2	2
17948	887509945076608785	-490117966869262401	-3	3	3
17949	442040649996511331	365460979625430594	1	1	1
17950	-500760266717787546	-983015390224184457	-3	3	3
17951	133945970496336928	136345439031242983	1	1	1
17952	650713086328972007	589831756419899135	1	1	1
17953	-705470073532493471	-145706315268034901	-1	1	1
