index	a	b
18154	-477089661628365803	164427834834392991
18155	614378764152622124	-804191891542873598
18156	-32552403226154691	-823200905046846202
18157	-174368931638690878	966073156101781839
18158	-301391310063904159	650337030039601430
18159	-502474896545785603	527621962886553256
18160	836139201997373564	-981131260602491296
18161	971765548538435749	466498313354765455
18162	532353058530393550	-475122349802754859
18163	-464904717800707820	-866751206597645795
18164	-279340261656281286	-456624117293465808
18165	-68000131272803160	412202193251135389
18166	-609592074840222949	463513399404498212
18167	-46457395660258441	673001831252283134
18168	177130431719838320	-314609818214598084
18169	-543724299395501841	148467636618410741
18170	538845591651604997	-681307141133298131
18171	-63913148603220672	-59357386723300444
18172	-500698064921548065	113532049616898954
18173	-655111669973075107	-859808521727715727
18174	-423214788208944227	-616424545191501112
18175	-243572704804319625	542307406698733772
18176	-416502224182158903	650183455828209289
18177	-766797716325621644	290406607773257386
18178	892655205560082350	961559924542466536
18179	-2006365541969528	728919056476755405
18180	-164426093761592052	-100932288399164248
18181	282124367639893963	-608583691540443440
18182	-898790455470264794	-464455981445042128
18183	203999384658292427	513065552667794857
18184	796129772928169045	-601438448349414619
18185	-396756432051504980	-434663193216997718
18186	-82177400907693695	54818403209992459
18187	-809163034667981506	-172965991431923458
18188	537472165528122775	-855400901575302739
18189	748448769817636652	324934651674941494
18190	490190613213720892	-257278861048238783
18191	164019440481900124	-778404882284011409
18192	307251475613085963	47840905882086233
18193	-195617963892709552	-780463115082132622
18194	13921611200565683	625699601014416423
18195	507502792731086595	191415345221067921
18196	147158403234646165	14243986497371566
18197	-737480909835998879	393726628299054571
18198	-175007943400964714	389722922823226827
18199	868579702578051701	359020932405798403
18200	534435530672972031	426931096226810336
18201	982175468922044978	-353286428885066594
18202	-741434114712024676	752259221656569329
18203	870740514238823538	-186888499460982446
18204	843702682048028138	-395790094118177925
18205	-631453684369891336	979738243952351414
18206	-912835753162745970	983250378521325310
18207	-942417519690940704	-567121123562453527
18208	-731465745327268190	539624926324303590
18209	634251526196394264	-718050416297477365
18210	926830938086551986	456450579588607728
18211	-955455062255655440	115230427501562425
18212	-915298928512987860	-196968558257023012
18213	-79258371147477263	154540142196179016
18214	703890887742361479	-723437330092580984
18215	-726992751879589082	807835733085107248
18216	-128830403985912623	-725633254218697731
18217	-160370883095515372	-642950312416801447
18218	-590883676085675403	-387595225822531548
18219	-527042005519323362	933913411458058027
18220	848167363311593568	-937868609792921821
18221	-943734037659342577	-125452089558168381
18222	309051727042928774	-73923470445908705
18223	-929499148723342508	216415737717241153
18224	827099086842248529	-416723576785192497
18225	-226513615566254234	-618482903371787151
18226	139563475448537631	-880674319725043609
18227	-994079351323040889	426710032002936518
18228	-199668229821367889	964430716628625485
18229	-382884356135875420	-157520758578821504
18230	-991704969184182781	260749692519063460
18231	-752345057525594334	-666046593265171771
18232	-818646022086562389	264171214089963845
18233	-834557148529168890	-213132908327239261
18234	-956242563453748398	655067643808012928
18235	78978111698528811	802134803193638607
18236	-392441972780152923	-109323595785516015
18237	-125295498210027917	236814028644408678
18238	902259844446197422	973843524442631187
18239	-895396127514700108	334866107903867163
18240	-728706283728375314	-804932024059941940
18241	726454792889823263	699204734758397157
18242	32041802326966749	-714343005188639299
18243	976780262476497515	363251707755424457
18244	-233926476396930604	577725170480558466
18245	126800910155729734	742340934503920172
18246	-84325115087880804	11799570268651699
18247	-653562035214533160	637212356655151947
18248	-268669514002965778	162190090500501780
18249	-463990981060029211	811433113065111329
18250	-25162909763636755	730605656345186432
18251	487864361043628432	533667665560941923
18252	741750749069197912	-719178217832703299
18253	919868888154441656	-657531079815236349
18254	-55218842291004113	-942650625444179469
18255	-836560275270149586	-995881227522392352
18256	255544765690570624	704359271095350108
18257	458038531201906564	637942430774789636
18258	250165747131388559	871608747465140944
18259	-368659440881446059	-826747638199361147
18260	-754751594925537262	-553266448642398096
18261	-772454746687979515	-497930988179243506
18262	914189519987569208	-867642153181770307
18263	261756236633021167	-808711184397919734
18264	-441923975928976911	407489278888677122
18265	-249183918225361924	363249273546703005
18266	-737695214494298329	-104817521340243317
18267	-943385490759707834	489455777238290592
18268	33203184964739703	12238583350252707
18269	-196134793436640337	-563424433839294315
18270	467844206366566377	-874853218200061446
18271	-15950052643540523	-441631090044944325
18272	-715225955466754948	291952080173416961
18273	415681026321874338	918009023658179224
18274	597279987424071926	-493915865059446500
18275	-943893386445981357	422436077979501598
18276	-570770217573668205	-239953078861882682
18277	-472429973765179387	-415133582311824761
18278	-422325394296316364	539443730037471963
18279	-364093480028935745	-694517097520272124
18280	510892545149095449	-304324147470488266
18281	-124883902225626344	-874093205252254444
18282	-90483882623487582	945765065449841964
18283	695513528869674067	-305361135434801896
18284	612950083746272730	-603341062560865555
18285	-574592038886983217	-843823300411398067
18286	653318629273857326	267039296999996613
18287	841980163028218375	-129391911202096023
18288	610883727932969495	-836330544186919224
18289	300636909352204517	-817360044166253651
18290	-12275620618855570	-846094304804706031
18291	-437214850505273263	63903828626032653
18292	-644617183523603414	-241763091319299149
18293	98578919998719634	-308288707067370893
18294	957658249053908151	975472329616941911
18295	347847858528119586	-494246532274312506
18296	-323033131158418729	893295794017573270
18297	-281659690192373852	884675920417424177
18298	418553882665288921	602593953107256506
18299	-800461722095277854	798467123992469833
18300	150423309036188843	-414283501656641006
18301	-925764705767369212	-626626248646820550
18302	941026391258116837	-94980635752369699
18303	908256041830477964	985003178944221994
18304	-72610029108577866	-30300113986743574
18305	-513605689081765009	618079167919858791
18306	-268968186172787521	541272496587965242
18307	332326068996457735	-101602978512407542
18308	932954264597392846	429661286454759071
18309	-142994671220975957	-971705275989272372
18310	939426341291486747	-725039872213958557
18311	-388547325966472138	709683022920348501
18312	851892725438666412	142945812555426537
18313	621503593568916314	-596321872187767039
18314	-821500518276340759	-93594688390968774
18315	936910080678213976	488886226187398650
18316	-235741899530480238	-888537728468832533
18317	-8109694143362998	-130340579691504246
18318	691882325774652281	-971843604847873738
18319	122724290122901878	667881357653597070
18320	-739703107138277255	289833304735100481
18321	-859368579008815496	756342071420021340
18322	501565950458799309	-606170922552954341
18323	-331679044914272991	472035018584530582
18324	501006957512750620	-737570279485476531
18325	163650459443554224	-875893043752375404
18326	-798112780887940807	-390343344964890857
18327	-188079488870781391	61386292550087472
18328	58599269955336326	594570819924297304
18329	-287434899745052628	393635502194125016
18330	-864687464753760948	-337104319009620690
18331	-670111796513000853	90133643268597982
18332	278824355350548896	-219510714284121928
18333	977077598551680185	548335418804459241
18334	-228373420852852196	577326745762864341
18335	572088180203523199	724502513557613237
18336	-193114727935976653	-853714210208412971
18337	-713192655331641688	322652132740095676
18338	-551611093212127420	-619518541544914804
18339	-123056264838604975	77838512245986777
18340	806649762910428641	106028842814445837
18341	351353619388363870	191829217486514334
18342	271482259897278058	-942832786607677546
18343	62166679881508239	-975815663431651718
18344	857145757077279308	444764115067215992
18345	-467869417216622444	707655888043211568
18346	-789393550016830348	242846127581062089
18347	-98760310911657942	-87048865509064546
18348	895788002240399887	739772543816160509
18349	975393647770106807	458826888965383151
18350	-896619544961041697	401513222827507353
18351	110100226404833510	-166417232099099681
18352	-728493402632507550	-633084445415965746
18353	145428316330595265	-985953548954257422
18354	-166965842425715665	531507315687320889
18355	-417072744675890916	553390280248253554
18356	-414883166107930045	-589984310635765352
18357	611350356078302399	-509786936932258939
18358	14976496923374838	-722833201820570020
