id	scope	file	line	kind	attributes	target_relevance	assessment	statement
889	fixed-semantics	semantics/syntax.k	32	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
890	fixed-semantics	semantics/syntax.k	33	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
891	fixed-semantics	semantics/syntax.k	34	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Entries ::= List{Entry, "",""}"
892	fixed-semantics	semantics/syntax.k	35	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
893	fixed-semantics	semantics/syntax.k	36	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax CompFors ::= List{CompFor, """"}"
894	fixed-semantics	semantics/syntax.k	37	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Exprs ::= List{Expr, "",""}"
895	fixed-semantics	semantics/syntax.k	38	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
896	fixed-semantics	semantics/syntax.k	39	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Bound ::= Expr | ""NoBound"""
897	fixed-semantics	semantics/syntax.k	41	syntax	strict	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
898	fixed-semantics	semantics/syntax.k	56	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax Stmts ::= List{Stmt, """"}"
899	fixed-semantics	semantics/syntax.k	57	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax Params ::= ""Params"" ""("" ParamNames "")"""
900	fixed-semantics	semantics/syntax.k	58	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
901	fixed-semantics	semantics/syntax.k	59	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
902	fixed-semantics	semantics/syntax.k	60	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax ParamNames ::= List{String, "",""}"
903	fixed-semantics	semantics/syntax.k	61	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	"syntax Module ::= ""Module"" ""("" Stmts "")"""
904	fixed-semantics	semantics/tuple.k	10	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
905	fixed-semantics	semantics/tuple.k	11	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
906	fixed-semantics	semantics/tuple.k	14	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"syntax ApplyK ::= ""toTuple"""
907	fixed-semantics	semantics/tuple.k	15	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	fixed-semantics	semantics/tuple.k	16	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	fixed-semantics	semantics/tuple.k	18	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
910	fixed-semantics	semantics/tuple.k	20	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
911	fixed-semantics	semantics/tuple.k	21	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
912	fixed-semantics	semantics/tuple.k	23	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
913	fixed-semantics	semantics/tuple.k	24	syntax	function	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	fixed-semantics	semantics/tuple.k	25	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	fixed-semantics	semantics/tuple.k	26	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
916	fixed-semantics	semantics/tuple.k	28	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
917	fixed-semantics	semantics/tuple.k	31	syntax	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	syntax KItem ::= #bindTgt(Expr, Val)
918	fixed-semantics	semantics/tuple.k	32	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	fixed-semantics	semantics/tuple.k	35	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
920	fixed-semantics	semantics/tuple.k	42	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	fixed-semantics	semantics/tuple.k	43	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
922	fixed-semantics	semantics/tuple.k	44	rule	priority	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
923	fixed-semantics	semantics/tuple.k	49	syntax	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	fixed-semantics	semantics/tuple.k	50	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	fixed-semantics	semantics/tuple.k	51	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
926	fixed-semantics	semantics/tuple.k	52	rule	priority	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	fixed-semantics	semantics/tuple.k	55	rule	-	used-or-defining	SOUND_ON_TARGET_EXECUTION_PATH	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	fixed-semantics	semantics/tuple.k	57	rule	-	not-used-by-solution	ACCEPTABLE_FIXED_RULE_NOT_USED_BY_TARGET	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	candidate	candidate/program.k	8	syntax	function,total	used-or-defining	SOUND_LOCAL_DECLARATION	"syntax Module ::= ""solutionProgram"" [function, total]"
930	candidate	candidate/program.k	9	rule	-	used-or-defining	SOUND_DEFINITIONAL_RULE	"rule solutionProgram => Module( Import(""math"") FuncDef(""sum_squares"", Params(""lst""), Assign(Name(""total""), Int(0)) Assign(Name(""number""), Int(0)) Assign(Name(""rounded""), Int(0)) For(Name(""number""), Name(""lst""), Assign( Name(""rounded""), Call(Attribute(Name(""math""), ""ceil""), Name(""number""))) AugAssign( Name(""total""), ""+"", BinOp(""*"", Name(""rounded""), Name(""rounded"")))) Return(Name(""total""))))"
931	candidate	candidate/verification.k	11	syntax	function,total	used-or-defining	SOUND_LOCAL_DECLARATION	syntax Int ::= sumCeilSquares(ValSeq) [function, total]
932	candidate	candidate/verification.k	12	rule	-	used-or-defining	SOUND_DEFINITIONAL_RULE	rule sumCeilSquares(.ValSeq) => 0
933	candidate	candidate/verification.k	13	rule	-	used-or-defining	SOUND_DEFINITIONAL_RULE	rule sumCeilSquares(vCons(V:Val, VS:ValSeq)) => (ceilF(V) *Int ceilF(V)) +Int sumCeilSquares(VS)
934	candidate	candidate/spec.k	6	claim	-	used-or-defining	SOUND_DERIVED_REACHABILITY_CLAIM	"claim [loop-inv]: <k> #loop( list(VS:ValSeq), Name(""number""), Assign( Name(""rounded""), Call(Attribute(Name(""math""), ""ceil""), Name(""number""))) AugAssign( Name(""total""), ""+"", BinOp(""*"", Name(""rounded""), Name(""rounded"")))) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope( (""lst"" |-> INPUT:Val ""number"" |-> OLDNUMBER:Val ""rounded"" |-> OLDROUNDED:Int ""total"" |-> ACC:Int) => (""lst"" |-> INPUT ""number"" |-> ?NUMBER:Val ""rounded"" |-> ?ROUNDED:Int ""total"" |-> (ACC +Int sumCeilSquares(VS))), parent(0)) ... </scopes>"
935	candidate	candidate/spec.k	38	claim	-	used-or-defining	SOUND_DERIVED_REACHABILITY_CLAIM	"claim [sum-squares]: <k> #loadAll(solutionProgram) ~> Call(Name(""sum_squares""), list(VS:ValSeq)) => sumCeilSquares(VS) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => (0 |-> scope(?GLOBALS:Map, parent(-1)) -1 |-> builtinsScope) </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
