Script started on 2026-07-30 06:31:31-05:00 [<not executed on terminal>]
DISPOSITION_HEADER	path	line	kind	decision	reason	statement
DISPOSITION	reference-semantics/semantics/subscript.k	113	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
DISPOSITION	reference-semantics/semantics/subscript.k	116	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
DISPOSITION	reference-semantics/semantics/subscript.k	117	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
DISPOSITION	reference-semantics/semantics/subscript.k	120	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
DISPOSITION	reference-semantics/semantics/syntax.k	9	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
DISPOSITION	reference-semantics/semantics/syntax.k	32	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
DISPOSITION	reference-semantics/semantics/syntax.k	33	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
DISPOSITION	reference-semantics/semantics/syntax.k	34	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Entries ::= List{Entry, ","}
DISPOSITION	reference-semantics/semantics/syntax.k	35	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
DISPOSITION	reference-semantics/semantics/syntax.k	36	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax CompFors ::= List{CompFor, ""}
DISPOSITION	reference-semantics/semantics/syntax.k	37	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Exprs ::= List{Expr, ","}
DISPOSITION	reference-semantics/semantics/syntax.k	38	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
DISPOSITION	reference-semantics/semantics/syntax.k	39	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bound ::= Expr | "NoBound"
DISPOSITION	reference-semantics/semantics/syntax.k	41	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
DISPOSITION	reference-semantics/semantics/syntax.k	56	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Stmts ::= List{Stmt, ""}
DISPOSITION	reference-semantics/semantics/syntax.k	57	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Params ::= "Params" "(" ParamNames ")"
DISPOSITION	reference-semantics/semantics/syntax.k	58	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax CellVars ::= "CellVars" "(" ParamNames ")"
DISPOSITION	reference-semantics/semantics/syntax.k	59	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
DISPOSITION	reference-semantics/semantics/syntax.k	60	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax ParamNames ::= List{String, ","}
DISPOSITION	reference-semantics/semantics/syntax.k	61	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Module ::= "Module" "(" Stmts ")"
DISPOSITION	reference-semantics/semantics/tuple.k	10	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	11	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	14	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax ApplyK ::= "toTuple"
DISPOSITION	reference-semantics/semantics/tuple.k	15	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	16	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	18	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
DISPOSITION	reference-semantics/semantics/tuple.k	20	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	21	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
DISPOSITION	reference-semantics/semantics/tuple.k	23	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
DISPOSITION	reference-semantics/semantics/tuple.k	24	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
DISPOSITION	reference-semantics/semantics/tuple.k	25	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
DISPOSITION	reference-semantics/semantics/tuple.k	26	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
DISPOSITION	reference-semantics/semantics/tuple.k	28	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
DISPOSITION	reference-semantics/semantics/tuple.k	31	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax KItem ::= #bindTgt(Expr, Val)
DISPOSITION	reference-semantics/semantics/tuple.k	32	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
DISPOSITION	reference-semantics/semantics/tuple.k	35	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
DISPOSITION	reference-semantics/semantics/tuple.k	42	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	43	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	44	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/tuple.k	49	syntax	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
DISPOSITION	reference-semantics/semantics/tuple.k	50	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	51	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	52	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
DISPOSITION	reference-semantics/semantics/tuple.k	55	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
DISPOSITION	reference-semantics/semantics/tuple.k	57	rule	ACCEPT_SUPPLIED_NONINTERFERING	fixed supplied declaration/rule reviewed for overlap; not reached by this body	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
DISPOSITION	program.k	6	syntax	ACCEPT_LOCAL_NAMING_DECLARATION	fresh nullary value symbol; no state or result semantics	syntax Val ::= "solutionMedianClosure" [function, total]
DISPOSITION	program.k	7	rule	ACCEPT_LOCAL_EXACT_DEFINITION	single exhaustive expansion to the independently reconstructed closure	rule solutionMedianClosure => closureVal( "l", Expr( Str( "Return median of elements in the list l.\n >>> median([3, 1, 2, 4, 5])\n 3\n >>> median([-10, 4, 6, 1000, 10, 20])\n 15.0\n ")) Assign(Name("ordered"), Call(Name("sorted"), Name("l"))) Assign(Name("size"), Call(Name("len"), Name("ordered"))) If(Compare(BinOp("%", Name("size"), Int(2)), CmpOp("==", Int(1))), Return( Subscript(Name("ordered"), BinOp("//", Name("size"), Int(2)))), Return( BinOp( "/", BinOp( "+", Subscript( Name("ordered"), BinOp("-", BinOp("//", Name("size"), Int(2)), Int(1))), Subscript( Name("ordered"), BinOp("//", Name("size"), Int(2)))), Int(2)))), 0)
DISPOSITION	spec.k	7	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-odd]: <k> Call(Name("median"), list(VS:ValSeq)) => valSeqAt( sortVS(VS), (vsLen(sortVS(VS)) -Int 1) /Int 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 1 andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	36	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-int-int]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(I1:Int +Int I2:Int, 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K I1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K I2 andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	68	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-int-bool]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(I:Int +Int (#if B:Bool #then 1 #else 0 #fi), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K I andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K B andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	100	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-bool-int]: <k> Call(Name("median"), list(VS:ValSeq)) => divII((#if B:Bool #then 1 #else 0 #fi) +Int I:Int, 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K B andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K I andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	132	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-bool-bool]: <k> Call(Name("median"), list(VS:ValSeq)) => divII(boolAsInt(B1:Bool) +Int boolAsInt(B2:Bool), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K B1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K B2 andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	164	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-float-float]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(F1:Float, F2:Float), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K F1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K F2 andBool notBool (HL in_keys(HP))
DISPOSITION	spec.k	196	claim	TARGET_NOT_ASSUMPTION	reachability target; not imported as a semantic equation	claim [median-even-int-float]: <k> Call(Name("median"), list(VS:ValSeq)) => divFloatIntV(addF(intToF(I:Int), F:Float), 2) </k> <env> 0 </env> <scopes> 0 |-> scope("median" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K I andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K F andBool notBool (HL in_keys(HP))
