id	file	line	kind	classification	attributes	statement_sha256	signature	decision
792	reference-semantics/semantics/sort.k	57	syntax	FIXED_UNUSED	function,total	ea573fcf99491b1638cf0f4b7875e991967ad4388b23bbc40fab06acb855c556	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
793	reference-semantics/semantics/sort.k	58	rule	FIXED_UNUSED	-	4c09d415120447db22bec898399aa4a0d2a481f3acf986c281ec883034b1f926	rule condRev(S:ValSeq, false) => S	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
794	reference-semantics/semantics/sort.k	59	rule	FIXED_UNUSED	-	bea9fadf9f6c932bd2d1ba74ce67ecfa44e833aa97b2757690b2ea9e891b60ad	rule condRev(S:ValSeq, true)  => revVS(S)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
795	reference-semantics/semantics/sort.k	61	rule	FIXED_UNUSED	-	1e0db83eec5bec5ff8e1cbfe177a243f0722e167f91d035b43003dd9206b567c	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
796	reference-semantics/semantics/sort.k	63	rule	FIXED_UNUSED	-	64d6755b098ae94413af5565a936f0481ed9bef59e0a194db2a37b6bbb4f4bd1	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
797	reference-semantics/semantics/sort.k	65	rule	FIXED_UNUSED	-	eeaec72f18b231091c8363545873b4ecd3ad3f314615fda63a11e697a7036777	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
798	reference-semantics/semantics/str.k	8	rule	FIXED_UNUSED	-	c5a74a05e41e3fefcda28d075c8aafb7f1542c29a36fc9c25e72976388a35b04	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
799	reference-semantics/semantics/str.k	9	rule	FIXED_UNUSED	-	75e981acc024ddc71b66c7c8e7aa1e1bd54ba3cfe5f1c2c086ff609b5cccdee4	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
800	reference-semantics/semantics/str.k	13	syntax	FIXED_UNUSED	function	52acd844387866ef35bbc47efe1096fc2d30a05d9b4520db31ed22e92d924dfa	syntax IntSeq ::= strToCodes(String) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
801	reference-semantics/semantics/str.k	14	rule	FIXED_UNUSED	-	1240c46590c2e39c22668cddd3de5b9ece0e33e7ca0c7607ee9f2b52bd9a3ecf	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
802	reference-semantics/semantics/str.k	15	rule	FIXED_UNUSED	-	d49e83e0ddbbd1fa55425c595c4380b01deb4d57556083158c42b923f0246ff9	"rule strToCodes("""") => .IntSeq"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
803	reference-semantics/semantics/str.k	16	rule	FIXED_UNUSED	-	f63f66fd4223a95313533289488437695a41308a41efbb17ebe03018d6abe77d	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
804	reference-semantics/semantics/str.k	20	syntax	FIXED_UNUSED	function,total	03dfed95b359645ef017756a17390379278e6cdf6a2cd228ff85c67a3cd8a502	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
805	reference-semantics/semantics/str.k	21	rule	FIXED_UNUSED	-	aa4b17a2361f9f346f29dced90c4529fb7dcc0002e9cc3d53e8b22158f6337f9	rule seqConcat(.IntSeq, T:IntSeq)                => T	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
806	reference-semantics/semantics/str.k	22	rule	FIXED_UNUSED	-	6878455924eef2c3ffc1fbbd0b3b4b33b8e48639526d52858a2a9a80dfcd0466	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
807	reference-semantics/semantics/str.k	24	rule	FIXED_UNUSED	-	0973b8121d4baf685547ba128ed70064aa79253bb73969ef4c6e649045c1b360	"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
808	reference-semantics/semantics/str.k	25	rule	FIXED_UNUSED	-	505768aa98b73f9474aeb32605352f0b40b45f34e4e5217cdd5ffd53ad3a9e82	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
809	reference-semantics/semantics/str.k	26	rule	FIXED_UNUSED	-	b3628ffe9efc1028e3930047de58e2fd6e227e413e03d572e6bcc2fd4617fbd9	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
810	reference-semantics/semantics/str.k	29	rule	FIXED_UNUSED	-	19722b396d92990bc33c32f09fd4f791c668f6883558dfc75482498ad7ae7be6	"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
811	reference-semantics/semantics/str.k	30	rule	FIXED_UNUSED	-	ffe64291640c215523cb5d344fb9112b5f5cd444a06ac14b888f76d4aaa65c02	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
812	reference-semantics/semantics/str.k	32	syntax	FIXED_UNUSED	function,total	20ca5b0f09308bbbf016adc9f2eb460cdba2fc4e4535e8768b444c25f0661133	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
813	reference-semantics/semantics/str.k	33	rule	FIXED_UNUSED	-	79d527bf88c0d45d3b39e5891cd0dd71076640dde02a37d68c010ccd6d8efe91	rule strPrefix(.IntSeq, _:IntSeq)               => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
814	reference-semantics/semantics/str.k	34	rule	FIXED_UNUSED	-	525a4cc4caf64d8be104f74c9078a31ed060bab51fcb99c06b94cd1c0cc6ebce	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
815	reference-semantics/semantics/str.k	35	rule	FIXED_UNUSED	-	7a4bd94ac8f90a0603ecd8fc9ada4134272702efaa877a9a9038976b6ec6bf53	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
816	reference-semantics/semantics/str.k	37	syntax	FIXED_UNUSED	function,total	bd9a8cef3da3cf2a2b3ac24a9e8148ed61a18a247f89502b320aa04870080e06	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
817	reference-semantics/semantics/str.k	38	rule	FIXED_UNUSED	-	20f78c6af932618c59eee4651b8bf90b520afa8279b9cdfb6f1a692228667d2d	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
818	reference-semantics/semantics/str.k	39	rule	FIXED_UNUSED	-	5ad91d5e52875f34e7ec94c410e351030d68d0af92ec128097d88360a8488dee	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
819	reference-semantics/semantics/str.k	40	rule	FIXED_UNUSED	-	5f4047fd8aca89d125dfdb56666af17cea1c7874274f1a455a65fca2e1b224c1	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
820	reference-semantics/semantics/str.k	48	syntax	FIXED_UNUSED	function,total	733bd2de69c613de10dfe5a5948c166ec3b7bf348fa258d4363cedc5af13a4fb	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
821	reference-semantics/semantics/str.k	49	rule	FIXED_UNUSED	-	2461169cbdbc94eb739882359a6f2cad999c3f8213ac869fba5a16810ad4968b	rule strLt(.IntSeq, .IntSeq)                => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
822	reference-semantics/semantics/str.k	50	rule	FIXED_UNUSED	-	38790170ab7d058adc3b13c219bef00b221c32fba23901a5dcf582fac5a5ff44	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
823	reference-semantics/semantics/str.k	51	rule	FIXED_UNUSED	-	08c0671cf03a0f5f1f6b74cb4e0970176ef7d919e8a134e53affae7e22087e99	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
824	reference-semantics/semantics/str.k	52	rule	FIXED_UNUSED	-	c22a18856641e24966ab4cbe3130d2fac0869d00714c9ef43b0ba163afcd5e18	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
825	reference-semantics/semantics/str.k	53	rule	FIXED_UNUSED	-	9efd9b70f54b6d0bc4184ff6d07ebeaa54ef69bded3a80720dfb353ac49e6caa	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
826	reference-semantics/semantics/str.k	54	rule	FIXED_UNUSED	-	aff2cafee1cf7aa050aed037b2e6bd0eb209894eee85c5fc638c80dd8e7c9717	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
827	reference-semantics/semantics/str.k	56	rule	FIXED_UNUSED	-	80fe6ec15f9ca5f464ee340a60a1e9fd9a9f218714e63c5d5188bd4ba101450a	"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
828	reference-semantics/semantics/str.k	57	rule	FIXED_UNUSED	-	c708488cf749a44954a9fcaf703732c26764736a2dc19bfe48da4afd3dc0bdc0	"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
829	reference-semantics/semantics/str.k	58	rule	FIXED_UNUSED	-	f7cd75241a5d8bccd5b87fe76268bebd8580bccf1cbd13c9d29a7e1669b66752	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
830	reference-semantics/semantics/str.k	59	rule	FIXED_UNUSED	-	4af81cb3fa36819d98758f11d958984a0c7cfedbd96f7561549f0e72059598fd	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
831	reference-semantics/semantics/subscript.k	11	syntax	FIXED_UNUSED	function,total	e119418433e265c4612bbb895728debe22258b96cb5059dbb57188bfc09b7205	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
832	reference-semantics/semantics/subscript.k	12	rule	FIXED_UNUSED	-	747991ec55421a7e9dc1c6c142820e01df32fe53fbc4e3dc83df18290a5eec8c	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
833	reference-semantics/semantics/subscript.k	13	rule	FIXED_UNUSED	-	37ad09d4e355b8b7b62ba2ba5a7c2dbfd40e8cdf90bf4b2abcf2c176b987e44e	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
834	reference-semantics/semantics/subscript.k	16	syntax	FIXED_UNUSED	function	6934c60b0248c12e03b6779991f173f12149775ef04b94d3e70512cff46a924c	syntax Int ::= intSeqAt(IntSeq, Int) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
835	reference-semantics/semantics/subscript.k	17	rule	FIXED_UNUSED	-	35603efd15e1783549ef4bf839040e608525948fe14d4312ebc0f9c16dfd35f5	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
836	reference-semantics/semantics/subscript.k	18	rule	FIXED_UNUSED	-	c33ad88abb8318c4fc6b299ae964ae73b2ed59b48b039e1020a1fb91a341ee8e	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
837	reference-semantics/semantics/subscript.k	21	syntax	FIXED_UNUSED	function,total	72211dd061ba73f11f96dd4d200172ed0aa90e80b9d6ffbb5870eb486d4ddfb7	syntax Int ::= normIdx(Int, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
838	reference-semantics/semantics/subscript.k	22	rule	FIXED_UNUSED	-	944e785558408efa1d6101c483af2843b25172d535aa6b69cf9453820f480443	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
839	reference-semantics/semantics/subscript.k	23	rule	FIXED_UNUSED	-	6eb4d90220891c91aab8ab606d2e6ce54c1fcbc70d1c903b5c2db5756731bbf9	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
840	reference-semantics/semantics/subscript.k	27	context	FIXED_UNUSED	-	7693286a22b1b7c4c6eb7ef4dde4f848b536e7004b90920bc2b895c0a1a43294	context Subscript(HOLE, _)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
841	reference-semantics/semantics/subscript.k	28	context	FIXED_UNUSED	-	b2512d098f3e71baf5f715b0259ea582879723c4c77e6da5fbf7cfee9f4a8c11	context Subscript(_:Val, HOLE:Expr)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
842	reference-semantics/semantics/subscript.k	31	rule	FIXED_UNUSED	priority	8bcf15ca375c1bd607de24b5776589debce0d606defd2380f3f4944a58f9ab42	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
843	reference-semantics/semantics/subscript.k	35	rule	FIXED_UNUSED	-	bb7f6a4c0828245828965ff92c399f0fa5f93cfa69e123ff27d97ca9452ca7b6	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
844	reference-semantics/semantics/subscript.k	37	syntax	FIXED_UNUSED	function	2cb23979fd65ac39755d6b381d59100ebda05a6ccbba15603ccca427f1caa11e	syntax Val ::= applyIndex(Val, Int) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
845	reference-semantics/semantics/subscript.k	38	rule	FIXED_UNUSED	-	ea7622b403e107e03b8f39f6b44df46cc7ad7dadfa87f17a24f0f18172a31e20	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
846	reference-semantics/semantics/subscript.k	39	rule	FIXED_UNUSED	-	db9109b9b5917bec4b95a482dd05d6be783644270b8fcbcd4939c9215105adb7	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
847	reference-semantics/semantics/subscript.k	40	rule	FIXED_UNUSED	-	0c8be342227462834f97486ea174b9971ea54e116191036910b0a816e920cb62	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
848	reference-semantics/semantics/subscript.k	44	syntax	FIXED_UNUSED	-	631be6594e973f2867cfdc0fde714b303171e6d142c1a4f555561c95856665aa	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
849	reference-semantics/semantics/subscript.k	49	syntax	FIXED_UNUSED	-	83c51c10151b988f04bd2dcc7e8a8cea4a31f85efe6ef6a9eeab0bdd8bbdd9f6	"syntax OptInt ::= ""noB"" | someB(Int)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
850	reference-semantics/semantics/subscript.k	50	rule	FIXED_UNUSED	-	2e07a674638ac83af7caa26b5594b90bdc4927c56ef93a1d1ddbaa213361cbbc	rule <k> #evalB(NoBound)  => noB ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
851	reference-semantics/semantics/subscript.k	51	rule	FIXED_UNUSED	-	c610490e97e3e8f03ece7984e181fcf8fe2d69259cf28068340920bef9fa9c16	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
852	reference-semantics/semantics/subscript.k	52	rule	FIXED_UNUSED	-	71df8dbfc0fc86707f3c06c4f1f698f4a324aafd5e70d32a54b089181d5afb3f	rule <k> I:Int ~> #toSome => someB(I) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
853	reference-semantics/semantics/subscript.k	54	rule	FIXED_UNUSED	-	12cde3936cd6a7890b0c6265920de7758f78c37e56cafded4492ae9fc05f0283	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
854	reference-semantics/semantics/subscript.k	55	rule	FIXED_UNUSED	-	a7f5cc5b7201408cd084e8220d936444ad16ba6e4afdabe672ba47825192db87	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
