file	line	kind	attributes	assessment	statement
semantics/subscript.k	66	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
semantics/subscript.k	68	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
semantics/subscript.k	72	syntax	function,total	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= slStep(OptInt) [function, total]
semantics/subscript.k	73	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStep(noB)          => 1
semantics/subscript.k	74	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStep(someB(S:Int)) => S
semantics/subscript.k	76	syntax	function	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
semantics/subscript.k	77	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
semantics/subscript.k	79	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
semantics/subscript.k	81	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	83	syntax	function	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
semantics/subscript.k	84	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
semantics/subscript.k	86	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
semantics/subscript.k	88	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	90	syntax	function,total	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
semantics/subscript.k	91	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
semantics/subscript.k	93	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
semantics/subscript.k	96	syntax	function,total	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= clampLo(Int, Int) [function, total]
semantics/subscript.k	97	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
semantics/subscript.k	99	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
semantics/subscript.k	102	syntax	function,total	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= clampHi(Int, Int, Int) [function, total]
semantics/subscript.k	103	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
semantics/subscript.k	105	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
semantics/subscript.k	109	syntax	function	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
semantics/subscript.k	110	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	113	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/subscript.k	116	syntax	function	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
semantics/subscript.k	117	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	120	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/syntax.k	9	syntax	macro,strict,seqstrict	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
semantics/syntax.k	32	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
semantics/syntax.k	33	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
semantics/syntax.k	34	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Entries  ::= List{Entry, ","}
semantics/syntax.k	35	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
semantics/syntax.k	36	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax CompFors ::= List{CompFor, ""}
semantics/syntax.k	37	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Exprs    ::= List{Expr, ","}
semantics/syntax.k	38	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
semantics/syntax.k	39	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Bound    ::= Expr | "NoBound"
semantics/syntax.k	41	syntax	strict	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
semantics/syntax.k	56	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax Stmts      ::= List{Stmt, ""}
semantics/syntax.k	57	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax Params     ::= "Params" "(" ParamNames ")"
semantics/syntax.k	58	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
semantics/syntax.k	59	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
semantics/syntax.k	60	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax ParamNames ::= List{String, ","}
semantics/syntax.k	61	syntax	-	REACHED_FIXED_RULE: constructors/strictness used by translated body	syntax Module     ::= "Module" "(" Stmts ")"
semantics/tuple.k	10	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
semantics/tuple.k	11	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
semantics/tuple.k	14	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax ApplyK ::= "toTuple"
semantics/tuple.k	15	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
semantics/tuple.k	16	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
semantics/tuple.k	18	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
semantics/tuple.k	20	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
semantics/tuple.k	21	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
semantics/tuple.k	23	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
semantics/tuple.k	24	syntax	function	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
semantics/tuple.k	25	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
semantics/tuple.k	26	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
semantics/tuple.k	28	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
semantics/tuple.k	31	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax KItem ::= #bindTgt(Expr, Val)
semantics/tuple.k	32	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
semantics/tuple.k	35	rule	priority	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
semantics/tuple.k	42	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	43	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	44	rule	priority	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/tuple.k	49	syntax	-	FIXED_DECLARATION: inspected; no independent rewrite conclusion	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
semantics/tuple.k	50	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	51	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	52	rule	priority	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/tuple.k	55	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	57	rule	-	FIXED_RULE_OUT_OF_CONE: inspected; no false-conclusion witness claimed on the intended program domain	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
verification.k	11	syntax	function,total	PROOF_LOCAL_DEFINITION: total recursive predicate; exhaustive guarded partition	syntax Bool ::= simplePower(Int, Int) [function, total]
verification.k	13	rule	-	SOUND: exponent-zero case N^0=1	rule simplePower(1, _N) => true
verification.k	15	rule	-	SOUND: base 0 gives X=0 for positive exponents, after X=1 partition	rule simplePower(X, 0) => X ==Int 0 requires X =/=Int 1
verification.k	18	rule	-	SOUND: base 1 cannot yield X!=1	rule simplePower(X, 1) => false requires X =/=Int 1
verification.k	21	rule	-	SOUND: base -1 yields only +/-1, after X=1 partition	rule simplePower(X, -1) => X ==Int -1 requires X =/=Int 1
verification.k	24	rule	-	SOUND: nonzero-magnitude base cannot yield X=0	rule simplePower(0, N) => false requires N <=Int -2 orBool N >=Int 2
verification.k	27	rule	-	SOUND: exact nonzero factor removal; |N|>=2 decreases |X|	rule simplePower(X, N) => simplePower((X -Int pyMod(X, N)) /Int N, N) requires X =/=Int 0 andBool X =/=Int 1 andBool (N <=Int -2 orBool N >=Int 2) andBool pyMod(X, N) ==Int 0
verification.k	33	rule	-	SOUND: nondivisibility excludes every positive exponent	rule simplePower(X, N) => false requires X =/=Int 0 andBool X =/=Int 1 andBool (N <=Int -2 orBool N >=Int 2) andBool pyMod(X, N) =/=Int 0
verification.k	40	rule	simplification	SOUND_DERIVED: nondivisible loop-exit equality lemma	rule ((X ==Int 1) ==Bool simplePower(X, N)) => true requires (N <=Int -2 orBool N >=Int 2) andBool pyMod(X, N) =/=Int 0 [simplification]
verification.k	47	rule	simplification	SOUND_DERIVED: exact division equals recursive factor removal	rule simplePower(X, N) => simplePower(X /Int N, N) requires X =/=Int 0 andBool (N <=Int -2 orBool N >=Int 2) andBool pyMod(X, N) ==Int 0 [simplification]
spec.k	6	claim	-	AUXILIARY_REACHABILITY: exact real loop head and local update relation	claim [loop-invariant]: <k> #while( Compare( BinOp("%", Name("x"), Name("n")), CmpOp("==", Int(0))), Assign( Name("x"), BinOp("//", Name("x"), Name("n"))) .Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope( "x" |-> (X:Int => ?XF:Int) "n" |-> N:Int, parent(0)) ... </scopes> requires X =/=Int 0 andBool (N <=Int -2 orBool N >=Int 2) ensures (?XF ==Int 1) ==Bool simplePower(X, N)
spec.k	31	claim	-	TARGET_REACHABILITY: exact submitted closure body to constrained Bool summary	claim [is-simple-power]: <k> Call( Name("is_simple_power"), (X:Int, N:Int, .Exprs)) => simplePower(X, N) </k> <env> 0 </env> <scopes> 0 |-> scope( "is_simple_power" |-> closureVal( ("x", "n", .ParamNames), (If( Compare(Name("x"), CmpOp("==", Int(1))), Return(Bool(true)) .Stmts, .Stmts) If( Compare(Name("n"), CmpOp("==", Int(0))), Return( Compare(Name("x"), CmpOp("==", Int(0)))) .Stmts, .Stmts) If( Compare(Name("n"), CmpOp("==", Int(1))), Return(Bool(false)) .Stmts, .Stmts) If( Compare( Name("n"), CmpOp("==", UnaryOp("-", Int(1)))), Return( Compare( Name("x"), CmpOp("==", UnaryOp("-", Int(1))))) .Stmts, .Stmts) If( Compare(Name("x"), CmpOp("==", Int(0))), Return(Bool(false)) .Stmts, .Stmts) While( Compare( BinOp("%", Name("x"), Name("n")), CmpOp("==", Int(0))), Assign( Name("x"), BinOp("//", Name("x"), Name("n"))) .Stmts) Return( Compare(Name("x"), CmpOp("==", Int(1)))) .Stmts), 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
