file,line,kind,class,attributes,opaque,origin,decision,statement
reference-semantics/semantics/subscript.k,116,syntax,declaration,function,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]"
reference-semantics/semantics/subscript.k,117,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)"
reference-semantics/semantics/subscript.k,120,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))"
reference-semantics/semantics/syntax.k,9,syntax,declaration,"macro,strict,seqstrict",no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
reference-semantics/semantics/syntax.k,32,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
reference-semantics/semantics/syntax.k,33,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
reference-semantics/semantics/syntax.k,34,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Entries  ::= List{Entry, "",""}"
reference-semantics/semantics/syntax.k,35,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
reference-semantics/semantics/syntax.k,36,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax CompFors ::= List{CompFor, """"}"
reference-semantics/semantics/syntax.k,37,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Exprs    ::= List{Expr, "",""}"
reference-semantics/semantics/syntax.k,38,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
reference-semantics/semantics/syntax.k,39,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Bound    ::= Expr | ""NoBound"""
reference-semantics/semantics/syntax.k,41,syntax,declaration,strict,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
reference-semantics/semantics/syntax.k,56,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Stmts      ::= List{Stmt, """"}"
reference-semantics/semantics/syntax.k,57,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k,58,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k,59,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
reference-semantics/semantics/syntax.k,60,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax ParamNames ::= List{String, "",""}"
reference-semantics/semantics/syntax.k,61,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Module     ::= ""Module"" ""("" Stmts "")"""
reference-semantics/semantics/tuple.k,10,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/tuple.k,11,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>"
reference-semantics/semantics/tuple.k,14,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax ApplyK ::= ""toTuple"""
reference-semantics/semantics/tuple.k,15,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>"
reference-semantics/semantics/tuple.k,16,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>"
reference-semantics/semantics/tuple.k,18,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
reference-semantics/semantics/tuple.k,20,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
reference-semantics/semantics/tuple.k,21,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
reference-semantics/semantics/tuple.k,23,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
reference-semantics/semantics/tuple.k,24,syntax,declaration,function,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]"
reference-semantics/semantics/tuple.k,25,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V"
reference-semantics/semantics/tuple.k,26,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)"
reference-semantics/semantics/tuple.k,28,rule,equational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
reference-semantics/semantics/tuple.k,31,syntax,declaration,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"syntax KItem ::= #bindTgt(Expr, Val)"
reference-semantics/semantics/tuple.k,32,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>"
reference-semantics/semantics/tuple.k,35,rule,operational,priority,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
reference-semantics/semantics/tuple.k,42,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>"
reference-semantics/semantics/tuple.k,43,rule,operational,,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>"
reference-semantics/semantics/tuple.k,44,rule,operational,priority,no,supplied-semantics,selected supplied baseline; byte-identical to trusted mount; no candidate modification; no false-conclusion witness identified,"rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
