file	line	kind	attributes	disposition	reason	head
reference-semantics/semantics/subscript.k	31	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k	35	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	38	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	39	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	40	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
reference-semantics/semantics/subscript.k	50	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #evalB(NoBound) => noB ... </k>
reference-semantics/semantics/subscript.k	51	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	52	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	55	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	56	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
reference-semantics/semantics/subscript.k	58	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
reference-semantics/semantics/subscript.k	61	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	64	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	66	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	68	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
reference-semantics/semantics/subscript.k	73	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStep(noB) => 1
reference-semantics/semantics/subscript.k	74	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStep(someB(S:Int)) => S
reference-semantics/semantics/subscript.k	77	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
reference-semantics/semantics/subscript.k	79	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
reference-semantics/semantics/subscript.k	81	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	84	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
reference-semantics/semantics/subscript.k	86	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
reference-semantics/semantics/subscript.k	88	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	91	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
reference-semantics/semantics/subscript.k	93	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
reference-semantics/semantics/subscript.k	97	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule clampLo(J:Int, _STEP:Int) => J
reference-semantics/semantics/subscript.k	99	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
reference-semantics/semantics/subscript.k	103	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
reference-semantics/semantics/subscript.k	105	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
reference-semantics/semantics/subscript.k	110	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
reference-semantics/semantics/subscript.k	113	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
reference-semantics/semantics/subscript.k	117	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
reference-semantics/semantics/subscript.k	120	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
reference-semantics/semantics/tuple.k	10	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
reference-semantics/semantics/tuple.k	15	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	18	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
reference-semantics/semantics/tuple.k	20	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
reference-semantics/semantics/tuple.k	21	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
reference-semantics/semantics/tuple.k	23	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
reference-semantics/semantics/tuple.k	25	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
reference-semantics/semantics/tuple.k	28	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
reference-semantics/semantics/tuple.k	32	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
reference-semantics/semantics/tuple.k	42	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
reference-semantics/semantics/tuple.k	50	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52	rule	priority	SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57	rule		SUPPLIED_BASELINE_UNUSED	byte-identical launcher-selected semantics and unreachable from this program/claim; no proof dependency	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
verification.k	10	rule		ACCEPT	truthful definitional name for exact submitted Module constructor term	rule madSolution => Module( ImportFrom("typing", "List") FuncDef("mean_absolute_deviation", Params("numbers"), Expr(Str("Return the mean absolute deviation of a non-empty list of numbers.")) Assign(Name("mean"), BinOp("/", Call(Name("sum"), Name("numbers")), Call(Name("len"), Name("numbers")))) Assi
verification.k	28	rule		ACCEPT	entry orchestration loads exact module then performs ordinary named call	rule <k> #runMad(V:Val) => #loadAll(madSolution) ~> Call(Name("mean_absolute_deviation"), V) ... </k> // Domain predicate used by the claim. Mean absolute deviation is defined // here for non-empty sequences of Float values.
