COMMAND: python3 /audit-output/evidence/stage5_inventory.py
path	line	kind	attributes	disposition	declaration_or_rule
semantics/subscript.k	40	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))  // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
semantics/subscript.k	44	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
semantics/subscript.k	49	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax OptInt ::= "noB" | someB(Int)
semantics/subscript.k	50	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #evalB(NoBound)  => noB ... </k>
semantics/subscript.k	51	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
semantics/subscript.k	52	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> I:Int ~> #toSome => someB(I) ... </k>
semantics/subscript.k	54	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
semantics/subscript.k	55	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
semantics/subscript.k	56	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
semantics/subscript.k	58	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
semantics/subscript.k	61	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
semantics/subscript.k	63	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
semantics/subscript.k	64	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
semantics/subscript.k	66	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
semantics/subscript.k	68	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))  // ==== slice.indices: step / start / stop / clamp ==========================
semantics/subscript.k	72	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= slStep(OptInt) [function, total]
semantics/subscript.k	73	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStep(noB)          => 1
semantics/subscript.k	74	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStep(someB(S:Int)) => S
semantics/subscript.k	76	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
semantics/subscript.k	77	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
semantics/subscript.k	79	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
semantics/subscript.k	81	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	83	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
semantics/subscript.k	84	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
semantics/subscript.k	86	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
semantics/subscript.k	88	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	90	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
semantics/subscript.k	91	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
semantics/subscript.k	93	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
semantics/subscript.k	96	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= clampLo(Int, Int) [function, total]
semantics/subscript.k	97	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
semantics/subscript.k	99	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
semantics/subscript.k	102	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= clampHi(Int, Int, Int) [function, total]
semantics/subscript.k	103	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
semantics/subscript.k	105	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN  // ==== build the strided sub-sequence (indices in range by construction) ====
semantics/subscript.k	109	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
semantics/subscript.k	110	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	113	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/subscript.k	116	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
semantics/subscript.k	117	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	120	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/subscript.k	122	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/syntax.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-SYNTAX
semantics/syntax.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports INT-SYNTAX
semantics/syntax.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports FLOAT-SYNTAX
semantics/syntax.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports BOOL-SYNTAX
semantics/syntax.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports STRING-SYNTAX
semantics/syntax.k	9	syntax	macro	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
semantics/syntax.k	32	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
semantics/syntax.k	33	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
semantics/syntax.k	34	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Entries  ::= List{Entry, ","}
semantics/syntax.k	35	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
semantics/syntax.k	36	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax CompFors ::= List{CompFor, ""}
semantics/syntax.k	37	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Exprs    ::= List{Expr, ","}
semantics/syntax.k	38	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
semantics/syntax.k	39	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bound    ::= Expr | "NoBound"
semantics/syntax.k	41	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
semantics/syntax.k	56	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Stmts      ::= List{Stmt, ""}
semantics/syntax.k	57	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Params     ::= "Params" "(" ParamNames ")"
semantics/syntax.k	58	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
semantics/syntax.k	59	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
semantics/syntax.k	60	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ParamNames ::= List{String, ","}
semantics/syntax.k	61	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Module     ::= "Module" "(" Stmts ")"
semantics/syntax.k	62	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/tuple.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-TUPLE
semantics/tuple.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/tuple.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-ITER
semantics/tuple.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-LIST
semantics/tuple.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-METHODS  // ==== iteration (the iterator protocol's tuple case) ======================
semantics/tuple.k	10	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
semantics/tuple.k	11	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>  // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
semantics/tuple.k	14	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax ApplyK ::= "toTuple"
semantics/tuple.k	15	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
semantics/tuple.k	16	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
semantics/tuple.k	18	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
semantics/tuple.k	20	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
semantics/tuple.k	21	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
semantics/tuple.k	23	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
semantics/tuple.k	24	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
semantics/tuple.k	25	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
semantics/tuple.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
semantics/tuple.k	28	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)  // ==== target binding: bind a Name or a TupleExpr target to a value ========
semantics/tuple.k	31	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #bindTgt(Expr, Val)
semantics/tuple.k	32	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
semantics/tuple.k	35	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
semantics/tuple.k	42	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	43	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	44	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]  // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
semantics/tuple.k	49	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
semantics/tuple.k	50	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	51	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	52	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/tuple.k	55	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
semantics/tuple.k	57	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
semantics/tuple.k	58	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
verification.k	3	module	-	PROOF_LOCAL_MANUAL_ACCEPT	module EXCHANGE-VERIFICATION
verification.k	4	imports	-	PROOF_LOCAL_MANUAL_ACCEPT	imports MPY  // A typed symbolic view of Python integer-list contents.  Its iterator // equations are exactly the two MPY-LIST equations for .ValSeq/vCons. // Concrete execution still uses ordinary list literals and MPY-LIST.
verification.k	9	syntax	-	PROOF_LOCAL_MANUAL_ACCEPT	syntax ValSeq ::= intVals(IntSeq)
verification.k	10	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule <k> #iterNext(list(intVals(.IntSeq))) => #iterDone ... </k>
verification.k	11	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule <k> #iterNext(list(intVals(iCons(I:Int, R:IntSeq)))) => #iterYield(I, list(intVals(R))) ... </k>  // Accumulator-form counts mirror the program's AugAssign exactly.  Besides // avoiding any reliance on algebraic normalization, oddAcc(0, VS) and // evenAcc(0, VS) are the ordinary odd/even element counts.
verification.k	17	syntax	function,total	PROOF_LOCAL_MANUAL_ACCEPT	syntax Int ::= oddAcc(Int, IntSeq) [function, total]
verification.k	18	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule oddAcc(A:Int, .IntSeq) => A
verification.k	19	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule oddAcc(A:Int, iCons(I:Int, R:IntSeq)) => oddAcc(A, R) requires pyMod(I, 2) ==Int 0
verification.k	21	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule oddAcc(A:Int, iCons(I:Int, R:IntSeq)) => oddAcc(A +Int 1, R) requires pyMod(I, 2) =/=Int 0
verification.k	24	syntax	function,total	PROOF_LOCAL_MANUAL_ACCEPT	syntax Int ::= evenAcc(Int, IntSeq) [function, total]
verification.k	25	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule evenAcc(A:Int, .IntSeq) => A
verification.k	26	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule evenAcc(A:Int, iCons(I:Int, R:IntSeq)) => evenAcc(A +Int 1, R) requires pyMod(I, 2) ==Int 0
verification.k	28	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule evenAcc(A:Int, iCons(I:Int, R:IntSeq)) => evenAcc(A, R) requires pyMod(I, 2) =/=Int 0
verification.k	31	syntax	function,total	PROOF_LOCAL_MANUAL_ACCEPT	syntax Val ::= exchangeResult(IntSeq, IntSeq) [function, total]
verification.k	32	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule exchangeResult(A:IntSeq, B:IntSeq) => str(iCons(89, iCons(69, iCons(83, .IntSeq)))) requires oddAcc(0, A) <=Int evenAcc(0, B)
verification.k	35	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule exchangeResult(A:IntSeq, B:IntSeq) => str(iCons(78, iCons(79, .IntSeq))) requires oddAcc(0, A) >Int evenAcc(0, B)  // These macros are the exact constructor form generated in solution.mpy. // Factoring the loop bodies makes the induction claims readable.
verification.k	41	syntax	macro	PROOF_LOCAL_MANUAL_ACCEPT	syntax Stmts ::= "ODD-BODY" [macro]
verification.k	42	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule ODD-BODY => If( Compare(BinOp("%", Name("number"), Int(2)), CmpOp("!=", Int(0))), AugAssign(Name("odd"), "+", Int(1)), .Stmts)
verification.k	49	syntax	macro	PROOF_LOCAL_MANUAL_ACCEPT	syntax Stmts ::= "EVEN-BODY" [macro]
verification.k	50	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule EVEN-BODY => If( Compare(BinOp("%", Name("number"), Int(2)), CmpOp("==", Int(0))), AugAssign(Name("even"), "+", Int(1)), .Stmts)
verification.k	57	syntax	macro	PROOF_LOCAL_MANUAL_ACCEPT	syntax Stmt ::= "exchangeDef" [macro]
verification.k	58	rule	-	PROOF_LOCAL_MANUAL_ACCEPT	rule exchangeDef => FuncDef( "exchange", Params("lst1", "lst2"), Assign(Name("odd"), Int(0)) Assign(Name("even"), Int(0)) Assign(Name("number"), Int(0)) For(Name("number"), Name("lst1"), ODD-BODY) For(Name("number"), Name("lst2"), EVEN-BODY) If(Compare(Name("odd"), CmpOp("<=", Name("even"))), Return(Str("YES")), .Stmts) Return(Str("NO")))
verification.k	71	endmodule	-	PROOF_LOCAL_MANUAL_ACCEPT	endmodule
spec.k	3	module	-	CLAIM_MANUAL_REVIEW	module EXCHANGE-SPEC
spec.k	4	imports	-	CLAIM_MANUAL_REVIEW	imports EXCHANGE-VERIFICATION  // Induction invariant for the first loop.
spec.k	7	claim	-	CLAIM_MANUAL_REVIEW	claim [odd-loop]: <k> #loop(list(intVals(iCons(I:Int, IS:IntSeq))), Name("number"), ODD-BODY) ~> CONT:K => CONT </k> <env> L:Int </env> <scopes> SC:Map L |-> scope( ( "lst1"  |-> LST1:Val "lst2"  |-> LST2:Val "odd"   |-> O:Int "even"  |-> E:Int "number" |-> N:Int ), P:Parent) => SC L |-> scope( ( "lst1"  |-> LST1 "lst2"  |-> LST2 "odd"   |-> oddAcc(O, iCons(I, IS)) "even"  |-> E "number" |-> ?ODDLAST:Int ), P) </scopes> requires notBool L in_keys(SC)  // The analogous invariant for the second loop.
spec.k	37	claim	-	CLAIM_MANUAL_REVIEW	claim [even-loop]: <k> #loop(list(intVals(iCons(I:Int, IS:IntSeq))), Name("number"), EVEN-BODY) ~> CONT:K => CONT </k> <env> L:Int </env> <scopes> SC:Map L |-> scope( ( "lst1"  |-> LST1:Val "lst2"  |-> LST2:Val "odd"   |-> O:Int "even"  |-> E:Int "number" |-> N:Int ), P:Parent) => SC L |-> scope( ( "lst1"  |-> LST1 "lst2"  |-> LST2 "odd"   |-> O "even"  |-> evenAcc(E, iCons(I, IS)) "number" |-> ?EVENLAST:Int ), P) </scopes> requires notBool L in_keys(SC)  // End-to-end functional correctness for all non-empty integer lists, the // input domain promised by prompt.py.
spec.k	68	claim	-	CLAIM_MANUAL_REVIEW	claim [exchange-correct]: <k> #loadAll(Module(exchangeDef)) ~> Call( Name("exchange"), ( list(intVals(iCons(A:Int, AS:IntSeq))) , list(intVals(iCons(B:Int, BS:IntSeq))) , .Exprs)) => exchangeResult( iCons(A, AS), iCons(B, BS)) </k> <env> 0 </env> <scopes> ( 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope ) => ?FINALSCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
spec.k	95	endmodule	-	CLAIM_MANUAL_REVIEW	endmodule
SUMMARY_KINDS claim=3 configuration=1 context=5 endmodule=27 imports=88 module=27 rule=708 syntax=234
SUMMARY_ATTRIBUTES concrete=35 function=148 macro=6 macro-rec=1 no-evaluators=22 owise=26 priority=45 symbol=25 total=110
SUMMARY_DISPOSITIONS CLAIM_MANUAL_REVIEW=6 FIXED_RELEVANT_MANUAL_ACCEPT=47 FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH=1017 PROOF_LOCAL_MANUAL_ACCEPT=23
SUMMARY_RULE_DISPOSITIONS FIXED_RELEVANT_MANUAL_ACCEPT=45 FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH=650 PROOF_LOCAL_MANUAL_ACCEPT=13
