Script started on 2026-07-29 05:51:36-05:00 [<not executed on terminal>]
source_file_count=26
record_count=1109
kind_counts={'claim': 3, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 702, 'syntax': 231}
decision_counts={'CLAIM_MANUAL_REVIEW': 7, 'FIXED_RELEVANT_REVIEWED': 300, 'FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE': 787, 'PROOF_LOCAL_MANUAL_REVIEW': 15}
attribute_counts={'concrete': 36, 'function': 148, 'macro': 6, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'simplification': 1, 'strict': 2, 'symbol': 25, 'total': 109}
id	path:line	kind	attributes	decision	declaration
0984	reference-semantics/semantics/subscript.k:22	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
0985	reference-semantics/semantics/subscript.k:23	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
0986	reference-semantics/semantics/subscript.k:27	context	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	context Subscript(HOLE, _)
0987	reference-semantics/semantics/subscript.k:28	context	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	context Subscript(_:Val, HOLE:Expr)
0988	reference-semantics/semantics/subscript.k:31	rule	priority	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0989	reference-semantics/semantics/subscript.k:35	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
0990	reference-semantics/semantics/subscript.k:37	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= applyIndex(Val, Int) [function]
0991	reference-semantics/semantics/subscript.k:38	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
0992	reference-semantics/semantics/subscript.k:39	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
0993	reference-semantics/semantics/subscript.k:40	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
0994	reference-semantics/semantics/subscript.k:44	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
0995	reference-semantics/semantics/subscript.k:49	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax OptInt ::= "noB" | someB(Int)
0996	reference-semantics/semantics/subscript.k:50	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #evalB(NoBound)  => noB ... </k>
0997	reference-semantics/semantics/subscript.k:51	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
0998	reference-semantics/semantics/subscript.k:52	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> I:Int ~> #toSome => someB(I) ... </k>
0999	reference-semantics/semantics/subscript.k:54	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1000	reference-semantics/semantics/subscript.k:55	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
1001	reference-semantics/semantics/subscript.k:56	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
1002	reference-semantics/semantics/subscript.k:58	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1003	reference-semantics/semantics/subscript.k:61	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1004	reference-semantics/semantics/subscript.k:63	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1005	reference-semantics/semantics/subscript.k:64	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1006	reference-semantics/semantics/subscript.k:66	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1007	reference-semantics/semantics/subscript.k:68	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
1008	reference-semantics/semantics/subscript.k:72	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= slStep(OptInt) [function, total]
1009	reference-semantics/semantics/subscript.k:73	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStep(noB)          => 1
1010	reference-semantics/semantics/subscript.k:74	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStep(someB(S:Int)) => S
1011	reference-semantics/semantics/subscript.k:76	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1012	reference-semantics/semantics/subscript.k:77	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
1013	reference-semantics/semantics/subscript.k:79	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
1014	reference-semantics/semantics/subscript.k:81	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1015	reference-semantics/semantics/subscript.k:83	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1016	reference-semantics/semantics/subscript.k:84	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
1017	reference-semantics/semantics/subscript.k:86	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
1018	reference-semantics/semantics/subscript.k:88	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1019	reference-semantics/semantics/subscript.k:90	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1020	reference-semantics/semantics/subscript.k:91	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
1021	reference-semantics/semantics/subscript.k:93	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
1022	reference-semantics/semantics/subscript.k:96	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= clampLo(Int, Int) [function, total]
1023	reference-semantics/semantics/subscript.k:97	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
1024	reference-semantics/semantics/subscript.k:99	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
1025	reference-semantics/semantics/subscript.k:102	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= clampHi(Int, Int, Int) [function, total]
1026	reference-semantics/semantics/subscript.k:103	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
1027	reference-semantics/semantics/subscript.k:105	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
1028	reference-semantics/semantics/subscript.k:109	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
1029	reference-semantics/semantics/subscript.k:110	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1030	reference-semantics/semantics/subscript.k:113	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1031	reference-semantics/semantics/subscript.k:116	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
1032	reference-semantics/semantics/subscript.k:117	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1033	reference-semantics/semantics/subscript.k:120	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1034	reference-semantics/semantics/subscript.k:122	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
1035	reference-semantics/semantics/syntax.k:3	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-SYNTAX
1036	reference-semantics/semantics/syntax.k:4	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports INT-SYNTAX
1037	reference-semantics/semantics/syntax.k:5	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports FLOAT-SYNTAX
1038	reference-semantics/semantics/syntax.k:6	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports BOOL-SYNTAX
1039	reference-semantics/semantics/syntax.k:7	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports STRING-SYNTAX
1040	reference-semantics/semantics/syntax.k:9	syntax	macro,strict,seqstrict	FIXED_RELEVANT_REVIEWED	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
1041	reference-semantics/semantics/syntax.k:32	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
1042	reference-semantics/semantics/syntax.k:33	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
1043	reference-semantics/semantics/syntax.k:34	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Entries  ::= List{Entry, ","}
1044	reference-semantics/semantics/syntax.k:35	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
1045	reference-semantics/semantics/syntax.k:36	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax CompFors ::= List{CompFor, ""}
1046	reference-semantics/semantics/syntax.k:37	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Exprs    ::= List{Expr, ","}
1047	reference-semantics/semantics/syntax.k:38	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
1048	reference-semantics/semantics/syntax.k:39	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bound    ::= Expr | "NoBound"
1049	reference-semantics/semantics/syntax.k:41	syntax	strict	FIXED_RELEVANT_REVIEWED	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
1050	reference-semantics/semantics/syntax.k:56	syntax	-	FIXED_RELEVANT_REVIEWED	syntax Stmts      ::= List{Stmt, ""}
1051	reference-semantics/semantics/syntax.k:57	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Params     ::= "Params" "(" ParamNames ")"
1052	reference-semantics/semantics/syntax.k:58	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
1053	reference-semantics/semantics/syntax.k:59	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
1054	reference-semantics/semantics/syntax.k:60	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ParamNames ::= List{String, ","}
1055	reference-semantics/semantics/syntax.k:61	syntax	-	FIXED_RELEVANT_REVIEWED	syntax Module     ::= "Module" "(" Stmts ")"
1056	reference-semantics/semantics/syntax.k:62	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
1057	reference-semantics/semantics/tuple.k:3	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-TUPLE
1058	reference-semantics/semantics/tuple.k:4	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-CORE
1059	reference-semantics/semantics/tuple.k:5	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-ITER
1060	reference-semantics/semantics/tuple.k:6	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-LIST
1061	reference-semantics/semantics/tuple.k:7	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-METHODS
1062	reference-semantics/semantics/tuple.k:10	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
1063	reference-semantics/semantics/tuple.k:11	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
1064	reference-semantics/semantics/tuple.k:14	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax ApplyK ::= "toTuple"
1065	reference-semantics/semantics/tuple.k:15	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
1066	reference-semantics/semantics/tuple.k:16	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
1067	reference-semantics/semantics/tuple.k:18	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
1068	reference-semantics/semantics/tuple.k:20	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
1069	reference-semantics/semantics/tuple.k:21	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
1070	reference-semantics/semantics/tuple.k:23	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
1071	reference-semantics/semantics/tuple.k:24	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1072	reference-semantics/semantics/tuple.k:25	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1073	reference-semantics/semantics/tuple.k:26	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1074	reference-semantics/semantics/tuple.k:28	rule	-	FIXED_RELEVANT_REVIEWED	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
1075	reference-semantics/semantics/tuple.k:31	syntax	-	FIXED_RELEVANT_REVIEWED	syntax KItem ::= #bindTgt(Expr, Val)
1076	reference-semantics/semantics/tuple.k:32	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1077	reference-semantics/semantics/tuple.k:35	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
1078	reference-semantics/semantics/tuple.k:42	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1079	reference-semantics/semantics/tuple.k:43	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1080	reference-semantics/semantics/tuple.k:44	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1081	reference-semantics/semantics/tuple.k:49	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1082	reference-semantics/semantics/tuple.k:50	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1083	reference-semantics/semantics/tuple.k:51	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1084	reference-semantics/semantics/tuple.k:52	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1085	reference-semantics/semantics/tuple.k:55	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1086	reference-semantics/semantics/tuple.k:57	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1087	reference-semantics/semantics/tuple.k:58	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
1088	verification.k:1	requires	-	PROOF_LOCAL_MANUAL_REVIEW	requires "reference-semantics/semantics.k"
1089	verification.k:3	module	-	PROOF_LOCAL_MANUAL_REVIEW	module VERIFICATION
1090	verification.k:4	imports	-	PROOF_LOCAL_MANUAL_REVIEW	imports MPY
1091	verification.k:7	syntax	function,total	PROOF_LOCAL_MANUAL_REVIEW	syntax Bool ::= commonMember(Val, ValSeq) [function, total]
1092	verification.k:8	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonMember(_:Val, .ValSeq) => false
1093	verification.k:9	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonMember(V:Val, vCons(E:Val, R:ValSeq)) => (E ==K V) orBool commonMember(V, R)
1094	verification.k:14	rule	simplification	PROOF_LOCAL_MANUAL_REVIEW	rule ((E:Val ==K V:Val) orBool B:Bool) => B requires notBool (E ==K V) [simplification]
1095	verification.k:19	syntax	function,total	PROOF_LOCAL_MANUAL_REVIEW	syntax ValSeq ::= commonAcc(ValSeq, ValSeq, ValSeq) [function, total]
1096	verification.k:20	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonAcc(.ValSeq, _:ValSeq, ACC:ValSeq) => ACC
1097	verification.k:21	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonAcc(vCons(V:Val, R:ValSeq), B:ValSeq, ACC:ValSeq) => commonAcc( R, B, #if commonMember(V, B) andBool notBool commonMember(V, ACC) #then valSeqConcat(ACC, vCons(V, .ValSeq)) #else ACC #fi)
1098	verification.k:31	syntax	macro	PROOF_LOCAL_MANUAL_REVIEW	syntax Stmts ::= "commonLoopBody" "(" ")" [macro]
1099	verification.k:32	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonLoopBody() => If( BoolOp( "and", Compare(Name("item"), CmpOp("in", Name("l2"))), Compare(Name("item"), CmpOp("not in", Name("result"))) ), Expr(Call(Attribute(Name("result"), "append"), Name("item"))), .Stmts )
1100	verification.k:43	syntax	macro	PROOF_LOCAL_MANUAL_REVIEW	syntax Stmts ::= "commonBody" "(" ")" [macro]
1101	verification.k:44	rule	-	PROOF_LOCAL_MANUAL_REVIEW	rule commonBody() => Assign(Name("result"), ListExpr(.Exprs)) Assign(Name("item"), Int(0)) For(Name("item"), Name("l1"), commonLoopBody()) Return(Call(Name("sorted"), Name("result")))
1102	verification.k:49	endmodule	-	PROOF_LOCAL_MANUAL_REVIEW	endmodule
1103	spec.k:1	requires	-	CLAIM_MANUAL_REVIEW	requires "verification.k"
1104	spec.k:3	module	-	CLAIM_MANUAL_REVIEW	module SPEC
1105	spec.k:4	imports	-	CLAIM_MANUAL_REVIEW	imports VERIFICATION
1106	spec.k:7	claim	-	CLAIM_MANUAL_REVIEW	claim [member-fold]: <k> #memberAcc(V:Val, list(S:ValSeq)) => commonMember(V, S) ... </k>
1107	spec.k:12	claim	-	CLAIM_MANUAL_REVIEW	claim [common-loop]: <k> #loop(list(A:ValSeq), Name("item"), commonLoopBody()) ~> (Return(Call(Name("sorted"), Name("result"))) .Stmts) ~> #endcall => (Return(Call(Name("sorted"), Name("result"))) .Stmts) ~> #endcall </k> <env> 1 </env> <scopes> -1 |-> builtinsScope 0 |-> scope(GLOBALS:Map, parent(-1)) 1 |-> scope( "l1"     |-> list(ORIG:ValSeq) "l2"     |-> list(B:ValSeq) "result" |-> ref(0) "item"   |-> (ITEM:Val => ?FINALITEM:Val), parent(0)) </scopes> <scopeLoc> 2 </scopeLoc> <heap> 0 |-> list(ACC:ValSeq => commonAcc(A, B, ACC)) </heap> <heapLoc> 1 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
1108	spec.k:41	claim	-	CLAIM_MANUAL_REVIEW	claim [common-program]: <k> #loadAll(Module( FuncDef("common", Params("l1", "l2"), commonBody()) )) ~> Call(Name("common"), list(A:ValSeq), list(B:ValSeq)) => ref(1) </k> <env> 0 </env> <scopes> 0  |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0  |-> scope( "common" |-> closureVal( ("l1", "l2", .ParamNames), commonBody(), 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(commonAcc(A, B, .ValSeq)) 1 |-> list(sortVS(commonAcc(A, B, .ValSeq))) </heap> <heapLoc> 0 => 2 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
