scope	file	line	kind	flags	sha256	statement
supplied	/reference/reference-semantics/semantics/subscript.k	79	rule		9a3afd20003e73154e811d7548e5a7375c143659696969695a76a6249e1197e1	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	81	rule		2e19a63f1664fef54fab562622ede417ba53fd30ced6cdedcde492feccb68677	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
supplied	/reference/reference-semantics/semantics/subscript.k	83	syntax	function	def902114717732bd04bddb5459b883a7e72943d9905a006fa2908eeda667d1b	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	84	rule		f8868ca0ab86614540c4f1dd48f166d89ac29e79ec0ddfd95983531c1f8a92fa	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	86	rule		fde349e77a3a9bdf581389ada6da29e7655b032852946cc55dd6d0fe7e6ebd17	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	88	rule		8422a8ba8f8d7ea7a1411c4e9c0a955a66108a5220822111d4bc6be937bd70b9	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
supplied	/reference/reference-semantics/semantics/subscript.k	90	syntax	function,total	9ec1896aa81dbda8d1ea3e6687ee086beea967bc3822cd10a318a2f04b3aa7bd	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	91	rule		58c9216d8b6d4a214dea9e45411319b249515ac57ddfabc8f134b0b9ee6a0273	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	93	rule		1c4d6ca3d3534697cd74873e69461efdcea7866ec6b97a95f3557568bf626378	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	96	syntax	function,total	74b1e671d5bc2675c57a6e37b0517ae907a75fd226523c01205ef0a8bd3ac2f3	syntax Int ::= clampLo(Int, Int) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	97	rule		a2e92eace44c06709afc4171de72f4f7aa640e356954efd5daa3b03cda75b4c1	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	99	rule		0a357da8ed32fb6e8c29409f20c6100498859b45a42da73570dd2d839e702e0f	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
supplied	/reference/reference-semantics/semantics/subscript.k	102	syntax	function,total	cf49fd584aa0aaff635d15fbfb5b3e627a19462ba2e20a330262744fbc4167da	syntax Int ::= clampHi(Int, Int, Int) [function, total]
supplied	/reference/reference-semantics/semantics/subscript.k	103	rule		706a4096d6eca2beac22bf86a9339c5af4255e57fc45f3205b67b0348c58b94a	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
supplied	/reference/reference-semantics/semantics/subscript.k	105	rule		b3f79aaddc21c43c09b8388348001eff1cbd95823ff792107b83f087229d4374	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====
supplied	/reference/reference-semantics/semantics/subscript.k	109	syntax	function	328023ed05394848428d502f2282a83f2f6fce266a9ff7c7187134b098872146	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	110	rule		d6ecccf0b62d26633cbbbc1872d4e8696544682181c2fc2edc10eaada63d4aaa	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
supplied	/reference/reference-semantics/semantics/subscript.k	113	rule		0150c19c37152837babd9486a766951b2129d60e7537092d2eaa38a9e16453e5	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
supplied	/reference/reference-semantics/semantics/subscript.k	116	syntax	function	0a55bc39332ca672124112c173cf443fc87f1059e0eab1577ce827bbbc559228	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
supplied	/reference/reference-semantics/semantics/subscript.k	117	rule		723e67f7af3e57e507162191080547158653bebe4dbd6fdb322201406c8852e1	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
supplied	/reference/reference-semantics/semantics/subscript.k	120	rule		68b366dedd7d79096626e82fbaa88bc954129111f50f44fe8e7be568f11ea4a2	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
supplied	/reference/reference-semantics/semantics/subscript.k	122	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/syntax.k	3	module		f08baa14168e33e40c6ea094538294709ff69e62fe8705a5b36d30f64f9b9e58	module MPY-SYNTAX
supplied	/reference/reference-semantics/semantics/syntax.k	4	imports		549ff9577e48f84166cff97c44b34be0e7224b138ffc651802ef6e9dcfde5500	imports INT-SYNTAX
supplied	/reference/reference-semantics/semantics/syntax.k	5	imports		57afda1786d22d995573523f49342280f158fcd841d333439b17a44120be7b40	imports FLOAT-SYNTAX
supplied	/reference/reference-semantics/semantics/syntax.k	6	imports		53df7c7bde9742b651b6208bf2d29aed7e6cfec6eeed12c7af5ebc790e3c8608	imports BOOL-SYNTAX
supplied	/reference/reference-semantics/semantics/syntax.k	7	imports		5a171c0d093c3345d9e07e15e5f3768211a92909782e475d3d50063a338f319c	imports STRING-SYNTAX
supplied	/reference/reference-semantics/semantics/syntax.k	9	syntax	macro,strict,seqstrict	970a5d907eb7e8719c2231b6232969f2dc9f205fd1d7c210c1529f39ef36afe0	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
supplied	/reference/reference-semantics/semantics/syntax.k	32	syntax		31fa5777bd647a4f25c58d68c85eb6c09619c01637f6df1bab48dc8b483e1a58	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
supplied	/reference/reference-semantics/semantics/syntax.k	33	syntax		3bf94dbad23a84b43e9aa25c15c21623947d6e776c73abfcae7187615db19847	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
supplied	/reference/reference-semantics/semantics/syntax.k	34	syntax		0e6de400c48346b7d36a41e6bd8bf0980e98ec9480c37c9e1447cdd6f20eeee0	syntax Entries ::= List{Entry, ","}
supplied	/reference/reference-semantics/semantics/syntax.k	35	syntax		5bb59c5f0dc165e1a3c95708cf38f932c8f75c3f79b40696254c91e9ce14d48c	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
supplied	/reference/reference-semantics/semantics/syntax.k	36	syntax		76d2ff7278fb79223076a48063fb3990b4456a793dc2ebc0dae8979f1c8a8177	syntax CompFors ::= List{CompFor, ""}
supplied	/reference/reference-semantics/semantics/syntax.k	37	syntax		5d0831f6c932f17e2c6a98fb109159767a6973adcf6c887c24f437ca5bac1a8e	syntax Exprs ::= List{Expr, ","}
supplied	/reference/reference-semantics/semantics/syntax.k	38	syntax		2d7648621bd02a753995ccf8dc080239ab17e1e24b7d352f86ca59e91a27e7c8	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
supplied	/reference/reference-semantics/semantics/syntax.k	39	syntax		0a207e7f6805a1fa7e9f84cb33748203011d32695e6a85d35c0ad0a2dd9da87c	syntax Bound ::= Expr | "NoBound"
supplied	/reference/reference-semantics/semantics/syntax.k	41	syntax	strict	1fdf12132fa6e34f9320cff44f77ddd81272816de7922284fab69897bf43f4db	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
supplied	/reference/reference-semantics/semantics/syntax.k	56	syntax		a815785974c2b381c1312f576d97ec94ebca743960cc443c92b8f44c8a0d74fe	syntax Stmts ::= List{Stmt, ""}
supplied	/reference/reference-semantics/semantics/syntax.k	57	syntax		f9fd64833dd16dab12d5564129d63d642aefec063a071b470a02478201643b04	syntax Params ::= "Params" "(" ParamNames ")"
supplied	/reference/reference-semantics/semantics/syntax.k	58	syntax		19c7da008dd612726936901b0d383a1c69bae9bb11460463187ccbc85b485212	syntax CellVars ::= "CellVars" "(" ParamNames ")"
supplied	/reference/reference-semantics/semantics/syntax.k	59	syntax		ff2cf5e4bb8759039c00ed5554e68f13d9298d8895d0d4df552558eeac2195bf	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
supplied	/reference/reference-semantics/semantics/syntax.k	60	syntax		8788a8da7c08b959b55f76539af04c5a55abe26a1584ada00a2820ee79b3501e	syntax ParamNames ::= List{String, ","}
supplied	/reference/reference-semantics/semantics/syntax.k	61	syntax		8da28960d4db086d4929161f541cf022015dc577e72bf3fa9a3c5249ddb90cdb	syntax Module ::= "Module" "(" Stmts ")"
supplied	/reference/reference-semantics/semantics/syntax.k	62	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics/tuple.k	3	module		a660cd1e92e23d91d092c593b0d7ec83407e40b5085309e11090d5b01bc4f030	module MPY-TUPLE
supplied	/reference/reference-semantics/semantics/tuple.k	4	imports		4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	imports MPY-CORE
supplied	/reference/reference-semantics/semantics/tuple.k	5	imports		8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	imports MPY-ITER
supplied	/reference/reference-semantics/semantics/tuple.k	6	imports		511c798e04e96a7ad3e9efe5e06eb4804d66d38f1294d62d46068dc7eafb0373	imports MPY-LIST
supplied	/reference/reference-semantics/semantics/tuple.k	7	imports		1e2cd5461704c4d4484238cf2149b916e9167a54f6a9f44124457820eef6d4d1	imports MPY-METHODS // ==== iteration (the iterator protocol's tuple case) ======================
supplied	/reference/reference-semantics/semantics/tuple.k	10	rule		6088fae06255bb7360c99a675f37b1b629f669561408698b684244d07f7f15cb	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	11	rule		354a4a5539b7fc3e5d109dd53eafbb2984bbe658e41ee36588686dcd3b74a1bc	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
supplied	/reference/reference-semantics/semantics/tuple.k	14	syntax		508a95f61aed6d1129b9e3f84b2cc6d4021eb25accb256e816573049feff554b	syntax ApplyK ::= "toTuple"
supplied	/reference/reference-semantics/semantics/tuple.k	15	rule		ff193ea2849e97ee999677d4a6b7f490cbe8fd917a21c5b418eb6620def33124	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	16	rule		b0d84d481730d06c5882783cccdcdbaf7a0b81c185e990531bf607fc1dc9b01d	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	18	rule		bf0ac96e9f033b75425984e84315f23de15acf5f53915723c90ced8bb976d143	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
supplied	/reference/reference-semantics/semantics/tuple.k	20	rule		4e02486b9482d2cace94eb83c1cb2c6dfa8fda78806420970245c05e9408c1cd	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	21	rule		feaa26e61df69568b2c60f51bfb8290dd1a11a604a657d00098e514c11ef3d7f	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
supplied	/reference/reference-semantics/semantics/tuple.k	23	rule		bd7254bbf1105af77c015d6c37e329774f93ff7da7628dac38536f793e7eaf75	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
supplied	/reference/reference-semantics/semantics/tuple.k	24	syntax	function	df13ef70912b4ded4f2c2f97e50011c9ef936dff982309cfb623b77d247755d2	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
supplied	/reference/reference-semantics/semantics/tuple.k	25	rule		663f7ddf889dc5c9c1fd12455b160afe66ad15883ae2930da18fb89d423d57ce	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
supplied	/reference/reference-semantics/semantics/tuple.k	26	rule		11dc3e7b5407cf8290d6db0b5c907d3d24396c53d91de763f2e5262412fc95d2	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
supplied	/reference/reference-semantics/semantics/tuple.k	28	rule		796dabf5001e95130a624bec398129396c916d4ca42d9778a408932cd3b0ad4f	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
supplied	/reference/reference-semantics/semantics/tuple.k	31	syntax		98b229b9b4321ace7e17cbcc2dc0408fe6d1dfad46dffa400d30f3c40ccaad7d	syntax KItem ::= #bindTgt(Expr, Val)
supplied	/reference/reference-semantics/semantics/tuple.k	32	rule		c3fab775730b56fa281ed34cd936ba5a5b472887c8359d897366a7399e4ec366	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
supplied	/reference/reference-semantics/semantics/tuple.k	35	rule	priority,cell	bc76f6241e7dc38c889bd7385b99c3b84b3c97ab0caccdc38cc73a989f9b5068	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
supplied	/reference/reference-semantics/semantics/tuple.k	42	rule		0d5b4092fa171333cbf5df6b548b5769cbb17dc4e57757e026b955c62cd7a9f3	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	43	rule		a816acd68173f30a351177661e1ba49e2973160662cab9411e1a005ba8fd01c5	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	44	rule	priority	a50c06a628426cdd8e0e0daf5fa1c27d74994c9f2ab04e60818c7e9ba9459611	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
supplied	/reference/reference-semantics/semantics/tuple.k	49	syntax		7dbe45ad3aa2cd3bf8ecd6f3515826ea6cbe564d227a73d51ed9eb4c590411e1	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
supplied	/reference/reference-semantics/semantics/tuple.k	50	rule		3187abeadb723949255c0b48fe693a94615b14483be47e07de1b13b7a83b4a5c	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	51	rule		441a29fab67a3f419ca7d4e56794565181965d88658ae3d0aee1955872cc8c5c	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	52	rule	priority	f7778b4441622195b3db508c4c0c2de69955765341598d49a4776dee3790868f	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
supplied	/reference/reference-semantics/semantics/tuple.k	55	rule		d538f44e4a19103a092dbf9a77a9075f2ee785584b073b22709dbccb1d090415	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	57	rule		2377fb943da101e36f2c0d35e43554ee1815fe1b1fe043893a271defc9620fd7	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
supplied	/reference/reference-semantics/semantics/tuple.k	58	endmodule		4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
supplied	/reference/reference-semantics/semantics.k	34	requires		bd63dc2187bec52366768ae5e226469b8a2ad2c4c545712a0aa741516c9edc32	requires "semantics/syntax.k"
supplied	/reference/reference-semantics/semantics.k	35	requires		8224539e3a3db217e66bd2a98ec63461834dc106ed2a29c0444f710fefda65f8	requires "semantics/core.k"
supplied	/reference/reference-semantics/semantics.k	36	requires		1e5b8702816aaf910a96fba0d81db1abbb6b851cb951d2599f700d2bc99dc68d	requires "semantics/iter.k"
supplied	/reference/reference-semantics/semantics.k	37	requires		aa5f663a5d1a12851ffd9c30d8f2ea8d3a5f525e2d67b7d0d58f7a8872201e30	requires "semantics/range.k"
supplied	/reference/reference-semantics/semantics.k	38	requires		b194c4171e7ae0db64f5e70592f533a037cd2209b2efbffdbdce3f961c1ba8a3	requires "semantics/operators.k"
supplied	/reference/reference-semantics/semantics.k	39	requires		821ae9d706d11a65db65080f76bf3791956656836d0cd541a1ce2c7a7c0fc866	requires "semantics/int.k"
supplied	/reference/reference-semantics/semantics.k	40	requires		4486f908787bb0107a24b945f3cc04fd35649f6fc896ddfb8287e00541fb24d2	requires "semantics/bool.k"
supplied	/reference/reference-semantics/semantics.k	41	requires		c686ca866c6c4244284f9c6fee5b4d3f0651dfee6f3b7caffa7acd081eedbf37	requires "semantics/float.k"
supplied	/reference/reference-semantics/semantics.k	42	requires		3e6d049d0d07149d9b7da70a46f30478e3abc80a22c29d1bae5e92eb299269e5	requires "semantics/str.k"
supplied	/reference/reference-semantics/semantics.k	43	requires		28167624a9874cf0814cc078c343db574329406ffd94ef33c6a15b3199409955	requires "semantics/set.k"
supplied	/reference/reference-semantics/semantics.k	44	requires		a95bd351b20c771469491020adb0ced7ccb5e0d0925e1a2a2afec379202c449d	requires "semantics/list.k"
supplied	/reference/reference-semantics/semantics.k	45	requires		4a702fffa1e16b4e2b9fe67d153dfac3c7e911bfa63b671a3bf13dcb280561fe	requires "semantics/tuple.k"
supplied	/reference/reference-semantics/semantics.k	46	requires		f795613d9cb17629ce078e63a8a9c678058dd096cbc71b8d317b8f6dd90a9d92	requires "semantics/subscript.k"
supplied	/reference/reference-semantics/semantics.k	47	requires		927b4eb4e3dce857ba8c6b0c9efa4dcea0bb75262d64b9d8c7acea80340f11d3	requires "semantics/comprehension.k"
