id	location	kind	attributes	function	total	functional	opaque_symbol	priority	simplification	relevance	decision	normalized_source
968	reference-semantics/semantics/str.k:53	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
969	reference-semantics/semantics/str.k:54	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	reference-semantics/semantics/str.k:56	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
971	reference-semantics/semantics/str.k:57	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
972	reference-semantics/semantics/str.k:58	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
973	reference-semantics/semantics/str.k:59	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
974	reference-semantics/semantics/str.k:60	endmodule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	endmodule
975	reference-semantics/semantics/subscript.k:3	module	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	module MPY-SUBSCRIPT
976	reference-semantics/semantics/subscript.k:4	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports MPY-CORE
977	reference-semantics/semantics/subscript.k:11	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	reference-semantics/semantics/subscript.k:12	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
979	reference-semantics/semantics/subscript.k:13	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	reference-semantics/semantics/subscript.k:16	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	reference-semantics/semantics/subscript.k:17	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
982	reference-semantics/semantics/subscript.k:18	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	reference-semantics/semantics/subscript.k:21	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= normIdx(Int, Int) [function, total]
984	reference-semantics/semantics/subscript.k:22	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
985	reference-semantics/semantics/subscript.k:23	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
986	reference-semantics/semantics/subscript.k:27	context	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	context Subscript(HOLE, _)
987	reference-semantics/semantics/subscript.k:28	context	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	context Subscript(_:Val, HOLE:Expr)
988	reference-semantics/semantics/subscript.k:31	rule	priority(40)	no	no	no	no	yes	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
989	reference-semantics/semantics/subscript.k:35	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
990	reference-semantics/semantics/subscript.k:37	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Val ::= applyIndex(Val, Int) [function]
991	reference-semantics/semantics/subscript.k:38	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
992	reference-semantics/semantics/subscript.k:39	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
993	reference-semantics/semantics/subscript.k:40	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
994	reference-semantics/semantics/subscript.k:44	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
995	reference-semantics/semantics/subscript.k:49	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax OptInt ::= ""noB"" | someB(Int)"
996	reference-semantics/semantics/subscript.k:50	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> #evalB(NoBound)  => noB ... </k>
997	reference-semantics/semantics/subscript.k:51	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
998	reference-semantics/semantics/subscript.k:52	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> I:Int ~> #toSome => someB(I) ... </k>
999	reference-semantics/semantics/subscript.k:54	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1000	reference-semantics/semantics/subscript.k:55	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
1001	reference-semantics/semantics/subscript.k:56	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
1002	reference-semantics/semantics/subscript.k:58	rule	priority(45)	no	no	no	no	yes	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1003	reference-semantics/semantics/subscript.k:61	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1004	reference-semantics/semantics/subscript.k:63	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1005	reference-semantics/semantics/subscript.k:64	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1006	reference-semantics/semantics/subscript.k:66	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1007	reference-semantics/semantics/subscript.k:68	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
1008	reference-semantics/semantics/subscript.k:72	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= slStep(OptInt) [function, total]
1009	reference-semantics/semantics/subscript.k:73	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStep(noB)          => 1
1010	reference-semantics/semantics/subscript.k:74	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStep(someB(S:Int)) => S
1011	reference-semantics/semantics/subscript.k:76	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1012	reference-semantics/semantics/subscript.k:77	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
1013	reference-semantics/semantics/subscript.k:79	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
1014	reference-semantics/semantics/subscript.k:81	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1015	reference-semantics/semantics/subscript.k:83	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1016	reference-semantics/semantics/subscript.k:84	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
1017	reference-semantics/semantics/subscript.k:86	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
1018	reference-semantics/semantics/subscript.k:88	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1019	reference-semantics/semantics/subscript.k:90	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1020	reference-semantics/semantics/subscript.k:91	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
1021	reference-semantics/semantics/subscript.k:93	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
1022	reference-semantics/semantics/subscript.k:96	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= clampLo(Int, Int) [function, total]
1023	reference-semantics/semantics/subscript.k:97	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
1024	reference-semantics/semantics/subscript.k:99	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
1025	reference-semantics/semantics/subscript.k:102	syntax	function, total	yes	yes	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax Int ::= clampHi(Int, Int, Int) [function, total]
1026	reference-semantics/semantics/subscript.k:103	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
1027	reference-semantics/semantics/subscript.k:105	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
1028	reference-semantics/semantics/subscript.k:109	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
1029	reference-semantics/semantics/subscript.k:110	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1030	reference-semantics/semantics/subscript.k:113	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1031	reference-semantics/semantics/subscript.k:116	syntax	function	yes	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
1032	reference-semantics/semantics/subscript.k:117	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1033	reference-semantics/semantics/subscript.k:120	rule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1034	reference-semantics/semantics/subscript.k:122	endmodule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	endmodule
1035	reference-semantics/semantics/syntax.k:3	module	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	module MPY-SYNTAX
1036	reference-semantics/semantics/syntax.k:4	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports INT-SYNTAX
1037	reference-semantics/semantics/syntax.k:5	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports FLOAT-SYNTAX
1038	reference-semantics/semantics/syntax.k:6	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports BOOL-SYNTAX
1039	reference-semantics/semantics/syntax.k:7	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports STRING-SYNTAX
1040	reference-semantics/semantics/syntax.k:9	syntax	macro; seqstrict(2, 3); strict(1); strict(2)	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
1041	reference-semantics/semantics/syntax.k:32	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
1042	reference-semantics/semantics/syntax.k:33	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
1043	reference-semantics/semantics/syntax.k:34	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax Entries  ::= List{Entry, "",""}"
1044	reference-semantics/semantics/syntax.k:35	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
1045	reference-semantics/semantics/syntax.k:36	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax CompFors ::= List{CompFor, """"}"
1046	reference-semantics/semantics/syntax.k:37	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Exprs    ::= List{Expr, "",""}"
1047	reference-semantics/semantics/syntax.k:38	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
1048	reference-semantics/semantics/syntax.k:39	syntax	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	"syntax Bound    ::= Expr | ""NoBound"""
1049	reference-semantics/semantics/syntax.k:41	syntax	strict; strict(1); strict(2); strict(3)	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
1050	reference-semantics/semantics/syntax.k:56	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Stmts      ::= List{Stmt, """"}"
1051	reference-semantics/semantics/syntax.k:57	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
1052	reference-semantics/semantics/syntax.k:58	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
1053	reference-semantics/semantics/syntax.k:59	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
1054	reference-semantics/semantics/syntax.k:60	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax ParamNames ::= List{String, "",""}"
1055	reference-semantics/semantics/syntax.k:61	syntax	-	no	no	no	no	no	no	task-path	ACCEPTED_TASK_PATH_PYTHON_FAITHFUL	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
1056	reference-semantics/semantics/syntax.k:62	endmodule	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	endmodule
1057	reference-semantics/semantics/tuple.k:3	module	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	module MPY-TUPLE
1058	reference-semantics/semantics/tuple.k:4	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports MPY-CORE
1059	reference-semantics/semantics/tuple.k:5	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports MPY-ITER
1060	reference-semantics/semantics/tuple.k:6	imports	-	no	no	no	no	no	no	imported-unreached	ACCEPTED_FIXED_SUPPLIED_BASELINE_UNUSED_NO_TASK_WITNESS	imports MPY-LIST
