id	source	line	kind	attributes	used	decision	review	statement
K0842	semantics/subscript.k	31	rule	priority(40)	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0843	semantics/subscript.k	35	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0844	semantics/subscript.k	37	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= applyIndex(Val, Int) [function]
K0845	semantics/subscript.k	38	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0846	semantics/subscript.k	39	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0847	semantics/subscript.k	40	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0848	semantics/subscript.k	44	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0849	semantics/subscript.k	49	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax OptInt ::= "noB" | someB(Int)
K0850	semantics/subscript.k	50	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #evalB(NoBound) => noB ... </k>
K0851	semantics/subscript.k	51	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0852	semantics/subscript.k	52	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0853	semantics/subscript.k	54	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K0854	semantics/subscript.k	55	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K0855	semantics/subscript.k	56	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K0856	semantics/subscript.k	58	rule	priority(45)	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K0857	semantics/subscript.k	61	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K0858	semantics/subscript.k	63	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K0859	semantics/subscript.k	64	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0860	semantics/subscript.k	66	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0861	semantics/subscript.k	68	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K0862	semantics/subscript.k	72	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= slStep(OptInt) [function, total]
K0863	semantics/subscript.k	73	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStep(noB) => 1
K0864	semantics/subscript.k	74	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStep(someB(S:Int)) => S
K0865	semantics/subscript.k	76	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K0866	semantics/subscript.k	77	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K0867	semantics/subscript.k	79	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
K0868	semantics/subscript.k	81	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0869	semantics/subscript.k	83	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K0870	semantics/subscript.k	84	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
K0871	semantics/subscript.k	86	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K0872	semantics/subscript.k	88	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0873	semantics/subscript.k	90	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K0874	semantics/subscript.k	91	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
K0875	semantics/subscript.k	93	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
K0876	semantics/subscript.k	96	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= clampLo(Int, Int) [function, total]
K0877	semantics/subscript.k	97	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
K0878	semantics/subscript.k	99	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
K0879	semantics/subscript.k	102	syntax	function,total	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K0880	semantics/subscript.k	103	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
K0881	semantics/subscript.k	105	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
K0882	semantics/subscript.k	109	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K0883	semantics/subscript.k	110	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0884	semantics/subscript.k	113	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0885	semantics/subscript.k	116	syntax	function	no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K0886	semantics/subscript.k	117	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0887	semantics/subscript.k	120	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0888	semantics/syntax.k	9	syntax	strict(2),seqstrict(2,macro,macro,strict(1),strict(1)	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Int/Bool/Name/UnaryOp/BinOp syntax	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K0889	semantics/syntax.k	32	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Compare/CmpOp syntax	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K0890	semantics/syntax.k	33	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K0891	semantics/syntax.k	34	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Entries ::= List{Entry, ","}
K0892	semantics/syntax.k	35	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K0893	semantics/syntax.k	36	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax CompFors ::= List{CompFor, ""}
K0894	semantics/syntax.k	37	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Exprs ::= List{Expr, ","}
K0895	semantics/syntax.k	38	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K0896	semantics/syntax.k	39	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax Bound ::= Expr | "NoBound"
K0897	semantics/syntax.k	41	syntax	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K0898	semantics/syntax.k	56	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax Stmts ::= List{Stmt, ""}
K0899	semantics/syntax.k	57	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax Params ::= "Params" "(" ParamNames ")"
K0900	semantics/syntax.k	58	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K0901	semantics/syntax.k	59	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K0902	semantics/syntax.k	60	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax ParamNames ::= List{String, ","}
K0903	semantics/syntax.k	61	syntax		yes	ACCEPT_FIXED_SUPPLIED_USED	byte-identical trusted SUPPLIED_SEMANTICS baseline; Assign/AugAssign/For/If/Return/FuncDef/sequence/module syntax	syntax Module ::= "Module" "(" Stmts ")"
K0904	semantics/tuple.k	10	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K0905	semantics/tuple.k	11	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K0906	semantics/tuple.k	14	syntax		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	syntax ApplyK ::= "toTuple"
K0907	semantics/tuple.k	15	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K0908	semantics/tuple.k	16	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K0909	semantics/tuple.k	18	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K0910	semantics/tuple.k	20	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K0911	semantics/tuple.k	21	rule		no	ACCEPT_FIXED_SUPPLIED_UNUSED	byte-identical trusted SUPPLIED_SEMANTICS baseline; not reachable from solution.mpy under the entry precondition	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
