index	file	line	kind	category	attributes	disposition	declaration
830	reference-semantics/semantics/str.k	59	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
831	reference-semantics/semantics/subscript.k	11	syntax	function-declaration	function,total	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	reference-semantics/semantics/subscript.k	12	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	reference-semantics/semantics/subscript.k	13	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
834	reference-semantics/semantics/subscript.k	16	syntax	function-declaration	function	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	reference-semantics/semantics/subscript.k	17	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	reference-semantics/semantics/subscript.k	18	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
837	reference-semantics/semantics/subscript.k	21	syntax	function-declaration	function,total	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax Int ::= normIdx(Int, Int) [function, total]
838	reference-semantics/semantics/subscript.k	22	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	reference-semantics/semantics/subscript.k	23	rule	ordinary-rule	strict	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
840	reference-semantics/semantics/subscript.k	27	context	context	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	context Subscript(HOLE, _)
841	reference-semantics/semantics/subscript.k	28	context	context	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
842	reference-semantics/semantics/subscript.k	31	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	reference-semantics/semantics/subscript.k	35	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	reference-semantics/semantics/subscript.k	37	syntax	function-declaration	function	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax Val ::= applyIndex(Val, Int) [function]
845	reference-semantics/semantics/subscript.k	38	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	reference-semantics/semantics/subscript.k	39	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	reference-semantics/semantics/subscript.k	40	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
848	reference-semantics/semantics/subscript.k	44	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
849	reference-semantics/semantics/subscript.k	49	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax OptInt ::= "noB" | someB(Int)
850	reference-semantics/semantics/subscript.k	50	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #evalB(NoBound) => noB ... </k>
851	reference-semantics/semantics/subscript.k	51	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	reference-semantics/semantics/subscript.k	52	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	reference-semantics/semantics/subscript.k	54	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	reference-semantics/semantics/subscript.k	55	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	reference-semantics/semantics/subscript.k	56	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
856	reference-semantics/semantics/subscript.k	58	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	reference-semantics/semantics/subscript.k	61	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	reference-semantics/semantics/subscript.k	63	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	64	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	66	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	68	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
862	reference-semantics/semantics/subscript.k	72	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	73	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStep(noB) => 1
864	reference-semantics/semantics/subscript.k	74	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStep(someB(S:Int)) => S
865	reference-semantics/semantics/subscript.k	76	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	reference-semantics/semantics/subscript.k	77	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
867	reference-semantics/semantics/subscript.k	79	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
868	reference-semantics/semantics/subscript.k	81	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	reference-semantics/semantics/subscript.k	83	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	reference-semantics/semantics/subscript.k	84	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
871	reference-semantics/semantics/subscript.k	86	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
872	reference-semantics/semantics/subscript.k	88	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	reference-semantics/semantics/subscript.k	90	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	reference-semantics/semantics/subscript.k	91	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
875	reference-semantics/semantics/subscript.k	93	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
876	reference-semantics/semantics/subscript.k	96	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= clampLo(Int, Int) [function, total]
877	reference-semantics/semantics/subscript.k	97	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule clampLo(J:Int, _STEP:Int) => J
878	reference-semantics/semantics/subscript.k	99	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
879	reference-semantics/semantics/subscript.k	102	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	reference-semantics/semantics/subscript.k	103	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
881	reference-semantics/semantics/subscript.k	105	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
882	reference-semantics/semantics/subscript.k	109	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	reference-semantics/semantics/subscript.k	110	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
884	reference-semantics/semantics/subscript.k	113	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
885	reference-semantics/semantics/subscript.k	116	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	reference-semantics/semantics/subscript.k	117	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
887	reference-semantics/semantics/subscript.k	120	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
888	reference-semantics/semantics/syntax.k	9	syntax	syntax-declaration	macro,strict,seqstrict	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
889	reference-semantics/semantics/syntax.k	32	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
890	reference-semantics/semantics/syntax.k	33	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
891	reference-semantics/semantics/syntax.k	34	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Entries ::= List{Entry, ","}
892	reference-semantics/semantics/syntax.k	35	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
893	reference-semantics/semantics/syntax.k	36	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax CompFors ::= List{CompFor, ""}
894	reference-semantics/semantics/syntax.k	37	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Exprs ::= List{Expr, ","}
895	reference-semantics/semantics/syntax.k	38	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
896	reference-semantics/semantics/syntax.k	39	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Bound ::= Expr | "NoBound"
897	reference-semantics/semantics/syntax.k	41	syntax	syntax-declaration	strict	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
898	reference-semantics/semantics/syntax.k	56	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Stmts ::= List{Stmt, ""}
899	reference-semantics/semantics/syntax.k	57	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Params ::= "Params" "(" ParamNames ")"
900	reference-semantics/semantics/syntax.k	58	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax CellVars ::= "CellVars" "(" ParamNames ")"
901	reference-semantics/semantics/syntax.k	59	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
902	reference-semantics/semantics/syntax.k	60	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax ParamNames ::= List{String, ","}
903	reference-semantics/semantics/syntax.k	61	syntax	syntax-declaration	-	SUPPLIED_SYNTAX_SEE_CONSTRUCT_MAP	syntax Module ::= "Module" "(" Stmts ")"
904	reference-semantics/semantics/tuple.k	10	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
905	reference-semantics/semantics/tuple.k	11	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
906	reference-semantics/semantics/tuple.k	14	syntax	syntax-declaration	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax ApplyK ::= "toTuple"
907	reference-semantics/semantics/tuple.k	15	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	reference-semantics/semantics/tuple.k	16	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	reference-semantics/semantics/tuple.k	18	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
910	reference-semantics/semantics/tuple.k	20	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
911	reference-semantics/semantics/tuple.k	21	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
912	reference-semantics/semantics/tuple.k	23	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
913	reference-semantics/semantics/tuple.k	24	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	reference-semantics/semantics/tuple.k	25	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	reference-semantics/semantics/tuple.k	26	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
916	reference-semantics/semantics/tuple.k	28	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
917	reference-semantics/semantics/tuple.k	31	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax KItem ::= #bindTgt(Expr, Val)
918	reference-semantics/semantics/tuple.k	32	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	reference-semantics/semantics/tuple.k	35	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
920	reference-semantics/semantics/tuple.k	42	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	reference-semantics/semantics/tuple.k	43	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
922	reference-semantics/semantics/tuple.k	44	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
923	reference-semantics/semantics/tuple.k	49	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	reference-semantics/semantics/tuple.k	50	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	reference-semantics/semantics/tuple.k	51	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
926	reference-semantics/semantics/tuple.k	52	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	reference-semantics/semantics/tuple.k	55	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	reference-semantics/semantics/tuple.k	57	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	8	syntax	function-declaration	function,total	PROOF_LOCAL_REVIEWED_SOUND	syntax Int ::= fact(Int) [function, total]
930	verification.k	9	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule fact(N:Int) => 1
931	verification.k	11	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule fact(N:Int) => N *Int fact(N -Int 1)
932	verification.k	15	syntax	function-declaration	function,total	PROOF_LOCAL_REVIEWED_SOUND	syntax Int ::= overlapStart(Int, Int) [function, total]
933	verification.k	16	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule overlapStart(A:Int, C:Int) => C
934	verification.k	18	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule overlapStart(A:Int, C:Int) => A
935	verification.k	21	syntax	function-declaration	function,total	PROOF_LOCAL_REVIEWED_SOUND	syntax Int ::= overlapEnd(Int, Int) [function, total]
936	verification.k	22	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule overlapEnd(B:Int, D:Int) => D
937	verification.k	24	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule overlapEnd(B:Int, D:Int) => B
938	verification.k	27	syntax	function-declaration	function,total	PROOF_LOCAL_REVIEWED_SOUND	syntax Int ::= overlapLength(Int, Int, Int, Int) [function, total]
939	verification.k	28	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule overlapLength(A:Int, B:Int, C:Int, D:Int) => overlapEnd(B, D) -Int overlapStart(A, C) // The observable result, expressed using Wilson's criterion.
940	verification.k	32	syntax	function-declaration	function,total	PROOF_LOCAL_REVIEWED_SOUND	syntax Val ::= intersectionResult(Int) [function, total]
941	verification.k	33	rule	ordinary-rule	-	PROOF_LOCAL_REVIEWED_SOUND	rule intersectionResult(N:Int) => str(iCons(89, iCons(69, iCons(83, .IntSeq))))
