id	file	line	kind	attributes	audit_decision	declaration_or_rule
K0847	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	40	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0848	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	44	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0849	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	49	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax OptInt ::= "noB" | someB(Int)
K0850	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	50	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #evalB(NoBound) => noB ... </k>
K0851	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	51	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0852	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	52	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0853	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	54	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K0854	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	55	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K0855	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	56	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K0856	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	58	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K0857	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	61	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K0858	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	63	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K0859	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	64	rule	-	ACCEPT-NO-FALSE-WITNESS	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0860	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	66	rule	-	ACCEPT-NO-FALSE-WITNESS	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K0861	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	68	rule	-	ACCEPT-NO-FALSE-WITNESS	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K0862	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	72	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= slStep(OptInt) [function, total]
K0863	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	73	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStep(noB) => 1
K0864	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	74	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStep(someB(S:Int)) => S
K0865	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	76	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K0866	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	77	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K0867	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	79	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
K0868	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	81	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0869	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	83	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K0870	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	84	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
K0871	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	86	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K0872	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	88	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0873	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	90	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K0874	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	91	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
K0875	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	93	rule	-	ACCEPT-NO-FALSE-WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
K0876	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	96	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= clampLo(Int, Int) [function, total]
K0877	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	97	rule	-	ACCEPT-NO-FALSE-WITNESS	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
K0878	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	99	rule	-	ACCEPT-NO-FALSE-WITNESS	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
K0879	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	102	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K0880	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	103	rule	-	ACCEPT-NO-FALSE-WITNESS	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
K0881	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	105	rule	-	ACCEPT-NO-FALSE-WITNESS	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
K0882	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	109	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K0883	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	110	rule	-	ACCEPT-NO-FALSE-WITNESS	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0884	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	113	rule	-	ACCEPT-NO-FALSE-WITNESS	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0885	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	116	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K0886	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	117	rule	-	ACCEPT-NO-FALSE-WITNESS	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K0887	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/subscript.k	120	rule	-	ACCEPT-NO-FALSE-WITNESS	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K0888	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	9	syntax	macro,strict,seqstrict	ACCEPT-NO-FALSE-WITNESS	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K0889	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	32	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K0890	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	33	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K0891	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	34	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Entries ::= List{Entry, ","}
K0892	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	35	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K0893	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	36	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax CompFors ::= List{CompFor, ""}
K0894	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	37	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Exprs ::= List{Expr, ","}
K0895	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	38	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K0896	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	39	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Bound ::= Expr | "NoBound"
K0897	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	41	syntax	strict	ACCEPT-NO-FALSE-WITNESS	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K0898	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	56	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Stmts ::= List{Stmt, ""}
K0899	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	57	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Params ::= "Params" "(" ParamNames ")"
K0900	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	58	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K0901	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	59	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K0902	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	60	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax ParamNames ::= List{String, ","}
K0903	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/syntax.k	61	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Module ::= "Module" "(" Stmts ")"
K0904	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	10	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K0905	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	11	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K0906	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	14	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax ApplyK ::= "toTuple"
K0907	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	15	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K0908	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	16	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K0909	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	18	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K0910	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	20	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K0911	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	21	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K0912	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	23	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K0913	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	24	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K0914	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	25	rule	-	ACCEPT-NO-FALSE-WITNESS	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K0915	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	26	rule	-	ACCEPT-NO-FALSE-WITNESS	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
K0916	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	28	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K0917	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	31	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #bindTgt(Expr, Val)
K0918	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	32	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K0919	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	35	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
K0920	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	42	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0921	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	43	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0922	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	44	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0923	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	49	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K0924	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	50	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0925	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	51	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0926	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	52	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0927	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	55	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K0928	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/tuple.k	57	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K0929	/tmp/audit-work/86-anti-shuffle/spec.k	6	claim	-	CLAIM-RECONSTRUCT	claim [loop-invariant]: <k> #loop(str(CS:IntSeq), Name("char"), antiLoopBody .Stmts) => .K ... </k> <env> L:Int </env> <scopes> -1 |-> builtinsScope 0 |-> scope("anti_shuffle" |-> FUNCTION:Val, parent(-1)) L:Int |-> scope( "char" |-> (str(OLDCHAR:IntSeq) => str(?FINALCHAR:IntSeq)) "result" |-> (str(OUT:IntSeq) => str(emittedAfter(CS, WORD, OUT))) "s" |-> str(INPUT:IntSeq) "word" |-> (str(WORD:IntSeq) => str(wordAfter(CS, WORD))), parent(0)) </scopes> <heap> HEAP:Map => ?FINALHEAP:Map </heap> <heapLoc> NEXT:Int => ?FINALNEXT:Int </heapLoc> requires keysBelow(HEAP, NEXT) ensures keysBelow(?FINALHEAP, ?FINALNEXT)
K0930	/tmp/audit-work/86-anti-shuffle/spec.k	25	claim	-	CLAIM-RECONSTRUCT	claim [anti-shuffle]: <k> FuncDef("anti_shuffle", Params("s"), antiBody) ~> Call(Name("anti_shuffle"), str(CS:IntSeq)) => str(antiShuffleCodes(CS)) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => ?FINALSCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => ?FINALHEAP:Map </heap> <heapLoc> 0 => ?FINALNEXT:Int </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
K0931	/tmp/audit-work/86-anti-shuffle/verification.k	9	syntax	macro	ACCEPT-EXACT-MACRO-DECL	syntax Stmt ::= "antiLoopBody" [macro]
K0932	/tmp/audit-work/86-anti-shuffle/verification.k	10	syntax	macro	ACCEPT-EXACT-MACRO-DECL	syntax Expr ::= "antiFinalExpr" [macro]
K0933	/tmp/audit-work/86-anti-shuffle/verification.k	11	syntax	macro	ACCEPT-EXACT-MACRO-DECL	syntax Stmts ::= "antiBody" [macro]
K0934	/tmp/audit-work/86-anti-shuffle/verification.k	13	syntax	function,total	ACCEPT-PROOF-HELPER-DECL	syntax IntSeq ::= sortedWord(IntSeq) [function, total] | emittedAfter(IntSeq, IntSeq, IntSeq) [function, total] | wordAfter(IntSeq, IntSeq) [function, total] | antiShuffleCodes(IntSeq) [function, total]
K0935	/tmp/audit-work/86-anti-shuffle/verification.k	17	syntax	function	ACCEPT-PROOF-HELPER-DECL	syntax Bool ::= keysBelow(Map, Int) [function] module VERIFICATION imports MPY imports VERIFICATION-SYNTAX
K0936	/tmp/audit-work/86-anti-shuffle/verification.k	24	rule	-	ACCEPT-EXACT-MACRO-EXPANSION	rule antiLoopBody => If(Compare(Name("char"), CmpOp("==", Str(" "))), Assign(Name("result"), BinOp("+", BinOp("+", Name("result"), Call(Attribute(Str(""), "join"), Call(Name("sorted"), Call(Name("list"), Name("word"))))), Str(" "))) Assign(Name("word"), Str("")), Assign(Name("word"), BinOp("+", Name("word"), Name("char"))))
K0937	/tmp/audit-work/86-anti-shuffle/verification.k	36	rule	-	ACCEPT-EXACT-MACRO-EXPANSION	rule antiFinalExpr => BinOp("+", Name("result"), Call(Attribute(Str(""), "join"), Call(Name("sorted"), Call(Name("list"), Name("word")))))
K0938	/tmp/audit-work/86-anti-shuffle/verification.k	42	rule	-	ACCEPT-EXACT-MACRO-EXPANSION	rule antiBody => Assign(Name("result"), Str("")) Assign(Name("word"), Str("")) Assign(Name("char"), Str("")) For(Name("char"), Name("s"), antiLoopBody .Stmts) Return(antiFinalExpr) .Stmts
K0939	/tmp/audit-work/86-anti-shuffle/verification.k	51	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule sortedWord(CS:IntSeq) => joinCodes(.IntSeq, sortVS(charsOf(CS))) [simplification]
K0940	/tmp/audit-work/86-anti-shuffle/verification.k	55	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule emittedAfter(.IntSeq, _WORD:IntSeq, OUT:IntSeq) => OUT [simplification]
K0941	/tmp/audit-work/86-anti-shuffle/verification.k	56	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule emittedAfter(iCons(32, REST:IntSeq), WORD:IntSeq, OUT:IntSeq) => emittedAfter(REST, .IntSeq, seqConcat(seqConcat(OUT, sortedWord(WORD)), iCons(32, .IntSeq))) [simplification]
K0942	/tmp/audit-work/86-anti-shuffle/verification.k	60	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule emittedAfter(iCons(C:Int, REST:IntSeq), WORD:IntSeq, OUT:IntSeq) => emittedAfter(REST, seqConcat(WORD, iCons(C, .IntSeq)), OUT) requires C =/=Int 32 [simplification]
K0943	/tmp/audit-work/86-anti-shuffle/verification.k	65	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule wordAfter(.IntSeq, WORD:IntSeq) => WORD [simplification]
K0944	/tmp/audit-work/86-anti-shuffle/verification.k	66	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule wordAfter(iCons(32, REST:IntSeq), _WORD:IntSeq) => wordAfter(REST, .IntSeq) [simplification]
K0945	/tmp/audit-work/86-anti-shuffle/verification.k	68	rule	simplification	ACCEPT-STRUCTURAL-SUMMARY	rule wordAfter(iCons(C:Int, REST:IntSeq), WORD:IntSeq) => wordAfter(REST, seqConcat(WORD, iCons(C, .IntSeq))) requires C =/=Int 32 [simplification]
