origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/tuple.k	57	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>	  rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
trusted_supplied_semantics	semantics/tuple.k	58	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics.k	34	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/syntax.k"	requires "semantics/syntax.k"
trusted_supplied_semantics	semantics.k	35	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/core.k"	requires "semantics/core.k"
trusted_supplied_semantics	semantics.k	36	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/iter.k"	requires "semantics/iter.k"
trusted_supplied_semantics	semantics.k	37	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/range.k"	requires "semantics/range.k"
trusted_supplied_semantics	semantics.k	38	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/operators.k"	requires "semantics/operators.k"
trusted_supplied_semantics	semantics.k	39	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/int.k"	requires "semantics/int.k"
trusted_supplied_semantics	semantics.k	40	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/bool.k"	requires "semantics/bool.k"
trusted_supplied_semantics	semantics.k	41	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/float.k"	requires "semantics/float.k"
trusted_supplied_semantics	semantics.k	42	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/str.k"	requires "semantics/str.k"
trusted_supplied_semantics	semantics.k	43	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/set.k"	requires "semantics/set.k"
trusted_supplied_semantics	semantics.k	44	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/list.k"	requires "semantics/list.k"
trusted_supplied_semantics	semantics.k	45	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/tuple.k"	requires "semantics/tuple.k"
trusted_supplied_semantics	semantics.k	46	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/subscript.k"	requires "semantics/subscript.k"
trusted_supplied_semantics	semantics.k	47	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/comprehension.k"	requires "semantics/comprehension.k"
trusted_supplied_semantics	semantics.k	48	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/methods.k"	requires "semantics/methods.k"
trusted_supplied_semantics	semantics.k	49	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/controls.k"	requires "semantics/controls.k"
trusted_supplied_semantics	semantics.k	50	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/functions.k"	requires "semantics/functions.k"
trusted_supplied_semantics	semantics.k	51	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/builtins.k"	requires "semantics/builtins.k"
trusted_supplied_semantics	semantics.k	52	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/call.k"	requires "semantics/call.k"
trusted_supplied_semantics	semantics.k	53	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/sort.k"	requires "semantics/sort.k"
trusted_supplied_semantics	semantics.k	54	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/assert.k"	requires "semantics/assert.k"
trusted_supplied_semantics	semantics.k	55	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/dict.k"	requires "semantics/dict.k"
trusted_supplied_semantics	semantics.k	56	requires	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	requires "semantics/concrete.k"	requires "semantics/concrete.k"
trusted_supplied_semantics	semantics.k	58	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY	module MPY
trusted_supplied_semantics	semantics.k	59	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics.k	60	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-ITER	  imports MPY-ITER
trusted_supplied_semantics	semantics.k	61	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-RANGE	  imports MPY-RANGE
trusted_supplied_semantics	semantics.k	62	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-OPERATORS	  imports MPY-OPERATORS
trusted_supplied_semantics	semantics.k	63	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-INT	  imports MPY-INT
trusted_supplied_semantics	semantics.k	64	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-BOOL	  imports MPY-BOOL
trusted_supplied_semantics	semantics.k	65	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-FLOAT	  imports MPY-FLOAT
trusted_supplied_semantics	semantics.k	66	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-STR	  imports MPY-STR
trusted_supplied_semantics	semantics.k	67	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-SET	  imports MPY-SET
trusted_supplied_semantics	semantics.k	68	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-LIST	  imports MPY-LIST
trusted_supplied_semantics	semantics.k	69	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-TUPLE	  imports MPY-TUPLE
trusted_supplied_semantics	semantics.k	70	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-SUBSCRIPT	  imports MPY-SUBSCRIPT
trusted_supplied_semantics	semantics.k	71	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-COMPREHENSION	  imports MPY-COMPREHENSION
trusted_supplied_semantics	semantics.k	72	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-METHODS	  imports MPY-METHODS
trusted_supplied_semantics	semantics.k	73	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CONTROLS	  imports MPY-CONTROLS
trusted_supplied_semantics	semantics.k	74	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-FUNCTIONS	  imports MPY-FUNCTIONS
trusted_supplied_semantics	semantics.k	75	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-BUILTINS	  imports MPY-BUILTINS
trusted_supplied_semantics	semantics.k	76	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CALL	  imports MPY-CALL
trusted_supplied_semantics	semantics.k	77	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-SORT	  imports MPY-SORT
trusted_supplied_semantics	semantics.k	78	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-ASSERT	  imports MPY-ASSERT
trusted_supplied_semantics	semantics.k	79	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-DICT	  imports MPY-DICT
trusted_supplied_semantics	semantics.k	80	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule // The krun (llvm) main module: MPY plus the concrete-only legs (keyed sort's // real key calls, deep list equality). Verification builds import MPY and // never see MPY-CONCRETE. The llvm kompile MUST use --main-module MPY-KRUN — // with plain MPY the concrete legs are silently absent (this was live for a // while: sorted-key stuck and comprehension asserted wrong under krun).	endmodule\n\n// The krun (llvm) main module: MPY plus the concrete-only legs (keyed sort's\n// real key calls, deep list equality). Verification builds import MPY and\n// never see MPY-CONCRETE. The llvm kompile MUST use --main-module MPY-KRUN —\n// with plain MPY the concrete legs are silently absent (this was live for a\n// while: sorted-key stuck and comprehension asserted wrong under krun).
trusted_supplied_semantics	semantics.k	87	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY-KRUN	module MPY-KRUN
trusted_supplied_semantics	semantics.k	88	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY	  imports MPY
trusted_supplied_semantics	semantics.k	89	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CONCRETE	  imports MPY-CONCRETE
trusted_supplied_semantics	semantics.k	90	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
candidate	verification.k	1	requires	proof_local		PROOF_LOCAL_MODULE_STRUCTURE	requires "reference-semantics/semantics.k"	requires "reference-semantics/semantics.k"
candidate	verification.k	3	module	proof_local		PROOF_LOCAL_MODULE_STRUCTURE	module VERIFICATION	module VERIFICATION
candidate	verification.k	4	imports	proof_local		PROOF_LOCAL_MODULE_STRUCTURE	imports MPY // Exact AST fragments generated from solution.py.	  imports MPY\n\n  // Exact AST fragments generated from solution.py.
candidate	verification.k	7	syntax	proof_local	macro	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax Expr ::= "findClosestLoopCondition" [macro]	  syntax Expr ::= "findClosestLoopCondition" [macro]
candidate	verification.k	8	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule findClosestLoopCondition => Compare( Name("i"), CmpOp("<", BinOp("-", Call(Name("len"), Name("numbers")), Int(1))))	  rule findClosestLoopCondition =>\n    Compare(\n      Name("i"),\n      CmpOp("<", BinOp("-", Call(Name("len"), Name("numbers")), Int(1))))
candidate	verification.k	13	syntax	proof_local	macro	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax Stmts ::= "findClosestLoopBody" [macro]	  syntax Stmts ::= "findClosestLoopBody" [macro]
candidate	verification.k	14	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule findClosestLoopBody => Assign(Name("low"), Subscript(Name("numbers"), Name("i"))) Assign(Name("high"), Subscript(Name("numbers"), Name("j"))) If(Compare(Name("low"), CmpOp(">", Name("high"))), Assign( TupleExpr(Name("low"), Name("high")), TupleExpr(Name("high"), Name("low"))), .Stmts) If(Compare( BinOp("-", Name("high"), Name("low")), CmpOp("<", BinOp("-", Name("best_high"), Name("best_low")))), Assign(Name("best_low"), Name("low")) Assign(Name("best_high"), Name("high")), .Stmts) AugAssign	  rule findClosestLoopBody =>\n    Assign(Name("low"), Subscript(Name("numbers"), Name("i")))\n    Assign(Name("high"), Subscript(Name("numbers"), Name("j")))\n    If(Compare(Name("low"), CmpOp(">", Name("high"))),\n      Assign(\n        TupleExpr(Name("low"), Name("high")),\n        TupleExpr(Name("high"), Name("low"))),\n      .Stmts)\n    If(Compare(\n      BinOp("-", Name("high"), Name("low")),\n      CmpOp("<", BinOp("-", Name("best_high"), Name("best_low")))),\n      Assign(Name("best_low"), Name("low"))\n      Assign(Name("best_high"), Name("high")),\n      .Stmts)\n    AugAssign(Name("j"), "+", Int(1))\n    If(Compare(\n      Name("j"),\n      CmpOp("==", Call(Name("len"), Name("numbers")))),\n      AugAssign(Name("i"), "+", Int(1))\n      Assign(Name("j"), BinOp("+", Name("i"), Int(1))),\n      .Stmts)\n    Assign(Name("low"), Name("best_low"))\n    Assign(Name("high"), Name("best_high"))\n    .Stmts
candidate	verification.k	39	syntax	proof_local	function	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax Stmts ::= "findClosestBody" [function]	  syntax Stmts ::= "findClosestBody" [function]
candidate	verification.k	40	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule findClosestBody => Expr(Str("Return a closest pair, ordered from smaller to larger.")) Assign(Name("best_low"), Subscript(Name("numbers"), Int(0))) Assign(Name("best_high"), Subscript(Name("numbers"), Int(1))) If(Compare(Name("best_low"), CmpOp(">", Name("best_high"))), Assign( TupleExpr(Name("best_low"), Name("best_high")), TupleExpr(Name("best_high"), Name("best_low"))), .Stmts) Assign(Name("low"), Name("best_low")) Assign(Name("high"), Name("best_high")) Assign(Name("i"), Int(0)) Assign(	  rule findClosestBody =>\n    Expr(Str("Return a closest pair, ordered from smaller to larger."))\n    Assign(Name("best_low"), Subscript(Name("numbers"), Int(0)))\n    Assign(Name("best_high"), Subscript(Name("numbers"), Int(1)))\n    If(Compare(Name("best_low"), CmpOp(">", Name("best_high"))),\n      Assign(\n        TupleExpr(Name("best_low"), Name("best_high")),\n        TupleExpr(Name("best_high"), Name("best_low"))),\n      .Stmts)\n    Assign(Name("low"), Name("best_low"))\n    Assign(Name("high"), Name("best_high"))\n    Assign(Name("i"), Int(0))\n    Assign(Name("j"), Int(1))\n    While(findClosestLoopCondition, findClosestLoopBody)\n    Return(TupleExpr(Name("best_low"), Name("best_high")))\n    .Stmts\n\n  // A structurally typed symbolic list of floats.
candidate	verification.k	58	syntax	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax FloatSeq ::= ".FloatSeq" | fCons(Float, FloatSeq)	  syntax FloatSeq ::= ".FloatSeq" | fCons(Float, FloatSeq)
candidate	verification.k	59	syntax	proof_local	function,total	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax ValSeq ::= floatVals(FloatSeq) [function, total]	  syntax ValSeq ::= floatVals(FloatSeq) [function, total]
candidate	verification.k	60	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatVals(.FloatSeq) => .ValSeq	  rule floatVals(.FloatSeq) => .ValSeq
candidate	verification.k	61	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatVals(fCons(F:Float, FS:FloatSeq)) => vCons(F, floatVals(FS))	  rule floatVals(fCons(F:Float, FS:FloatSeq)) =>\n    vCons(F, floatVals(FS))
candidate	verification.k	64	syntax	proof_local	function,total	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax Int ::= floatSeqLen(FloatSeq) [function, total]	  syntax Int ::= floatSeqLen(FloatSeq) [function, total]
candidate	verification.k	65	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatSeqLen(.FloatSeq) => 0	  rule floatSeqLen(.FloatSeq) => 0
candidate	verification.k	66	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatSeqLen(fCons(_:Float, FS:FloatSeq)) => 1 +Int floatSeqLen(FS)	  rule floatSeqLen(fCons(_:Float, FS:FloatSeq)) =>\n    1 +Int floatSeqLen(FS)
candidate	verification.k	69	rule	proof_local	simplification	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule vsLen(floatVals(FS:FloatSeq)) => floatSeqLen(FS) [simplification]	  rule vsLen(floatVals(FS:FloatSeq)) => floatSeqLen(FS)\n    [simplification]
candidate	verification.k	72	syntax	proof_local	function,total	PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	syntax Float ::= floatAt(FloatSeq, Int) [function, total]	  syntax Float ::= floatAt(FloatSeq, Int) [function, total]
candidate	verification.k	73	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatAt(fCons(F:Float, _:FloatSeq), 0) => F	  rule floatAt(fCons(F:Float, _:FloatSeq), 0) => F
candidate	verification.k	74	rule	proof_local		PROOF_LOCAL_EXTENSION; individual disposition in REVIEW.md	rule floatAt(fCons(_:Float, FS:FloatSeq), I:Int) => floatAt(FS, I -Int 1) requires I >Int 0 // The generic reference accessor returns Val. This sound proof lemma // recovers the stronger Float sort for an in-bounds element of floatVals.	  rule floatAt(fCons(_:Float, FS:FloatSeq), I:Int) =>\n    floatAt(FS, I -Int 1)\n    requires I >Int 0\n\n  // The generic reference accessor returns Val.  This sound proof lemma\n  // recovers the stronger Float sort for an in-bounds element of floatVals.
