file	line	kind	classification	attributes	declaration	audit_decision	audit_rationale
/candidate/float-connection-spec.k	3	module	module		module FLOAT-SUM-CONNECTION imports FLOAT-REST-VERIFICATION	ACCEPTED_CONNECTION_CLAIM	Positive bridge-free connection or ground value witness; reconstructed module closed with #Top under its declared imports.
/candidate/float-connection-spec.k	8	claim	reachability-claim		claim [float-sum-fold]: <k> #iterNext(list(VS:ValSeq)) ~> #sumCont(ACC:Int) => sumToFloat(ACC, VS) ... </k> requires allNumeric(VS) andBool hasFloat(VS)	ACCEPTED_CONNECTION_CLAIM	Positive bridge-free connection or ground value witness; reconstructed module closed with #Top under its declared imports.
/candidate/mutation-verification.k	3	module	module		module SUMMARY-MUTATION imports MPY imports VERIFICATION-SYNTAX	EXCLUDED_NEGATIVE_ONLY	Deliberately false candidate mutation rule compiled only in the separate SUMMARY-MUTATION definition; it is absent from every positive definition.
/candidate/mutation-verification.k	8	rule	function-or-equational-rule		rule sumInts(_:Int, _:ValSeq) => 0	EXCLUDED_NEGATIVE_ONLY	Deliberately false candidate mutation rule compiled only in the separate SUMMARY-MUTATION definition; it is absent from every positive definition.
/candidate/mutation-verification.k	9	rule	function-or-equational-rule		rule sumToFloat(_:Int, vCons(V:Val, _:ValSeq)) => projectFloatTotal(V) requires isFloat(V)	EXCLUDED_NEGATIVE_ONLY	Deliberately false candidate mutation rule compiled only in the separate SUMMARY-MUTATION definition; it is absent from every positive definition.
/candidate/mutation-verification.k	12	rule	function-or-equational-rule		rule reverseSlice(_:ValSeq) => .ValSeq	EXCLUDED_NEGATIVE_ONLY	Deliberately false candidate mutation rule compiled only in the separate SUMMARY-MUTATION definition; it is absent from every positive definition.
/candidate/spec-body-mutation.k	3	module	module		module SPEC-BODY-MUTATION imports VERIFICATION	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-body-mutation.k	8	claim	reachability-claim		"claim [changed-body]: <k> Call( Name(""will_it_fly""), (list(vCons(3, .ValSeq)), 5, .Exprs)) => true </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> closureVal( (""q"", ""w"", .ParamNames), Return(Bool(false)) .Stmts, 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-summary-mutation.k	3	module	module		module SPEC-SUMMARY-MUTATION imports SUMMARY-MUTATION	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-summary-mutation.k	6	claim	reachability-claim		claim [wrong-sum]: <k> #iterNext(list(vCons(1, vCons(2, .ValSeq)))) ~> #sumCont(0) => sumInts(0, vCons(1, vCons(2, .ValSeq))) </k>	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-summary-mutation.k	13	claim	reachability-claim		claim [wrong-reverse]: <k> someB(-1) ~> #slStep( list(vCons(1, vCons(2, .ValSeq))), noB, noB) => #alloc( list( reverseSlice( vCons(1, vCons(2, .ValSeq))))) </k>	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-summary-mutation.k	27	claim	reachability-claim		claim [wrong-float-sum]: <k> #iterNext(list(vCons(F:Float, .ValSeq))) ~> #sumCont(ACC:Int) => sumToFloat(ACC, vCons(F, .ValSeq)) </k>	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-vacuity.k	3	module	module		module SPEC-VACUITY imports VERIFICATION	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec-vacuity.k	7	claim	reachability-claim		"claim [false-result]: <k> Call( Name(""will_it_fly""), (list(vCons(3, .ValSeq)), 5, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(vCons(3, .ValSeq))) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(vCons(3, .ValSeq)) andBool notBool hasFloat(vCons(3, .ValSeq)) andBool (reverseSlice(vCons(3, .ValSeq)) ==K vCons(3, .ValSeq)) andBool (sumInts(0, vCons(3, .ValSeq)) ==Int 3)"	EXCLUDED_NEGATIVE_ONLY	Negative validation claim, not imported by a positive proof module.
/candidate/spec.k	3	module	module		module SPEC imports VERIFICATION	ACCEPTED_TARGET_CLAIM	Entry claim executes the exact mechanically pinned closure and constrains its Boolean result; each claim independently closed and has a satisfying ground witness.
/candidate/spec.k	8	claim	reachability-claim		"claim [will-it-fly-balanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Int, .Exprs)) => sumInts(0, VS) <=Int W </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(VS) andBool notBool hasFloat(VS) andBool (VS ==K reverseSlice(VS))"	ACCEPTED_TARGET_CLAIM	Entry claim executes the exact mechanically pinned closure and constrains its Boolean result; each claim independently closed and has a satisfying ground witness.
/candidate/spec.k	40	claim	reachability-claim		"claim [will-it-fly-unbalanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Int, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(VS) andBool notBool hasFloat(VS) andBool notBool (VS ==K reverseSlice(VS))"	ACCEPTED_TARGET_CLAIM	Entry claim executes the exact mechanically pinned closure and constrains its Boolean result; each claim independently closed and has a satisfying ground witness.
/candidate/spec.k	73	claim	reachability-claim		"claim [will-it-fly-float-balanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Float, .Exprs)) => notBool gtF(sumToFloat(0, VS), W) </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allNumeric(VS) andBool hasFloat(VS) andBool notBool allIntegral(VS) andBool (VS ==K reverseSlice(VS))"	ACCEPTED_TARGET_CLAIM	Entry claim executes the exact mechanically pinned closure and constrains its Boolean result; each claim independently closed and has a satisfying ground witness.
/candidate/spec.k	107	claim	reachability-claim		"claim [will-it-fly-any-unbalanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Val, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires notBool (VS ==K reverseSlice(VS))"	ACCEPTED_TARGET_CLAIM	Entry claim executes the exact mechanically pinned closure and constrains its Boolean result; each claim independently closed and has a satisfying ground witness.
/candidate/verification.k	3	module	module		module VERIFICATION-SYNTAX imports MPY-CORE imports BOOL imports INT	ACCEPTED_PROOF_STRUCTURE	Module/import boundary is explicit and acyclic.
/candidate/verification.k	8	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= allIntegral(ValSeq) [function, total, symbol(allIntegral), no-evaluators]	ACCEPTED_DEFINITIONAL_SYMBOL	Classifier/sequence predicate declaration is covered by exhaustive, constructor-descending equations.
/candidate/verification.k	10	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= allNumeric(ValSeq) [function, total, symbol(allNumeric), no-evaluators]	ACCEPTED_DEFINITIONAL_SYMBOL	Classifier/sequence predicate declaration is covered by exhaustive, constructor-descending equations.
/candidate/verification.k	12	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= hasFloat(ValSeq) [function, total, symbol(hasFloat), no-evaluators]	ACCEPTED_DEFINITIONAL_SYMBOL	Classifier/sequence predicate declaration is covered by exhaustive, constructor-descending equations.
/candidate/verification.k	14	syntax	syntax-declaration	function,total	syntax Bool ::= integralV(Val) [function, total]	ACCEPTED_DEFINITIONAL_SYMBOL	Classifier/sequence predicate declaration is covered by exhaustive, constructor-descending equations.
/candidate/verification.k	15	syntax	syntax-declaration	function,total	syntax Bool ::= floatV(Val) [function, total]	ACCEPTED_DEFINITIONAL_SYMBOL	Classifier/sequence predicate declaration is covered by exhaustive, constructor-descending equations.
/candidate/verification.k	16	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= projectIntTotal(Val) [function, total, symbol(projectIntTotal), no-evaluators]	ACCEPTED_GUARDED_PROJECTION	Total off-domain interpretation is unused; all result-bearing uses are under mutually exclusive generated-sort guards and collapse to the original Int/Bool/Float value.
/candidate/verification.k	18	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= projectBoolTotal(Val) [function, total, symbol(projectBoolTotal), no-evaluators]	ACCEPTED_GUARDED_PROJECTION	Total off-domain interpretation is unused; all result-bearing uses are under mutually exclusive generated-sort guards and collapse to the original Int/Bool/Float value.
/candidate/verification.k	20	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= projectFloatTotal(Val) [function, total, symbol(projectFloatTotal), no-evaluators]	ACCEPTED_GUARDED_PROJECTION	Total off-domain interpretation is unused; all result-bearing uses are under mutually exclusive generated-sort guards and collapse to the original Int/Bool/Float value.
/candidate/verification.k	22	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= intLikeTotal(Val) [function, total, symbol(intLikeTotal), no-evaluators]	ACCEPTED_GUARDED_PROJECTION	Total off-domain interpretation is unused; all result-bearing uses are under mutually exclusive generated-sort guards and collapse to the original Int/Bool/Float value.
/candidate/verification.k	24	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= sumInts(Int, ValSeq) [function, total, symbol(sumInts), no-evaluators]	ACCEPTED_CONNECTED_SUMMARY	Result-bearing summary is fixed on its target domain and has a fresh bridge-free universal execution connection claim.
/candidate/verification.k	26	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= sumFloatRest(Float, ValSeq) [function, total, symbol(sumFloatRest), no-evaluators]	ACCEPTED_CONNECTED_SUMMARY	Result-bearing summary is fixed on its target domain and has a fresh bridge-free universal execution connection claim.
/candidate/verification.k	28	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= sumToFloat(Int, ValSeq) [function, total, symbol(sumToFloat), no-evaluators]	ACCEPTED_CONNECTED_SUMMARY	Result-bearing summary is fixed on its target domain and has a fresh bridge-free universal execution connection claim.
/candidate/verification.k	30	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= noFloatSum(Int) [function, total, symbol(noFloatSum), no-evaluators]	ACCEPTED_OFFPATH_TOTALIZER	Opaque totalizer has no equations, but every float target and bridge requires hasFloat(VS); finite ground sequences satisfying that guard cannot reach the empty/no-float result.
/candidate/verification.k	32	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax ValSeq ::= reverseSlice(ValSeq) [function, total, symbol(reverseSlice), no-evaluators]	ACCEPTED_CONNECTED_SUMMARY	Result-bearing summary is fixed on its target domain and has a fresh bridge-free universal execution connection claim.
/candidate/verification.k	34	syntax	syntax-declaration	function,total	syntax Val ::= willItFlyClosure() [function, total]	ACCEPTED_EXACT_PROGRAM_TERM	Nullary syntax name expands to the mechanically compared constructor body and does not bypass call/frame/return execution.
