file	line	kind	classification	attributes	declaration
/candidate/spec-body-mutation.k	8	claim	reachability-claim		"claim [changed-body]: <k> Call( Name(""will_it_fly""), (list(vCons(3, .ValSeq)), 5, .Exprs)) => true </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> closureVal( (""q"", ""w"", .ParamNames), Return(Bool(false)) .Stmts, 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
/candidate/spec-summary-mutation.k	3	module	module		module SPEC-SUMMARY-MUTATION imports SUMMARY-MUTATION
/candidate/spec-summary-mutation.k	6	claim	reachability-claim		claim [wrong-sum]: <k> #iterNext(list(vCons(1, vCons(2, .ValSeq)))) ~> #sumCont(0) => sumInts(0, vCons(1, vCons(2, .ValSeq))) </k>
/candidate/spec-summary-mutation.k	13	claim	reachability-claim		claim [wrong-reverse]: <k> someB(-1) ~> #slStep( list(vCons(1, vCons(2, .ValSeq))), noB, noB) => #alloc( list( reverseSlice( vCons(1, vCons(2, .ValSeq))))) </k>
/candidate/spec-summary-mutation.k	27	claim	reachability-claim		claim [wrong-float-sum]: <k> #iterNext(list(vCons(F:Float, .ValSeq))) ~> #sumCont(ACC:Int) => sumToFloat(ACC, vCons(F, .ValSeq)) </k>
/candidate/spec-vacuity.k	3	module	module		module SPEC-VACUITY imports VERIFICATION
/candidate/spec-vacuity.k	7	claim	reachability-claim		"claim [false-result]: <k> Call( Name(""will_it_fly""), (list(vCons(3, .ValSeq)), 5, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(vCons(3, .ValSeq))) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(vCons(3, .ValSeq)) andBool notBool hasFloat(vCons(3, .ValSeq)) andBool (reverseSlice(vCons(3, .ValSeq)) ==K vCons(3, .ValSeq)) andBool (sumInts(0, vCons(3, .ValSeq)) ==Int 3)"
/candidate/spec.k	3	module	module		module SPEC imports VERIFICATION
/candidate/spec.k	8	claim	reachability-claim		"claim [will-it-fly-balanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Int, .Exprs)) => sumInts(0, VS) <=Int W </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(VS) andBool notBool hasFloat(VS) andBool (VS ==K reverseSlice(VS))"
/candidate/spec.k	40	claim	reachability-claim		"claim [will-it-fly-unbalanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Int, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allIntegral(VS) andBool notBool hasFloat(VS) andBool notBool (VS ==K reverseSlice(VS))"
/candidate/spec.k	73	claim	reachability-claim		"claim [will-it-fly-float-balanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Float, .Exprs)) => notBool gtF(sumToFloat(0, VS), W) </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires allNumeric(VS) andBool hasFloat(VS) andBool notBool allIntegral(VS) andBool (VS ==K reverseSlice(VS))"
/candidate/spec.k	107	claim	reachability-claim		"claim [will-it-fly-any-unbalanced]: <k> Call( Name(""will_it_fly""), (list(VS:ValSeq), W:Val, .Exprs)) => false </k> <env> 0 </env> <scopes> 0 |-> scope( ""will_it_fly"" |-> willItFlyClosure(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(reverseSlice(VS)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires notBool (VS ==K reverseSlice(VS))"
/candidate/verification.k	3	module	module		module VERIFICATION-SYNTAX imports MPY-CORE imports BOOL imports INT
/candidate/verification.k	8	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= allIntegral(ValSeq) [function, total, symbol(allIntegral), no-evaluators]
/candidate/verification.k	10	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= allNumeric(ValSeq) [function, total, symbol(allNumeric), no-evaluators]
/candidate/verification.k	12	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= hasFloat(ValSeq) [function, total, symbol(hasFloat), no-evaluators]
/candidate/verification.k	14	syntax	syntax-declaration	function,total	syntax Bool ::= integralV(Val) [function, total]
/candidate/verification.k	15	syntax	syntax-declaration	function,total	syntax Bool ::= floatV(Val) [function, total]
/candidate/verification.k	16	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= projectIntTotal(Val) [function, total, symbol(projectIntTotal), no-evaluators]
/candidate/verification.k	18	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Bool ::= projectBoolTotal(Val) [function, total, symbol(projectBoolTotal), no-evaluators]
/candidate/verification.k	20	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= projectFloatTotal(Val) [function, total, symbol(projectFloatTotal), no-evaluators]
/candidate/verification.k	22	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= intLikeTotal(Val) [function, total, symbol(intLikeTotal), no-evaluators]
/candidate/verification.k	24	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Int ::= sumInts(Int, ValSeq) [function, total, symbol(sumInts), no-evaluators]
/candidate/verification.k	26	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= sumFloatRest(Float, ValSeq) [function, total, symbol(sumFloatRest), no-evaluators]
/candidate/verification.k	28	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= sumToFloat(Int, ValSeq) [function, total, symbol(sumToFloat), no-evaluators]
/candidate/verification.k	30	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax Float ::= noFloatSum(Int) [function, total, symbol(noFloatSum), no-evaluators]
/candidate/verification.k	32	syntax	syntax-declaration+opaque-symbol	function,total,symbol,no-evaluators	syntax ValSeq ::= reverseSlice(ValSeq) [function, total, symbol(reverseSlice), no-evaluators]
/candidate/verification.k	34	syntax	syntax-declaration	function,total	syntax Val ::= willItFlyClosure() [function, total]
/candidate/verification.k	37	module	module		module VERIFICATION-BASE imports MPY imports VERIFICATION-SYNTAX
/candidate/verification.k	42	rule	function-or-equational-rule		rule integralV(V:Val) => ( (isInt(V) andBool notBool isBool(V)) orBool (isBool(V) andBool notBool isInt(V)) ) andBool notBool isFloat(V)
/candidate/verification.k	47	rule	function-or-equational-rule		rule floatV(V:Val) => isFloat(V) andBool notBool isInt(V) andBool notBool isBool(V)
/candidate/verification.k	54	rule	simplification-rule	simplification,concrete	rule allIntegral(.ValSeq) => true [concrete, simplification]
/candidate/verification.k	55	rule	simplification-rule	simplification,concrete	rule allIntegral(vCons(V:Val, R:ValSeq)) => integralV(V) andBool allIntegral(R) [concrete, simplification]
/candidate/verification.k	59	rule	simplification-rule	simplification,concrete	rule sumInts(ACC:Int, .ValSeq) => ACC [concrete, simplification]
/candidate/verification.k	60	rule	simplification-rule	simplification,concrete	rule sumInts(ACC:Int, vCons(V:Val, R:ValSeq)) => sumInts(ACC +Int intLikeTotal(V), R) [concrete, simplification]
/candidate/verification.k	64	rule	simplification-rule	simplification,concrete	rule allNumeric(.ValSeq) => true [concrete, simplification]
/candidate/verification.k	65	rule	simplification-rule	simplification,concrete	rule allNumeric(vCons(V:Val, R:ValSeq)) => (integralV(V) orBool floatV(V)) andBool allNumeric(R) [concrete, simplification]
/candidate/verification.k	70	rule	simplification-rule	simplification,concrete	rule hasFloat(.ValSeq) => false [concrete, simplification]
/candidate/verification.k	71	rule	simplification-rule	simplification,concrete	rule hasFloat(vCons(V:Val, R:ValSeq)) => floatV(V) orBool hasFloat(R) [concrete, simplification]
/candidate/verification.k	75	rule	simplification-rule	simplification,concrete	rule sumFloatRest(ACC:Float, .ValSeq) => ACC [concrete, simplification]
/candidate/verification.k	77	rule	simplification-rule	simplification,concrete	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(ACC, projectFloatTotal(V)), R) requires floatV(V) [concrete, simplification]
/candidate/verification.k	81	rule	simplification-rule	simplification,concrete	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(ACC, intToF(intLikeTotal(V))), R) requires integralV(V) [concrete, simplification]
/candidate/verification.k	85	rule	simplification-rule	simplification,concrete	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(ACC, R) requires notBool (floatV(V) orBool integralV(V)) [concrete, simplification]
/candidate/verification.k	91	rule	simplification-rule	simplification,concrete	rule sumToFloat(ACC:Int, .ValSeq) => noFloatSum(ACC) [concrete, simplification]
/candidate/verification.k	93	rule	simplification-rule	simplification,concrete	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(intToF(ACC), projectFloatTotal(V)), R) requires floatV(V) [concrete, simplification]
/candidate/verification.k	97	rule	simplification-rule	simplification,concrete	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumToFloat(ACC +Int intLikeTotal(V), R) requires integralV(V) [concrete, simplification]
/candidate/verification.k	101	rule	simplification-rule	simplification,concrete	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumToFloat(ACC, R) requires notBool (floatV(V) orBool integralV(V)) [concrete, simplification]
/candidate/verification.k	107	rule	function-or-equational-rule	concrete	rule reverseSlice(VS:ValSeq) => buildVS(VS, vsLen(VS) +Int -1, -1, -1) [concrete]
/candidate/verification.k	113	rule	simplification-rule	simplification	rule projectIntTotal(I:Int) => I [simplification]
/candidate/verification.k	114	rule	simplification-rule	simplification,concrete,preserves-definedness	rule projectIntTotal(V:Val) => {V}:>Int requires isInt(V) andBool notBool isBool(V) andBool notBool isFloat(V) [concrete, simplification(10), preserves-definedness]
/candidate/verification.k	118	rule	simplification-rule	simplification,preserves-definedness	rule {V:Val}:>Int => projectIntTotal(V) requires isInt(V) andBool notBool isBool(V) andBool notBool isFloat(V) [symbolic(V), simplification, preserves-definedness]
/candidate/verification.k	122	rule	simplification-rule	simplification	rule #Ceil({V:Val}:>Int) => ({ isInt(V) #Equals true } #And #Ceil(V)) [simplification]
/candidate/verification.k	126	rule	simplification-rule	simplification	rule projectBoolTotal(B:Bool) => B [simplification]
/candidate/verification.k	127	rule	simplification-rule	simplification,concrete,preserves-definedness	rule projectBoolTotal(V:Val) => {V}:>Bool requires isBool(V) andBool notBool isInt(V) andBool notBool isFloat(V) [concrete, simplification(10), preserves-definedness]
/candidate/verification.k	131	rule	simplification-rule	simplification,preserves-definedness	rule {V:Val}:>Bool => projectBoolTotal(V) requires isBool(V) andBool notBool isInt(V) andBool notBool isFloat(V) [symbolic(V), simplification, preserves-definedness]
/candidate/verification.k	135	rule	simplification-rule	simplification	rule #Ceil({V:Val}:>Bool) => ({ isBool(V) #Equals true } #And #Ceil(V)) [simplification]
/candidate/verification.k	139	rule	simplification-rule	simplification	rule projectFloatTotal(F:Float) => F [simplification]
/candidate/verification.k	140	rule	simplification-rule	simplification,concrete,preserves-definedness	rule projectFloatTotal(V:Val) => {V}:>Float requires floatV(V) [concrete, simplification(10), preserves-definedness]
/candidate/verification.k	143	rule	simplification-rule	simplification,preserves-definedness	rule {V:Val}:>Float => projectFloatTotal(V) requires floatV(V) [symbolic(V), simplification, preserves-definedness]
/candidate/verification.k	146	rule	simplification-rule	simplification	rule #Ceil({V:Val}:>Float) => ({ isFloat(V) #Equals true } #And #Ceil(V)) [simplification]
/candidate/verification.k	150	rule	simplification-rule	simplification	rule intLikeTotal(V:Val) => projectIntTotal(V) requires isInt(V) andBool notBool isBool(V) andBool notBool isFloat(V) [simplification]
/candidate/verification.k	154	rule	simplification-rule	simplification	rule intLikeTotal(V:Val) => #if projectBoolTotal(V) #then 1 #else 0 #fi requires isBool(V) andBool notBool isInt(V) andBool notBool isFloat(V) [simplification]
/candidate/verification.k	161	rule	simplification-rule	simplification	rule intOf(V:Val) => intLikeTotal(V) requires integralV(V) [simplification]
/candidate/verification.k	167	rule	function-or-equational-rule		"rule willItFlyClosure() => closureVal( (""q"", ""w"", .ParamNames), Return( BoolOp( ""and"", ( Compare( Name(""q""), CmpOp( ""=="", Subscript( Name(""q""), Slice( NoBound, NoBound, UnaryOp(""-"", Int(1)))))) , Compare( Call(Name(""sum""), (Name(""q""), .Exprs)), CmpOp(""<="", Name(""w""))) , .Exprs))) .Stmts, 0)"
/candidate/verification.k	191	module	module		module SUMMARY-DEFINITION imports VERIFICATION-BASE
/candidate/verification.k	195	rule	function-or-equational-rule		rule allIntegral(.ValSeq) => true
/candidate/verification.k	196	rule	function-or-equational-rule		rule allIntegral(vCons(V:Val, R:ValSeq)) => integralV(V) andBool allIntegral(R)
/candidate/verification.k	199	rule	function-or-equational-rule		rule sumInts(ACC:Int, .ValSeq) => ACC
/candidate/verification.k	200	rule	function-or-equational-rule		rule sumInts(ACC:Int, vCons(V:Val, R:ValSeq)) => sumInts(ACC +Int intLikeTotal(V), R)
/candidate/verification.k	203	rule	function-or-equational-rule		rule allNumeric(.ValSeq) => true
/candidate/verification.k	204	rule	function-or-equational-rule		rule allNumeric(vCons(V:Val, R:ValSeq)) => (integralV(V) orBool floatV(V)) andBool allNumeric(R)
/candidate/verification.k	208	rule	function-or-equational-rule		rule hasFloat(.ValSeq) => false
/candidate/verification.k	209	rule	function-or-equational-rule		rule hasFloat(vCons(V:Val, R:ValSeq)) => floatV(V) orBool hasFloat(R)
/candidate/verification.k	212	rule	simplification-rule	simplification	rule sumFloatRest(ACC:Float, .ValSeq) => ACC [simplification]
/candidate/verification.k	214	rule	simplification-rule	simplification	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(ACC, projectFloatTotal(V)), R) requires floatV(V) [simplification]
/candidate/verification.k	218	rule	simplification-rule	simplification	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(ACC, intToF(intLikeTotal(V))), R) requires integralV(V) [simplification]
/candidate/verification.k	222	rule	simplification-rule	simplification	rule sumFloatRest(ACC:Float, vCons(V:Val, R:ValSeq)) => sumFloatRest(ACC, R) requires notBool (floatV(V) orBool integralV(V)) [simplification]
/candidate/verification.k	228	rule	simplification-rule	simplification	rule sumToFloat(ACC:Int, .ValSeq) => noFloatSum(ACC) [simplification]
/candidate/verification.k	230	rule	simplification-rule	simplification	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumFloatRest(addF(intToF(ACC), projectFloatTotal(V)), R) requires floatV(V) [simplification]
/candidate/verification.k	234	rule	simplification-rule	simplification	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumToFloat(ACC +Int intLikeTotal(V), R) requires integralV(V) [simplification]
/candidate/verification.k	238	rule	simplification-rule	simplification	rule sumToFloat(ACC:Int, vCons(V:Val, R:ValSeq)) => sumToFloat(ACC, R) requires notBool (floatV(V) orBool integralV(V)) [simplification]
/candidate/verification.k	244	rule	simplification-rule	simplification	rule reverseSlice(VS:ValSeq) => buildVS(VS, vsLen(VS) +Int -1, -1, -1) [simplification]
/candidate/verification.k	249	module	module		module VERIFICATION imports VERIFICATION-BASE
/candidate/verification.k	254	rule	operational-rule	priority	rule <k> someB(-1) ~> #slStep(list(VS:ValSeq), noB, noB) => #alloc(list(reverseSlice(VS))) ... </k> [priority(40)]
/candidate/verification.k	260	rule	operational-rule	priority	rule <k> #iterNext(list(VS:ValSeq)) ~> #sumCont(ACC:Int) => sumInts(ACC, VS) ... </k> requires allIntegral(VS) andBool notBool hasFloat(VS) [priority(40)]
/candidate/verification.k	267	rule	operational-rule	priority	rule <k> #iterNext(list(VS:ValSeq)) ~> #sumCont(ACC:Int) => sumToFloat(ACC, VS) ... </k> requires allNumeric(VS) andBool hasFloat(VS) andBool notBool allIntegral(VS) [priority(39)]
/candidate/verification.k	276	module	module		module FLOAT-REST-VERIFICATION imports SUMMARY-DEFINITION
/candidate/verification.k	279	rule	operational-rule	priority	rule <k> #iterNext(list(VS:ValSeq)) ~> #sumContF(ACC:Float) => sumFloatRest(ACC, VS) ... </k> requires allNumeric(VS) [priority(40)]
