id	origin	path	line	kind	attributes	disposition	declaration_or_rule
879	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	77	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule condRev(S:ValSeq, false) => S
880	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	78	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule condRev(S:ValSeq, true) => revVS(S)
881	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	80	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
882	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	82	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
883	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/sort.k	84	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
884	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	8	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
885	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	9	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
886	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	13	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= strToCodes(String) [function]
887	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	14	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
888	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	15	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strToCodes("") => .IntSeq
889	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	16	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
890	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	20	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
891	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	21	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule seqConcat(.IntSeq, T:IntSeq) => T
892	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	22	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
893	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	24	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
894	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	25	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
895	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	26	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
896	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	29	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
897	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	30	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
898	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	32	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
899	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	33	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strPrefix(.IntSeq, _:IntSeq) => true
900	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	34	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
901	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	35	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
902	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	37	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
903	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	38	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
904	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	39	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
905	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	40	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
906	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	48	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
907	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	49	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(.IntSeq, .IntSeq) => false
908	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	50	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
909	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	51	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
910	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	52	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
911	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	53	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
912	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	54	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
913	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	56	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
914	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	57	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
915	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	58	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
916	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/str.k	59	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
917	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	11	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
918	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	12	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
919	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	13	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
920	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	16	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= intSeqAt(IntSeq, Int) [function]
921	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	17	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
922	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	18	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
923	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	21	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= normIdx(Int, Int) [function, total]
924	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	22	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
925	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	23	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
926	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	27	context	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	context Subscript(HOLE, _)
927	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	28	context	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	context Subscript(_:Val, HOLE:Expr)
928	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	31	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
929	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	35	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
930	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	37	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= applyIndex(Val, Int) [function]
931	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	38	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
932	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	39	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
933	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	40	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
934	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	44	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
935	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	49	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax OptInt ::= "noB" | someB(Int)
936	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	50	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #evalB(NoBound) => noB ... </k>
937	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	51	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
938	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	52	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> I:Int ~> #toSome => someB(I) ... </k>
939	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	54	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
940	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	55	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
941	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	56	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
942	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	58	rule	priority	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
943	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	61	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
944	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	63	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
945	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	64	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
946	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	66	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
947	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	68	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
948	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	72	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= slStep(OptInt) [function, total]
949	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	73	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStep(noB) => 1
950	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	74	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStep(someB(S:Int)) => S
951	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	76	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
952	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	77	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
953	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	79	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
954	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	81	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
955	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	83	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
956	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	84	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
957	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	86	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
958	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	88	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
959	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	90	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
960	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	91	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
961	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	93	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
962	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	96	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= clampLo(Int, Int) [function, total]
963	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	97	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
964	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	99	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
965	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	102	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= clampHi(Int, Int, Int) [function, total]
966	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	103	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
967	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/subscript.k	105	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
