source	module	start_line	end_line	kind	decision	declaration
reference-semantics/semantics/tuple.k	MPY-TUPLE	11	11	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	14	14	syntax	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"syntax ApplyK ::= ""toTuple"""
reference-semantics/semantics/tuple.k	MPY-TUPLE	15	15	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	16	16	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	18	18	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
reference-semantics/semantics/tuple.k	MPY-TUPLE	20	20	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
reference-semantics/semantics/tuple.k	MPY-TUPLE	21	21	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
reference-semantics/semantics/tuple.k	MPY-TUPLE	23	23	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
reference-semantics/semantics/tuple.k	MPY-TUPLE	24	24	syntax:function	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	MPY-TUPLE	25	25	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	MPY-TUPLE	26	27	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
reference-semantics/semantics/tuple.k	MPY-TUPLE	28	28	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
reference-semantics/semantics/tuple.k	MPY-TUPLE	31	31	syntax	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	MPY-TUPLE	32	34	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	MPY-TUPLE	35	41	rule:priority(40)	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
reference-semantics/semantics/tuple.k	MPY-TUPLE	42	42	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	43	43	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	44	46	rule:priority(40)	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	MPY-TUPLE	49	49	syntax	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	MPY-TUPLE	50	50	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	51	51	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	52	54	rule:priority(40)	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	MPY-TUPLE	55	56	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	57	57	rule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
reference-semantics/semantics/tuple.k	MPY-TUPLE	58	58	endmodule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	endmodule
reference-semantics/semantics.k	<outside-module>	34	34	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/syntax.k"""
reference-semantics/semantics.k	<outside-module>	35	35	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/core.k"""
reference-semantics/semantics.k	<outside-module>	36	36	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/iter.k"""
reference-semantics/semantics.k	<outside-module>	37	37	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/range.k"""
reference-semantics/semantics.k	<outside-module>	38	38	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/operators.k"""
reference-semantics/semantics.k	<outside-module>	39	39	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/int.k"""
reference-semantics/semantics.k	<outside-module>	40	40	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/bool.k"""
reference-semantics/semantics.k	<outside-module>	41	41	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/float.k"""
reference-semantics/semantics.k	<outside-module>	42	42	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/str.k"""
reference-semantics/semantics.k	<outside-module>	43	43	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/set.k"""
reference-semantics/semantics.k	<outside-module>	44	44	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/list.k"""
reference-semantics/semantics.k	<outside-module>	45	45	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/tuple.k"""
reference-semantics/semantics.k	<outside-module>	46	46	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/subscript.k"""
reference-semantics/semantics.k	<outside-module>	47	47	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/comprehension.k"""
reference-semantics/semantics.k	<outside-module>	48	48	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/methods.k"""
reference-semantics/semantics.k	<outside-module>	49	49	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/controls.k"""
reference-semantics/semantics.k	<outside-module>	50	50	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/functions.k"""
reference-semantics/semantics.k	<outside-module>	51	51	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/builtins.k"""
reference-semantics/semantics.k	<outside-module>	52	52	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/call.k"""
reference-semantics/semantics.k	<outside-module>	53	53	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/sort.k"""
reference-semantics/semantics.k	<outside-module>	54	54	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/assert.k"""
reference-semantics/semantics.k	<outside-module>	55	55	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/dict.k"""
reference-semantics/semantics.k	<outside-module>	56	56	requires	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	"requires ""semantics/concrete.k"""
reference-semantics/semantics.k	<outside-module>	58	58	module	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	module MPY
reference-semantics/semantics.k	MPY	59	59	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-CORE
reference-semantics/semantics.k	MPY	60	60	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-ITER
reference-semantics/semantics.k	MPY	61	61	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-RANGE
reference-semantics/semantics.k	MPY	62	62	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-OPERATORS
reference-semantics/semantics.k	MPY	63	63	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-INT
reference-semantics/semantics.k	MPY	64	64	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-BOOL
reference-semantics/semantics.k	MPY	65	65	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-FLOAT
reference-semantics/semantics.k	MPY	66	66	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-STR
reference-semantics/semantics.k	MPY	67	67	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-SET
reference-semantics/semantics.k	MPY	68	68	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-LIST
reference-semantics/semantics.k	MPY	69	69	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-TUPLE
reference-semantics/semantics.k	MPY	70	70	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-SUBSCRIPT
reference-semantics/semantics.k	MPY	71	71	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-COMPREHENSION
reference-semantics/semantics.k	MPY	72	72	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-METHODS
reference-semantics/semantics.k	MPY	73	73	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-CONTROLS
reference-semantics/semantics.k	MPY	74	74	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-FUNCTIONS
reference-semantics/semantics.k	MPY	75	75	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-BUILTINS
reference-semantics/semantics.k	MPY	76	76	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-CALL
reference-semantics/semantics.k	MPY	77	77	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-SORT
reference-semantics/semantics.k	MPY	78	78	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-ASSERT
reference-semantics/semantics.k	MPY	79	79	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-DICT
reference-semantics/semantics.k	MPY	80	80	endmodule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	endmodule
reference-semantics/semantics.k	<outside-module>	87	87	module	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	module MPY-KRUN
reference-semantics/semantics.k	MPY-KRUN	88	88	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY
reference-semantics/semantics.k	MPY-KRUN	89	89	imports	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	imports MPY-CONCRETE
reference-semantics/semantics.k	MPY-KRUN	90	90	endmodule	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	endmodule
verification.k	<outside-module>	1	1	requires	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	"requires ""reference-semantics/semantics.k"""
verification.k	<outside-module>	3	3	module	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	module VERIFICATION-BASE
verification.k	VERIFICATION-BASE	4	4	imports	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	imports MPY
verification.k	VERIFICATION-BASE	9	11	rule:simplification	AUDITED_SOUND_DERIVED_SIMPLIFICATION	rule ((I:Int |-> S:Scope) REST:Map)[I <- undef] => REST requires notBool I in_keys(REST) [simplification]
verification.k	VERIFICATION-BASE	16	22	rule:simplification	AUDITED_SOUND_DERIVED_SIMPLIFICATION	rule buildIS( iCons(_H, REST), clampHi(1, isLen(REST) +Int 1, 1), isLen(REST) +Int 1, 1) => REST [simplification]
verification.k	VERIFICATION-BASE	26	26	syntax:function,total	AUDITED_SOUND_INSERT_SUMMARY_COMPLETE_DISJOINT_DESCENDING	syntax IntSeq ::= insertFinish(IntSeq, Int, IntSeq) [function, total]
verification.k	VERIFICATION-BASE	27	29	rule:simplification	AUDITED_SOUND_INSERT_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule insertFinish(PREFIX, C, .IntSeq) => seqConcat(PREFIX, iCons(C, .IntSeq)) [simplification]
verification.k	VERIFICATION-BASE	30	33	rule:simplification	AUDITED_SOUND_INSERT_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule insertFinish(PREFIX, C, iCons(H, REST)) => seqConcat(seqConcat(PREFIX, iCons(C, .IntSeq)), iCons(H, REST)) requires strLt(iCons(C, .IntSeq), iCons(H, .IntSeq)) [simplification]
verification.k	VERIFICATION-BASE	34	37	rule:simplification	AUDITED_SOUND_INSERT_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule insertFinish(PREFIX, C, iCons(H, REST)) => insertFinish(seqConcat(PREFIX, iCons(H, .IntSeq)), C, REST) requires notBool strLt(iCons(C, .IntSeq), iCons(H, .IntSeq)) [simplification]
verification.k	VERIFICATION-BASE	41	41	syntax:function,total	AUDITED_SOUND_OUTER_SUMMARY_COMPLETE_DISJOINT_DESCENDING	syntax IntSeq ::= antiFinish(IntSeq, IntSeq, IntSeq) [function, total]
verification.k	VERIFICATION-BASE	42	44	rule:simplification	AUDITED_SOUND_OUTER_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule antiFinish(OUT, WORD, .IntSeq) => seqConcat(OUT, WORD) [simplification]
verification.k	VERIFICATION-BASE	45	50	rule:simplification	AUDITED_SOUND_OUTER_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule antiFinish(OUT, WORD, iCons(32, REM)) => antiFinish( seqConcat(seqConcat(OUT, WORD), iCons(32, .IntSeq)), .IntSeq, REM) [simplification]
verification.k	VERIFICATION-BASE	51	54	rule:simplification	AUDITED_SOUND_OUTER_SUMMARY_COMPLETE_DISJOINT_DESCENDING	rule antiFinish(OUT, WORD, iCons(C, REM)) => antiFinish(OUT, insertFinish(.IntSeq, C, WORD), REM) requires C =/=Int 32 [simplification]
verification.k	VERIFICATION-BASE	56	56	syntax:function,total	AUDITED_SOUND_ASCII_DOMAIN_PREDICATE	syntax Bool ::= asciiCodes(IntSeq) [function, total]
verification.k	VERIFICATION-BASE	57	57	rule	AUDITED_SOUND_ASCII_DOMAIN_PREDICATE	rule asciiCodes(.IntSeq) => true
verification.k	VERIFICATION-BASE	58	59	rule	AUDITED_SOUND_ASCII_DOMAIN_PREDICATE	rule asciiCodes(iCons(C, REM)) => 0 <=Int C andBool C <Int 128 andBool asciiCodes(REM)
verification.k	VERIFICATION-BASE	60	60	endmodule	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	endmodule
verification.k	<outside-module>	62	62	module	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	module VERIFICATION
verification.k	VERIFICATION	63	63	imports	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	imports VERIFICATION-BASE
verification.k	VERIFICATION	69	103	rule:priority(40)	UNSOUND_OPERATIONAL_BRIDGE_UNPINNED_CONTINUATION_COUNTEREXAMPLE	"rule <k> #loop( str(SUFFIX:IntSeq), Name(""current""), If( Compare(Name(""char""), CmpOp(""<"", Name(""current""))), Return( BinOp( ""+"", BinOp(""+"", Name(""prefix""), Name(""char"")), Name(""suffix""))), Assign( Name(""prefix""), BinOp(""+"", Name(""prefix""), Name(""current""))) Assign( Name(""suffix""), Subscript(Name(""suffix""), Slice(Int(1), NoBound, NoBound))))) => Return(str(insertFinish(PREFIX:IntSeq, C:Int, SUFFIX))) ... </k> <env> L:Int </env> <scopes> ... L |-> scope( ""word"" |-> str(_ORIGINAL:IntSeq) ""char"" |-> str(iCons(C, .IntSeq)) ""prefix"" |-> str(PREFIX) ""suffix"" |-> str(SUFFIX) ""current"" |-> _OLDCURRENT:Val, parent(0)) ... </scopes> <scopeLoc> NEXTLOC:Int </scopeLoc> <stack> ListItem(frame(_CONT:K, _CALLER:Int, L)) _STACK:List </stack> requires NEXTLOC ==Int L +Int 1 [priority(40)]"
verification.k	VERIFICATION	104	104	endmodule	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	endmodule
verification.k	<outside-module>	106	106	module	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	module VERIFICATION-FULL
verification.k	VERIFICATION-FULL	107	107	imports	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	imports VERIFICATION
verification.k	VERIFICATION-FULL	111	143	rule:priority(40)	UNSOUND_OPERATIONAL_BRIDGE_UNPINNED_CONTINUATION_COUNTEREXAMPLE	"rule <k> #loop( str(REM:IntSeq), Name(""char""), If( Compare(Name(""char""), CmpOp(""=="", Str("" ""))), Assign( Name(""result""), BinOp( ""+"", BinOp(""+"", Name(""result""), Name(""word"")), Str("" ""))) Assign(Name(""word""), Str("""")), Assign( Name(""word""), Call(Name(""insert_char""), Name(""word""), Name(""char""))))) => Return(str(antiFinish(OUT:IntSeq, WORD:IntSeq, REM))) ... </k> <env> L:Int </env> <scopes> ... L |-> scope( ""s"" |-> str(_INPUT:IntSeq) ""result"" |-> str(OUT) ""word"" |-> str(WORD) ""char"" |-> _OLDCHAR:Val, parent(0)) ... </scopes> <scopeLoc> NEXTLOC:Int </scopeLoc> <stack> ListItem(frame(_CONT:K, _CALLER:Int, L)) _STACK:List </stack> requires NEXTLOC ==Int L +Int 1 [priority(40)]"
verification.k	VERIFICATION-FULL	144	144	endmodule	AUDITED_PROOF_LOCAL_MODULE_STRUCTURE	endmodule
spec.k	<outside-module>	1	1	requires	REVIEWED	"requires ""verification.k"""
spec.k	<outside-module>	3	3	module	REVIEWED	module SPEC-HELPER
spec.k	SPEC-HELPER	4	4	imports	REVIEWED	imports VERIFICATION-BASE
spec.k	SPEC-HELPER	6	49	claim	AUDITED_RESULT_CONSTRAINING_REACHABILITY_CLAIM	"claim [insert-loop]: <k> #loop( str(SUFFIX:IntSeq), Name(""current""), If( Compare(Name(""char""), CmpOp(""<"", Name(""current""))), Return( BinOp( ""+"", BinOp(""+"", Name(""prefix""), Name(""char"")), Name(""suffix""))), Assign( Name(""prefix""), BinOp(""+"", Name(""prefix""), Name(""current""))) Assign( Name(""suffix""), Subscript(Name(""suffix""), Slice(Int(1), NoBound, NoBound))))) ~> Return(BinOp(""+"", Name(""prefix""), Name(""char""))) ~> #endcall => str(insertFinish(PREFIX:IntSeq, C:Int, SUFFIX)) ~> CONT:K </k> <env> 2 => 1 </env> <scopes> ( BASE:Map 2 |-> scope( ""word"" |-> str(ORIGINAL:IntSeq) ""char"" |-> str(iCons(C, .IntSeq)) ""prefix"" |-> str(PREFIX) ""suffix"" |-> str(SUFFIX) ""current"" |-> OLDCURRENT:Val, parent(0)) ) => BASE </scopes> <scopeLoc> 3 => 2 </scopeLoc> <heap> HEAP:Map </heap> <heapLoc> NEXT:Int </heapLoc> <stack> ListItem(frame(CONT, 1, 2)) CALLERSTACK:List => CALLERSTACK </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
spec.k	SPEC-HELPER	51	51	endmodule	REVIEWED	endmodule
spec.k	<outside-module>	53	53	module	REVIEWED	module SPEC
spec.k	SPEC	54	54	imports	REVIEWED	imports VERIFICATION
spec.k	SPEC	56	203	claim	AUDITED_RESULT_CONSTRAINING_REACHABILITY_CLAIM	"claim [anti-loop]: <k> #loop( str(REM:IntSeq), Name(""char""), If( Compare(Name(""char""), CmpOp(""=="", Str("" ""))), Assign( Name(""result""), BinOp( ""+"", BinOp(""+"", Name(""result""), Name(""word"")), Str("" ""))) Assign(Name(""word""), Str("""")), Assign( Name(""word""), Call(Name(""insert_char""), Name(""word""), Name(""char""))))) ~> Return(BinOp(""+"", Name(""result""), Name(""word""))) ~> #endcall => str(antiFinish(OUT:IntSeq, WORD:IntSeq, REM)) </k> <env> 1 => 0 </env> <scopes> ( 0 |-> scope( ""insert_char"" |-> closureVal( ""word"", ""char"", .ParamNames, Assign(Name(""prefix""), Str("""")) Assign(Name(""suffix""), Name(""word"")) Assign(Name(""current""), Str("""")) For( Name(""current""), Name(""word""), If( Compare(Name(""char""), CmpOp(""<"", Name(""current""))), Return( BinOp( ""+"", BinOp(""+"", Name(""prefix""), Name(""char"")), Name(""suffix""))), Assign( Name(""prefix""), BinOp(""+"", Name(""prefix""), Name(""current""))) Assign( Name(""suffix""), Subscript( Name(""suffix""), Slice(Int(1), NoBound, NoBound))))) Return(BinOp(""+"", Name(""prefix""), Name(""char""))) .Stmts, 0) ""anti_shuffle"" |-> closureVal( ""s"", .ParamNames, Assign(Name(""result""), Str("""")) Assign(Name(""word""), Str("""")) Assign(Name(""char""), Str("""")) For( Name(""char""), Name(""s""), If( Compare(Name(""char""), CmpOp(""=="", Str("" ""))), Assign( Name(""result""), BinOp( ""+"", BinOp(""+"", Name(""result""), Name(""word"")), Str("" ""))) Assign(Name(""word""), Str("""")), Assign( Name(""word""), Call( Name(""insert_char""), Name(""word""), Name(""char""))))) Return(BinOp(""+"", Name(""result""), Name(""word""))) .Stmts, 0), parent(-1)) -1 |-> builtinsScope 1 |-> scope( ""s"" |-> str(INPUT:IntSeq) ""result"" |-> str(OUT) ""word"" |-> str(WORD) ""char"" |-> OLDCHAR:Val, parent(0)) ) => ( 0 |-> scope( ""insert_char"" |-> closureVal( ""word"", ""char"", .ParamNames, Assign(Name(""prefix""), Str("""")) Assign(Name(""suffix""), Name(""word"")) Assign(Name(""current""), Str("""")) For( Name(""current""), Name(""word""), If( Compare(Name(""char""), CmpOp(""<"", Name(""current""))), Return( BinOp( ""+"", BinOp(""+"", Name(""prefix""), Name(""char"")), Name(""suffix""))), Assign( Name(""prefix""), BinOp(""+"", Name(""prefix""), Name(""current""))) Assign( Name(""suffix""), Subscript( Name(""suffix""), Slice(Int(1), NoBound, NoBound))))) Return(BinOp(""+"", Name(""prefix""), Name(""char""))) .Stmts, 0) ""anti_shuffle"" |-> closureVal( ""s"", .ParamNames, Assign(Name(""result""), Str("""")) Assign(Name(""word""), Str("""")) Assign(Name(""char""), Str("""")) For( Name(""char""), Name(""s""), If( Compare(Name(""char""), CmpOp(""=="", Str("" ""))), Assign( Name(""result""), BinOp( ""+"", BinOp(""+"", Name(""result""), Name(""word"")), Str("" ""))) Assign(Name(""word""), Str("""")), Assign( Name(""word""), Call( Name(""insert_char""), Name(""word""), Name(""char""))))) Return(BinOp(""+"", Name(""result""), Name(""word""))) .Stmts, 0), parent(-1)) -1 |-> builtinsScope ) </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> HEAP:Map </heap> <heapLoc> NEXT:Int </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
spec.k	SPEC	205	205	endmodule	REVIEWED	endmodule
spec.k	<outside-module>	207	207	module	REVIEWED	module SPEC-ENTRY
spec.k	SPEC-ENTRY	208	208	imports	REVIEWED	imports VERIFICATION-FULL
spec.k	SPEC-ENTRY	210	281	claim	AUDITED_RESULT_CONSTRAINING_REACHABILITY_CLAIM	"claim [anti-shuffle]: <k> #loadAll( Module( FuncDef( ""insert_char"", Params(""word"", ""char""), Assign(Name(""prefix""), Str("""")) Assign(Name(""suffix""), Name(""word"")) Assign(Name(""current""), Str("""")) For( Name(""current""), Name(""word""), If( Compare(Name(""char""), CmpOp(""<"", Name(""current""))), Return( BinOp( ""+"", BinOp(""+"", Name(""prefix""), Name(""char"")), Name(""suffix""))), Assign( Name(""prefix""), BinOp(""+"", Name(""prefix""), Name(""current""))) Assign( Name(""suffix""), Subscript( Name(""suffix""), Slice(Int(1), NoBound, NoBound))))) Return(BinOp(""+"", Name(""prefix""), Name(""char"")))) FuncDef( ""anti_shuffle"", Params(""s""), Assign(Name(""result""), Str("""")) Assign(Name(""word""), Str("""")) Assign(Name(""char""), Str("""")) For( Name(""char""), Name(""s""), If( Compare(Name(""char""), CmpOp(""=="", Str("" ""))), Assign( Name(""result""), BinOp( ""+"", BinOp(""+"", Name(""result""), Name(""word"")), Str("" ""))) Assign(Name(""word""), Str("""")), Assign( Name(""word""), Call( Name(""insert_char""), Name(""word""), Name(""char""))))) Return(BinOp(""+"", Name(""result""), Name(""word""))) .Stmts))) ~> Call(Name(""anti_shuffle""), str(CODES:IntSeq)) => str(antiFinish(.IntSeq, .IntSeq, CODES)) </k> <env> 0 </env> <scopes> ( 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope ) => ?FINALSCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires asciiCodes(CODES)"
