id	file	module	start_line	end_line	kind	flags	decision	rationale	text
858	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	63	63	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	64	65	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	66	67	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	68	69	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	72	72	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	73	73	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStep(noB) => 1
864	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	74	74	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStep(someB(S:Int)) => S
865	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	76	76	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	77	78	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
867	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	79	80	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
868	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	81	81	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	83	83	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	84	85	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
871	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	86	87	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
872	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	88	88	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	90	90	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	91	92	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
875	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	93	94	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
876	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	96	96	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= clampLo(Int, Int) [function, total]
877	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	97	98	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
878	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	99	100	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
879	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	102	102	syntax	function,total	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	103	104	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
881	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	105	106	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
882	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	109	109	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	110	112	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	113	114	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	116	116	syntax	function	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	117	119	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	120	122	rule	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)) endmodule
888	reference-semantics/semantics/syntax.k	MPY-SYNTAX	9	30	syntax	macro,strict,seqstrict	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
889	reference-semantics/semantics/syntax.k	MPY-SYNTAX	32	32	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
890	reference-semantics/semantics/syntax.k	MPY-SYNTAX	33	33	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
891	reference-semantics/semantics/syntax.k	MPY-SYNTAX	34	34	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Entries ::= List{Entry, ","}
892	reference-semantics/semantics/syntax.k	MPY-SYNTAX	35	35	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
893	reference-semantics/semantics/syntax.k	MPY-SYNTAX	36	36	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax CompFors ::= List{CompFor, ""}
894	reference-semantics/semantics/syntax.k	MPY-SYNTAX	37	37	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Exprs ::= List{Expr, ","}
895	reference-semantics/semantics/syntax.k	MPY-SYNTAX	38	38	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
896	reference-semantics/semantics/syntax.k	MPY-SYNTAX	39	39	syntax	-	ACCEPT_FIXED_UNUSED	Unmodified supplied-semantics rule/declaration not reachable from the submitted program's construct/value domain; it contributes no proof-local shortcut.	syntax Bound ::= Expr | "NoBound"
897	reference-semantics/semantics/syntax.k	MPY-SYNTAX	41	54	syntax	strict	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
898	reference-semantics/semantics/syntax.k	MPY-SYNTAX	56	56	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Stmts ::= List{Stmt, ""}
899	reference-semantics/semantics/syntax.k	MPY-SYNTAX	57	57	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Params ::= "Params" "(" ParamNames ")"
900	reference-semantics/semantics/syntax.k	MPY-SYNTAX	58	58	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax CellVars ::= "CellVars" "(" ParamNames ")"
901	reference-semantics/semantics/syntax.k	MPY-SYNTAX	59	59	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
902	reference-semantics/semantics/syntax.k	MPY-SYNTAX	60	60	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax ParamNames ::= List{String, ","}
903	reference-semantics/semantics/syntax.k	MPY-SYNTAX	61	62	syntax	-	ACCEPT_FIXED_USED	Unmodified supplied-semantics rule/declaration directly used by solution.mpy; checked against the construct mapping and concrete reconstruction.	syntax Module ::= "Module" "(" Stmts ")" endmodule
