id	file	line	kind	role	attributes	influence	assessment	source
843	reference-semantics/semantics/subscript.k	35	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	reference-semantics/semantics/subscript.k	37	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= applyIndex(Val, Int) [function]
845	reference-semantics/semantics/subscript.k	38	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	reference-semantics/semantics/subscript.k	39	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	reference-semantics/semantics/subscript.k	40	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	reference-semantics/semantics/subscript.k	44	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
849	reference-semantics/semantics/subscript.k	49	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax OptInt ::= "noB" | someB(Int)
850	reference-semantics/semantics/subscript.k	50	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #evalB(NoBound) => noB ... </k>
851	reference-semantics/semantics/subscript.k	51	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	reference-semantics/semantics/subscript.k	52	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	reference-semantics/semantics/subscript.k	54	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	reference-semantics/semantics/subscript.k	55	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	reference-semantics/semantics/subscript.k	56	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	reference-semantics/semantics/subscript.k	58	rule	operational-rule	priority(45)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	reference-semantics/semantics/subscript.k	61	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	reference-semantics/semantics/subscript.k	63	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	64	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	66	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	68	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	reference-semantics/semantics/subscript.k	72	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	73	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStep(noB) => 1
864	reference-semantics/semantics/subscript.k	74	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStep(someB(S:Int)) => S
865	reference-semantics/semantics/subscript.k	76	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	reference-semantics/semantics/subscript.k	77	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
867	reference-semantics/semantics/subscript.k	79	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
868	reference-semantics/semantics/subscript.k	81	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	reference-semantics/semantics/subscript.k	83	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	reference-semantics/semantics/subscript.k	84	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
871	reference-semantics/semantics/subscript.k	86	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
872	reference-semantics/semantics/subscript.k	88	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	reference-semantics/semantics/subscript.k	90	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	reference-semantics/semantics/subscript.k	91	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
875	reference-semantics/semantics/subscript.k	93	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
876	reference-semantics/semantics/subscript.k	96	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= clampLo(Int, Int) [function, total]
877	reference-semantics/semantics/subscript.k	97	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule clampLo(J:Int, _STEP:Int) => J
878	reference-semantics/semantics/subscript.k	99	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
879	reference-semantics/semantics/subscript.k	102	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	reference-semantics/semantics/subscript.k	103	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
881	reference-semantics/semantics/subscript.k	105	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
882	reference-semantics/semantics/subscript.k	109	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	reference-semantics/semantics/subscript.k	110	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
884	reference-semantics/semantics/subscript.k	113	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
885	reference-semantics/semantics/subscript.k	116	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	reference-semantics/semantics/subscript.k	117	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
887	reference-semantics/semantics/subscript.k	120	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
888	reference-semantics/semantics/syntax.k	9	syntax	syntax-declaration	macro,strict,seqstrict	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
889	reference-semantics/semantics/syntax.k	32	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
890	reference-semantics/semantics/syntax.k	33	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
891	reference-semantics/semantics/syntax.k	34	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Entries ::= List{Entry, ","}
892	reference-semantics/semantics/syntax.k	35	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
893	reference-semantics/semantics/syntax.k	36	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax CompFors ::= List{CompFor, ""}
894	reference-semantics/semantics/syntax.k	37	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Exprs ::= List{Expr, ","}
895	reference-semantics/semantics/syntax.k	38	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
896	reference-semantics/semantics/syntax.k	39	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bound ::= Expr | "NoBound"
897	reference-semantics/semantics/syntax.k	41	syntax	syntax-declaration	strict	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
898	reference-semantics/semantics/syntax.k	56	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Stmts ::= List{Stmt, ""}
899	reference-semantics/semantics/syntax.k	57	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Params ::= "Params" "(" ParamNames ")"
900	reference-semantics/semantics/syntax.k	58	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax CellVars ::= "CellVars" "(" ParamNames ")"
901	reference-semantics/semantics/syntax.k	59	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
902	reference-semantics/semantics/syntax.k	60	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax ParamNames ::= List{String, ","}
903	reference-semantics/semantics/syntax.k	61	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax Module ::= "Module" "(" Stmts ")"
904	reference-semantics/semantics/tuple.k	10	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
905	reference-semantics/semantics/tuple.k	11	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
906	reference-semantics/semantics/tuple.k	14	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax ApplyK ::= "toTuple"
907	reference-semantics/semantics/tuple.k	15	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	reference-semantics/semantics/tuple.k	16	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	reference-semantics/semantics/tuple.k	18	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
910	reference-semantics/semantics/tuple.k	20	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
911	reference-semantics/semantics/tuple.k	21	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
912	reference-semantics/semantics/tuple.k	23	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
913	reference-semantics/semantics/tuple.k	24	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	reference-semantics/semantics/tuple.k	25	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	reference-semantics/semantics/tuple.k	26	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
916	reference-semantics/semantics/tuple.k	28	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
917	reference-semantics/semantics/tuple.k	31	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax KItem ::= #bindTgt(Expr, Val)
918	reference-semantics/semantics/tuple.k	32	rule	operational-rule	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	reference-semantics/semantics/tuple.k	35	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
920	reference-semantics/semantics/tuple.k	42	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	reference-semantics/semantics/tuple.k	43	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
922	reference-semantics/semantics/tuple.k	44	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
923	reference-semantics/semantics/tuple.k	49	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	reference-semantics/semantics/tuple.k	50	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	reference-semantics/semantics/tuple.k	51	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
926	reference-semantics/semantics/tuple.k	52	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	reference-semantics/semantics/tuple.k	55	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	reference-semantics/semantics/tuple.k	57	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	6	syntax	syntax-declaration	function,total	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	syntax Int ::= decodeCode(Int) [function, total]
930	verification.k	7	syntax	syntax-declaration	function,total	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	syntax Int ::= encodeCode(Int) [function, total]
931	verification.k	8	syntax	syntax-declaration	function,total	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	syntax IntSeq ::= decodeAcc(IntSeq, IntSeq) [function, total]
932	verification.k	9	syntax	syntax-declaration	function,total	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	syntax Bool ::= lowerCodes(IntSeq) [function, total]
933	verification.k	17	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule decodeCode(C:Int) => pyMod(C -Int 102, 26) +Int 97
934	verification.k	20	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule encodeCode(C:Int) => pyMod(C -Int 92, 26) +Int 97
935	verification.k	23	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule decodeAcc(.IntSeq, ACC:IntSeq) => ACC
936	verification.k	24	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule decodeAcc(iCons(C:Int, REST:IntSeq), ACC:IntSeq) => decodeAcc(REST, seqConcat(ACC, iCons(decodeCode(C), .IntSeq)))
937	verification.k	28	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule lowerCodes(.IntSeq) => true
938	verification.k	29	rule	function-equation	-	PROOF_LOCAL	ACCEPTABLE_REVIEWED_DEFINITION	rule lowerCodes(iCons(C:Int, REST:IntSeq)) => (97 <=Int C andBool C <=Int 122) andBool lowerCodes(REST)
939	spec.k	6	claim	reachability-claim	-	CLAIM	ACCEPTABLE_RECONSTRUCTED_CLAIM	claim [character-inverse]: <k> decodeCode(encodeCode(C:Int)) => C </k>
940	spec.k	10	claim	reachability-claim	-	CLAIM	ACCEPTABLE_RECONSTRUCTED_CLAIM	claim [loop-invariant]: <k> #loop( str(CS:IntSeq), Name("ch"), Assign( Name("result"), BinOp( "+", Name("result"), Call( Name("chr"), BinOp( "+", BinOp( "%", BinOp( "-", BinOp("-", Call(Name("ord"), Name("ch")), Int(5)), Call(Name("ord"), Str("a"))), Int(26)), Call(Name("ord"), Str("a")))))) .Stmts) => .K ... </k> <env> 1 </env> <scopes> 1 |-> scope( "s" |-> str(INPUT:IntSeq) ("result" |-> (str(ACC:IntSeq) => str(decodeAcc(CS, ACC)))) ("ch" |-> (CH:Val => ?CH:Val)), parent(0)) 0 |-> scope( "decode_shift" |-> closureVal( "s", Expr(Str("\n takes as input string encoded with encode_shift function. Returns decoded string.\n ")) Assign(Name("result"), Str("")) Assign(Name("ch"), Str("")) For( Name("ch"), Name("s"), Assign( Name("result"), BinOp( "+", Name("result"), Call( Name("chr"), BinOp( "+", BinOp( "%", BinOp( "-", BinOp("-", Call(Name("ord"), Name("ch")), Int(5)), Call(Name("ord"), Str("a"))), Int(26)), Call(Name("ord"), Str("a")))))) .Stmts) Return(Name("result")) .Stmts, 0), parent(-1)) -1 |-> builtinsScope </scopes>
941	spec.k	79	claim	reachability-claim	-	CLAIM	ACCEPTABLE_RECONSTRUCTED_CLAIM	claim [decode-shift]: <k> Call(Name("decode_shift"), str(CS:IntSeq)) => str(decodeAcc(CS, .IntSeq)) </k> <env> 0 </env> <scopes> 0 |-> scope( "decode_shift" |-> closureVal( "s", Expr(Str("\n takes as input string encoded with encode_shift function. Returns decoded string.\n ")) Assign(Name("result"), Str("")) Assign(Name("ch"), Str("")) For( Name("ch"), Name("s"), Assign( Name("result"), BinOp( "+", Name("result"), Call( Name("chr"), BinOp( "+", BinOp( "%", BinOp( "-", BinOp("-", Call(Name("ord"), Name("ch")), Int(5)), Call(Name("ord"), Str("a"))), Int(26)), Call(Name("ord"), Str("a")))))) .Stmts) Return(Name("result")) .Stmts, 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
