id	file	line	kind	attributes	classification	text	reachability	decision	audit_reason
804	reference-semantics/semantics/str.k	20	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
805	reference-semantics/semantics/str.k	21	rule		semantic-rule	  rule seqConcat(.IntSeq, T:IntSeq)                => T	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
806	reference-semantics/semantics/str.k	22	rule		semantic-rule	  rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
807	reference-semantics/semantics/str.k	24	rule		semantic-rule	"  rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
808	reference-semantics/semantics/str.k	25	rule		semantic-rule	"  rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
809	reference-semantics/semantics/str.k	26	rule		semantic-rule	"  rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
810	reference-semantics/semantics/str.k	29	rule		semantic-rule	"  rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
811	reference-semantics/semantics/str.k	30	rule		semantic-rule	"  rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
812	reference-semantics/semantics/str.k	32	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
813	reference-semantics/semantics/str.k	33	rule		semantic-rule	  rule strPrefix(.IntSeq, _:IntSeq)               => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
814	reference-semantics/semantics/str.k	34	rule		semantic-rule	  rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
815	reference-semantics/semantics/str.k	35	rule		semantic-rule	  rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
816	reference-semantics/semantics/str.k	37	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
817	reference-semantics/semantics/str.k	38	rule		semantic-rule	  rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
818	reference-semantics/semantics/str.k	39	rule		semantic-rule	  rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
819	reference-semantics/semantics/str.k	40	rule		semantic-rule	  rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
820	reference-semantics/semantics/str.k	48	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
821	reference-semantics/semantics/str.k	49	rule		semantic-rule	  rule strLt(.IntSeq, .IntSeq)                => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
822	reference-semantics/semantics/str.k	50	rule		semantic-rule	  rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
823	reference-semantics/semantics/str.k	51	rule		semantic-rule	  rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
824	reference-semantics/semantics/str.k	52	rule		semantic-rule	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
825	reference-semantics/semantics/str.k	53	rule		semantic-rule	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
826	reference-semantics/semantics/str.k	54	rule		semantic-rule	  rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
827	reference-semantics/semantics/str.k	56	rule		semantic-rule	"  rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
828	reference-semantics/semantics/str.k	57	rule		semantic-rule	"  rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
829	reference-semantics/semantics/str.k	58	rule		semantic-rule	"  rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
830	reference-semantics/semantics/str.k	59	rule		semantic-rule	"  rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
831	reference-semantics/semantics/subscript.k	11	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
832	reference-semantics/semantics/subscript.k	12	rule		semantic-rule	  rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
833	reference-semantics/semantics/subscript.k	13	rule		semantic-rule	  rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
834	reference-semantics/semantics/subscript.k	16	syntax	function	syntax-declaration,function-declaration	  syntax Int ::= intSeqAt(IntSeq, Int) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
835	reference-semantics/semantics/subscript.k	17	rule		semantic-rule	  rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
836	reference-semantics/semantics/subscript.k	18	rule		semantic-rule	  rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
837	reference-semantics/semantics/subscript.k	21	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= normIdx(Int, Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
838	reference-semantics/semantics/subscript.k	22	rule		semantic-rule	  rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
839	reference-semantics/semantics/subscript.k	23	rule		semantic-rule	  rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
840	reference-semantics/semantics/subscript.k	27	context		evaluation-context	  context Subscript(HOLE, _)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
841	reference-semantics/semantics/subscript.k	28	context		evaluation-context	  context Subscript(_:Val, HOLE:Expr)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
842	reference-semantics/semantics/subscript.k	31	rule	priority(40)	semantic-rule,priority-rule	  rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
843	reference-semantics/semantics/subscript.k	35	rule		semantic-rule	  rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
844	reference-semantics/semantics/subscript.k	37	syntax	function	syntax-declaration,function-declaration	  syntax Val ::= applyIndex(Val, Int) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
845	reference-semantics/semantics/subscript.k	38	rule		semantic-rule	  rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
846	reference-semantics/semantics/subscript.k	39	rule		semantic-rule	  rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
847	reference-semantics/semantics/subscript.k	40	rule		semantic-rule	  rule applyIndex(str(IS:IntSeq),   I:Int)\n    => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
848	reference-semantics/semantics/subscript.k	44	syntax		syntax-declaration	"  syntax KItem ::= #evalB(Bound) | ""#toSome""\n                 | #slLo(Val, Bound, Bound)\n                 | #slHi(Val, OptInt, Bound)\n                 | #slStep(Val, OptInt, OptInt)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
849	reference-semantics/semantics/subscript.k	49	syntax		syntax-declaration	"  syntax OptInt ::= ""noB"" | someB(Int)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
850	reference-semantics/semantics/subscript.k	50	rule		semantic-rule	  rule <k> #evalB(NoBound)  => noB ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
