id	source_class	file	start_line	end_line	kind	attributes	reachability_scope	review_disposition	text
804	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	20	20	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	21	21	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule seqConcat(.IntSeq, T:IntSeq) => T
806	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	22	22	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	24	24	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
808	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	25	25	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
809	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	26	26	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
810	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	29	29	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
811	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	30	30	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
812	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	32	32	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	33	33	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strPrefix(.IntSeq, _:IntSeq) => true
814	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	34	34	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	35	35	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	37	37	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	38	38	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
818	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	39	39	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
819	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	40	40	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
820	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	48	48	syntax-function	function,total	supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	49	49	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(.IntSeq, .IntSeq) => false
822	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	50	50	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	51	51	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	52	52	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
825	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	53	53	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
826	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	54	54	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	56	56	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
828	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	57	57	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
829	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	58	58	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
830	trusted-supplied-semantics	/reference/reference-semantics/semantics/str.k	59	59	rule-ordinary		supplied semantics on or imported by used execution path	ACCEPTED_SUPPLIED_USED_PATH: exact trusted baseline; checked for relevant overlap/state effects; no false witness found.	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
831	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	11	11	syntax-function	function,total	supplied semantics, unreachable from submitted program	EVIDENCE_GAP_UNUSED: valSeqAt compiler non-exhaustiveness warning; cannot influence either claim.	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	12	12	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	13	13	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
834	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	16	16	syntax-function	function	supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	17	17	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	18	18	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
837	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	21	21	syntax-function	function,total	supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	syntax Int ::= normIdx(Int, Int) [function, total]
838	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	22	22	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	23	23	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
840	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	27	27	context		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	context Subscript(HOLE, _)
841	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	28	28	context		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	context Subscript(_:Val, HOLE:Expr)
842	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	31	33	rule-priority	priority(40)	supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	35	35	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	37	37	syntax-function	function	supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	syntax Val ::= applyIndex(Val, Int) [function]
845	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	38	38	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	trusted-supplied-semantics	/reference/reference-semantics/semantics/subscript.k	39	39	rule-ordinary		supplied semantics for an unused construct	ACCEPTED_NONCONTRIBUTING: exact trusted baseline and no submitted/proof term can invoke this entry.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
