id,file,line,kind,attributes,function_decl,total_decl,functional_decl,priority_rule,simplification_rule,ordinary_rule,opaque_symbol,used_by_solution,slice_role,decision,rationale,statement
semantics/sort.k:49,semantics/sort.k,49,syntax,function;no-evaluators;symbol(sortKeyVS);total,True,True,False,False,False,False,True,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]"
semantics/sort.k:51,semantics/sort.k,51,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]"
semantics/sort.k:53,semantics/sort.k,53,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)"
semantics/sort.k:54,semantics/sort.k,54,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule revVSAcc(.ValSeq, A:ValSeq) => A"
semantics/sort.k:55,semantics/sort.k,55,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))"
semantics/sort.k:57,semantics/sort.k,57,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]"
semantics/sort.k:58,semantics/sort.k,58,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule condRev(S:ValSeq, false) => S"
semantics/sort.k:59,semantics/sort.k,59,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule condRev(S:ValSeq, true) => revVS(S)"
semantics/sort.k:61,semantics/sort.k,61,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
semantics/sort.k:63,semantics/sort.k,63,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
semantics/sort.k:65,semantics/sort.k,65,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>"
semantics/str.k:8,semantics/str.k,8,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
semantics/str.k:9,semantics/str.k,9,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>"
semantics/str.k:13,semantics/str.k,13,syntax,function,True,False,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",syntax IntSeq ::= strToCodes(String) [function]
semantics/str.k:14,semantics/str.k,14,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.",rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
semantics/str.k:15,semantics/str.k,15,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strToCodes("""") => .IntSeq"
semantics/str.k:16,semantics/str.k,16,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
semantics/str.k:20,semantics/str.k,20,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]"
semantics/str.k:21,semantics/str.k,21,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule seqConcat(.IntSeq, T:IntSeq) => T"
semantics/str.k:22,semantics/str.k,22,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))"
semantics/str.k:24,semantics/str.k,24,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyBin(""+"", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
semantics/str.k:25,semantics/str.k,25,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
semantics/str.k:26,semantics/str.k,26,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
semantics/str.k:29,semantics/str.k,29,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""in"", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
semantics/str.k:30,semantics/str.k,30,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
semantics/str.k:32,semantics/str.k,32,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]"
semantics/str.k:33,semantics/str.k,33,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strPrefix(.IntSeq, _:IntSeq) => true"
semantics/str.k:34,semantics/str.k,34,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false"
semantics/str.k:35,semantics/str.k,35,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)"
semantics/str.k:37,semantics/str.k,37,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]"
semantics/str.k:38,semantics/str.k,38,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)"
semantics/str.k:39,semantics/str.k,39,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)"
semantics/str.k:40,semantics/str.k,40,rule,,False,False,False,False,False,True,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))"
semantics/str.k:48,semantics/str.k,48,syntax,function;total,True,True,False,False,False,False,False,False,,FIXED_SEMANTICS_OUTSIDE_REACHABLE_SLICE,"Required SUPPLIED_SEMANTICS baseline; the submitted closure contains no constructor that reaches this declaration/rule, and its redex does not overlap a used ground shape. No false conclusion witness exists on n in 1..1000.","syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]"
