record_id	file	line	kind	subtype	attributes	statement
K1107	/candidate/verification.k	42	rule	ordinary-rule	-	rule thirdFrom(IS:IntSeq, I:Int, J:Int, K:Int) => false requires I <Int 0 orBool J <=Int I orBool K <=Int J orBool I >=Int isLen(IS) orBool J >=Int isLen(IS)
K1108	/candidate/verification.k	48	rule	ordinary-rule	-	rule thirdFrom(IS:IntSeq, I:Int, J:Int, K:Int) => false requires 0 <=Int I andBool I <Int J andBool J <Int K andBool J <Int isLen(IS) andBool K >=Int isLen(IS)
K1109	/candidate/verification.k	54	rule	ordinary-rule	-	rule thirdFrom(IS:IntSeq, I:Int, J:Int, K:Int) => ((intAt(IS, I) +Int intAt(IS, J) +Int intAt(IS, K)) ==Int 0) orBool thirdFrom(IS, I, J, K +Int 1) requires 0 <=Int I andBool I <Int J andBool J <Int K andBool K <Int isLen(IS)
K1110	/candidate/verification.k	63	rule	ordinary-rule	-	rule pairFrom(IS:IntSeq, I:Int, J:Int) => false requires I <Int 0 orBool J <=Int I orBool I >=Int isLen(IS)
K1111	/candidate/verification.k	67	rule	ordinary-rule	-	rule pairFrom(IS:IntSeq, I:Int, J:Int) => false requires 0 <=Int I andBool I <Int J andBool J >=Int isLen(IS)
K1112	/candidate/verification.k	71	rule	ordinary-rule	-	rule pairFrom(IS:IntSeq, I:Int, J:Int) => thirdFrom(IS, I, J, J +Int 1) orBool pairFrom(IS, I, J +Int 1) requires 0 <=Int I andBool I <Int J andBool J <Int isLen(IS)
K1113	/candidate/verification.k	78	rule	ordinary-rule	-	rule tripleFrom(_:IntSeq, I:Int) => false requires I <Int 0
K1114	/candidate/verification.k	80	rule	ordinary-rule	-	rule tripleFrom(IS:IntSeq, I:Int) => false requires I >=Int isLen(IS)
K1115	/candidate/verification.k	82	rule	ordinary-rule	-	rule tripleFrom(IS:IntSeq, I:Int) => pairFrom(IS, I, I +Int 1) orBool tripleFrom(IS, I +Int 1) requires 0 <=Int I andBool I <Int isLen(IS)
K1116	/candidate/verification.k	88	syntax	function-declaration	function,total	syntax Expr ::= innerCond()  [function, total] | middleCond() [function, total] | outerCond()  [function, total]
K1117	/candidate/verification.k	91	syntax	function-declaration	function,total	syntax Stmts ::= innerBody()   [function, total] | middleBody()  [function, total] | outerBody()   [function, total] | programBody() [function, total]
K1118	/candidate/verification.k	96	rule	ordinary-rule	-	rule innerCond() => Compare( Name("k"), CmpOp("<", Call(Name("len"), (Name("l"), .Exprs))))
K1119	/candidate/verification.k	101	rule	ordinary-rule	-	rule innerBody() => If( Compare( BinOp( "+", BinOp( "+", Subscript(Name("l"), Name("i")), Subscript(Name("l"), Name("j"))), Subscript(Name("l"), Name("k"))), CmpOp("==", Int(0))), Assign(Name("found"), Bool(true)) .Stmts, .Stmts) AugAssign(Name("k"), "+", Int(1)) .Stmts
K1120	/candidate/verification.k	117	rule	ordinary-rule	-	rule middleCond() => Compare( Name("j"), CmpOp("<", Call(Name("len"), (Name("l"), .Exprs))))
K1121	/candidate/verification.k	122	rule	ordinary-rule	-	rule middleBody() => Assign(Name("k"), BinOp("+", Name("j"), Int(1))) While(innerCond(), innerBody()) Assign(Name("k"), Int(0)) AugAssign(Name("j"), "+", Int(1)) .Stmts
K1122	/candidate/verification.k	129	rule	ordinary-rule	-	rule outerCond() => Compare( Name("i"), CmpOp("<", Call(Name("len"), (Name("l"), .Exprs))))
K1123	/candidate/verification.k	134	rule	ordinary-rule	-	rule outerBody() => Assign(Name("j"), BinOp("+", Name("i"), Int(1))) While(middleCond(), middleBody()) Assign(Name("j"), Int(0)) AugAssign(Name("i"), "+", Int(1)) .Stmts
K1124	/candidate/verification.k	141	rule	ordinary-rule	-	rule programBody() => Assign(Name("found"), Bool(false)) Assign(Name("i"), Int(0)) Assign(Name("j"), Int(0)) Assign(Name("k"), Int(0)) While(outerCond(), outerBody()) Return(Name("found")) .Stmts
K1125	/candidate/verification.k	150	syntax	function-declaration	function,total	syntax Val ::= triplesClosure() [function, total]
K1126	/candidate/verification.k	151	rule	ordinary-rule	-	rule triplesClosure() => closureVal(("l", .ParamNames), programBody(), 0)
K1127	/candidate/verification.k	154	syntax	function-declaration	function,total	syntax Map ::= solutionBindings() [function, total]
K1128	/candidate/verification.k	155	rule	ordinary-rule	-	rule solutionBindings() => "triples_sum_to_zero" |-> triplesClosure()
K1129	/candidate/verification.k	157	endmodule	endmodule	-	endmodule
K1130	/candidate/spec.k	1	requires	requires	-	requires "verification.k"
K1131	/candidate/spec.k	3	module	module	-	module SPEC
K1132	/candidate/spec.k	4	imports	imports	-	imports VERIFICATION
K1133	/candidate/spec.k	7	claim	claim	-	claim [inner-loop]: <k> #while(innerCond(), innerBody()) => .K ... </k> <env> 1 </env> <scopes> 0  |-> scope(solutionBindings(), parent(-1)) -1 |-> builtinsScope 1  |-> scope( ( "l"     |-> ref(0) "found" |-> (FOUND:Bool => FOUND orBool thirdFrom(IS, I, J, K)) "i"     |-> I:Int "j"     |-> J:Int "k"     |-> (K:Int => isLen(IS)) ), parent(0)) </scopes> <scopeLoc> 2 </scopeLoc> <heap> -1 |-> intSeqGhost(IS:IntSeq) 0 |-> list(intVals(IS)) </heap> <heapLoc> 1 </heapLoc> <stack> ListItem(frame(CONT:K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires 0 <=Int I andBool I <Int J andBool J <Int K andBool K <=Int isLen(IS)
K1134	/candidate/spec.k	45	claim	claim	-	claim [middle-loop]: <k> #while(middleCond(), middleBody()) => .K ... </k> <env> 1 </env> <scopes> 0  |-> scope(solutionBindings(), parent(-1)) -1 |-> builtinsScope 1  |-> scope( ( "l"     |-> ref(0) "found" |-> (FOUND:Bool => FOUND orBool pairFrom(IS, I, J)) "i"     |-> I:Int "j"     |-> (J:Int => isLen(IS)) "k"     |-> 0 ), parent(0)) </scopes> <scopeLoc> 2 </scopeLoc> <heap> -1 |-> intSeqGhost(IS:IntSeq) 0 |-> list(intVals(IS)) </heap> <heapLoc> 1 </heapLoc> <stack> ListItem(frame(CONT:K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires 0 <=Int I andBool I <Int J andBool J <=Int isLen(IS)
K1135	/candidate/spec.k	82	claim	claim	-	claim [outer-loop]: <k> #while(outerCond(), outerBody()) => .K ... </k> <env> 1 </env> <scopes> 0  |-> scope(solutionBindings(), parent(-1)) -1 |-> builtinsScope 1  |-> scope( ( "l"     |-> ref(0) "found" |-> (FOUND:Bool => FOUND orBool tripleFrom(IS, I)) "i"     |-> (I:Int => isLen(IS)) "j"     |-> 0 "k"     |-> 0 ), parent(0)) </scopes> <scopeLoc> 2 </scopeLoc> <heap> -1 |-> intSeqGhost(IS:IntSeq) 0 |-> list(intVals(IS)) </heap> <heapLoc> 1 </heapLoc> <stack> ListItem(frame(CONT:K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires 0 <=Int I andBool I <=Int isLen(IS)
K1136	/candidate/spec.k	118	claim	claim	-	claim [triples-sum-to-zero]: <k> Call( Name("triples_sum_to_zero"), (ref(0), .Exprs)) => tripleFrom(IS:IntSeq, 0) </k> <env> 0 </env> <scopes> 0  |-> scope(solutionBindings(), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> -1 |-> intSeqGhost(IS) 0 |-> list(intVals(IS)) </heap> <heapLoc> 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
K1137	/candidate/spec.k	140	endmodule	endmodule	-	endmodule
# TOTAL_RECORDS=1137
# COUNT	/candidate/spec.k	claim	4
# COUNT	/candidate/spec.k	endmodule	1
# COUNT	/candidate/spec.k	imports	1
# COUNT	/candidate/spec.k	module	1
# COUNT	/candidate/spec.k	requires	1
# COUNT	/candidate/verification.k	endmodule	1
# COUNT	/candidate/verification.k	function-declaration	6
# COUNT	/candidate/verification.k	imports	5
# COUNT	/candidate/verification.k	module	1
# COUNT	/candidate/verification.k	opaque-symbol-declaration	1
# COUNT	/candidate/verification.k	ordinary-rule	24
# COUNT	/candidate/verification.k	requires	1
# COUNT	/candidate/verification.k	simplification-rule	2
# COUNT	/candidate/verification.k	syntax	1
# COUNT	/reference/reference-semantics/semantics.k	endmodule	2
# COUNT	/reference/reference-semantics/semantics.k	imports	23
# COUNT	/reference/reference-semantics/semantics.k	module	2
# COUNT	/reference/reference-semantics/semantics.k	requires	23
# COUNT	/reference/reference-semantics/semantics/assert.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/assert.k	imports	1
# COUNT	/reference/reference-semantics/semantics/assert.k	module	1
# COUNT	/reference/reference-semantics/semantics/assert.k	ordinary-rule	2
# COUNT	/reference/reference-semantics/semantics/assert.k	priority-rule	1
# COUNT	/reference/reference-semantics/semantics/bool.k	context	1
# COUNT	/reference/reference-semantics/semantics/bool.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/bool.k	imports	1
# COUNT	/reference/reference-semantics/semantics/bool.k	module	1
# COUNT	/reference/reference-semantics/semantics/bool.k	ordinary-rule	8
# COUNT	/reference/reference-semantics/semantics/bool.k	priority-rule	5
# COUNT	/reference/reference-semantics/semantics/builtins.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/builtins.k	function-declaration	28
# COUNT	/reference/reference-semantics/semantics/builtins.k	imports	7
# COUNT	/reference/reference-semantics/semantics/builtins.k	module	1
# COUNT	/reference/reference-semantics/semantics/builtins.k	opaque-symbol-declaration	1
# COUNT	/reference/reference-semantics/semantics/builtins.k	ordinary-rule	126
# COUNT	/reference/reference-semantics/semantics/builtins.k	owise-rule	10
# COUNT	/reference/reference-semantics/semantics/builtins.k	priority-rule	1
# COUNT	/reference/reference-semantics/semantics/builtins.k	syntax	9
# COUNT	/reference/reference-semantics/semantics/call.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/call.k	function-declaration	1
# COUNT	/reference/reference-semantics/semantics/call.k	imports	3
# COUNT	/reference/reference-semantics/semantics/call.k	module	1
# COUNT	/reference/reference-semantics/semantics/call.k	ordinary-rule	14
# COUNT	/reference/reference-semantics/semantics/call.k	owise-rule	2
# COUNT	/reference/reference-semantics/semantics/call.k	priority-rule	5
# COUNT	/reference/reference-semantics/semantics/call.k	syntax	2
# COUNT	/reference/reference-semantics/semantics/comprehension.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/comprehension.k	imports	5
# COUNT	/reference/reference-semantics/semantics/comprehension.k	module	1
# COUNT	/reference/reference-semantics/semantics/comprehension.k	ordinary-rule	7
# COUNT	/reference/reference-semantics/semantics/comprehension.k	syntax	3
# COUNT	/reference/reference-semantics/semantics/concrete.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/concrete.k	function-declaration	3
# COUNT	/reference/reference-semantics/semantics/concrete.k	imports	1
# COUNT	/reference/reference-semantics/semantics/concrete.k	module	1
# COUNT	/reference/reference-semantics/semantics/concrete.k	ordinary-rule	13
# COUNT	/reference/reference-semantics/semantics/concrete.k	owise-rule	1
# COUNT	/reference/reference-semantics/semantics/concrete.k	priority-rule	2
# COUNT	/reference/reference-semantics/semantics/concrete.k	syntax	2
# COUNT	/reference/reference-semantics/semantics/controls.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/controls.k	imports	3
# COUNT	/reference/reference-semantics/semantics/controls.k	module	1
# COUNT	/reference/reference-semantics/semantics/controls.k	ordinary-rule	25
# COUNT	/reference/reference-semantics/semantics/controls.k	owise-rule	3
# COUNT	/reference/reference-semantics/semantics/controls.k	priority-rule	6
# COUNT	/reference/reference-semantics/semantics/controls.k	syntax	3
# COUNT	/reference/reference-semantics/semantics/core.k	configuration	1
# COUNT	/reference/reference-semantics/semantics/core.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/core.k	function-declaration	16
# COUNT	/reference/reference-semantics/semantics/core.k	imports	7
# COUNT	/reference/reference-semantics/semantics/core.k	module	1
# COUNT	/reference/reference-semantics/semantics/core.k	ordinary-rule	41
# COUNT	/reference/reference-semantics/semantics/core.k	owise-rule	3
# COUNT	/reference/reference-semantics/semantics/core.k	priority-rule	2
# COUNT	/reference/reference-semantics/semantics/core.k	syntax	21
# COUNT	/reference/reference-semantics/semantics/dict.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/dict.k	function-declaration	8
# COUNT	/reference/reference-semantics/semantics/dict.k	imports	4
# COUNT	/reference/reference-semantics/semantics/dict.k	module	1
# COUNT	/reference/reference-semantics/semantics/dict.k	ordinary-rule	25
# COUNT	/reference/reference-semantics/semantics/dict.k	owise-rule	1
# COUNT	/reference/reference-semantics/semantics/dict.k	priority-rule	2
# COUNT	/reference/reference-semantics/semantics/dict.k	syntax	4
# COUNT	/reference/reference-semantics/semantics/float.k	concrete-rule	26
# COUNT	/reference/reference-semantics/semantics/float.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/float.k	function-declaration	7
# COUNT	/reference/reference-semantics/semantics/float.k	imports	3
# COUNT	/reference/reference-semantics/semantics/float.k	module	1
# COUNT	/reference/reference-semantics/semantics/float.k	opaque-symbol-declaration	19
# COUNT	/reference/reference-semantics/semantics/float.k	ordinary-rule	91
# COUNT	/reference/reference-semantics/semantics/float.k	priority-rule	4
# COUNT	/reference/reference-semantics/semantics/float.k	syntax	8
# COUNT	/reference/reference-semantics/semantics/functions.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/functions.k	imports	1
# COUNT	/reference/reference-semantics/semantics/functions.k	module	1
# COUNT	/reference/reference-semantics/semantics/functions.k	ordinary-rule	14
# COUNT	/reference/reference-semantics/semantics/functions.k	priority-rule	1
# COUNT	/reference/reference-semantics/semantics/functions.k	syntax	4
# COUNT	/reference/reference-semantics/semantics/int.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/int.k	function-declaration	1
# COUNT	/reference/reference-semantics/semantics/int.k	imports	1
# COUNT	/reference/reference-semantics/semantics/int.k	module	1
# COUNT	/reference/reference-semantics/semantics/int.k	ordinary-rule	16
# COUNT	/reference/reference-semantics/semantics/iter.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/iter.k	imports	1
# COUNT	/reference/reference-semantics/semantics/iter.k	module	1
# COUNT	/reference/reference-semantics/semantics/iter.k	syntax	1
# COUNT	/reference/reference-semantics/semantics/list.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/list.k	function-declaration	3
# COUNT	/reference/reference-semantics/semantics/list.k	imports	3
# COUNT	/reference/reference-semantics/semantics/list.k	module	1
# COUNT	/reference/reference-semantics/semantics/list.k	ordinary-rule	24
# COUNT	/reference/reference-semantics/semantics/list.k	owise-rule	1
# COUNT	/reference/reference-semantics/semantics/list.k	priority-rule	2
# COUNT	/reference/reference-semantics/semantics/list.k	syntax	2
# COUNT	/reference/reference-semantics/semantics/methods.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/methods.k	function-declaration	27
# COUNT	/reference/reference-semantics/semantics/methods.k	imports	4
# COUNT	/reference/reference-semantics/semantics/methods.k	module	1
# COUNT	/reference/reference-semantics/semantics/methods.k	ordinary-rule	68
# COUNT	/reference/reference-semantics/semantics/methods.k	owise-rule	4
# COUNT	/reference/reference-semantics/semantics/methods.k	priority-rule	3
# COUNT	/reference/reference-semantics/semantics/operators.k	context	2
# COUNT	/reference/reference-semantics/semantics/operators.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/operators.k	imports	2
# COUNT	/reference/reference-semantics/semantics/operators.k	module	1
# COUNT	/reference/reference-semantics/semantics/operators.k	ordinary-rule	4
# COUNT	/reference/reference-semantics/semantics/operators.k	owise-rule	1
# COUNT	/reference/reference-semantics/semantics/operators.k	priority-rule	5
# COUNT	/reference/reference-semantics/semantics/range.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/range.k	function-declaration	2
# COUNT	/reference/reference-semantics/semantics/range.k	imports	2
# COUNT	/reference/reference-semantics/semantics/range.k	module	1
# COUNT	/reference/reference-semantics/semantics/range.k	ordinary-rule	6
# COUNT	/reference/reference-semantics/semantics/set.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/set.k	function-declaration	5
# COUNT	/reference/reference-semantics/semantics/set.k	imports	1
# COUNT	/reference/reference-semantics/semantics/set.k	module	1
# COUNT	/reference/reference-semantics/semantics/set.k	ordinary-rule	12
# COUNT	/reference/reference-semantics/semantics/set.k	syntax	1
# COUNT	/reference/reference-semantics/semantics/sort.k	concrete-rule	9
# COUNT	/reference/reference-semantics/semantics/sort.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/sort.k	function-declaration	4
# COUNT	/reference/reference-semantics/semantics/sort.k	imports	2
# COUNT	/reference/reference-semantics/semantics/sort.k	module	1
# COUNT	/reference/reference-semantics/semantics/sort.k	opaque-symbol-declaration	2
# COUNT	/reference/reference-semantics/semantics/sort.k	ordinary-rule	9
# COUNT	/reference/reference-semantics/semantics/sort.k	priority-rule	1
# COUNT	/reference/reference-semantics/semantics/str.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/str.k	function-declaration	5
# COUNT	/reference/reference-semantics/semantics/str.k	imports	2
# COUNT	/reference/reference-semantics/semantics/str.k	module	1
# COUNT	/reference/reference-semantics/semantics/str.k	ordinary-rule	28
# COUNT	/reference/reference-semantics/semantics/subscript.k	context	2
# COUNT	/reference/reference-semantics/semantics/subscript.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/subscript.k	function-declaration	13
# COUNT	/reference/reference-semantics/semantics/subscript.k	imports	1
# COUNT	/reference/reference-semantics/semantics/subscript.k	module	1
# COUNT	/reference/reference-semantics/semantics/subscript.k	ordinary-rule	38
# COUNT	/reference/reference-semantics/semantics/subscript.k	priority-rule	2
# COUNT	/reference/reference-semantics/semantics/subscript.k	syntax	2
# COUNT	/reference/reference-semantics/semantics/syntax.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/syntax.k	imports	4
# COUNT	/reference/reference-semantics/semantics/syntax.k	module	1
# COUNT	/reference/reference-semantics/semantics/syntax.k	syntax	16
# COUNT	/reference/reference-semantics/semantics/tuple.k	endmodule	1
# COUNT	/reference/reference-semantics/semantics/tuple.k	function-declaration	1
# COUNT	/reference/reference-semantics/semantics/tuple.k	imports	4
# COUNT	/reference/reference-semantics/semantics/tuple.k	module	1
# COUNT	/reference/reference-semantics/semantics/tuple.k	ordinary-rule	18
