file	line	kind	attributes	scope	decision	rationale	declaration
/tmp/audit-work/reference-semantics/semantics/subscript.k	58	rule	priority	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
/tmp/audit-work/reference-semantics/semantics/subscript.k	61	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
/tmp/audit-work/reference-semantics/semantics/subscript.k	63	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	64	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	66	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
/tmp/audit-work/reference-semantics/semantics/subscript.k	68	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
/tmp/audit-work/reference-semantics/semantics/subscript.k	72	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= slStep(OptInt) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	73	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStep(noB) => 1
/tmp/audit-work/reference-semantics/semantics/subscript.k	74	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStep(someB(S:Int)) => S
/tmp/audit-work/reference-semantics/semantics/subscript.k	76	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	77	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
/tmp/audit-work/reference-semantics/semantics/subscript.k	79	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
/tmp/audit-work/reference-semantics/semantics/subscript.k	81	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reference-semantics/semantics/subscript.k	83	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	84	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
/tmp/audit-work/reference-semantics/semantics/subscript.k	86	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
/tmp/audit-work/reference-semantics/semantics/subscript.k	88	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
/tmp/audit-work/reference-semantics/semantics/subscript.k	90	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	91	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
/tmp/audit-work/reference-semantics/semantics/subscript.k	93	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
/tmp/audit-work/reference-semantics/semantics/subscript.k	96	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= clampLo(Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	97	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule clampLo(J:Int, _STEP:Int) => J
/tmp/audit-work/reference-semantics/semantics/subscript.k	99	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
/tmp/audit-work/reference-semantics/semantics/subscript.k	102	syntax	function,total	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Int ::= clampHi(Int, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	103	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
/tmp/audit-work/reference-semantics/semantics/subscript.k	105	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
/tmp/audit-work/reference-semantics/semantics/subscript.k	109	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	110	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
/tmp/audit-work/reference-semantics/semantics/subscript.k	113	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
/tmp/audit-work/reference-semantics/semantics/subscript.k	116	syntax	function	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	117	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
/tmp/audit-work/reference-semantics/semantics/subscript.k	120	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/syntax.k	9	syntax	strict,seqstrict,macro	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	32	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	33	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	34	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Entries ::= List{Entry, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	35	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	36	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax CompFors ::= List{CompFor, ""}
/tmp/audit-work/reference-semantics/semantics/syntax.k	37	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Exprs ::= List{Expr, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	38	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	39	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax Bound ::= Expr | "NoBound"
/tmp/audit-work/reference-semantics/semantics/syntax.k	41	syntax	strict	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	56	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Stmts ::= List{Stmt, ""}
/tmp/audit-work/reference-semantics/semantics/syntax.k	57	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Params ::= "Params" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	58	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax CellVars ::= "CellVars" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	59	syntax	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
/tmp/audit-work/reference-semantics/semantics/syntax.k	60	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax ParamNames ::= List{String, ","}
/tmp/audit-work/reference-semantics/semantics/syntax.k	61	syntax	-	supplied-used	PASS_USED_PATH	Ordinary supplied operational/type/mathematical rule checked against the mapped program step; no conflicting overlap on this path.	syntax Module ::= "Module" "(" Stmts ")"
/tmp/audit-work/reference-semantics/semantics/tuple.k	10	rule	-	supplied-unused	OUTSIDE_EXECUTED_SUBLANGUAGE	LHS/syntax is not reachable from the submitted AST on List[int]; no false conclusion witness exists on the intended program path.	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
