id	file	line	kind	flags	decision	reason
983	reference-semantics/semantics/syntax.k	60	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
984	reference-semantics/semantics/syntax.k	61	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
985	reference-semantics/semantics/tuple.k	3	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
986	reference-semantics/semantics/tuple.k	4	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
987	reference-semantics/semantics/tuple.k	5	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
988	reference-semantics/semantics/tuple.k	6	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
989	reference-semantics/semantics/tuple.k	7	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
990	reference-semantics/semantics/tuple.k	10	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
991	reference-semantics/semantics/tuple.k	11	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
992	reference-semantics/semantics/tuple.k	14	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
993	reference-semantics/semantics/tuple.k	15	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
994	reference-semantics/semantics/tuple.k	16	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
995	reference-semantics/semantics/tuple.k	18	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
996	reference-semantics/semantics/tuple.k	20	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
997	reference-semantics/semantics/tuple.k	21	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
998	reference-semantics/semantics/tuple.k	23	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
999	reference-semantics/semantics/tuple.k	24	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
1000	reference-semantics/semantics/tuple.k	25	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1001	reference-semantics/semantics/tuple.k	26	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1002	reference-semantics/semantics/tuple.k	28	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1003	reference-semantics/semantics/tuple.k	31	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
1004	reference-semantics/semantics/tuple.k	32	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1005	reference-semantics/semantics/tuple.k	35	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1006	reference-semantics/semantics/tuple.k	42	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1007	reference-semantics/semantics/tuple.k	43	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1008	reference-semantics/semantics/tuple.k	44	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1009	reference-semantics/semantics/tuple.k	49	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
1010	reference-semantics/semantics/tuple.k	50	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1011	reference-semantics/semantics/tuple.k	51	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1012	reference-semantics/semantics/tuple.k	52	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1013	reference-semantics/semantics/tuple.k	55	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1014	reference-semantics/semantics/tuple.k	57	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
1015	reference-semantics/semantics.k	34	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1016	reference-semantics/semantics.k	35	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1017	reference-semantics/semantics.k	36	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1018	reference-semantics/semantics.k	37	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1019	reference-semantics/semantics.k	38	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1020	reference-semantics/semantics.k	39	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1021	reference-semantics/semantics.k	40	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1022	reference-semantics/semantics.k	41	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1023	reference-semantics/semantics.k	42	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1024	reference-semantics/semantics.k	43	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1025	reference-semantics/semantics.k	44	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1026	reference-semantics/semantics.k	45	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1027	reference-semantics/semantics.k	46	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1028	reference-semantics/semantics.k	47	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1029	reference-semantics/semantics.k	48	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1030	reference-semantics/semantics.k	49	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1031	reference-semantics/semantics.k	50	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1032	reference-semantics/semantics.k	51	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1033	reference-semantics/semantics.k	52	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1034	reference-semantics/semantics.k	53	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1035	reference-semantics/semantics.k	54	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1036	reference-semantics/semantics.k	55	requires		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1037	reference-semantics/semantics.k	56	requires	concrete	SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1038	reference-semantics/semantics.k	58	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1039	reference-semantics/semantics.k	59	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1040	reference-semantics/semantics.k	60	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
1041	reference-semantics/semantics.k	61	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
