id	file	line	kind	attributes	relevance	decision	rationale	declaration
881	semantics/subscript.k	105	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN
882	semantics/subscript.k	109	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	semantics/subscript.k	110	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	semantics/subscript.k	113	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	semantics/subscript.k	116	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	semantics/subscript.k	117	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)\n    => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	semantics/subscript.k	120	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
888	semantics/syntax.k	9	syntax	strict(2),seqstrict(2,macro,macro,strict(1),strict(1)	FIXED_USED	ACCEPT	used Expr constructors and strict/seqstrict evaluation	syntax Expr ::= "Int"      "(" Int ")"\n                | "Float"    "(" Float ")"\n                | "Bool"     "(" Bool ")"\n                | "Name"     "(" String ")"\n                | "Str"      "(" String ")"\n                | "UnaryOp"  "(" String "," Expr ")" [strict(2)]\n                | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)]\n                | "BoolOp"    "(" String "," Exprs ")"\n                | "ListExpr"  "(" Exprs ")"\n                | "DictExpr"  "(" Entries ")"\n                | "ListComp"  "(" Expr "," CompFors ")" [macro]\n                | "GenExp"    "(" Expr "," CompFors ")" [macro]\n                | "TupleExpr" "(" Exprs ")"\n                | "Subscript" "(" Expr "," Index ")"\n                | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)]\n                | "Lambda"    "(" Params "," Expr ")"\n                | "KwArg"     "(" String "," Expr ")"\n                | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")"\n                | "NoneVal"\n                | "Call"      "(" Expr "," Exprs ")"\n                | "Attribute" "(" Expr "," String ")" [strict(1)]\n                | "Compare"   "(" Expr "," CmpOp ")"
889	semantics/syntax.k	32	syntax		FIXED_USED	ACCEPT	Call, Compare and CmpOp constructors	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
890	semantics/syntax.k	33	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
891	semantics/syntax.k	34	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Entries  ::= List{Entry, ","}
892	semantics/syntax.k	35	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
893	semantics/syntax.k	36	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax CompFors ::= List{CompFor, ""}
894	semantics/syntax.k	37	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Exprs    ::= List{Expr, ","}
895	semantics/syntax.k	38	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
896	semantics/syntax.k	39	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bound    ::= Expr | "NoBound"
897	semantics/syntax.k	41	syntax	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)]\n                | "Import"    "(" String ")"\n                | "ImportFrom" "(" String "," ParamNames ")"\n                | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)]\n                | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)]\n                | "While"     "(" Expr "," Stmts ")"\n                | "Break"\n                | "Continue"\n                | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)]\n                | "Return"    "(" Expr ")" [strict]\n                | "Assert"    "(" Expr ")" [strict]\n                | "Expr"      "(" Expr ")" [strict]\n                | "FuncDef"   "(" String "," Params "," Stmts ")"\n                | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
898	semantics/syntax.k	56	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax Stmts      ::= List{Stmt, ""}
899	semantics/syntax.k	57	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax Params     ::= "Params" "(" ParamNames ")"
900	semantics/syntax.k	58	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
901	semantics/syntax.k	59	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
902	semantics/syntax.k	60	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax ParamNames ::= List{String, ","}
903	semantics/syntax.k	61	syntax		FIXED_USED	ACCEPT	used statements, lists, parameters and Module	syntax Module     ::= "Module" "(" Stmts ")"
904	semantics/tuple.k	10	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
905	semantics/tuple.k	11	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
906	semantics/tuple.k	14	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax ApplyK ::= "toTuple"
907	semantics/tuple.k	15	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	semantics/tuple.k	16	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	semantics/tuple.k	18	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
910	semantics/tuple.k	20	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
911	semantics/tuple.k	21	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
912	semantics/tuple.k	23	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
913	semantics/tuple.k	24	syntax	function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	semantics/tuple.k	25	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	semantics/tuple.k	26	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)\n       requires notBool (A ==K V)
916	semantics/tuple.k	28	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
917	semantics/tuple.k	31	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #bindTgt(Expr, Val)
918	semantics/tuple.k	32	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	semantics/tuple.k	35	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires "$cells" in_keys(M)\n        andBool pnMember(X, cellsOf({M["$cells"]}:>Val))\n        andBool X in_keys(M) andBool isCellRef({M[X]}:>Val)\n       [priority(40)]
920	semantics/tuple.k	42	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	semantics/tuple.k	43	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
922	semantics/tuple.k	44	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
923	semantics/tuple.k	49	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	semantics/tuple.k	50	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	semantics/tuple.k	51	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
926	semantics/tuple.k	52	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
927	semantics/tuple.k	55	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq))\n        => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	semantics/tuple.k	57	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	9	syntax	function,total	PROOF_SUMMARY	ACCEPT	pure result relation; no operational cell or program term matched	syntax Bool ::= binRel(Int, IntSeq, IntSeq) [function, total]
930	verification.k	11	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule binRel(N, ACC, OUT) => ACC ==K OUT\n    requires N ==Int 0
931	verification.k	14	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule binRel(N, ACC, OUT)\n    => binRel(\n         (N -Int pyMod(N, 2)) /Int 2,\n         iCons(48 +Int pyMod(N, 2), ACC),\n         OUT)\n    requires N >Int 0
932	verification.k	21	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule binRel(N, _ACC, _OUT) => false\n    requires N <Int 0
933	verification.k	26	syntax	function,total	PROOF_SUMMARY	ACCEPT	pure result relation; no operational cell or program term matched	syntax Bool ::= decimalTailRel(Int, IntSeq) [function, total]
934	verification.k	28	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule decimalTailRel(N, TAIL)\n    => TAIL ==K iCons(48, iCons(100, iCons(98, .IntSeq)))\n    requires N ==Int 0
935	verification.k	32	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule decimalTailRel(N, TAIL)\n    => binRel(N, iCons(100, iCons(98, .IntSeq)), TAIL)\n    requires N >Int 0
936	verification.k	36	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule decimalTailRel(N, _TAIL) => false\n    requires N <Int 0
937	verification.k	39	syntax	function,total	PROOF_SUMMARY	ACCEPT	pure result relation; no operational cell or program term matched	syntax Bool ::= decimalResultRel(Int, IntSeq) [function, total]
938	verification.k	41	rule		PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule decimalResultRel(N, iCons(100, iCons(98, TAIL)))\n    => decimalTailRel(N, TAIL)
939	verification.k	44	rule	owise	PROOF_SUMMARY_EQUATION	ACCEPT	truthful guarded defining equation; overlap/coverage checked manually	rule decimalResultRel(_N, _CODES) => false [owise]
940	spec.k	8	claim		PROOF_CLAIM	ACCEPT	positive claim reconstructed dynamically; adequacy reviewed separately	claim [binary-loop]:\n    <k>\n      #while(\n        Compare(Name("decimal"), CmpOp("!=", Int(0))),\n        Assign(\n          Name("binary"),\n          BinOp(\n            "+",\n            Call(\n              Name("chr"),\n              BinOp(\n                "+",\n                Int(48),\n                BinOp("%", Name("decimal"), Int(2)))),\n            Name("binary")))\n        Assign(\n          Name("decimal"),\n          BinOp("//", Name("decimal"), Int(2))))\n      => .K\n      ...\n    </k>\n    <env> 1 </env>\n    <scopes>\n      0  |-> scope(\n        "decimal_to_binary" |-> FUNCTION:Val,\n        parent(-1))\n      -1 |-> builtinsScope\n      1  |-> scope(\n        "binary"  |-> (str(ACC:IntSeq) => str(?OUT:IntSeq))\n        "decimal" |-> (N:Int => 0),\n        parent(0))\n    </scopes>\n    <scopeLoc> 2 </scopeLoc>\n    <heap> .Map </heap>\n    <heapLoc> 0 </heapLoc>\n    <stack> STACK:List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    requires N >=Int 0\n    ensures binRel(N, ACC, ?OUT)
941	spec.k	52	claim		PROOF_CLAIM	ACCEPT	positive claim reconstructed dynamically; adequacy reviewed separately	claim [decimal-to-binary]:\n    <k>\n      Call(\n        Name("decimal_to_binary"),\n        (N:Int, .Exprs))\n      => str(?CODES:IntSeq)\n    </k>\n    <env> 0 </env>\n    <scopes>\n      0 |-> scope(\n        "decimal_to_binary" |->\n          closureVal(\n            ("decimal", .ParamNames),\n            Assign(Name("binary"), Str("db"))\n            If(\n              Compare(Name("decimal"), CmpOp("==", Int(0))),\n              Assign(\n                Name("binary"),\n                BinOp("+", Str("0"), Name("binary"))),\n              .Stmts)\n            While(\n              Compare(Name("decimal"), CmpOp("!=", Int(0))),\n              Assign(\n                Name("binary"),\n                BinOp(\n                  "+",\n                  Call(\n                    Name("chr"),\n                    BinOp(\n                      "+",\n                      Int(48),\n                      BinOp("%", Name("decimal"), Int(2)))),\n                  Name("binary")))\n              Assign(\n                Name("decimal"),\n                BinOp("//", Name("decimal"), Int(2))))\n            Return(\n              BinOp(\n                "+",\n                Str("db"),\n                Name("binary"))),\n            0),\n        parent(-1))\n      -1 |-> builtinsScope\n    </scopes>\n    <scopeLoc> 1 </scopeLoc>\n    <heap> .Map </heap>\n    <heapLoc> 0 </heapLoc>\n    <stack> .List </stack>\n    <ret> noRet </ret>\n    <exc> NoExc </exc>\n    <exit-code> 0 </exit-code>\n    requires N >=Int 0\n    ensures decimalResultRel(N, ?CODES)
# SUMMARY
# total_entries=941
# count file=ALL kind=claim value=2
# count file=ALL kind=configuration value=1
# count file=ALL kind=context value=5
# count file=ALL kind=rule value=703
# count file=ALL kind=syntax value=230
# count file=semantics/assert.k kind=rule value=3
# count file=semantics/bool.k kind=context value=1
# count file=semantics/bool.k kind=rule value=13
# count file=semantics/builtins.k kind=rule value=137
# count file=semantics/builtins.k kind=syntax value=38
# count file=semantics/call.k kind=rule value=21
# count file=semantics/call.k kind=syntax value=3
# count file=semantics/comprehension.k kind=rule value=7
# count file=semantics/comprehension.k kind=syntax value=3
# count file=semantics/concrete.k kind=rule value=16
# count file=semantics/concrete.k kind=syntax value=5
# count file=semantics/controls.k kind=rule value=34
# count file=semantics/controls.k kind=syntax value=3
# count file=semantics/core.k kind=configuration value=1
# count file=semantics/core.k kind=rule value=46
# count file=semantics/core.k kind=syntax value=37
# count file=semantics/dict.k kind=rule value=28
