id	file	line	module	kind	attributes	classification	decision	sentence
892	reference-semantics/semantics/syntax.k	35	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
893	reference-semantics/semantics/syntax.k	36	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax CompFors ::= List{CompFor, """"}"
894	reference-semantics/semantics/syntax.k	37	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Exprs    ::= List{Expr, "",""}"
895	reference-semantics/semantics/syntax.k	38	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
896	reference-semantics/semantics/syntax.k	39	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Bound    ::= Expr | ""NoBound"""
897	reference-semantics/semantics/syntax.k	41	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
898	reference-semantics/semantics/syntax.k	56	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Stmts      ::= List{Stmt, """"}"
899	reference-semantics/semantics/syntax.k	57	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
900	reference-semantics/semantics/syntax.k	58	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
901	reference-semantics/semantics/syntax.k	59	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
902	reference-semantics/semantics/syntax.k	60	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax ParamNames ::= List{String, "",""}"
903	reference-semantics/semantics/syntax.k	61	MPY-SYNTAX	syntax	-	SUPPLIED_FIXED_SEMANTICS_USED	ACCEPTED: matches trusted supplied tree and traced in the construct/control map for this program	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
904	reference-semantics/semantics/tuple.k	10	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
905	reference-semantics/semantics/tuple.k	11	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
906	reference-semantics/semantics/tuple.k	14	MPY-TUPLE	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"syntax ApplyK ::= ""toTuple"""
907	reference-semantics/semantics/tuple.k	15	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	reference-semantics/semantics/tuple.k	16	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	reference-semantics/semantics/tuple.k	18	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
910	reference-semantics/semantics/tuple.k	20	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
911	reference-semantics/semantics/tuple.k	21	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
912	reference-semantics/semantics/tuple.k	23	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
913	reference-semantics/semantics/tuple.k	24	MPY-TUPLE	syntax	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	reference-semantics/semantics/tuple.k	25	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	reference-semantics/semantics/tuple.k	26	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
916	reference-semantics/semantics/tuple.k	28	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
917	reference-semantics/semantics/tuple.k	31	MPY-TUPLE	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax KItem ::= #bindTgt(Expr, Val)
918	reference-semantics/semantics/tuple.k	32	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	reference-semantics/semantics/tuple.k	35	MPY-TUPLE	rule	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
920	reference-semantics/semantics/tuple.k	42	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	reference-semantics/semantics/tuple.k	43	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
922	reference-semantics/semantics/tuple.k	44	MPY-TUPLE	rule	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
923	reference-semantics/semantics/tuple.k	49	MPY-TUPLE	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	reference-semantics/semantics/tuple.k	50	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	reference-semantics/semantics/tuple.k	51	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
926	reference-semantics/semantics/tuple.k	52	MPY-TUPLE	rule	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
927	reference-semantics/semantics/tuple.k	55	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	reference-semantics/semantics/tuple.k	57	MPY-TUPLE	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	7	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Stmts ::= nearBody() [function, total]
930	verification.k	8	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule nearBody() => If(Compare(Call(Name(""abs""), BinOp(""-"", Name(""number""), Name(""other""))), CmpOp(""<"", Name(""threshold""))), Assign(Name(""found""), Bool(true)) Break .Stmts, .Stmts) .Stmts"
931	verification.k	18	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Stmts ::= helperLoopBody() [function, total]
932	verification.k	19	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule helperLoopBody() => If(Compare(Name(""index""), CmpOp("">="", Name(""start""))), nearBody(), .Stmts) AugAssign(Name(""index""), ""+"", Int(1)) .Stmts"
933	verification.k	26	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Stmts ::= helperBody() [function, total]
934	verification.k	27	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule helperBody() => Assign(Name(""found""), Bool(false)) Assign(Name(""index""), Int(0)) Assign(Name(""other""), Name(""number"")) For(Name(""other""), Name(""numbers""), helperLoopBody()) Assign(Name(""index""), Int(0)) Assign(Name(""other""), Name(""number"")) Return(Name(""found"")) .Stmts"
935	verification.k	37	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Stmts ::= outerLoopBody() [function, total]
936	verification.k	38	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule outerLoopBody() => If(Call(Name(""is_close_to_any""), Name(""number""), Name(""numbers""), Name(""threshold""), Name(""start""), .Exprs), Assign(Name(""found""), Bool(true)) Break .Stmts, .Stmts) AugAssign(Name(""start""), ""+"", Int(1)) .Stmts"
937	verification.k	49	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Stmts ::= entryBody() [function, total]
938	verification.k	50	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule entryBody() => Assign(Name(""found""), Bool(false)) Assign(Name(""start""), Int(1)) Assign(Name(""number""), Name(""threshold"")) For(Name(""number""), Name(""numbers""), outerLoopBody()) Assign(Name(""start""), Int(1)) Assign(Name(""number""), Name(""threshold"")) Return(Name(""found"")) .Stmts"
939	verification.k	60	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Val ::= helperClosure() [function, total] | entryClosure()  [function, total]
940	verification.k	62	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule helperClosure() => closureVal((""number"", ""numbers"", ""threshold"", ""start""), helperBody(), 0)"
941	verification.k	64	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule entryClosure() => closureVal((""numbers"", ""threshold""), entryBody(), 0)"
942	verification.k	67	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Module ::= solutionModule() [function, total]
943	verification.k	68	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule solutionModule() => Module( ImportFrom(""typing"", ""List"") FuncDef(""is_close_to_any"", Params(""number"", ""numbers"", ""threshold"", ""start""), helperBody()) FuncDef(""has_close_elements"", Params(""numbers"", ""threshold""), entryBody()) .Stmts)"
944	verification.k	79	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax Scope ::= solutionScope() [function, total]
945	verification.k	80	VERIFICATION-BASE	rule	-	PROOF_LOCAL_DEFINITION	ACCEPTED: constructor/AST/closure definition; no execution is bypassed by this sentence	"rule solutionScope() => scope(.Map [ ""is_close_to_any"" <- helperClosure() ] [ ""has_close_elements"" <- entryClosure() ], parent(-1))"
946	verification.k	89	VERIFICATION-BASE	syntax	-	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	syntax ValSeq ::= FloatSeq
947	verification.k	90	VERIFICATION-BASE	syntax	-	PROOF_LOCAL_DECLARATION	ACCEPTED: typed syntax or inert proof marker declaration	"syntax FloatSeq ::= "".FloatSeq"" | fCons(Float, FloatSeq)"
948	verification.k	91	VERIFICATION-BASE	rule	priority	PROOF_LOCAL_TYPED_ITERATOR	ACCEPTED: faithful iterator equations for the FloatSeq representation, disjoint from vCons/.ValSeq	rule <k> #iterNext(list(.FloatSeq)) => #iterDone ... </k> [priority(40)]
949	verification.k	93	VERIFICATION-BASE	rule	priority	PROOF_LOCAL_TYPED_ITERATOR	ACCEPTED: faithful iterator equations for the FloatSeq representation, disjoint from vCons/.ValSeq	rule <k> #iterNext(list(fCons(F:Float, R:FloatSeq))) => #iterYield(F, list(R)) ... </k> [priority(40)]
950	verification.k	97	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	syntax Bool ::= near(Float, Float, Float) [function, total]
951	verification.k	98	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule near(A:Float, B:Float, T:Float) => floatLt(absF(subF(A, B)), T)
952	verification.k	102	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	syntax Bool ::= closeSkip(Float, FloatSeq, Float, Int, Int) [function, total]
953	verification.k	103	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule closeSkip(_:Float, .FloatSeq, _:Float, _:Int, _:Int) => false
954	verification.k	104	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule closeSkip(A:Float, fCons(_:Float, R:FloatSeq), T:Float, I:Int, START:Int) => closeSkip(A, R, T, I +Int 1, START) requires I <Int START
955	verification.k	108	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule closeSkip(A:Float, fCons(B:Float, R:FloatSeq), T:Float, I:Int, START:Int) => near(A, B, T) orBool closeSkip(A, R, T, I +Int 1, START) requires I >=Int START
956	verification.k	116	VERIFICATION-BASE	syntax	function,total	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	syntax Bool ::= hasPairs(FloatSeq, FloatSeq, Float, Int) [function, total]
957	verification.k	117	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule hasPairs(_:FloatSeq, .FloatSeq, _:Float, _:Int) => false
958	verification.k	118	VERIFICATION-BASE	rule	-	PROOF_LOCAL_MATHEMATICAL_SUMMARY	ACCEPTED: structurally recursive equations with disjoint, covering cases and exact opaque-float operation terms	rule hasPairs(ALL:FloatSeq, fCons(A:Float, R:FloatSeq), T:Float, START:Int) => closeSkip(A, ALL, T, 0, START) orBool hasPairs(ALL, R, T, START +Int 1)
