file	line	kind	attributes	text	audit_disposition
reference-semantics/semantics/subscript.k	66	rule	-	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	68	rule	-	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))  // ==== slice.indices: step / start / stop / clamp ==========================	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	72	syntax	function,total	syntax Int ::= slStep(OptInt) [function, total]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	73	rule	-	rule slStep(noB)          => 1	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	74	rule	-	rule slStep(someB(S:Int)) => S	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	76	syntax	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	77	rule	-	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	79	rule	-	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	81	rule	-	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	83	syntax	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	84	rule	-	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	86	rule	-	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	88	rule	-	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	90	syntax	function,total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	91	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	93	rule	-	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	96	syntax	function,total	syntax Int ::= clampLo(Int, Int) [function, total]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	97	rule	-	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	99	rule	-	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	102	syntax	function,total	syntax Int ::= clampHi(Int, Int, Int) [function, total]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	103	rule	-	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	105	rule	-	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN  // ==== build the strided sub-sequence (indices in range by construction) ====	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	109	syntax	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	110	rule	-	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	113	rule	-	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	116	syntax	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	117	rule	-	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/subscript.k	120	rule	-	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)) endmodule	ACCEPT_FIXED_INERT: fixed-semantics declaration/rule for a constructor absent from solution.mpy; cannot match a reachable proof state and has no dependent claim
reference-semantics/semantics/syntax.k	9	syntax	macro,seqstrict	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	32	syntax	-	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	33	syntax	-	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	34	syntax	-	"syntax Entries  ::= List{Entry, "",""}"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	35	syntax	-	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	36	syntax	-	"syntax CompFors ::= List{CompFor, """"}"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	37	syntax	-	"syntax Exprs    ::= List{Expr, "",""}"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	38	syntax	-	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	39	syntax	-	"syntax Bound    ::= Expr | ""NoBound"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	41	syntax	strict	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	56	syntax	-	"syntax Stmts      ::= List{Stmt, """"}"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	57	syntax	-	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	58	syntax	-	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	59	syntax	-	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	60	syntax	-	"syntax ParamNames ::= List{String, "",""}"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
reference-semantics/semantics/syntax.k	61	syntax	-	"syntax Module     ::= ""Module"" ""("" Stmts "")"" endmodule"	ACCEPT_FIXED_RELEVANT: manually reviewed fixed-semantics module; reachable cases preserve Python evaluation, binding, state, and integer/list behavior; no false witness found
