id	file	line	kind	origin	flags	statement
1017	reference-semantics/semantics.k	60	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
1018	reference-semantics/semantics.k	61	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-RANGE
1019	reference-semantics/semantics.k	62	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-OPERATORS
1020	reference-semantics/semantics.k	63	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-INT
1021	reference-semantics/semantics.k	64	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-BOOL
1022	reference-semantics/semantics.k	65	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-FLOAT
1023	reference-semantics/semantics.k	66	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-STR
1024	reference-semantics/semantics.k	67	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-SET
1025	reference-semantics/semantics.k	68	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-LIST
1026	reference-semantics/semantics.k	69	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-TUPLE
1027	reference-semantics/semantics.k	70	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-SUBSCRIPT
1028	reference-semantics/semantics.k	71	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-COMPREHENSION
1029	reference-semantics/semantics.k	72	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-METHODS
1030	reference-semantics/semantics.k	73	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CONTROLS
1031	reference-semantics/semantics.k	74	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-FUNCTIONS
1032	reference-semantics/semantics.k	75	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-BUILTINS
1033	reference-semantics/semantics.k	76	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CALL
1034	reference-semantics/semantics.k	77	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-SORT
1035	reference-semantics/semantics.k	78	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ASSERT
1036	reference-semantics/semantics.k	79	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-DICT endmodule
1037	reference-semantics/semantics.k	87	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-KRUN
1038	reference-semantics/semantics.k	88	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY
1039	reference-semantics/semantics.k	89	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CONCRETE endmodule
1040	verification.k	3	module	PROOF_LOCAL	-	module VERIFICATION-SYNTAX
1041	verification.k	4	imports	PROOF_LOCAL	-	imports INT
1042	verification.k	6	syntax	PROOF_LOCAL	function,total	syntax Int ::= sumToN(Int) [function, total] endmodule
1043	verification.k	9	module	PROOF_LOCAL	-	module VERIFICATION
1044	verification.k	10	imports	PROOF_LOCAL	-	imports VERIFICATION-SYNTAX
1045	verification.k	11	imports	PROOF_LOCAL	-	imports MPY
1046	verification.k	13	rule	PROOF_LOCAL	ordinary-rule	rule sumToN(N) => N *Int (N +Int 1) /Int 2 requires N >=Int 0
1047	verification.k	15	rule	PROOF_LOCAL	ordinary-rule	rule sumToN(N) => 0 requires N <Int 0 endmodule
1048	spec.k	3	module	SPECIFICATION	-	module SPEC
1049	spec.k	4	imports	SPECIFICATION	-	imports VERIFICATION
1050	spec.k	6	claim	SPECIFICATION	total	claim [sum-loop]: <k> #while(Compare(Name("n"), CmpOp(">", Int(0))), AugAssign(Name("total"), "+", Name("n")) AugAssign(Name("n"), "-", Int(1))) => .K ... </k> <env> 1 </env> <scopes> ... 1 |-> scope( ("n" |-> (N:Int => 0) "total" |-> (S:Int => S +Int sumToN(N))), parent(0)) ... </scopes> requires N >=Int 0
1051	spec.k	25	claim	SPECIFICATION	total	claim [sum-to-n-empty-range]: <k> Call(Name("sum_to_n"), Int(N)) => ?R:Int </k> <env> 0 </env> <scopes> (0 |-> scope( "sum_to_n" |-> closureVal( "n", .ParamNames, Assign(Name("total"), Int(0)) While(Compare(Name("n"), CmpOp(">", Int(0))), AugAssign(Name("total"), "+", Name("n")) AugAssign(Name("n"), "-", Int(1))) Return(Name("total")), 0), parent(-1)) -1 |-> builtinsScope) </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N <=Int 0 ensures ?R ==Int 0
1052	spec.k	54	claim	SPECIFICATION	total	claim [sum-to-n-positive]: <k> Call(Name("sum_to_n"), Int(N)) => ?R:Int </k> <env> 0 </env> <scopes> (0 |-> scope( "sum_to_n" |-> closureVal( "n", .ParamNames, Assign(Name("total"), Int(0)) While(Compare(Name("n"), CmpOp(">", Int(0))), AugAssign(Name("total"), "+", Name("n")) AugAssign(Name("n"), "-", Int(1))) Return(Name("total")), 0), parent(-1)) -1 |-> builtinsScope) </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires N >=Int 1 ensures ?R ==Int sumToN(N) endmodule
