file	module	kind	start_line	end_line	role	attributes	normalized_sha256	assessment	rationale	normalized_sentence
semantics/subscript.k	MPY-SUBSCRIPT	rule	73	73	equational	-	080183421a02aea58098f319cf047707ed71b0951438d28d977948f4e0d478a2	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStep(noB) => 1
semantics/subscript.k	MPY-SUBSCRIPT	rule	74	74	equational	-	38520b2d08df510dd573e03a40c5d25b7f8b89388b18d9d7aec6e9196ba1f6a1	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStep(someB(S:Int)) => S
semantics/subscript.k	MPY-SUBSCRIPT	syntax	76	76	declaration	function	12940b25c9d85c4c575623a2d2085f8f09acda4390e58e7e27114df698e02858	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
semantics/subscript.k	MPY-SUBSCRIPT	rule	77	78	equational	-	f071f630a8f9d29c647b36ce94d423b9fbf40e83a653df82f1c26b442e07bcf9	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	79	80	equational	-	9a3afd20003e73154e811d7548e5a7375c143659696969695a76a6249e1197e1	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	81	81	equational	-	2e19a63f1664fef54fab562622ede417ba53fd30ced6cdedcde492feccb68677	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	MPY-SUBSCRIPT	syntax	83	83	declaration	function	def902114717732bd04bddb5459b883a7e72943d9905a006fa2908eeda667d1b	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
semantics/subscript.k	MPY-SUBSCRIPT	rule	84	85	equational	-	f8868ca0ab86614540c4f1dd48f166d89ac29e79ec0ddfd95983531c1f8a92fa	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	86	87	equational	-	fde349e77a3a9bdf581389ada6da29e7655b032852946cc55dd6d0fe7e6ebd17	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	88	88	equational	-	8422a8ba8f8d7ea7a1411c4e9c0a955a66108a5220822111d4bc6be937bd70b9	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
semantics/subscript.k	MPY-SUBSCRIPT	syntax	90	90	declaration	function,total	9ec1896aa81dbda8d1ea3e6687ee086beea967bc3822cd10a318a2f04b3aa7bd	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
semantics/subscript.k	MPY-SUBSCRIPT	rule	91	92	equational	-	58c9216d8b6d4a214dea9e45411319b249515ac57ddfabc8f134b0b9ee6a0273	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	93	94	equational	-	1c4d6ca3d3534697cd74873e69461efdcea7866ec6b97a95f3557568bf626378	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
semantics/subscript.k	MPY-SUBSCRIPT	syntax	96	96	declaration	function,total	74b1e671d5bc2675c57a6e37b0517ae907a75fd226523c01205ef0a8bd3ac2f3	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= clampLo(Int, Int) [function, total]
semantics/subscript.k	MPY-SUBSCRIPT	rule	97	98	equational	-	a2e92eace44c06709afc4171de72f4f7aa640e356954efd5daa3b03cda75b4c1	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
semantics/subscript.k	MPY-SUBSCRIPT	rule	99	100	equational	-	0a357da8ed32fb6e8c29409f20c6100498859b45a42da73570dd2d839e702e0f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
semantics/subscript.k	MPY-SUBSCRIPT	syntax	102	102	declaration	function,total	cf49fd584aa0aaff635d15fbfb5b3e627a19462ba2e20a330262744fbc4167da	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= clampHi(Int, Int, Int) [function, total]
semantics/subscript.k	MPY-SUBSCRIPT	rule	103	104	equational	-	706a4096d6eca2beac22bf86a9339c5af4255e57fc45f3205b67b0348c58b94a	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
semantics/subscript.k	MPY-SUBSCRIPT	rule	105	108	equational	-	b3f79aaddc21c43c09b8388348001eff1cbd95823ff792107b83f087229d4374	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN // ==== build the strided sub-sequence (indices in range by construction) ====
semantics/subscript.k	MPY-SUBSCRIPT	syntax	109	109	declaration	function	328023ed05394848428d502f2282a83f2f6fce266a9ff7c7187134b098872146	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
semantics/subscript.k	MPY-SUBSCRIPT	rule	110	112	equational	-	d6ecccf0b62d26633cbbbc1872d4e8696544682181c2fc2edc10eaada63d4aaa	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	MPY-SUBSCRIPT	rule	113	114	equational	-	0150c19c37152837babd9486a766951b2129d60e7537092d2eaa38a9e16453e5	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/subscript.k	MPY-SUBSCRIPT	syntax	116	116	declaration	function	0a55bc39332ca672124112c173cf443fc87f1059e0eab1577ce827bbbc559228	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
semantics/subscript.k	MPY-SUBSCRIPT	rule	117	119	equational	-	723e67f7af3e57e507162191080547158653bebe4dbd6fdb322201406c8852e1	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
semantics/subscript.k	MPY-SUBSCRIPT	rule	120	121	equational	-	68b366dedd7d79096626e82fbaa88bc954129111f50f44fe8e7be568f11ea4a2	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
semantics/syntax.k	MPY-SYNTAX	syntax	9	30	declaration	strict,seqstrict,macro	970a5d907eb7e8719c2231b6232969f2dc9f205fd1d7c210c1529f39ef36afe0	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
semantics/syntax.k	MPY-SYNTAX	syntax	32	32	declaration	-	31fa5777bd647a4f25c58d68c85eb6c09619c01637f6df1bab48dc8b483e1a58	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
semantics/syntax.k	MPY-SYNTAX	syntax	33	33	declaration	-	3bf94dbad23a84b43e9aa25c15c21623947d6e776c73abfcae7187615db19847	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
semantics/syntax.k	MPY-SYNTAX	syntax	34	34	declaration	-	0e6de400c48346b7d36a41e6bd8bf0980e98ec9480c37c9e1447cdd6f20eeee0	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Entries ::= List{Entry, ","}
semantics/syntax.k	MPY-SYNTAX	syntax	35	35	declaration	-	5bb59c5f0dc165e1a3c95708cf38f932c8f75c3f79b40696254c91e9ce14d48c	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
semantics/syntax.k	MPY-SYNTAX	syntax	36	36	declaration	-	76d2ff7278fb79223076a48063fb3990b4456a793dc2ebc0dae8979f1c8a8177	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax CompFors ::= List{CompFor, ""}
semantics/syntax.k	MPY-SYNTAX	syntax	37	37	declaration	-	5d0831f6c932f17e2c6a98fb109159767a6973adcf6c887c24f437ca5bac1a8e	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Exprs ::= List{Expr, ","}
semantics/syntax.k	MPY-SYNTAX	syntax	38	38	declaration	-	2d7648621bd02a753995ccf8dc080239ab17e1e24b7d352f86ca59e91a27e7c8	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
semantics/syntax.k	MPY-SYNTAX	syntax	39	39	declaration	-	0a207e7f6805a1fa7e9f84cb33748203011d32695e6a85d35c0ad0a2dd9da87c	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Bound ::= Expr | "NoBound"
semantics/syntax.k	MPY-SYNTAX	syntax	41	54	declaration	strict	1fdf12132fa6e34f9320cff44f77ddd81272816de7922284fab69897bf43f4db	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
semantics/syntax.k	MPY-SYNTAX	syntax	56	56	declaration	-	a815785974c2b381c1312f576d97ec94ebca743960cc443c92b8f44c8a0d74fe	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Stmts ::= List{Stmt, ""}
semantics/syntax.k	MPY-SYNTAX	syntax	57	57	declaration	-	f9fd64833dd16dab12d5564129d63d642aefec063a071b470a02478201643b04	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Params ::= "Params" "(" ParamNames ")"
semantics/syntax.k	MPY-SYNTAX	syntax	58	58	declaration	-	19c7da008dd612726936901b0d383a1c69bae9bb11460463187ccbc85b485212	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax CellVars ::= "CellVars" "(" ParamNames ")"
semantics/syntax.k	MPY-SYNTAX	syntax	59	59	declaration	-	ff2cf5e4bb8759039c00ed5554e68f13d9298d8895d0d4df552558eeac2195bf	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
semantics/syntax.k	MPY-SYNTAX	syntax	60	60	declaration	-	8788a8da7c08b959b55f76539af04c5a55abe26a1584ada00a2820ee79b3501e	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax ParamNames ::= List{String, ","}
semantics/syntax.k	MPY-SYNTAX	syntax	61	61	declaration	-	8da28960d4db086d4929161f541cf022015dc577e72bf3fa9a3c5249ddb90cdb	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	syntax Module ::= "Module" "(" Stmts ")"
semantics/tuple.k	MPY-TUPLE	rule	10	10	operational	-	6088fae06255bb7360c99a675f37b1b629f669561408698b684244d07f7f15cb	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
semantics/tuple.k	MPY-TUPLE	rule	11	13	operational	-	354a4a5539b7fc3e5d109dd53eafbb2984bbe658e41ee36588686dcd3b74a1bc	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
semantics/tuple.k	MPY-TUPLE	syntax	14	14	declaration	-	508a95f61aed6d1129b9e3f84b2cc6d4021eb25accb256e816573049feff554b	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax ApplyK ::= "toTuple"
semantics/tuple.k	MPY-TUPLE	rule	15	15	operational	-	ff193ea2849e97ee999677d4a6b7f490cbe8fd917a21c5b418eb6620def33124	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
semantics/tuple.k	MPY-TUPLE	rule	16	16	operational	-	b0d84d481730d06c5882783cccdcdbaf7a0b81c185e990531bf607fc1dc9b01d	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
semantics/tuple.k	MPY-TUPLE	rule	18	19	equational	-	bf0ac96e9f033b75425984e84315f23de15acf5f53915723c90ced8bb976d143	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
semantics/tuple.k	MPY-TUPLE	rule	20	20	operational	-	4e02486b9482d2cace94eb83c1cb2c6dfa8fda78806420970245c05e9408c1cd	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
semantics/tuple.k	MPY-TUPLE	rule	21	22	operational	-	feaa26e61df69568b2c60f51bfb8290dd1a11a604a657d00098e514c11ef3d7f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
