file	start_line	end_line	kind	class	attributes	relevance	decision	rationale	source
reference-semantics/semantics/subscript.k	27	27	context	context	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	context Subscript(HOLE, _)
reference-semantics/semantics/subscript.k	28	28	context	context	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	context Subscript(_:Val, HOLE:Expr)
reference-semantics/semantics/subscript.k	31	33	rule	operational-rule	priority	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
reference-semantics/semantics/subscript.k	35	35	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	37	37	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Val ::= applyIndex(Val, Int) [function]
reference-semantics/semantics/subscript.k	38	38	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	39	39	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	40	41	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule applyIndex(str(IS:IntSeq),   I:Int)\n    => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
reference-semantics/semantics/subscript.k	44	47	syntax	syntax	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax KItem ::= #evalB(Bound) | "#toSome"\n                 | #slLo(Val, Bound, Bound)\n                 | #slHi(Val, OptInt, Bound)\n                 | #slStep(Val, OptInt, OptInt)
reference-semantics/semantics/subscript.k	49	49	syntax	syntax	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax OptInt ::= "noB" | someB(Int)
reference-semantics/semantics/subscript.k	50	50	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #evalB(NoBound)  => noB ... </k>
reference-semantics/semantics/subscript.k	51	51	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	52	52	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54	54	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	55	55	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	56	57	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>\n  // a list slice constructs a NEW object; a str slice stays a value
reference-semantics/semantics/subscript.k	58	60	rule	operational-rule	priority	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt)\n        => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k>\n       [priority(45)]
reference-semantics/semantics/subscript.k	61	61	rule	operational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	63	63	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
reference-semantics/semantics/subscript.k	64	65	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	66	67	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	68	69	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt)\n    => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
reference-semantics/semantics/subscript.k	72	72	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= slStep(OptInt) [function, total]
reference-semantics/semantics/subscript.k	73	73	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStep(noB)          => 1
reference-semantics/semantics/subscript.k	74	74	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStep(someB(S:Int)) => S
reference-semantics/semantics/subscript.k	76	76	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	77	78	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0\n       requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	79	80	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1\n       requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	81	81	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	83	83	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	84	85	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN\n       requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	86	87	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1\n       requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	88	88	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	90	90	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	91	92	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)\n       requires I  <Int 0
reference-semantics/semantics/subscript.k	93	94	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)\n       requires I >=Int 0
reference-semantics/semantics/subscript.k	96	96	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= clampLo(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	97	98	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule clampLo(J:Int, _STEP:Int) => J\n       requires J >=Int 0
reference-semantics/semantics/subscript.k	99	100	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi\n       requires J <Int 0
reference-semantics/semantics/subscript.k	102	102	syntax	function-declaration	function,total	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax Int ::= clampHi(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	103	104	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN
reference-semantics/semantics/subscript.k	105	106	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN
reference-semantics/semantics/subscript.k	109	109	syntax	function-declaration	function	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110	112	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	113	114	rule	equational-rule	-	NOT_REACHED_BY_SOLUTION	ACCEPT_FIXED_UNREACHED	Byte-identical supplied-semantics item over constructors/symbols absent from solution.mpy and the claims; it cannot rewrite the submitted program path.	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
