id	path	start	end	kind	attributes	decision	source
942	semantics/str.k	9	12	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
943	semantics/str.k	13	13	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax IntSeq ::= strToCodes(String) [function]
944	semantics/str.k	14	14	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
945	semantics/str.k	15	15	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule strToCodes("""") => .IntSeq"
946	semantics/str.k	16	19	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
947	semantics/str.k	20	20	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
948	semantics/str.k	21	21	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule seqConcat(.IntSeq, T:IntSeq)                => T
949	semantics/str.k	22	22	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
950	semantics/str.k	24	24	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
951	semantics/str.k	25	25	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
952	semantics/str.k	26	28	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
953	semantics/str.k	29	29	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
954	semantics/str.k	30	30	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
955	semantics/str.k	32	32	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
956	semantics/str.k	33	33	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strPrefix(.IntSeq, _:IntSeq)               => true
957	semantics/str.k	34	34	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
958	semantics/str.k	35	35	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
959	semantics/str.k	37	37	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
960	semantics/str.k	38	38	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
961	semantics/str.k	39	39	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
962	semantics/str.k	40	47	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
963	semantics/str.k	48	48	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
964	semantics/str.k	49	49	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(.IntSeq, .IntSeq)                => false
965	semantics/str.k	50	50	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
966	semantics/str.k	51	51	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
967	semantics/str.k	52	52	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
968	semantics/str.k	53	53	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
969	semantics/str.k	54	54	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
970	semantics/str.k	56	56	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""<"",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"
971	semantics/str.k	57	57	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp("">"",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"
972	semantics/str.k	58	58	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"
973	semantics/str.k	59	59	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"
974	semantics/str.k	60	60	endmodule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	endmodule
975	semantics/subscript.k	3	3	module	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	module MPY-SUBSCRIPT
976	semantics/subscript.k	4	10	imports	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	imports MPY-CORE
977	semantics/subscript.k	11	11	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
978	semantics/subscript.k	12	12	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
979	semantics/subscript.k	13	14	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
980	semantics/subscript.k	16	16	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= intSeqAt(IntSeq, Int) [function]
981	semantics/subscript.k	17	17	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
982	semantics/subscript.k	18	19	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
983	semantics/subscript.k	21	21	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= normIdx(Int, Int) [function, total]
984	semantics/subscript.k	22	22	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
985	semantics/subscript.k	23	26	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
986	semantics/subscript.k	27	27	context	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	context Subscript(HOLE, _)
987	semantics/subscript.k	28	30	context	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	context Subscript(_:Val, HOLE:Expr)
988	semantics/subscript.k	31	33	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
989	semantics/subscript.k	35	35	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
990	semantics/subscript.k	37	37	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= applyIndex(Val, Int) [function]
991	semantics/subscript.k	38	38	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
992	semantics/subscript.k	39	39	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
993	semantics/subscript.k	40	43	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
994	semantics/subscript.k	44	47	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
995	semantics/subscript.k	49	49	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"syntax OptInt ::= ""noB"" | someB(Int)"
996	semantics/subscript.k	50	50	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #evalB(NoBound)  => noB ... </k>
997	semantics/subscript.k	51	51	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
998	semantics/subscript.k	52	52	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> I:Int ~> #toSome => someB(I) ... </k>
999	semantics/subscript.k	54	54	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
1000	semantics/subscript.k	55	55	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
1001	semantics/subscript.k	56	57	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
1002	semantics/subscript.k	58	60	rule	priority	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1003	semantics/subscript.k	61	61	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1004	semantics/subscript.k	63	63	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1005	semantics/subscript.k	64	65	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1006	semantics/subscript.k	66	67	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1007	semantics/subscript.k	68	71	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
1008	semantics/subscript.k	72	72	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= slStep(OptInt) [function, total]
1009	semantics/subscript.k	73	73	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStep(noB)          => 1
1010	semantics/subscript.k	74	74	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStep(someB(S:Int)) => S
1011	semantics/subscript.k	76	76	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1012	semantics/subscript.k	77	78	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
1013	semantics/subscript.k	79	80	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
1014	semantics/subscript.k	81	81	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1015	semantics/subscript.k	83	83	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1016	semantics/subscript.k	84	85	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
1017	semantics/subscript.k	86	87	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
1018	semantics/subscript.k	88	88	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1019	semantics/subscript.k	90	90	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1020	semantics/subscript.k	91	92	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
1021	semantics/subscript.k	93	94	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
1022	semantics/subscript.k	96	96	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= clampLo(Int, Int) [function, total]
1023	semantics/subscript.k	97	98	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
1024	semantics/subscript.k	99	100	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
