source	module	line	kind	attributes	decision	sentence
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	68	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	72	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= slStep(OptInt) [function, total]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	73	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStep(noB)          => 1
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	74	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStep(someB(S:Int)) => S
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	76	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	77	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	79	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	81	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	83	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	84	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	86	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	88	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	90	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	91	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	93	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	96	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= clampLo(Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	97	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	99	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	102	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= clampHi(Int, Int, Int) [function, total]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	103	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	105	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	109	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	110	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	113	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	116	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	117	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
/reference/reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	120	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	9	syntax	macro,strict,seqstrict	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	32	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	33	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	34	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Entries  ::= List{Entry, "",""}"
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	35	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	36	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax CompFors ::= List{CompFor, """"}"
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	37	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Exprs    ::= List{Expr, "",""}"
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	38	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	39	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Bound    ::= Expr | ""NoBound"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	41	syntax	strict	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	56	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Stmts      ::= List{Stmt, """"}"
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	57	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	58	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	59	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	60	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax ParamNames ::= List{String, "",""}"
/reference/reference-semantics/semantics/syntax.k	MPY-SYNTAX	61	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	10	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	11	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	14	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax ApplyK ::= ""toTuple"""
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	15	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	16	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	18	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	20	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	21	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	23	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	24	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	25	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	26	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	28	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	31	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #bindTgt(Expr, Val)
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	32	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	35	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	42	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	43	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	44	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	49	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	50	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
/reference/reference-semantics/semantics/tuple.k	MPY-TUPLE	51	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
