id	file	module	lines	kind	classification	attributes	program_relevance	assessment	source
833	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	13-14	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	16-16	syntax	syntax:function	function	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	17-17	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	18-19	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	21-21	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= normIdx(Int, Int) [function, total]
838	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	22-22	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	23-23	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
840	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	27-27	context	evaluation-context	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	context Subscript(HOLE, _)
841	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	28-28	context	evaluation-context	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	context Subscript(_:Val, HOLE:Expr)
842	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	31-33	rule	priority-semantic-rule	priority(40)	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	35-35	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	37-37	syntax	syntax:function	function	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Val ::= applyIndex(Val, Int) [function]
845	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	38-38	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	39-39	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	40-41	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	44-47	syntax	syntax	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
849	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	49-49	syntax	syntax	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"syntax OptInt ::= ""noB"" | someB(Int)"
850	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	50-50	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #evalB(NoBound) => noB ... </k>
851	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	51-51	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	52-52	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	54-54	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	55-55	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	56-56	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	58-60	rule	priority-semantic-rule	priority(45)	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	61-61	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	63-63	syntax	syntax:function	function	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	64-65	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	66-67	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	68-69	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	72-72	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	MPY-SUBSCRIPT	73-73	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule slStep(noB) => 1
