id	file	line	kind	flags	target_dependency	review	declaration
939	reference-semantics/semantics/subscript.k	54	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
940	reference-semantics/semantics/subscript.k	55	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
941	reference-semantics/semantics/subscript.k	56	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
942	reference-semantics/semantics/subscript.k	58	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
943	reference-semantics/semantics/subscript.k	61	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
944	reference-semantics/semantics/subscript.k	63	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
945	reference-semantics/semantics/subscript.k	64	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
946	reference-semantics/semantics/subscript.k	66	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
947	reference-semantics/semantics/subscript.k	68	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
948	reference-semantics/semantics/subscript.k	72	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= slStep(OptInt) [function, total]
949	reference-semantics/semantics/subscript.k	73	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStep(noB)          => 1
950	reference-semantics/semantics/subscript.k	74	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStep(someB(S:Int)) => S
951	reference-semantics/semantics/subscript.k	76	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
952	reference-semantics/semantics/subscript.k	77	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
953	reference-semantics/semantics/subscript.k	79	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
954	reference-semantics/semantics/subscript.k	81	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
955	reference-semantics/semantics/subscript.k	83	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
956	reference-semantics/semantics/subscript.k	84	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
957	reference-semantics/semantics/subscript.k	86	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
958	reference-semantics/semantics/subscript.k	88	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
959	reference-semantics/semantics/subscript.k	90	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
960	reference-semantics/semantics/subscript.k	91	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
961	reference-semantics/semantics/subscript.k	93	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
962	reference-semantics/semantics/subscript.k	96	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= clampLo(Int, Int) [function, total]
963	reference-semantics/semantics/subscript.k	97	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
964	reference-semantics/semantics/subscript.k	99	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
965	reference-semantics/semantics/subscript.k	102	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= clampHi(Int, Int, Int) [function, total]
966	reference-semantics/semantics/subscript.k	103	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
967	reference-semantics/semantics/subscript.k	105	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
968	reference-semantics/semantics/subscript.k	109	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
969	reference-semantics/semantics/subscript.k	110	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
970	reference-semantics/semantics/subscript.k	113	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
971	reference-semantics/semantics/subscript.k	116	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
972	reference-semantics/semantics/subscript.k	117	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
973	reference-semantics/semantics/subscript.k	120	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
974	reference-semantics/semantics/syntax.k	9	syntax	macro,strict	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Expr ::= ""Int""      ""("" Int "")"" | ""Float""    ""("" Float "")"" | ""Bool""     ""("" Bool "")"" | ""Name""     ""("" String "")"" | ""Str""      ""("" String "")"" | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)] | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp""    ""("" String "","" Exprs "")"" | ""ListExpr""  ""("" Exprs "")"" | ""DictExpr""  ""("" Entries "")"" | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro] | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda""    ""("" Params "","" Expr "")"" | ""KwArg""     ""("" String "","" Expr "")"" | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call""      ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare""   ""("" Expr "","" CmpOp "")"""
975	reference-semantics/semantics/syntax.k	32	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
976	reference-semantics/semantics/syntax.k	33	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
977	reference-semantics/semantics/syntax.k	34	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax Entries  ::= List{Entry, "",""}"
978	reference-semantics/semantics/syntax.k	35	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
979	reference-semantics/semantics/syntax.k	36	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax CompFors ::= List{CompFor, """"}"
980	reference-semantics/semantics/syntax.k	37	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Exprs    ::= List{Expr, "",""}"
981	reference-semantics/semantics/syntax.k	38	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
982	reference-semantics/semantics/syntax.k	39	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax Bound    ::= Expr | ""NoBound"""
983	reference-semantics/semantics/syntax.k	41	syntax	strict	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
984	reference-semantics/semantics/syntax.k	56	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Stmts      ::= List{Stmt, """"}"
985	reference-semantics/semantics/syntax.k	57	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
986	reference-semantics/semantics/syntax.k	58	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
987	reference-semantics/semantics/syntax.k	59	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
988	reference-semantics/semantics/syntax.k	60	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax ParamNames ::= List{String, "",""}"
989	reference-semantics/semantics/syntax.k	61	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	"syntax Module     ::= ""Module"" ""("" Stmts "")"""
990	reference-semantics/semantics/tuple.k	10	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
991	reference-semantics/semantics/tuple.k	11	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
992	reference-semantics/semantics/tuple.k	14	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax ApplyK ::= ""toTuple"""
993	reference-semantics/semantics/tuple.k	15	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
994	reference-semantics/semantics/tuple.k	16	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
995	reference-semantics/semantics/tuple.k	18	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
996	reference-semantics/semantics/tuple.k	20	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
997	reference-semantics/semantics/tuple.k	21	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
998	reference-semantics/semantics/tuple.k	23	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
999	reference-semantics/semantics/tuple.k	24	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1000	reference-semantics/semantics/tuple.k	25	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1001	reference-semantics/semantics/tuple.k	26	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1002	reference-semantics/semantics/tuple.k	28	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
1003	reference-semantics/semantics/tuple.k	31	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #bindTgt(Expr, Val)
1004	reference-semantics/semantics/tuple.k	32	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1005	reference-semantics/semantics/tuple.k	35	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
1006	reference-semantics/semantics/tuple.k	42	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1007	reference-semantics/semantics/tuple.k	43	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1008	reference-semantics/semantics/tuple.k	44	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1009	reference-semantics/semantics/tuple.k	49	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1010	reference-semantics/semantics/tuple.k	50	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1011	reference-semantics/semantics/tuple.k	51	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1012	reference-semantics/semantics/tuple.k	52	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1013	reference-semantics/semantics/tuple.k	55	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1014	reference-semantics/semantics/tuple.k	57	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1015	program.k	6	syntax	function,total	YES	JUSTIFIED_PROOF_LOCAL_DEFINITION	"syntax Val ::= ""solutionMedianClosure"" [function, total]"
1016	program.k	7	equational-rule	-	YES	JUSTIFIED_PROOF_LOCAL_DEFINITION	"rule solutionMedianClosure => closureVal( ""l"", Expr( Str( ""Return median of elements in the list l.\n    >>> median([3, 1, 2, 4, 5])\n    3\n    >>> median([-10, 4, 6, 1000, 10, 20])\n    15.0\n    "")) Assign(Name(""ordered""), Call(Name(""sorted""), Name(""l""))) Assign(Name(""size""), Call(Name(""len""), Name(""ordered""))) If(Compare(BinOp(""%"", Name(""size""), Int(2)), CmpOp(""=="", Int(1))), Return( Subscript(Name(""ordered""), BinOp(""//"", Name(""size""), Int(2)))), Return( BinOp( ""/"", BinOp( ""+"", Subscript( Name(""ordered""), BinOp(""-"", BinOp(""//"", Name(""size""), Int(2)), Int(1))), Subscript( Name(""ordered""), BinOp(""//"", Name(""size""), Int(2)))), Int(2)))), 0)"
1017	spec.k	7	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-odd]: <k> Call(Name(""median""), list(VS:ValSeq)) => valSeqAt( sortVS(VS), (vsLen(sortVS(VS)) -Int 1) /Int 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 1 andBool notBool (HL in_keys(HP))"
1018	spec.k	36	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-even-int-int]: <k> Call(Name(""median""), list(VS:ValSeq)) => divII(I1:Int +Int I2:Int, 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K I1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K I2 andBool notBool (HL in_keys(HP))"
1019	spec.k	68	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-even-int-bool]: <k> Call(Name(""median""), list(VS:ValSeq)) => divII(I:Int +Int (#if B:Bool #then 1 #else 0 #fi), 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K I andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K B andBool notBool (HL in_keys(HP))"
1020	spec.k	100	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-even-bool-int]: <k> Call(Name(""median""), list(VS:ValSeq)) => divII((#if B:Bool #then 1 #else 0 #fi) +Int I:Int, 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K B andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K I andBool notBool (HL in_keys(HP))"
1021	spec.k	132	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-even-bool-bool]: <k> Call(Name(""median""), list(VS:ValSeq)) => divII(boolAsInt(B1:Bool) +Int boolAsInt(B2:Bool), 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K B1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K B2 andBool notBool (HL in_keys(HP))"
1022	spec.k	164	target-claim	-	YES	TARGET_CLAIM_NOT_ASSUMPTION	"claim [median-even-float-float]: <k> Call(Name(""median""), list(VS:ValSeq)) => divFloatIntV(addF(F1:Float, F2:Float), 2) </k> <env> 0 </env> <scopes> 0  |-> scope(""median"" |-> solutionMedianClosure, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> HP:Map => (HL:Int |-> list(sortVS(VS))) HP </heap> <heapLoc> HL => HL +Int 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires vsLen(sortVS(VS)) >Int 0 andBool pyMod(vsLen(sortVS(VS)), 2) ==Int 0 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2 -Int 1) ==K F1 andBool valSeqAt( sortVS(VS), vsLen(sortVS(VS)) /Int 2) ==K F2 andBool notBool (HL in_keys(HP))"
