file	line	module	kind	classification	audit_disposition	block_sha256_16	normalized_declaration
reference-semantics/semantics/subscript.k	103	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	51a78ad970429711	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
reference-semantics/semantics/subscript.k	105	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	79da770442482c21	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
reference-semantics/semantics/subscript.k	109	MPY-SUBSCRIPT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	31ac551d44cb4616	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2abe6db459f9a825	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	113	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	83bd0edb6ad75c43	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	116	MPY-SUBSCRIPT	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	8a47abd7c53aed87	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	117	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	868a0c436c3db857	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	120	MPY-SUBSCRIPT	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9524abca3757f470	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/syntax.k	9	MPY-SYNTAX	syntax	syntax:macro,strict,seqstrict	FIXED_SUPPLIED_SEMANTICS	f4a750705200319f	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
reference-semantics/semantics/syntax.k	32	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	e11481b496c9cc38	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
reference-semantics/semantics/syntax.k	33	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	aeac1a944d1e3916	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
reference-semantics/semantics/syntax.k	34	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	0745971c6b6246a6	syntax Entries ::= List{Entry, ","}
reference-semantics/semantics/syntax.k	35	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	786249e882986155	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
reference-semantics/semantics/syntax.k	36	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	ad177c7e0f86293a	syntax CompFors ::= List{CompFor, ""}
reference-semantics/semantics/syntax.k	37	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	288ef8b433693a38	syntax Exprs ::= List{Expr, ","}
reference-semantics/semantics/syntax.k	38	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	c9eb1089a30a9881	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
reference-semantics/semantics/syntax.k	39	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	4291f5a960ec4134	syntax Bound ::= Expr | "NoBound"
reference-semantics/semantics/syntax.k	41	MPY-SYNTAX	syntax	syntax:strict	FIXED_SUPPLIED_SEMANTICS	f4cbd9b9bdd0a2e3	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
reference-semantics/semantics/syntax.k	56	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	2ffcbf7a60a508ec	syntax Stmts ::= List{Stmt, ""}
reference-semantics/semantics/syntax.k	57	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	cf5c918a4875ebd3	syntax Params ::= "Params" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	58	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	ab3aee03ff1e1a4d	syntax CellVars ::= "CellVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	59	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	dbd81bac7a01bbac	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	60	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	81a3fbe522990278	syntax ParamNames ::= List{String, ","}
reference-semantics/semantics/syntax.k	61	MPY-SYNTAX	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	1e898bb8277995bb	syntax Module ::= "Module" "(" Stmts ")"
reference-semantics/semantics/tuple.k	10	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	06034b420d816305	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	aafaf4d4d3d70a79	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	14	MPY-TUPLE	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	9e17a503e0d1f4e9	syntax ApplyK ::= "toTuple"
reference-semantics/semantics/tuple.k	15	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	c327ac9695d44a3e	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	51b2e6cbf578afd0	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	18	MPY-TUPLE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b47ff59f1e3a4ab6	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
reference-semantics/semantics/tuple.k	20	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	b02f4b8d7572fb95	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
reference-semantics/semantics/tuple.k	21	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	3ce549a3f8297230	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
reference-semantics/semantics/tuple.k	23	MPY-TUPLE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9246fd028646c67c	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
reference-semantics/semantics/tuple.k	24	MPY-TUPLE	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	b6180d66054b7765	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	25	MPY-TUPLE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d471cbb2b3f3cac0	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26	MPY-TUPLE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	69ae71fdd8f7cc9e	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
reference-semantics/semantics/tuple.k	28	MPY-TUPLE	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3c92524be956d74c	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/tuple.k	31	MPY-TUPLE	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	385f2cc8f8e18019	syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	32	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	2b9a4715cf4ce4f4	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	eee0bc258a66f414	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
reference-semantics/semantics/tuple.k	42	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	bf96cde5abaf98f4	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	46021e99ecaf2fa2	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	4d89acad44293926	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	49	MPY-TUPLE	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	ec8fd68e31e7475e	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	50	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	9c1746ab95daada7	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	f4aec089c0529a0e	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	10543d052e4bebc2	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	318d1b3d920db4cf	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57	MPY-TUPLE	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	69b747d2ce41285b	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
verification.k	9	VERIFICATION	syntax	syntax:function,total	REVIEWED_PROOF_LOCAL	01855d3103eb0147	syntax Module ::= "solutionModule" [function, total]
verification.k	10	VERIFICATION	rule	equational-rule	ACCEPT_EXACT_PROGRAM_AST	b53ea82c597f21f5	rule solutionModule => // BEGIN SOLUTION MPY Module( FuncDef("solve", Params("N"), Assign(Name("digit_sum"), BinOp("%", Name("N"), Int(10))) Assign(Name("N"), BinOp("//", Name("N"), Int(10))) AugAssign(Name("digit_sum"), "+", BinOp("%", Name("N"), Int(10))) Assign(Name("N"), BinOp("//", Name("N"), Int(10))) AugAssign(Name("digit_sum"), "+", BinOp("%", Name("N"), Int(10))) Assign(Name("N"), BinOp("//", Name("N"), Int(10))) AugAssign(Name("digit_sum"), "+", BinOp("%", Name("N"), Int(10))) Assign(Name("N"), BinOp("//", Name("N"), Int(10))) AugAssign(Name("digit_sum"), "+", BinOp("%", Name("N"), Int(10))) If(Compare(Name("digit_sum"), CmpOp("<", Int(8))), If(Compare(Name("digit_sum"), CmpOp("==", Int(0))), Return(Str("0")), If(Compare(Name("digit_sum"), CmpOp("==", Int(1))), Return(Str("1")), If(Compare(Name("digit_sum"), CmpOp("==", Int(2))), Return(Str("10")), If(Compare(Name("digit_sum"), CmpOp("==", Int(3))), Return(Str("11")), If(Compare(Name("digit_sum"), CmpOp("==", Int(4))), Return(Str("100")), If(Compare(Name("digit_sum"), CmpOp("==", Int(5))), Return(Str("101")), If(Compare(Name("digit_sum"), CmpOp("==", Int(6))), Return(Str("110")), Return(Str("111"))))))))), If(Compare(Name("digit_sum"), CmpOp("<", Int(16))), If(Compare(Name("digit_sum"), CmpOp("==", Int(8))), Return(Str("1000")), If(Compare(Name("digit_sum"), CmpOp("==", Int(9))), Return(Str("1001")), If(Compare(Name("digit_sum"), CmpOp("==", Int(10))), Return(Str("1010")), If(Compare(Name("digit_sum"), CmpOp("==", Int(11))), Return(Str("1011")), If(Compare(Name("digit_sum"), CmpOp("==", Int(12))), Return(Str("1100")), If(Compare(Name("digit_sum"), CmpOp("==", Int(13))), Return(Str("1101")), If(Compare(Name("digit_sum"), CmpOp("==", Int(14))), Return(Str("1110")), Return(Str("1111"))))))))), If(Compare(Name("digit_sum"), CmpOp("<", Int(24))), If(Compare(Name("digit_sum"), CmpOp("==", Int(16))), Return(Str("10000")), If(Compare(Name("digit_sum"), CmpOp("==", Int(17))), Return(Str("10001")), If(Compare(Name("digit_sum"), CmpOp("==", Int(18))), Return(Str("10010")), If(Compare(Name("digit_sum"), CmpOp("==", Int(19))), Return(Str("10011")), If(Compare(Name("digit_sum"), CmpOp("==", Int(20))), Return(Str("10100")), If(Compare(Name("digit_sum"), CmpOp("==", Int(21))), Return(Str("10101")), If(Compare(Name("digit_sum"), CmpOp("==", Int(22))), Return(Str("10110")), Return(Str("10111"))))))))), If(Compare(Name("digit_sum"), CmpOp("<", Int(32))), If(Compare(Name("digit_sum"), CmpOp("==", Int(24))), Return(Str("11000")), If(Compare(Name("digit_sum"), CmpOp("==", Int(25))), Return(Str("11001")), If(Compare(Name("digit_sum"), CmpOp("==", Int(26))), Return(Str("11010")), If(Compare(Name("digit_sum"), CmpOp("==", Int(27))), Return(Str("11011")), If(Compare(Name("digit_sum"), CmpOp("==", Int(28))), Return(Str("11100")), If(Compare(Name("digit_sum"), CmpOp("==", Int(29))), Return(Str("11101")), If(Compare(Name("digit_sum"), CmpOp("==", Int(30))), Return(Str("11110")), Return(Str("11111"))))))))), If(Compare(Name("digit_sum"), CmpOp("==", Int(32))), Return(Str("100000")), If(Compare(Name("digit_sum"), CmpOp("==", Int(33))), Return(Str("100001")), If(Compare(Name("digit_sum"), CmpOp("==", Int(34))), Return(Str("100010")), If(Compare(Name("digit_sum"), CmpOp("==", Int(35))), Return(Str("100011")), Return(Str("100100"))))))))))))
verification.k	100	VERIFICATION	rule	simplification-rule	ACCEPT_PROVED_INTEGER_EQUALITY	b54c6aa847badbfb	rule (((D +Int 10 *Int Q) %Int 10 +Int 10) %Int 10) => D requires 0 <=Int D andBool D <Int 10 [simplification]
verification.k	103	VERIFICATION	rule	simplification-rule	ACCEPT_PROVED_INTEGER_EQUALITY	62965d9515773a1d	rule ((D +Int 10 *Int Q -Int D) /Int 10) => Q requires 0 <=Int D andBool D <Int 10 [simplification]
verification.k	108	VERIFICATION	syntax	syntax:function,total	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	b70ce90c7840ff7b	syntax Int ::= decodeBin(IntSeq) [function, total]
verification.k	109	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	b8766e89489a4709	rule decodeBin(.IntSeq) => 0
verification.k	110	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	f365f1057f86b3af	rule decodeBin(iCons(C, R)) => (C -Int 48) *Int (2 ^Int isLen(R)) +Int decodeBin(R)
verification.k	113	VERIFICATION	syntax	syntax:function,total	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	c86289f8c87677e9	syntax Bool ::= allBinDigits(IntSeq) [function, total]
verification.k	114	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	9c7ae455058f6eb8	rule allBinDigits(.IntSeq) => true
verification.k	115	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	45a4b8500c1b4fb1	rule allBinDigits(iCons(C, R)) => (C ==Int 48 orBool C ==Int 49) andBool allBinDigits(R)
verification.k	119	VERIFICATION	syntax	syntax:function,total	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	3dd7c3669bb89f04	syntax Bool ::= canonicalBin(IntSeq) [function, total]
verification.k	120	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	6af2029af0e1bf65	rule canonicalBin(iCons(48, .IntSeq)) => true
verification.k	121	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	dff5f2c0d7949cd4	rule canonicalBin(iCons(49, R)) => allBinDigits(R)
verification.k	122	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	ed5f6385232737e2	rule canonicalBin(_:IntSeq) => false [owise]
verification.k	125	VERIFICATION	syntax	syntax:function,total	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	723c567aa1b6005b	syntax Bool ::= digitDomain(Int, Int, Int, Int, Int) [function, total]
verification.k	126	VERIFICATION	rule	equational-rule	ACCEPT_TRUTHFUL_POSTCONDITION_DEFINITION	75e04533cf99f37c	rule digitDomain(D0, D1, D2, D3, D4) => 0 <=Int D0 andBool D0 <Int 10 andBool 0 <=Int D1 andBool D1 <Int 10 andBool 0 <=Int D2 andBool D2 <Int 10 andBool 0 <=Int D3 andBool D3 <Int 10 andBool 0 <=Int D4 andBool D4 <=Int 1 andBool (D4 ==Int 0 orBool (D4 ==Int 1 andBool D0 ==Int 0 andBool D1 ==Int 0 andBool D2 ==Int 0 andBool D3 ==Int 0))
spec.k	6	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	51c28fc54d102a1e	claim [digit-sum-bound]: <k> .K => .K </k> requires digitDomain(D0, D1, D2, D3, D4) ensures 0 <=Int D0 +Int D1 +Int D2 +Int D3 +Int D4 andBool D0 +Int D1 +Int D2 +Int D3 +Int D4 <=Int 36
spec.k	12	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	9a262c58362f0bfd	claim [solve-sum-00-07]: <k> #loadAll(solutionModule) ~> Call( Name("solve"), D0:Int +Int 10 *Int (D1:Int +Int 10 *Int (D2:Int +Int 10 *Int (D3:Int +Int 10 *Int D4:Int)))) => str(?CODES:IntSeq) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => ?SCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires digitDomain(D0, D1, D2, D3, D4) andBool D0 +Int D1 +Int D2 +Int D3 +Int D4 <Int 8 ensures canonicalBin(?CODES) andBool decodeBin(?CODES) ==Int D0 +Int D1 +Int D2 +Int D3 +Int D4
spec.k	44	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	e6985669ad5fe19a	claim [solve-sum-08-15]: <k> #loadAll(solutionModule) ~> Call( Name("solve"), D0:Int +Int 10 *Int (D1:Int +Int 10 *Int (D2:Int +Int 10 *Int (D3:Int +Int 10 *Int D4:Int)))) => str(?CODES:IntSeq) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => ?SCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires digitDomain(D0, D1, D2, D3, D4) andBool 8 <=Int D0 +Int D1 +Int D2 +Int D3 +Int D4 andBool D0 +Int D1 +Int D2 +Int D3 +Int D4 <Int 16 ensures canonicalBin(?CODES) andBool decodeBin(?CODES) ==Int D0 +Int D1 +Int D2 +Int D3 +Int D4
spec.k	77	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	f7ea4dc1d5fbf067	claim [solve-sum-16-23]: <k> #loadAll(solutionModule) ~> Call( Name("solve"), D0:Int +Int 10 *Int (D1:Int +Int 10 *Int (D2:Int +Int 10 *Int (D3:Int +Int 10 *Int D4:Int)))) => str(?CODES:IntSeq) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => ?SCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires digitDomain(D0, D1, D2, D3, D4) andBool 16 <=Int D0 +Int D1 +Int D2 +Int D3 +Int D4 andBool D0 +Int D1 +Int D2 +Int D3 +Int D4 <Int 24 ensures canonicalBin(?CODES) andBool decodeBin(?CODES) ==Int D0 +Int D1 +Int D2 +Int D3 +Int D4
spec.k	110	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	fc2ee65826af47b7	claim [solve-sum-24-31]: <k> #loadAll(solutionModule) ~> Call( Name("solve"), D0:Int +Int 10 *Int (D1:Int +Int 10 *Int (D2:Int +Int 10 *Int (D3:Int +Int 10 *Int D4:Int)))) => str(?CODES:IntSeq) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => ?SCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires digitDomain(D0, D1, D2, D3, D4) andBool 24 <=Int D0 +Int D1 +Int D2 +Int D3 +Int D4 andBool D0 +Int D1 +Int D2 +Int D3 +Int D4 <Int 32 ensures canonicalBin(?CODES) andBool decodeBin(?CODES) ==Int D0 +Int D1 +Int D2 +Int D3 +Int D4
spec.k	143	SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	3bc36e03fc2d6a27	claim [solve-sum-32-36]: <k> #loadAll(solutionModule) ~> Call( Name("solve"), D0:Int +Int 10 *Int (D1:Int +Int 10 *Int (D2:Int +Int 10 *Int (D3:Int +Int 10 *Int D4:Int)))) => str(?CODES:IntSeq) </k> <env> 0 </env> <scopes> (0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope) => ?SCOPES:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> requires digitDomain(D0, D1, D2, D3, D4) andBool 32 <=Int D0 +Int D1 +Int D2 +Int D3 +Int D4 ensures canonicalBin(?CODES) andBool decodeBin(?CODES) ==Int D0 +Int D1 +Int D2 +Int D3 +Int D4
bridge-spec.k	6	BRIDGE-SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	a59f1acf60406aa6	claim [mod10-horner]: <k> applyBin("%", D:Int +Int 10 *Int Q:Int, 10) ~> REST:K => D ~> REST </k> requires 0 <=Int D andBool D <Int 10
bridge-spec.k	14	BRIDGE-SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	9879981258dc096f	claim [floordiv10-horner]: <k> applyBin("//", D:Int +Int 10 *Int Q:Int, 10) ~> REST:K => Q ~> REST </k> requires 0 <=Int D andBool D <Int 10
bridge-spec.k	22	BRIDGE-SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	bae5c33450339b9f	claim [mod10-expanded]: <k> (((D:Int +Int 10 *Int Q:Int) %Int 10 +Int 10) %Int 10) ~> REST:K => D ~> REST </k> requires 0 <=Int D andBool D <Int 10
bridge-spec.k	30	BRIDGE-SPEC	claim	reachability-claim	CLAIM_REVIEWED_SEPARATELY	238103dc1271bca3	claim [quotient-expanded]: <k> ((D:Int +Int 10 *Int Q:Int -Int D) /Int 10) ~> REST:K => Q ~> REST </k> requires 0 <=Int D andBool D <Int 10
