file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/subscript.k	50	103	104	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	51a78ad97042971133accdcd7917fdffad425affbd462ae2c83214444dc22f7b	  rule clampHi(I:Int, LEN:Int, _STEP:Int) => I\n       requires I  <Int LEN	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	51	105	106	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	79da770442482c216b9323f399949b318dc1894e85cbc6b3be26020d5fe9e364	  rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi\n       requires I >=Int LEN	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	52	109	109	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	31ac551d44cb461674c753141c4269dc922e0703405c7cb33f3e2b793be8d93a	  syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	53	110	112	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2abe6db459f9a825cee61227c1e127fd00b6f248f1a19463e9f479de5723f59e	  rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	54	113	114	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	83bd0edb6ad75c435a26eb0878f5a4f7836ce3bce02a2783bf6f34810367cf89	  rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	55	116	116	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	8a47abd7c53aed87c5e2233efb2d1e0ffe85550133c500494f53f312e3abe11e	  syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	56	117	119	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	868a0c436c3db857fc1f505d1588c9cb3ff40f758bce6f89dffe507d6d59b5bd	  rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)\n    => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/subscript.k	57	120	121	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	9524abca3757f470108cd1b339672fcc70a984f0f23ee94069757107908b9642	  rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/syntax.k	1	9	30	syntax	syntax-declaration	strict(2),seqstrict(2, 3),macro,macro,strict(1),strict(1)	False	False	False	False	False	False	False	False	False	True	True	True	f4a750705200319f56652a2f64d6256753fda594c42f75832875ae76825d0b3b	"  syntax Expr ::= ""Int""      ""("" Int "")""\n                | ""Float""    ""("" Float "")""\n                | ""Bool""     ""("" Bool "")""\n                | ""Name""     ""("" String "")""\n                | ""Str""      ""("" String "")""\n                | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)]\n                | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)]\n                | ""BoolOp""    ""("" String "","" Exprs "")""\n                | ""ListExpr""  ""("" Exprs "")""\n                | ""DictExpr""  ""("" Entries "")""\n                | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro]\n                | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro]\n                | ""TupleExpr"" ""("" Exprs "")""\n                | ""Subscript"" ""("" Expr "","" Index "")""\n                | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)]\n                | ""Lambda""    ""("" Params "","" Expr "")""\n                | ""KwArg""     ""("" String "","" Expr "")""\n                | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")""\n                | ""NoneVal""\n                | ""Call""      ""("" Expr "","" Exprs "")""\n                | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)]\n                | ""Compare""   ""("" Expr "","" CmpOp "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	2	32	32	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	e11481b496c9cc38ba73a989f6fa0816bb8390dec7e84334ff8318c9c0bd33ba	"  syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	3	33	33	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	aeac1a944d1e391621568b5e9c0af4468d74962b3c5f06c2cd0165b4371a0719	"  syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	4	34	34	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	0745971c6b6246a6bfbd2fd93637bcac17525b46c5a38c9d236abff3147490a6	"  syntax Entries  ::= List{Entry, "",""}"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	5	35	35	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	786249e8829861554d6342b84fb68022c944118063f7e246dfed69cecb405b9c	"  syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	6	36	36	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	ad177c7e0f86293aaf899ebd3f5f34960efe11f0bb43cb2f7627cdeb7866747e	"  syntax CompFors ::= List{CompFor, """"}"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	7	37	37	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	288ef8b433693a38cd0fc37981c850e4777d7db49e602a6f97210117e708cc97	"  syntax Exprs    ::= List{Expr, "",""}"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	8	38	38	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	c9eb1089a30a9881fe2182e9d2b6d2e8f73c277a99f4ba0654ed322e5bad3ca8	"  syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	9	39	39	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	4291f5a960ec4134163db3d1fe70fbc97f32b46b35f1481fed2d0a1571d60ce2	"  syntax Bound    ::= Expr | ""NoBound"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	10	41	54	syntax	syntax-declaration	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	False	False	False	False	False	False	False	False	False	False	True	False	f4cbd9b9bdd0a2e39c1871ca6e1f1d2c7306ff25ec92a216ffb3dff9c347f59b	"  syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)]\n                | ""Import""    ""("" String "")""\n                | ""ImportFrom"" ""("" String "","" ParamNames "")""\n                | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)]\n                | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)]\n                | ""While""     ""("" Expr "","" Stmts "")""\n                | ""Break""\n                | ""Continue""\n                | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)]\n                | ""Return""    ""("" Expr "")"" [strict]\n                | ""Assert""    ""("" Expr "")"" [strict]\n                | ""Expr""      ""("" Expr "")"" [strict]\n                | ""FuncDef""   ""("" String "","" Params "","" Stmts "")""\n                | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	11	56	56	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	2ffcbf7a60a508ec33c46eb4a8f22e832e32f0b69a62b012f565dc091c64a951	"  syntax Stmts      ::= List{Stmt, """"}"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	12	57	57	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	cf5c918a4875ebd3b28ff4665bfbd266ff9fa2d92b4f27211ec04d0846475204	"  syntax Params     ::= ""Params"" ""("" ParamNames "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	13	58	58	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	ab3aee03ff1e1a4d199b9f92be4680986750b474a7a3dc9a5a578fb9ab484715	"  syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/syntax.k	14	59	59	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	dbd81bac7a01bbac1f5b8998c37eab61b1b2fc2445ab46785f4b13f985a6143b	"  syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
