id	source	line	kind	tags	assessment	rationale	text
883	semantics/subscript.k	110	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int)\n    => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	semantics/subscript.k	113	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	semantics/subscript.k	116	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	semantics/subscript.k	117	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int)\n    => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))\n       requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	semantics/subscript.k	120	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq\n       requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
888	semantics/syntax.k	9	syntax	macro,strict,seqstrict	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Expr ::= ""Int""      ""("" Int "")""\n                | ""Float""    ""("" Float "")""\n                | ""Bool""     ""("" Bool "")""\n                | ""Name""     ""("" String "")""\n                | ""Str""      ""("" String "")""\n                | ""UnaryOp""  ""("" String "","" Expr "")"" [strict(2)]\n                | ""BinOp""    ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)]\n                | ""BoolOp""    ""("" String "","" Exprs "")""\n                | ""ListExpr""  ""("" Exprs "")""\n                | ""DictExpr""  ""("" Entries "")""\n                | ""ListComp""  ""("" Expr "","" CompFors "")"" [macro]\n                | ""GenExp""    ""("" Expr "","" CompFors "")"" [macro]\n                | ""TupleExpr"" ""("" Exprs "")""\n                | ""Subscript"" ""("" Expr "","" Index "")""\n                | ""IfExp""     ""("" Expr "","" Expr "","" Expr "")"" [strict(1)]\n                | ""Lambda""    ""("" Params "","" Expr "")""\n                | ""KwArg""     ""("" String "","" Expr "")""\n                | ""Lambda""    ""("" Params "","" CellVars "","" FreeVars "","" Expr "")""\n                | ""NoneVal""\n                | ""Call""      ""("" Expr "","" Exprs "")""\n                | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)]\n                | ""Compare""   ""("" Expr "","" CmpOp "")"""
889	semantics/syntax.k	32	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax CmpOp    ::= ""CmpOp"" ""("" String "","" Expr "")"""
890	semantics/syntax.k	33	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax Entry    ::= ""Entry"" ""("" Expr "","" Expr "")"""
891	semantics/syntax.k	34	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax Entries  ::= List{Entry, "",""}"
892	semantics/syntax.k	35	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax CompFor  ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
893	semantics/syntax.k	36	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax CompFors ::= List{CompFor, """"}"
894	semantics/syntax.k	37	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Exprs    ::= List{Expr, "",""}"
895	semantics/syntax.k	38	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
896	semantics/syntax.k	39	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax Bound    ::= Expr | ""NoBound"""
897	semantics/syntax.k	41	syntax	strict	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)]\n                | ""Import""    ""("" String "")""\n                | ""ImportFrom"" ""("" String "","" ParamNames "")""\n                | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)]\n                | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)]\n                | ""While""     ""("" Expr "","" Stmts "")""\n                | ""Break""\n                | ""Continue""\n                | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)]\n                | ""Return""    ""("" Expr "")"" [strict]\n                | ""Assert""    ""("" Expr "")"" [strict]\n                | ""Expr""      ""("" Expr "")"" [strict]\n                | ""FuncDef""   ""("" String "","" Params "","" Stmts "")""\n                | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
898	semantics/syntax.k	56	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Stmts      ::= List{Stmt, """"}"
899	semantics/syntax.k	57	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Params     ::= ""Params"" ""("" ParamNames "")"""
900	semantics/syntax.k	58	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
901	semantics/syntax.k	59	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
902	semantics/syntax.k	60	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax ParamNames ::= List{String, "",""}"
903	semantics/syntax.k	61	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  syntax Module     ::= ""Module"" ""("" Stmts "")"""
904	semantics/tuple.k	10	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
905	semantics/tuple.k	11	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>\n\n  // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
906	semantics/tuple.k	14	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax ApplyK ::= ""toTuple"""
907	semantics/tuple.k	15	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
908	semantics/tuple.k	16	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
909	semantics/tuple.k	18	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B\n  // membership routes through the same k-cell fold as lists (list.k)"
910	semantics/tuple.k	20	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
911	semantics/tuple.k	21	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>\n  // t.index(v): first index of v (ValueError out of subset)"
912	semantics/tuple.k	23	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
913	semantics/tuple.k	24	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
914	semantics/tuple.k	25	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
915	semantics/tuple.k	26	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)\n       requires notBool (A ==K V)
916	semantics/tuple.k	28	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)\n\n  // ==== target binding: bind a Name or a TupleExpr target to a value ========"
917	semantics/tuple.k	31	syntax		SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  syntax KItem ::= #bindTgt(Expr, Val)
918	semantics/tuple.k	32	rule	ordinary	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	  rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
919	semantics/tuple.k	35	rule	priority	SUPPLIED_FIXED_USED_REVIEWED	used fixed-semantics declaration/rule; operational behavior is consistent on the reached sort/domain	"  rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires ""$cells"" in_keys(M)\n        andBool pnMember(X, cellsOf({M[""$cells""]}:>Val))\n        andBool X in_keys(M) andBool isCellRef({M[X]}:>Val)\n       [priority(40)]"
920	semantics/tuple.k	42	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
921	semantics/tuple.k	43	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
922	semantics/tuple.k	44	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]\n\n  // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
923	semantics/tuple.k	49	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax KItem ::= #unpackSeq(Exprs, ValSeq)
924	semantics/tuple.k	50	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
925	semantics/tuple.k	51	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
926	semantics/tuple.k	52	rule	priority	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
927	semantics/tuple.k	55	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq))\n        => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
928	semantics/tuple.k	57	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
929	verification.k	8	syntax	function,total	PROOF_LOCAL_EXACT_ABBREVIATION	constructor identity checked mechanically; expands syntax and does not skip execution	"  syntax Stmts ::= ""boredLoopBody"" [function, total]\n                 | ""boredFunctionBody"" [function, total]"
930	verification.k	11	rule	ordinary	PROOF_LOCAL_EXACT_ABBREVIATION	constructor identity checked mechanically; expands syntax and does not skip execution	"  rule boredLoopBody\n    => Assign(Name(""code""), Call(Name(""ord""), Name(""ch"")))\n       If(\n         BoolOp(\n           ""or"",\n           Compare(Name(""code""), CmpOp(""=="", Int(46))),\n           Compare(Name(""code""), CmpOp(""=="", Int(63))),\n           Compare(Name(""code""), CmpOp(""=="", Int(33)))\n         ),\n         Assign(Name(""state""), Int(0)),\n         If(\n           Compare(Name(""state""), CmpOp(""=="", Int(0))),\n           If(\n             BoolOp(\n               ""or"",\n               Compare(Name(""code""), CmpOp(""=="", Int(32))),\n               BoolOp(\n                 ""and"",\n                 Compare(Name(""code""), CmpOp("">="", Int(9))),\n                 Compare(Name(""code""), CmpOp(""<="", Int(13)))\n               )\n             ),\n             Assign(Name(""state""), Int(0)),\n             If(\n               Compare(Name(""code""), CmpOp(""=="", Int(73))),\n               Assign(Name(""state""), Int(1)),\n               Assign(Name(""state""), Int(2))\n             )\n           ),\n           If(\n             Compare(Name(""state""), CmpOp(""=="", Int(1))),\n             If(\n               Compare(Name(""code""), CmpOp(""=="", Int(32))),\n               AugAssign(Name(""count""), ""+"", Int(1)),\n               .Stmts\n             )\n             Assign(Name(""state""), Int(2)),\n             .Stmts\n           )\n         )\n       )"
