id	file	start	end	kind	attributes	target_relevance	disposition	source
K0971	semantics/str.k	57	57	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K0972	semantics/str.k	58	58	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K0973	semantics/str.k	59	59	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K0974	semantics/str.k	60	60	endmodule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	endmodule
K0975	semantics/subscript.k	3	3	module	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	module MPY-SUBSCRIPT
K0976	semantics/subscript.k	4	10	imports	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	imports MPY-CORE // ==== positional access + negative-index normalization (used only here) === // valSeqAt is [total]: in-bounds vCons access reduces as usual; on an OPAQUE sequence (e.g. // a trusted sort's sortVS(VS)) or OOB it stays an abstract total value — so indexing the // opaque sorted list is DEFINED (no undischarged #Ceil), matching the old semantics' total // atK. K trusts the [total] annotation; valid programs index in-bounds.
K0977	semantics/subscript.k	11	11	syntax	function,total	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0978	semantics/subscript.k	12	12	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
K0979	semantics/subscript.k	13	14	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
K0980	semantics/subscript.k	16	16	syntax	function	REVERSE_ELEMENT_ACCESS	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0981	semantics/subscript.k	17	17	rule	-	REVERSE_ELEMENT_ACCESS	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
K0982	semantics/subscript.k	18	19	rule	-	REVERSE_ELEMENT_ACCESS	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
K0983	semantics/subscript.k	21	21	syntax	function,total	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	syntax Int ::= normIdx(Int, Int) [function, total]
K0984	semantics/subscript.k	22	22	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
K0985	semantics/subscript.k	23	26	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
K0986	semantics/subscript.k	27	27	context	-	SUBSCRIPT_EVALUATION_ORDER	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	context Subscript(HOLE, _)
K0987	semantics/subscript.k	28	30	context	-	SUBSCRIPT_EVALUATION_ORDER	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	context Subscript(_:Val, HOLE:Expr) // heap-object deref (covers both the index and slice forms via the Index slot)
K0988	semantics/subscript.k	31	33	rule	priority	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0989	semantics/subscript.k	35	35	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0990	semantics/subscript.k	37	37	syntax	function	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	syntax Val ::= applyIndex(Val, Int) [function]
K0991	semantics/subscript.k	38	38	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0992	semantics/subscript.k	39	39	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0993	semantics/subscript.k	40	43	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq)) // ==== Slice: obj[lo:hi:step] (list / str) — CPython slice.indices ==========
K0994	semantics/subscript.k	44	47	syntax	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0995	semantics/subscript.k	49	49	syntax	-	SLICE_BOUND_MODEL	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax OptInt ::= "noB" | someB(Int)
K0996	semantics/subscript.k	50	50	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> #evalB(NoBound) => noB ... </k>
K0997	semantics/subscript.k	51	51	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
K0998	semantics/subscript.k	52	52	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0999	semantics/subscript.k	54	54	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K1000	semantics/subscript.k	55	55	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K1001	semantics/subscript.k	56	57	rule	-	SLICE_BOUND_EVALUATION	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k> // a list slice constructs a NEW object; a str slice stays a value
K1002	semantics/subscript.k	58	60	rule	priority	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K1003	semantics/subscript.k	61	61	rule	-	STRING_SLICE_DISPATCH	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K1004	semantics/subscript.k	63	63	syntax	function	STRING_SLICE	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K1005	semantics/subscript.k	64	65	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1006	semantics/subscript.k	66	67	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1007	semantics/subscript.k	68	71	rule	-	STRING_SLICE	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST))) // ==== slice.indices: step / start / stop / clamp ==========================
K1008	semantics/subscript.k	72	72	syntax	function,total	SLICE_STEP	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax Int ::= slStep(OptInt) [function, total]
K1009	semantics/subscript.k	73	73	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slStep(noB) => 1
K1010	semantics/subscript.k	74	74	rule	-	SLICE_STEP	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule slStep(someB(S:Int)) => S
K1011	semantics/subscript.k	76	76	syntax	function	REVERSE_SLICE_START	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K1012	semantics/subscript.k	77	78	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K1013	semantics/subscript.k	79	80	rule	-	REVERSE_SLICE_START	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
K1014	semantics/subscript.k	81	81	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K1015	semantics/subscript.k	83	83	syntax	function	REVERSE_SLICE_STOP	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K1016	semantics/subscript.k	84	85	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
K1017	semantics/subscript.k	86	87	rule	-	REVERSE_SLICE_STOP	ACCEPT_TARGET_PATH: fixed supplied rule/declaration; manually checked against the submitted constructor path and Python str behavior	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K1018	semantics/subscript.k	88	88	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K1019	semantics/subscript.k	90	90	syntax	function,total	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K1020	semantics/subscript.k	91	92	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
K1021	semantics/subscript.k	93	94	rule	-	FIXED_BASELINE_NOT_REACHED	NOT_RELIED_UPON: outside the target execution slice; retained only as part of the supplied fixed semantics; no target-domain false witness identified	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
