COMMAND: /audit-output/evidence/static/inventory_k.py
file	line	kind	attributes	decision	statement
reference-semantics/semantics/subscript.k	76	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	77	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
reference-semantics/semantics/subscript.k	79	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
reference-semantics/semantics/subscript.k	81	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST)) 
reference-semantics/semantics/subscript.k	83	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	84	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
reference-semantics/semantics/subscript.k	86	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
reference-semantics/semantics/subscript.k	88	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST)) 
reference-semantics/semantics/subscript.k	90	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	91	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
reference-semantics/semantics/subscript.k	93	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
reference-semantics/semantics/subscript.k	96	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= clampLo(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	97	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule clampLo(J:Int, _STEP:Int) => J
reference-semantics/semantics/subscript.k	99	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
reference-semantics/semantics/subscript.k	102	syntax	function,total	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= clampHi(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	103	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
reference-semantics/semantics/subscript.k	105	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
reference-semantics/semantics/subscript.k	109	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
reference-semantics/semantics/subscript.k	113	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
reference-semantics/semantics/subscript.k	116	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	117	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
reference-semantics/semantics/subscript.k	120	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
reference-semantics/semantics/syntax.k	9	syntax	macro,strict,seqstrict	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")" 
reference-semantics/semantics/syntax.k	32	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
reference-semantics/semantics/syntax.k	33	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
reference-semantics/semantics/syntax.k	34	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Entries ::= List{Entry, ","}
reference-semantics/semantics/syntax.k	35	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
reference-semantics/semantics/syntax.k	36	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax CompFors ::= List{CompFor, ""}
reference-semantics/semantics/syntax.k	37	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Exprs ::= List{Expr, ","}
reference-semantics/semantics/syntax.k	38	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
reference-semantics/semantics/syntax.k	39	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Bound ::= Expr | "NoBound" 
reference-semantics/semantics/syntax.k	41	syntax	strict	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")" 
reference-semantics/semantics/syntax.k	56	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Stmts ::= List{Stmt, ""}
reference-semantics/semantics/syntax.k	57	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Params ::= "Params" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	58	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax CellVars ::= "CellVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	59	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	60	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax ParamNames ::= List{String, ","}
reference-semantics/semantics/syntax.k	61	syntax	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	syntax Module ::= "Module" "(" Stmts ")"
reference-semantics/semantics/tuple.k	10	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k> // ==== TupleExpr: tuple(ValSeq) literal + == != ===========================
reference-semantics/semantics/tuple.k	14	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax ApplyK ::= "toTuple"
reference-semantics/semantics/tuple.k	15	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k> 
reference-semantics/semantics/tuple.k	18	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B // membership routes through the same k-cell fold as lists (list.k)
reference-semantics/semantics/tuple.k	20	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
reference-semantics/semantics/tuple.k	21	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k> // t.index(v): first index of v (ValueError out of subset)
reference-semantics/semantics/tuple.k	23	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
reference-semantics/semantics/tuple.k	24	syntax	function	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	25	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
reference-semantics/semantics/tuple.k	28	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B) // ==== target binding: bind a Name or a TupleExpr target to a value ========
reference-semantics/semantics/tuple.k	31	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	32	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35	rule	-	FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
reference-semantics/semantics/tuple.k	42	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] // ==== unpacking: a, b = <tuple|list> (RHS evaluated by strictness) ========
reference-semantics/semantics/tuple.k	49	syntax	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	50	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52	rule	priority	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57	rule	-	FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
candidate/verification.k	8	syntax	function,total	SOUND_EXACT_SYNTAX_ALIAS	syntax Stmts ::= "primeLoopBody" [function, total]
candidate/verification.k	9	rule	-	SOUND_EXACT_SYNTAX_ALIAS	rule primeLoopBody => If( Compare( BinOp("%", Name("value"), Name("divisor")), CmpOp("==", Int(0))), Assign(Name("candidate"), Bool(false)), .Stmts) AugAssign(Name("divisor"), "+", Int(1)) 
candidate/verification.k	18	syntax	function,total	SOUND_EXACT_SYNTAX_ALIAS	syntax Stmts ::= "scanBody" [function, total]
candidate/verification.k	19	rule	-	SOUND_EXACT_SYNTAX_ALIAS	rule scanBody => If( Compare(Name("value"), CmpOp(">", Name("largest"))), Assign( Name("candidate"), Compare(Name("value"), CmpOp(">=", Int(2)))) Assign(Name("divisor"), Int(2)) While( Compare(Name("divisor"), CmpOp("<", Name("value"))), primeLoopBody) If( Name("candidate"), Assign( Name("largest"), BinOp("+", Name("value"), Int(0))), .Stmts), .Stmts) 
candidate/verification.k	37	syntax	function,total	SOUND_EXACT_SYNTAX_ALIAS	syntax Stmts ::= "digitLoopBody" [function, total]
candidate/verification.k	38	rule	total	SOUND_EXACT_SYNTAX_ALIAS	rule digitLoopBody => AugAssign( Name("total"), "+", BinOp("%", Name("largest"), Int(10))) AugAssign(Name("largest"), "//", Int(10)) 
candidate/verification.k	45	syntax	function,total	SOUND_EXACT_SYNTAX_ALIAS	syntax Stmts ::= "targetBody" [function, total]
candidate/verification.k	46	rule	total,symbolic	SOUND_EXACT_SYNTAX_ALIAS	rule targetBody => Assign(Name("largest"), Int(0)) Assign(Name("value"), Int(0)) Assign(Name("candidate"), Bool(false)) Assign(Name("divisor"), Int(2)) For(Name("value"), Name("lst"), scanBody) Assign(Name("total"), Int(0)) While( Compare(Name("largest"), CmpOp(">", Int(0))), digitLoopBody) Return(Name("total")) // The source contract restricts list elements to integers. This predicate // carries that dynamic-language fact through symbolic ValSeq iteration.
candidate/verification.k	60	syntax	function,total	SOUND_EXHAUSTIVE_DOMAIN_PREDICATE	syntax Bool ::= allInts(ValSeq) [function, total]
candidate/verification.k	61	rule	-	SOUND_EXHAUSTIVE_DOMAIN_PREDICATE	rule allInts(.ValSeq) => true
candidate/verification.k	62	rule	total	SOUND_EXHAUSTIVE_DOMAIN_PREDICATE	rule allInts(vCons(V:Val, R:ValSeq)) => isInt(V) andBool allInts(R) // Guarded total projection of a dynamically sorted Val known to be an Int. // This is the standard total-projection pattern: it does not invent a value; // it is usable only under the exact generated sort predicate.
candidate/verification.k	68	syntax	function,total	SOUND_EXHAUSTIVE_DOMAIN_PREDICATE	syntax Bool ::= definedProjectInt(Val) [function, total]
candidate/verification.k	69	rule	-	SOUND_EXHAUSTIVE_DOMAIN_PREDICATE	rule definedProjectInt(V:Val) => isInt(V) 
candidate/verification.k	71	syntax	function,total,no-evaluators	SOUND_GUARDED_INT_PROJECTION	syntax Int ::= projectIntTotal(Val) [function, total, symbol(projectIntTotal), no-evaluators] 
candidate/verification.k	74	rule	simplification	SOUND_GUARDED_INT_PROJECTION	rule #Ceil({@V:Val}:>Int) => ({ definedProjectInt(@V) #Equals true } #And #Ceil(@V)) [simplification] 
candidate/verification.k	78	rule	-	SOUND_GUARDED_INT_PROJECTION	rule projectIntTotal(V:Val) => {V}:>Int
candidate/verification.k	82	rule	-	SOUND_GUARDED_INT_PROJECTION	rule {V:Val}:>Int => projectIntTotal(V)
candidate/verification.k	86	rule	simplification	SOUND_GUARDED_INT_PROJECTION	rule projectIntTotal(I:Int) => I [simplification]
candidate/verification.k	87	rule	simplification	SOUND_GUARDED_INT_PROJECTION	rule projectIntTotal(projectIntTotal(V:Val)) => projectIntTotal(V) [simplification] // Guarded dispatch twins of the fixed MPY-INT equations used by the program. // Their match domain is exactly the original Int domain.
candidate/verification.k	93	rule	-	SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN	rule applyCmp(">", V:Val, I:Int) => projectIntTotal(V) >Int I
candidate/verification.k	98	rule	-	SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN	rule applyCmp(">=", V:Val, I:Int) => projectIntTotal(V) >=Int I
candidate/verification.k	103	rule	-	SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN	rule applyCmp("<", I:Int, V:Val) => I <Int projectIntTotal(V)
candidate/verification.k	108	rule	-	SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN	rule applyBin("%", V:Val, I:Int) => pyMod(projectIntTotal(V), I)
candidate/verification.k	113	rule	-	SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN	rule applyBin("+", V:Val, I:Int) => projectIntTotal(V) +Int I
candidate/verification.k	119	syntax	function,total	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	syntax Bool ::= primeTail(Int, Int) [function, total]
candidate/verification.k	120	rule	-	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	rule primeTail(_N:Int, D:Int) => false
candidate/verification.k	122	rule	-	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	rule primeTail(N:Int, D:Int) => true
candidate/verification.k	124	rule	-	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	rule primeTail(N:Int, D:Int) => notBool (pyMod(N, D) ==Int 0) andBool primeTail(N, D +Int 1)
candidate/verification.k	133	rule	-	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	rule primeTail(N:Int, D:Int) => false
candidate/verification.k	138	rule	-	SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY	rule primeTail(N:Int, D:Int) => primeTail(N, D -Int 1)
candidate/verification.k	144	syntax	function,total	SOUND_PRIMALITY_DEFINITION	syntax Bool ::= isPrime(Int) [function, total]
candidate/verification.k	145	rule	-	SOUND_PRIMALITY_DEFINITION	rule isPrime(N:Int) => N >=Int 2 andBool primeTail(N, 2) // One scan step: retain M unless X is both larger and prime.
candidate/verification.k	149	syntax	function,total	SOUND_MAX_PRIME_SELECTION_CASE_SPLIT	syntax Int ::= selectPrime(Int, Int) [function, total]
candidate/verification.k	150	rule	-	SOUND_MAX_PRIME_SELECTION_CASE_SPLIT	rule selectPrime(M:Int, X:Int) => X
candidate/verification.k	152	rule	-	SOUND_MAX_PRIME_SELECTION_CASE_SPLIT	rule selectPrime(M:Int, X:Int) => M
candidate/verification.k	156	syntax	function,total	SOUND_LIST_FOLD_DEFINITION	syntax Int ::= largestPrime(ValSeq, Int) [function, total]
candidate/verification.k	157	rule	-	SOUND_LIST_FOLD_DEFINITION	rule largestPrime(.ValSeq, M:Int) => M
candidate/verification.k	158	rule	-	SOUND_LIST_FOLD_DEFINITION	rule largestPrime(vCons(V:Val, R:ValSeq), M:Int) => largestPrime(R, selectPrime(M, projectIntTotal(V)))
candidate/verification.k	161	rule	-	SOUND_LIST_FOLD_DEFINITION	rule largestPrime(vCons(V:Val, R:ValSeq), M:Int) => largestPrime(R, M)
candidate/verification.k	166	syntax	function,total	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	syntax Int ::= digitSum(Int) [function, total]
candidate/verification.k	167	rule	-	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	rule digitSum(N:Int) => 0
candidate/verification.k	169	rule	-	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	rule digitSum(N:Int) => pyMod(N, 10) +Int digitSum((N -Int pyMod(N, 10)) /Int 10)
candidate/verification.k	174	rule	-	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	rule pyMod(N:Int, 10) +Int digitSum((N -Int pyMod(N, 10)) /Int 10) => digitSum(N)
candidate/verification.k	179	rule	-	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	rule ((N %Int 10 +Int 10) %Int 10) +Int digitSum( (N -Int ((N %Int 10 +Int 10) %Int 10)) /Int 10) => digitSum(N)
candidate/verification.k	185	rule	-	SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY	rule T:Int +Int ((N %Int 10 +Int 10) %Int 10) +Int digitSum( (N -Int ((N %Int 10 +Int 10) %Int 10)) /Int 10) => T +Int digitSum(N)
candidate/spec.k	8	claim	-	SOUND_RECONSTRUCTED_CIRCULARITY_OR_TARGET	claim [prime-loop]: <k> #while( Compare(Name("divisor"), CmpOp("<", Name("value"))), primeLoopBody) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope( ( "lst" |-> list(ALL:ValSeq) "largest" |-> M:Int "value" |-> V:Val "candidate" |-> (C:Bool => C andBool primeTail(projectIntTotal(V), D)) "divisor" |-> (D:Int => maxInt(D, projectIntTotal(V))) ), parent(0)) ... </scopes>
candidate/spec.k	37	claim	-	SOUND_RECONSTRUCTED_CIRCULARITY_OR_TARGET	claim [scan-loop]: <k> #loop(list(VS:ValSeq), Name("value"), scanBody) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope( ( "lst" |-> list(ALL:ValSeq) "largest" |-> (M:Int => largestPrime(VS, M)) "value" |-> (V0:Val => ?VF:Val) "candidate" |-> (C0:Bool => ?CF:Bool) "divisor" |-> (D0:Int => ?DF:Int) ), parent(0)) ... </scopes>
candidate/spec.k	60	claim	total	SOUND_RECONSTRUCTED_CIRCULARITY_OR_TARGET	claim [digit-loop]: <k> #while( Compare(Name("largest"), CmpOp(">", Int(0))), digitLoopBody) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope( ( "lst" |-> list(ALL:ValSeq) "largest" |-> (N:Int => 0) "value" |-> V:Val "candidate" |-> C:Bool "divisor" |-> D:Int "total" |-> (T:Int => T +Int digitSum(N)) ), parent(0)) ... </scopes>
candidate/spec.k	85	claim	-	SOUND_RECONSTRUCTED_CIRCULARITY_OR_TARGET	claim [target]: <k> #loadAll( Module( FuncDef("skjkasdkd", Params("lst"), targetBody))) ~> Call(Name("skjkasdkd"), list(VS:ValSeq)) => digitSum(largestPrime(VS, 0)) </k> <env> 0 </env> <scopes> 0 |-> scope( .Map => "skjkasdkd" |-> closureVal(("lst", .ParamNames), targetBody, 0), parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
SUMMARY
FIXED_UNUSED_NO_REACHABLE_LHS_IN_TARGET 868
FIXED_USED_RULE_REVIEWED_FOR_THIS_PROGRAM 146
SOUND_DIGIT_SUM_DEFINITION_OR_EQUALITY 6
SOUND_EXACT_SYNTAX_ALIAS 8
SOUND_EXHAUSTIVE_DOMAIN_PREDICATE 5
SOUND_GUARDED_FIXED_INT_DISPATCH_TWIN 5
SOUND_GUARDED_INT_PROJECTION 6
SOUND_LIST_FOLD_DEFINITION 4
SOUND_MAX_PRIME_SELECTION_CASE_SPLIT 3
SOUND_PRIMALITY_DEFINITION 2
SOUND_PRIME_TAIL_DEFINITION_OR_EQUALITY 6
SOUND_RECONSTRUCTED_CIRCULARITY_OR_TARGET 4
EXIT_STATUS: 0
