Script started on 2026-07-26 14:55:10-05:00 [<not executed on terminal>]
id	file	lines	kind	attributes	impact	decision	declaration_or_rule
K937	verification.k	36-37	rule	-	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	rule prefixFilter(P:IntSeq, sCons(S:IntSeq, REST:StrList)) => vCons(str(S), prefixFilter(P, REST))
K938	verification.k	40-41	rule	-	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	rule prefixFilter(P:IntSeq, sCons(S:IntSeq, REST:StrList)) => prefixFilter(P, REST)
K939	verification.k	46-47	rule	simplification	PROOF_LOCAL_USED	SOUND_LIST_ALGEBRA	rule valSeqConcat(VS:ValSeq, .ValSeq) => VS [simplification] // Derived associativity lemma normalizes accumulator appends to the right.
K940	verification.k	48-52	rule	simplification	PROOF_LOCAL_USED	SOUND_LIST_ALGEBRA	rule valSeqConcat(valSeqConcat(A:ValSeq, B:ValSeq), C:ValSeq) => valSeqConcat(A, valSeqConcat(B, C)) [simplification] // Observe a returned heap list structurally, hiding its allocation address.
K941	verification.k	53-53	syntax	-	PROOF_LOCAL_USED	SOUND_DECLARATION	syntax KItem ::= #checkFilter(ValSeq)
K942	verification.k	54-56	rule	-	PROOF_LOCAL_USED	SOUND_RESULT_OBSERVER	rule <k> ref(H:Int) ~> #checkFilter(EXPECTED:ValSeq) => (ACTUAL ==K EXPECTED) ... </k> <heap> ... H |-> list(ACTUAL:ValSeq) ... </heap>
K943	spec.k	8-46	claim	function,functional	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	claim <k> #loop( stringList(REST:StrList), Name("string"), If( Call(Attribute(Name("string"), "startswith"), Name("prefix")), Expr(Call(Attribute(Name("result"), "append"), Name("string"))), .Stmts)) => .K ... </k> <env> L:Int </env> <scopes> SC:Map L |-> scope( "prefix" |-> str(PREFIX:IntSeq) "result" |-> ref(H:Int) "string" |-> CURRENT:Val "strings" |-> stringList(ORIGINAL:StrList), parent(0)) => SC L |-> scope( "prefix" |-> str(PREFIX) "result" |-> ref(H) "string" |-> ?FINALCURRENT:Val "strings" |-> stringList(ORIGINAL), parent(0)) </scopes> <heap> H |-> list( ACC:ValSeq => valSeqConcat(ACC, prefixFilter(PREFIX, REST))) </heap> // End-to-end functional correctness for every finite list of strings and // every finite prefix. The target is Boolean true only when the returned // heap list is exactly prefixFilter(PREFIX, INPUT).
K944	spec.k	47-75	claim	-	PROOF_LOCAL_USED	SOUND_FILTER_RECURSION	claim <k> #loadAll( Module( ImportFrom("typing", "List") filterByPrefixDef)) ~> Call( Name("filter_by_prefix"), stringList(INPUT:StrList), str(PREFIX:IntSeq)) ~> #checkFilter( prefixFilter(PREFIX, INPUT)) => true </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => ?FINALSC:Map </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map => 0 |-> list(prefixFilter(PREFIX, INPUT)) </heap> <heapLoc> 0 => 1 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc>
# total=944
# kind_counts={'rule': 704, 'context': 5, 'syntax': 232, 'configuration': 1, 'claim': 2}
# decision_counts={'ACCEPTED_FIXED_UNUSED': 732, 'DOCUMENTED_SUBSET_APPROXIMATION': 19, 'OPAQUE_FIXED_PRIMITIVE_UNUSED': 25, 'SOUND_ON_TARGET_PATH': 152, 'SOUND_EXACT_PROGRAM_MACRO': 2, 'SOUND_DECLARATION': 3, 'SOUND_LIST_ISOMORPHIC_BRIDGE': 2, 'SOUND_FILTER_RECURSION': 6, 'SOUND_LIST_ALGEBRA': 2, 'SOUND_RESULT_OBSERVER': 1}

Script done on 2026-07-26 14:55:10-05:00 [COMMAND_EXIT_CODE="0"]
