id	file	line	kind	target_relevance	review_decision	declaration
1067	reference-semantics/semantics/tuple.k	18	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
1068	reference-semantics/semantics/tuple.k	20	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
1069	reference-semantics/semantics/tuple.k	21	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
1070	reference-semantics/semantics/tuple.k	23	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
1071	reference-semantics/semantics/tuple.k	24	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1072	reference-semantics/semantics/tuple.k	25	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1073	reference-semantics/semantics/tuple.k	26	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1074	reference-semantics/semantics/tuple.k	28	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
1075	reference-semantics/semantics/tuple.k	31	syntax	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	syntax KItem ::= #bindTgt(Expr, Val)
1076	reference-semantics/semantics/tuple.k	32	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=-	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1077	reference-semantics/semantics/tuple.k	35	rule	TARGET_PATH	REVIEWED_TARGET_PATH_SOUND: fixed supplied rule follows the modeled integer/list execution for this program; no target-domain counterexample; attrs=priority	"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
1078	reference-semantics/semantics/tuple.k	42	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1079	reference-semantics/semantics/tuple.k	43	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1080	reference-semantics/semantics/tuple.k	44	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=priority	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1081	reference-semantics/semantics/tuple.k	49	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1082	reference-semantics/semantics/tuple.k	50	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1083	reference-semantics/semantics/tuple.k	51	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1084	reference-semantics/semantics/tuple.k	52	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=priority	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1085	reference-semantics/semantics/tuple.k	55	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1086	reference-semantics/semantics/tuple.k	57	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1087	reference-semantics/semantics/tuple.k	58	endmodule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	endmodule
1088	verification.k	1	requires	PROOF_LOCAL	MODULE_OR_IMPORT_SCAFFOLD; attrs=-	"requires ""reference-semantics/semantics.k"""
1089	verification.k	3	module	PROOF_LOCAL	MODULE_OR_IMPORT_SCAFFOLD; attrs=-	module COUNT-NUMS-VERIFICATION-BASE
1090	verification.k	4	imports	PROOF_LOCAL	MODULE_OR_IMPORT_SCAFFOLD; attrs=-	imports MPY
1091	verification.k	7	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= digitQuot(Int) [function, total]
1092	verification.k	8	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule digitQuot(N:Int) => (N -Int pyMod(N, 10)) /Int 10
1093	verification.k	10	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= positiveFold(Int, Int) [function, total]
1094	verification.k	11	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule positiveFold(N:Int, A:Int) => A requires N <=Int 0
1095	verification.k	12	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule positiveFold(N:Int, A:Int) => positiveFold(digitQuot(N), A +Int pyMod(N, 10)) requires N >Int 0
1096	verification.k	16	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= positiveDigitSum(Int) [function, total]
1097	verification.k	17	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule positiveDigitSum(N:Int) => positiveFold(N, 0)
1098	verification.k	20	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= leadingDigit(Int) [function, total]
1099	verification.k	21	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule leadingDigit(N:Int) => N requires N <Int 10
1100	verification.k	23	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule leadingDigit(N:Int) => leadingDigit(digitQuot(N)) requires N >=Int 10
1101	verification.k	26	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= negativeTotal(Int, Int) [function, total]
1102	verification.k	27	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule negativeTotal(N:Int, A:Int) => A requires N <Int 10
1103	verification.k	29	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule negativeTotal(N:Int, A:Int) => negativeTotal(digitQuot(N), A +Int pyMod(N, 10)) requires N >=Int 10
1104	verification.k	33	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= negativeDigitSum(Int) [function, total]
1105	verification.k	34	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule negativeDigitSum(N:Int) => negativeTotal(N, 0) -Int leadingDigit(N)
1106	verification.k	37	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= signedDigitSum(Int) [function, total]
1107	verification.k	38	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule signedDigitSum(N:Int) => negativeDigitSum(0 -Int N) requires N <Int 0
1108	verification.k	40	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule signedDigitSum(N:Int) => positiveDigitSum(N) requires N >=Int 0
1109	verification.k	44	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= intValue(Val) [function, total]
1110	verification.k	45	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule intValue(N:Int) => N
1111	verification.k	46	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=owise	rule intValue(_:Val) => 0 [owise]
1112	verification.k	48	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= positiveBit(Int) [function, total]
1113	verification.k	49	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule positiveBit(N:Int) => 1 requires N >Int 0
1114	verification.k	50	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule positiveBit(N:Int) => 0 requires N <=Int 0
1115	verification.k	52	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= countFold(ValSeq, Int) [function, total]
1116	verification.k	53	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule countFold(.ValSeq, C:Int) => C
1117	verification.k	54	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule countFold(vCons(V:Val, REST:ValSeq), C:Int) => countFold(REST, C +Int positiveBit(signedDigitSum(intValue(V)))) requires isInt(V)
1118	verification.k	59	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Int ::= countPositive(ValSeq) [function, total]
1119	verification.k	60	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule countPositive(VS:ValSeq) => countFold(VS, 0)
1120	verification.k	62	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Bool ::= allInts(ValSeq) [function, total]
1121	verification.k	63	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule allInts(.ValSeq) => true
1122	verification.k	64	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule allInts(vCons(V:Val, REST:ValSeq)) => isInt(V) andBool allInts(REST)
1123	verification.k	68	syntax	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=function,total	syntax Val ::= lastOr(ValSeq, Val) [function, total]
1124	verification.k	69	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule lastOr(.ValSeq, OLD:Val) => OLD
1125	verification.k	70	rule	PROOF_LOCAL	SOUND_DEFINITION_ON_USE_DOMAIN: disjoint equations, integer descent, and allInts guard cover every target use; attrs=-	rule lastOr(vCons(V:Val, REST:ValSeq), _OLD:Val) => lastOr(REST, V)
1126	verification.k	74	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""positiveLoopBody"" [macro]"
1127	verification.k	75	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=total	"rule positiveLoopBody => AugAssign(Name(""total""), ""+"", BinOp(""%"", Name(""n""), Int(10))) AugAssign(Name(""n""), ""//"", Int(10))"
1128	verification.k	79	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""negativeLoopBody"" [macro]"
1129	verification.k	80	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=total	"rule negativeLoopBody => AugAssign(Name(""total""), ""+"", BinOp(""%"", Name(""n""), Int(10))) AugAssign(Name(""n""), ""//"", Int(10))"
1130	verification.k	84	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""positiveFunctionBody"" [macro]"
1131	verification.k	85	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=total	"rule positiveFunctionBody => Assign(Name(""total""), Int(0)) While(Compare(Name(""n""), CmpOp("">"", Int(0))), positiveLoopBody) Return(Name(""total""))"
1132	verification.k	90	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""negativeFunctionBody"" [macro]"
1133	verification.k	91	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=total	"rule negativeFunctionBody => Assign(Name(""total""), Int(0)) While(Compare(Name(""n""), CmpOp("">="", Int(10))), negativeLoopBody) Return(BinOp(""-"", Name(""total""), Name(""n"")))"
1134	verification.k	96	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""signedFunctionBody"" [macro]"
1135	verification.k	97	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=-	"rule signedFunctionBody => If(Compare(Name(""n""), CmpOp(""<"", Int(0))), Return(Call(Name(""negative_digit_sum""), BinOp(""-"", Int(0), Name(""n"")))), .Stmts) Return(Call(Name(""positive_digit_sum""), Name(""n"")))"
1136	verification.k	104	syntax	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=macro	"syntax Stmts ::= ""countLoopBody"" [macro]"
1137	verification.k	105	rule	PROOF_LOCAL	EXACT_PROGRAM_MACRO: constructor equality machine-checked in 04-constructor-identity.log; attrs=-	"rule countLoopBody => If(Compare(Call(Name(""signed_digit_sum""), Name(""n"")), CmpOp("">"", Int(0))), AugAssign(Name(""count""), ""+"", Int(1)), .Stmts)"
