id,source,module,keyword,classification,disposition,judgment,sentence_sha256
reference-semantics/semantics/subscript.k:90-90,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,4b4dcc3685bee4a71053b9625d6a53bb4cb4e01303afd7d2d6905b653ad7a610
reference-semantics/semantics/subscript.k:91-92,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,506d38b4c86f59719bd0fa1312ca5c215793329c27f265fe40dfd6f653b18945
reference-semantics/semantics/subscript.k:93-95,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,dbc47a594769c9ef8a51d5e162ac94123d9b78aafc3365510e74c22663aa443b
reference-semantics/semantics/subscript.k:96-96,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ef63143a302c366c552cadab28a22a6d9d07013bf0e5e57120c42ae81187617a
reference-semantics/semantics/subscript.k:97-98,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,e8ba6eea8d3ec8d83c4fb10d8f37107c05439b08960ef5fbc9289e2fd937475b
reference-semantics/semantics/subscript.k:99-101,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2bd99938b7502350da595453509aae771a247e2079219a36a0b860509ac937d1
reference-semantics/semantics/subscript.k:102-102,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,389947c0d9fb9c5add99bf00974d2bbb61c1dd242bc8188ebb33e738cf440eb2
reference-semantics/semantics/subscript.k:103-104,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,51a78ad97042971133accdcd7917fdffad425affbd462ae2c83214444dc22f7b
reference-semantics/semantics/subscript.k:105-108,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1cf62f78d3163c6ad4d1fdf96523d8e6ee91e530b4b5ced65e66a4c5dde04123
reference-semantics/semantics/subscript.k:109-109,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,31ac551d44cb461674c753141c4269dc922e0703405c7cb33f3e2b793be8d93a
reference-semantics/semantics/subscript.k:110-112,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2abe6db459f9a825cee61227c1e127fd00b6f248f1a19463e9f479de5723f59e
reference-semantics/semantics/subscript.k:113-115,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,83bd0edb6ad75c435a26eb0878f5a4f7836ce3bce02a2783bf6f34810367cf89
reference-semantics/semantics/subscript.k:116-116,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,8a47abd7c53aed87c5e2233efb2d1e0ffe85550133c500494f53f312e3abe11e
reference-semantics/semantics/subscript.k:117-119,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,868a0c436c3db857fc1f505d1588c9cb3ff40f758bce6f89dffe507d6d59b5bd
reference-semantics/semantics/subscript.k:120-121,reference-semantics/semantics/subscript.k,MPY-SUBSCRIPT,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,9524abca3757f470108cd1b339672fcc70a984f0f23ee94069757107908b9642
reference-semantics/semantics/syntax.k:4-4,reference-semantics/semantics/syntax.k,MPY-SYNTAX,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,a5a23783b125f14797aea903f9f7b41de1cc1ebd5f82e1f97051106031ab24fa
reference-semantics/semantics/syntax.k:5-5,reference-semantics/semantics/syntax.k,MPY-SYNTAX,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,4ac43be50f7970cdf5875a9b3d546a14d228732f5e757ae42d1287308ccf9fb9
reference-semantics/semantics/syntax.k:6-6,reference-semantics/semantics/syntax.k,MPY-SYNTAX,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,2e441e2b1e77f95768ccb0128911624b034059c780fbbe9e6f6589b8c568f0ab
reference-semantics/semantics/syntax.k:7-8,reference-semantics/semantics/syntax.k,MPY-SYNTAX,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,860ddcf5b0d98b9210b77ea1d6c748aa06049241f52ff049e607eeb6ffbdd575
reference-semantics/semantics/syntax.k:9-31,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax|macro|strict|seqstrict,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,f4a750705200319f56652a2f64d6256753fda594c42f75832875ae76825d0b3b
reference-semantics/semantics/syntax.k:32-32,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,e11481b496c9cc38ba73a989f6fa0816bb8390dec7e84334ff8318c9c0bd33ba
reference-semantics/semantics/syntax.k:33-33,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,aeac1a944d1e391621568b5e9c0af4468d74962b3c5f06c2cd0165b4371a0719
reference-semantics/semantics/syntax.k:34-34,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,0745971c6b6246a6bfbd2fd93637bcac17525b46c5a38c9d236abff3147490a6
reference-semantics/semantics/syntax.k:35-35,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,786249e8829861554d6342b84fb68022c944118063f7e246dfed69cecb405b9c
reference-semantics/semantics/syntax.k:36-36,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ad177c7e0f86293aaf899ebd3f5f34960efe11f0bb43cb2f7627cdeb7866747e
reference-semantics/semantics/syntax.k:37-37,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,288ef8b433693a38cd0fc37981c850e4777d7db49e602a6f97210117e708cc97
reference-semantics/semantics/syntax.k:38-38,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,c9eb1089a30a9881fe2182e9d2b6d2e8f73c277a99f4ba0654ed322e5bad3ca8
reference-semantics/semantics/syntax.k:39-40,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,4291f5a960ec4134163db3d1fe70fbc97f32b46b35f1481fed2d0a1571d60ce2
reference-semantics/semantics/syntax.k:41-55,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax|strict,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,f4cbd9b9bdd0a2e39c1871ca6e1f1d2c7306ff25ec92a216ffb3dff9c347f59b
reference-semantics/semantics/syntax.k:56-56,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,2ffcbf7a60a508ec33c46eb4a8f22e832e32f0b69a62b012f565dc091c64a951
reference-semantics/semantics/syntax.k:57-57,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,cf5c918a4875ebd3b28ff4665bfbd266ff9fa2d92b4f27211ec04d0846475204
reference-semantics/semantics/syntax.k:58-58,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,ab3aee03ff1e1a4d199b9f92be4680986750b474a7a3dc9a5a578fb9ab484715
reference-semantics/semantics/syntax.k:59-59,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,dbd81bac7a01bbac1f5b8998c37eab61b1b2fc2445ab46785f4b13f985a6143b
reference-semantics/semantics/syntax.k:60-60,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,81a3fbe52299027863cb25fecafd4944910298b07701ebf92c8a2deb7a294785
reference-semantics/semantics/syntax.k:61-61,reference-semantics/semantics/syntax.k,MPY-SYNTAX,syntax,syntax,PROOF_PATH_AUDITED,Matches the used execution path and preserves value/control/state.,1e898bb8277995bb3ee26ab35ebd5badf4e080a85bc3a5437ce53a4fd814dbb0
reference-semantics/semantics/tuple.k:4-4,reference-semantics/semantics/tuple.k,MPY-TUPLE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,3f50aa9686f46b12bc0245cf0bb26236f25ed1b1ee14f4a29688bf26f127c3f8
reference-semantics/semantics/tuple.k:5-5,reference-semantics/semantics/tuple.k,MPY-TUPLE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,36245a6e2a01a1599117c25f3221a01e1fc71670ec4374de9943a3af463cad9f
reference-semantics/semantics/tuple.k:6-6,reference-semantics/semantics/tuple.k,MPY-TUPLE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,39908357039a3a99946b85a4e33dd1a08ae14325b9a66390de11999b83eb73f2
reference-semantics/semantics/tuple.k:7-9,reference-semantics/semantics/tuple.k,MPY-TUPLE,imports,imports,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,bd5ae48e7cdd89cef733206bdb37bf71b133502e3c2876b944df38c3450815bf
reference-semantics/semantics/tuple.k:10-10,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,06034b420d8163051d1ecac0b8edf7e10622cca0cfa969b699066e131205432b
reference-semantics/semantics/tuple.k:11-13,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,7baa1322ea2303fc281a066b92641286e2eab027c890885d2642355c67dfa92f
reference-semantics/semantics/tuple.k:14-14,reference-semantics/semantics/tuple.k,MPY-TUPLE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,9e17a503e0d1f4e951dd5b772d6dbb26ca197973bc1bc6859b8731393a805242
reference-semantics/semantics/tuple.k:15-15,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c327ac9695d44a3e64c3002e454e69447bfa896e358b7dbfb0af88597f4ddeeb
reference-semantics/semantics/tuple.k:16-17,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,51b2e6cbf578afd0fd61a6a9b4763021912c5a3c2d4058bb4b4cad7b05cfdfc2
reference-semantics/semantics/tuple.k:18-19,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,f7cfc6a5b9d208ee6e69f60db0da9954aa15dc71f4c5dd593de248ca4f37c80c
reference-semantics/semantics/tuple.k:20-20,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,b02f4b8d7572fb959b1658080e9a65c45e466c499520630befe6942939e477f9
reference-semantics/semantics/tuple.k:21-22,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,60cbb3e50255c9a3237513a48de16fb56e84300a83034cf2a7828ee1a15b1c76
reference-semantics/semantics/tuple.k:23-23,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,9246fd028646c67c9fe3e7675da3747bbf96d3e809af334ed84fe484721aa77d
reference-semantics/semantics/tuple.k:24-24,reference-semantics/semantics/tuple.k,MPY-TUPLE,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,b6180d66054b7765c06a3c073f9a553fb549ef52a16f898c1d8c8695f9ceb259
reference-semantics/semantics/tuple.k:25-25,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,d471cbb2b3f3cac095b038ec7b051b5b3a6784f10549cd54c0dbafcb0de20e31
reference-semantics/semantics/tuple.k:26-27,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,69ae71fdd8f7cc9e25f9e7373b49daf43dcb86a510d8bb8b02df27574372a51b
reference-semantics/semantics/tuple.k:28-30,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5113a1cc796460796615a0fca3bd5a467971fb1974950fe35e39da9c8484c80c
reference-semantics/semantics/tuple.k:31-31,reference-semantics/semantics/tuple.k,MPY-TUPLE,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,385f2cc8f8e1801952c2c21e62b7aa9277cc484d9826d838371dc55849159ae1
reference-semantics/semantics/tuple.k:32-34,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2b9a4715cf4ce4f452fe0555dc04310f334ac2e885ec194f9a8b206a65605188
reference-semantics/semantics/tuple.k:35-41,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|priority,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,eee0bc258a66f4148b6a102ed707aec7454f1511989fad5bf65ac4f34a68d679
reference-semantics/semantics/tuple.k:42-42,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,bf96cde5abaf98f434b51d6312922df1b6945ee1e84de142631afb71ddd12702
reference-semantics/semantics/tuple.k:43-43,reference-semantics/semantics/tuple.k,MPY-TUPLE,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,46021e99ecaf2fa2543c9b342b50d72a8aef112996f387da8c5e1a35597299f6
