# Exhaustive K source inventory
# COMMAND: python3 /audit-output/evidence/k_inventory.py
id	file	module	line	kind	class	relevance	attributes	audit_decision	sentence
K0863	semantics/subscript.k	MPY-SUBSCRIPT	73	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStep(noB) => 1
K0864	semantics/subscript.k	MPY-SUBSCRIPT	74	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStep(someB(S:Int)) => S
K0865	semantics/subscript.k	MPY-SUBSCRIPT	76	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K0866	semantics/subscript.k	MPY-SUBSCRIPT	77	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStart(noB, ST:OptInt, _LEN:Int) => 0
K0867	semantics/subscript.k	MPY-SUBSCRIPT	79	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1
K0868	semantics/subscript.k	MPY-SUBSCRIPT	81	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0869	semantics/subscript.k	MPY-SUBSCRIPT	83	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K0870	semantics/subscript.k	MPY-SUBSCRIPT	84	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStop(noB, ST:OptInt, LEN:Int) => LEN
K0871	semantics/subscript.k	MPY-SUBSCRIPT	86	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStop(noB, ST:OptInt, _LEN:Int) => -1
K0872	semantics/subscript.k	MPY-SUBSCRIPT	88	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
K0873	semantics/subscript.k	MPY-SUBSCRIPT	90	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K0874	semantics/subscript.k	MPY-SUBSCRIPT	91	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP)
K0875	semantics/subscript.k	MPY-SUBSCRIPT	93	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP)
K0876	semantics/subscript.k	MPY-SUBSCRIPT	96	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= clampLo(Int, Int) [function, total]
K0877	semantics/subscript.k	MPY-SUBSCRIPT	97	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule clampLo(J:Int, _STEP:Int) => J
K0878	semantics/subscript.k	MPY-SUBSCRIPT	99	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi
K0879	semantics/subscript.k	MPY-SUBSCRIPT	102	syntax	TOTAL_FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function,total	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K0880	semantics/subscript.k	MPY-SUBSCRIPT	103	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I
K0881	semantics/subscript.k	MPY-SUBSCRIPT	105	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi
K0882	semantics/subscript.k	MPY-SUBSCRIPT	109	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K0883	semantics/subscript.k	MPY-SUBSCRIPT	110	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP))
K0884	semantics/subscript.k	MPY-SUBSCRIPT	113	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq
K0885	semantics/subscript.k	MPY-SUBSCRIPT	116	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K0886	semantics/subscript.k	MPY-SUBSCRIPT	117	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP))
K0887	semantics/subscript.k	MPY-SUBSCRIPT	120	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq
K0888	semantics/syntax.k	MPY-SYNTAX	9	syntax	MACRO_DECLARATION	USED_PATH_OR_SHARED_DISPATCH	macro	FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Expr ::= "Int" "(" Int ")" | "Float" "(" Float ")" | "Bool" "(" Bool ")" | "Name" "(" String ")" | "Str" "(" String ")" | "UnaryOp" "(" String "," Expr ")" [strict(2)] | "BinOp" "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp" "(" String "," Exprs ")" | "ListExpr" "(" Exprs ")" | "DictExpr" "(" Entries ")" | "ListComp" "(" Expr "," CompFors ")" [macro] | "GenExp" "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp" "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda" "(" Params "," Expr ")" | "KwArg" "(" String "," Expr ")" | "Lambda" "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call" "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare" "(" Expr "," CmpOp ")"
K0889	semantics/syntax.k	MPY-SYNTAX	32	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax CmpOp ::= "CmpOp" "(" String "," Expr ")"
K0890	semantics/syntax.k	MPY-SYNTAX	33	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Entry ::= "Entry" "(" Expr "," Expr ")"
K0891	semantics/syntax.k	MPY-SYNTAX	34	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Entries ::= List{Entry, ","}
K0892	semantics/syntax.k	MPY-SYNTAX	35	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax CompFor ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K0893	semantics/syntax.k	MPY-SYNTAX	36	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax CompFors ::= List{CompFor, ""}
K0894	semantics/syntax.k	MPY-SYNTAX	37	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Exprs ::= List{Expr, ","}
K0895	semantics/syntax.k	MPY-SYNTAX	38	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Index ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K0896	semantics/syntax.k	MPY-SYNTAX	39	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Bound ::= Expr | "NoBound"
K0897	semantics/syntax.k	MPY-SYNTAX	41	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Stmt ::= "Assign" "(" Expr "," Expr ")" [strict(2)] | "Import" "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For" "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While" "(" Expr "," Stmts ")" | "Break" | "Continue" | "If" "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return" "(" Expr ")" [strict] | "Assert" "(" Expr ")" [strict] | "Expr" "(" Expr ")" [strict] | "FuncDef" "(" String "," Params "," Stmts ")" | "FuncDef" "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K0898	semantics/syntax.k	MPY-SYNTAX	56	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Stmts ::= List{Stmt, ""}
K0899	semantics/syntax.k	MPY-SYNTAX	57	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Params ::= "Params" "(" ParamNames ")"
K0900	semantics/syntax.k	MPY-SYNTAX	58	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax CellVars ::= "CellVars" "(" ParamNames ")"
K0901	semantics/syntax.k	MPY-SYNTAX	59	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax FreeVars ::= "FreeVars" "(" ParamNames ")"
K0902	semantics/syntax.k	MPY-SYNTAX	60	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax ParamNames ::= List{String, ","}
K0903	semantics/syntax.k	MPY-SYNTAX	61	syntax	SYNTAX_DECLARATION	USED_PATH_OR_SHARED_DISPATCH		FIXED_SUPPLIED_RULE; used alternative/context checked; other alternatives unreachable	syntax Module ::= "Module" "(" Stmts ")"
K0904	semantics/tuple.k	MPY-TUPLE	10	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
K0905	semantics/tuple.k	MPY-TUPLE	11	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K0906	semantics/tuple.k	MPY-TUPLE	14	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax ApplyK ::= "toTuple"
K0907	semantics/tuple.k	MPY-TUPLE	15	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K0908	semantics/tuple.k	MPY-TUPLE	16	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K0909	semantics/tuple.k	MPY-TUPLE	18	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K0910	semantics/tuple.k	MPY-TUPLE	20	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Compare(LV:Val, CmpOp("in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K0911	semantics/tuple.k	MPY-TUPLE	21	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K0912	semantics/tuple.k	MPY-TUPLE	23	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K0913	semantics/tuple.k	MPY-TUPLE	24	syntax	FUNCTION_DECLARATION	INERT_FOR_TARGET_PROOF	function	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K0914	semantics/tuple.k	MPY-TUPLE	25	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K0915	semantics/tuple.k	MPY-TUPLE	26	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1)
K0916	semantics/tuple.k	MPY-TUPLE	28	rule	FUNCTION_OR_MACRO_EQUATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K0917	semantics/tuple.k	MPY-TUPLE	31	syntax	SYNTAX_DECLARATION	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	syntax KItem ::= #bindTgt(Expr, Val)
K0918	semantics/tuple.k	MPY-TUPLE	32	rule	OPERATIONAL_RULE	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K0919	semantics/tuple.k	MPY-TUPLE	35	rule	OPERATIONAL_RULE	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K0920	semantics/tuple.k	MPY-TUPLE	42	rule	OPERATIONAL_RULE	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0921	semantics/tuple.k	MPY-TUPLE	43	rule	OPERATIONAL_RULE	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0922	semantics/tuple.k	MPY-TUPLE	44	rule	PRIORITY_OPERATIONAL_RULE	USED_PATH	priority(40)	FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0923	semantics/tuple.k	MPY-TUPLE	49	syntax	SYNTAX_DECLARATION	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
K0924	semantics/tuple.k	MPY-TUPLE	50	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0925	semantics/tuple.k	MPY-TUPLE	51	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K0926	semantics/tuple.k	MPY-TUPLE	52	rule	PRIORITY_OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF	priority(40)	FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0927	semantics/tuple.k	MPY-TUPLE	55	rule	OPERATIONAL_RULE	USED_PATH		FIXED_SUPPLIED_RULE; used-path behavior checked against Python operation	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
K0928	semantics/tuple.k	MPY-TUPLE	57	rule	OPERATIONAL_RULE	INERT_FOR_TARGET_PROOF		FIXED_SUPPLIED_RULE; syntactically unreachable from target term	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
K0929	verification.k	DIGIT-SUM-VERIFICATION	6	syntax	MACRO_DECLARATION	PROOF_LOCAL	macro	BUILTIN_SCOPE_MACRO; byte-equivalent registry subset used by fixed semantics	syntax Scope ::= "digitSumBuiltins" [macro]
K0930	verification.k	DIGIT-SUM-VERIFICATION	7	rule	FUNCTION_OR_MACRO_EQUATION	PROOF_LOCAL		BUILTIN_SCOPE_MACRO; byte-equivalent registry subset used by fixed semantics	rule digitSumBuiltins => scope( "len" |-> builtinV("len") "set" |-> builtinV("set") "sum" |-> builtinV("sum") "abs" |-> builtinV("abs") "min" |-> builtinV("min") "max" |-> builtinV("max") "ord" |-> builtinV("ord") "chr" |-> builtinV("chr") "range" |-> builtinV("range") "all" |-> builtinV("all") "any" |-> builtinV("any") "zip" |-> builtinV("zip") "isinstance" |-> builtinV("isinstance") "sorted" |-> builtinV("sorted") "list" |-> builtinV("list") "round" |-> builtinV("round") "bin" |-> builtinV("bin") "enumerate" |-> builtinV("enumerate") "map" |-> builtinV("map") "eval" |-> builtinV("eval") "int" |-> typeV("int") "str" |-> typeV("str") "float" |-> typeV("float"), root )
K0931	verification.k	DIGIT-SUM-VERIFICATION	35	syntax	MACRO_DECLARATION	PROOF_LOCAL	macro	EXACT_PROGRAM_MACRO; constructor equality independently checked	syntax Stmts ::= "digitSumLoopBody" [macro]
K0932	verification.k	DIGIT-SUM-VERIFICATION	36	rule	FUNCTION_OR_MACRO_EQUATION	PROOF_LOCAL		EXACT_PROGRAM_MACRO; constructor equality independently checked	rule digitSumLoopBody => Assign(Name("code"), Call(Name("ord"), (Name("char"), .Exprs))) If( BoolOp( "and", ( Compare(Name("code"), CmpOp(">=", Int(65))) , Compare(Name("code"), CmpOp("<=", Int(90))) , .Exprs ) ), AugAssign(Name("result"), "+", Name("code")) .Stmts, .Stmts ) .Stmts
K0933	verification.k	DIGIT-SUM-VERIFICATION	51	syntax	MACRO_DECLARATION	PROOF_LOCAL	macro	EXACT_PROGRAM_MACRO; constructor equality independently checked	syntax Stmts ::= "digitSumBody" [macro]
K0934	verification.k	DIGIT-SUM-VERIFICATION	52	rule	FUNCTION_OR_MACRO_EQUATION	PROOF_LOCAL		EXACT_PROGRAM_MACRO; constructor equality independently checked	rule digitSumBody => Assign(Name("result"), Int(0)) Assign(Name("char"), Str("")) Assign(Name("code"), Int(0)) For(Name("char"), Name("s"), digitSumLoopBody) Return(Name("result")) .Stmts
K0935	verification.k	DIGIT-SUM-VERIFICATION	60	syntax	TOTAL_FUNCTION_DECLARATION	PROOF_LOCAL	function,total	SOUND_ASCII_THRESHOLD_EQUATION; inadequate for canonical Unicode contract	syntax Int ::= digitSumSpec(IntSeq) [function, total]
K0936	verification.k	DIGIT-SUM-VERIFICATION	61	rule	FUNCTION_OR_MACRO_EQUATION	PROOF_LOCAL		SOUND_ASCII_THRESHOLD_EQUATION; inadequate for canonical Unicode contract	rule digitSumSpec(.IntSeq) => 0
K0937	verification.k	DIGIT-SUM-VERIFICATION	62	rule	FUNCTION_OR_MACRO_EQUATION	PROOF_LOCAL		SOUND_ASCII_THRESHOLD_EQUATION; inadequate for canonical Unicode contract	rule digitSumSpec(iCons(C:Int, REST:IntSeq)) => (#if C >=Int 65 andBool C <=Int 90 #then C #else 0 #fi) +Int digitSumSpec(REST)
K0938	verification.k	DIGIT-SUM-VERIFICATION-WITH-LOOP-LEMMA	76	rule	PRIORITY_OPERATIONAL_RULE	PROOF_LOCAL	priority(20)	DERIVED_EXACT_OPERATIONAL_BRIDGE; independently proved bridge-free	rule [digit-sum-initialization-lemma]: <k> Call( closureVal(("s", .ParamNames), digitSumBody, 0), (str(S:IntSeq), .Exprs) ) => #loop(str(S), Name("char"), digitSumLoopBody) ~> (Return(Name("result")) .Stmts) ~> #endcall </k> <env> 0 => 1 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins => 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins 1 |-> scope( "s" |-> str(S) "result" |-> 0 "char" |-> str(.IntSeq) "code" |-> 0, parent(0) ) </scopes> <scopeLoc> 1 => 2 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List => ListItem(frame(.K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> [priority(20)]
K0939	verification.k	DIGIT-SUM-VERIFICATION-WITH-LOOP-LEMMA	115	rule	PRIORITY_OPERATIONAL_RULE	PROOF_LOCAL	priority(20)	DERIVED_EXACT_OPERATIONAL_BRIDGE; independently proved bridge-free	rule [digit-sum-loop-lemma]: <k> #loop(str(S:IntSeq), Name("char"), digitSumLoopBody) ~> (Return(Name("result")) .Stmts) ~> #endcall => A:Int +Int digitSumSpec(S) </k> <env> 1 => 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins ( 1 |-> scope( "s" |-> INPUT:Val "result" |-> A "char" |-> OLDCHAR:Val "code" |-> OLDCODE:Val, parent(0) ) ) => 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> [priority(20)]
K0940	spec.k	DIGIT-SUM-LOOP-SPEC	6	claim	REACHABILITY_CLAIM	TARGET_CLAIM		AUDIT_TARGET; adequacy assessed in REVIEW stage 4	claim [loop-invariant]: <k> #loop(str(S:IntSeq), Name("char"), digitSumLoopBody) ~> (Return(Name("result")) .Stmts) ~> #endcall => A:Int +Int digitSumSpec(S) </k> <env> 1 => 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins ( 1 |-> scope( "s" |-> INPUT:Val "result" |-> A "char" |-> OLDCHAR:Val "code" |-> OLDCODE:Val, parent(0) ) ) => 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
K0941	spec.k	DIGIT-SUM-INITIALIZATION-SPEC	46	claim	REACHABILITY_CLAIM	TARGET_CLAIM		AUDIT_TARGET; adequacy assessed in REVIEW stage 4	claim [initialization]: <k> Call( closureVal(("s", .ParamNames), digitSumBody, 0), (str(S:IntSeq), .Exprs) ) => #loop(str(S), Name("char"), digitSumLoopBody) ~> (Return(Name("result")) .Stmts) ~> #endcall </k> <env> 0 => 1 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins => 0 |-> scope(.Map, parent(-1)) -1 |-> digitSumBuiltins 1 |-> scope( "s" |-> str(S) "result" |-> 0 "char" |-> str(.IntSeq) "code" |-> 0, parent(0) ) </scopes> <scopeLoc> 1 => 2 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List => ListItem(frame(.K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>
