id,file,start_line,end_line,kind,attributes,decision,rationale
883,reference-semantics/semantics/subscript.k,110,112,rule,,EVIDENCE_GAP_UNUSED,compiler reports incomplete total coverage around valSeqAt; the submitted program cannot reach this operation
884,reference-semantics/semantics/subscript.k,113,114,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
885,reference-semantics/semantics/subscript.k,116,116,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
886,reference-semantics/semantics/subscript.k,117,119,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
887,reference-semantics/semantics/subscript.k,120,121,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
888,reference-semantics/semantics/syntax.k,9,30,syntax,"strict,seqstrict",ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
889,reference-semantics/semantics/syntax.k,32,32,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
890,reference-semantics/semantics/syntax.k,33,33,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
891,reference-semantics/semantics/syntax.k,34,34,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
892,reference-semantics/semantics/syntax.k,35,35,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
893,reference-semantics/semantics/syntax.k,36,36,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
894,reference-semantics/semantics/syntax.k,37,37,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
895,reference-semantics/semantics/syntax.k,38,38,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
896,reference-semantics/semantics/syntax.k,39,39,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
897,reference-semantics/semantics/syntax.k,41,54,syntax,strict,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
898,reference-semantics/semantics/syntax.k,56,56,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
899,reference-semantics/semantics/syntax.k,57,57,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
900,reference-semantics/semantics/syntax.k,58,58,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
901,reference-semantics/semantics/syntax.k,59,59,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
902,reference-semantics/semantics/syntax.k,60,60,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
903,reference-semantics/semantics/syntax.k,61,61,syntax,,ACCEPT_FIXED_USED,"unchanged supplied-semantics declaration used for submitted AST syntax: expressions, statements, params, and module; inspected for this path"
904,reference-semantics/semantics/tuple.k,10,10,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
905,reference-semantics/semantics/tuple.k,11,11,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
906,reference-semantics/semantics/tuple.k,14,14,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
907,reference-semantics/semantics/tuple.k,15,15,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
908,reference-semantics/semantics/tuple.k,16,16,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
909,reference-semantics/semantics/tuple.k,18,18,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
910,reference-semantics/semantics/tuple.k,20,20,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
911,reference-semantics/semantics/tuple.k,21,21,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
912,reference-semantics/semantics/tuple.k,23,23,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
913,reference-semantics/semantics/tuple.k,24,24,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
914,reference-semantics/semantics/tuple.k,25,25,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
915,reference-semantics/semantics/tuple.k,26,27,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
916,reference-semantics/semantics/tuple.k,28,28,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
917,reference-semantics/semantics/tuple.k,31,31,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
918,reference-semantics/semantics/tuple.k,32,34,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
919,reference-semantics/semantics/tuple.k,35,41,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
920,reference-semantics/semantics/tuple.k,42,42,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
921,reference-semantics/semantics/tuple.k,43,43,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
922,reference-semantics/semantics/tuple.k,44,46,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
923,reference-semantics/semantics/tuple.k,49,49,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
924,reference-semantics/semantics/tuple.k,50,50,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
925,reference-semantics/semantics/tuple.k,51,51,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
926,reference-semantics/semantics/tuple.k,52,54,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
927,reference-semantics/semantics/tuple.k,55,56,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
928,reference-semantics/semantics/tuple.k,57,57,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
929,verification.k,7,7,syntax,,ACCEPT,inductive sequence sort restricts each input element to str(IntSeq)
930,verification.k,8,8,syntax,,ACCEPT,logical sequence-to-ValSeq representation declaration
931,verification.k,9,9,rule,,ACCEPT,empty representation equation
932,verification.k,10,11,rule,,ACCEPT,constructor-preserving representation equation
933,verification.k,16,17,rule,priority,ACCEPT_BRIDGE,empty iterator accelerator; bridge-free universal theorem closes
934,verification.k,18,20,rule,priority,ACCEPT_BRIDGE,nonempty iterator accelerator; bridge-free universal theorem closes
935,verification.k,23,23,syntax,function,ACCEPT_ALIAS,loop-body function alias declaration
936,verification.k,24,35,rule,,ACCEPT_ALIAS,exact submitted loop body; pinning check closes
937,verification.k,37,37,syntax,function,ACCEPT_ALIAS,function-body alias declaration
938,verification.k,38,44,rule,,ACCEPT_ALIAS,exact submitted function body; pinning check closes
939,verification.k,48,49,syntax,"function,total",ACCEPT_SUMMARY,inductive accumulator result and total recursive summary declaration
940,verification.k,51,52,rule,,ACCEPT_SUMMARY,empty sequence returns accumulator unchanged
941,verification.k,54,59,rule,,ACCEPT_SUMMARY,strictly larger distinct count replaces word and score
942,verification.k,61,67,rule,,ACCEPT_SUMMARY,equal count and smaller word replaces only word
943,verification.k,69,74,rule,,ACCEPT_SUMMARY,smaller count retains accumulator
944,verification.k,76,82,rule,,ACCEPT_SUMMARY,equal count and not-smaller word retains accumulator
945,verification.k,84,84,syntax,"function,total",ACCEPT_PROJECTION,word projection declaration is total after summary normalization
946,verification.k,85,85,rule,,ACCEPT_PROJECTION,word projection from bestState
947,verification.k,87,87,syntax,"function,total",ACCEPT_PROJECTION,score projection declaration is total after summary normalization
948,verification.k,88,88,rule,,ACCEPT_PROJECTION,score projection from bestState
949,verification.k,92,95,rule,simplification,ACCEPT_SIMPLIFICATION,truthful projection of larger-count summary step
950,verification.k,96,99,rule,simplification,ACCEPT_SIMPLIFICATION,truthful score projection of larger-count summary step
951,verification.k,101,105,rule,simplification,ACCEPT_SIMPLIFICATION,truthful projection of lexicographically smaller tie step
952,verification.k,106,110,rule,simplification,ACCEPT_SIMPLIFICATION,truthful score projection of tie step
953,verification.k,112,115,rule,simplification,ACCEPT_SIMPLIFICATION,truthful projection of smaller-count retention step
954,verification.k,116,119,rule,simplification,ACCEPT_SIMPLIFICATION,truthful score projection of smaller-count retention step
955,verification.k,121,125,rule,simplification,ACCEPT_SIMPLIFICATION,truthful projection of not-smaller tie retention step
