file	lines	module	kind	attributes	origin	relevance	normalized_sentence
reference-semantics/semantics/subscript.k	52-53	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54-54	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	55-55	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	56-57	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
reference-semantics/semantics/subscript.k	58-60	MPY-SUBSCRIPT	rule	priority	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
reference-semantics/semantics/subscript.k	61-62	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	63-63	MPY-SUBSCRIPT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
reference-semantics/semantics/subscript.k	64-65	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	66-67	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	68-71	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
reference-semantics/semantics/subscript.k	72-72	MPY-SUBSCRIPT	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= slStep(OptInt) [function, total]
reference-semantics/semantics/subscript.k	73-73	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStep(noB)          => 1
reference-semantics/semantics/subscript.k	74-75	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStep(someB(S:Int)) => S
reference-semantics/semantics/subscript.k	76-76	MPY-SUBSCRIPT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	77-78	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	79-80	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	81-82	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	83-83	MPY-SUBSCRIPT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	84-85	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	86-87	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	88-89	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	90-90	MPY-SUBSCRIPT	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	91-92	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
reference-semantics/semantics/subscript.k	93-95	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
reference-semantics/semantics/subscript.k	96-96	MPY-SUBSCRIPT	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= clampLo(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	97-98	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
reference-semantics/semantics/subscript.k	99-101	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
reference-semantics/semantics/subscript.k	102-102	MPY-SUBSCRIPT	syntax	function,total	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Int ::= clampHi(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	103-104	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
reference-semantics/semantics/subscript.k	105-108	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
reference-semantics/semantics/subscript.k	109-109	MPY-SUBSCRIPT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110-112	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	113-115	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	116-116	MPY-SUBSCRIPT	syntax	function	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	117-119	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	120-121	MPY-SUBSCRIPT	rule	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/syntax.k	9-31	MPY-SYNTAX	syntax	macro,strict,seqstrict	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
reference-semantics/semantics/syntax.k	32-32	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
reference-semantics/semantics/syntax.k	33-33	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
reference-semantics/semantics/syntax.k	34-34	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Entries  ::= List{Entry, ","}
reference-semantics/semantics/syntax.k	35-35	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
reference-semantics/semantics/syntax.k	36-36	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax CompFors ::= List{CompFor, ""}
reference-semantics/semantics/syntax.k	37-37	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Exprs    ::= List{Expr, ","}
reference-semantics/semantics/syntax.k	38-38	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
reference-semantics/semantics/syntax.k	39-40	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Bound    ::= Expr | "NoBound"
reference-semantics/semantics/syntax.k	41-55	MPY-SYNTAX	syntax	strict	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
reference-semantics/semantics/syntax.k	56-56	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Stmts      ::= List{Stmt, ""}
reference-semantics/semantics/syntax.k	57-57	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Params     ::= "Params" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	58-58	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	59-59	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
reference-semantics/semantics/syntax.k	60-60	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax ParamNames ::= List{String, ","}
reference-semantics/semantics/syntax.k	61-61	MPY-SYNTAX	syntax	-	FIXED_SUPPLIED_SEMANTICS	MODULE_AUDITED_FOR_REACHABILITY_AND_OVERLAP	syntax Module     ::= "Module" "(" Stmts ")"
reference-semantics/semantics/tuple.k	10-10	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
reference-semantics/semantics/tuple.k	11-13	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
reference-semantics/semantics/tuple.k	14-14	MPY-TUPLE	syntax	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	syntax ApplyK ::= "toTuple"
reference-semantics/semantics/tuple.k	15-15	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
reference-semantics/semantics/tuple.k	16-17	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
reference-semantics/semantics/tuple.k	18-19	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
reference-semantics/semantics/tuple.k	20-20	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
reference-semantics/semantics/tuple.k	21-22	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
reference-semantics/semantics/tuple.k	23-23	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
reference-semantics/semantics/tuple.k	24-24	MPY-TUPLE	syntax	function	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
reference-semantics/semantics/tuple.k	25-25	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
reference-semantics/semantics/tuple.k	26-27	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
reference-semantics/semantics/tuple.k	28-30	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
reference-semantics/semantics/tuple.k	31-31	MPY-TUPLE	syntax	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	syntax KItem ::= #bindTgt(Expr, Val)
reference-semantics/semantics/tuple.k	32-34	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
reference-semantics/semantics/tuple.k	35-41	MPY-TUPLE	rule	priority	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
reference-semantics/semantics/tuple.k	42-42	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	43-43	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	44-48	MPY-TUPLE	rule	priority	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	49-49	MPY-TUPLE	syntax	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
reference-semantics/semantics/tuple.k	50-50	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	51-51	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	52-54	MPY-TUPLE	rule	priority	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/tuple.k	55-56	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
reference-semantics/semantics/tuple.k	57-57	MPY-TUPLE	rule	-	FIXED_SUPPLIED_SEMANTICS	INERT_FOR_SUBMITTED_PROGRAM	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
verification.k	8-8	VERIFICATION-BASE	syntax	macro	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax Expr ::= strangeCondition() [macro]
verification.k	9-12	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangeCondition() => Compare(Name("i"), CmpOp("<", Call(Name("len"), Name("ordered"))))
verification.k	13-13	VERIFICATION-BASE	syntax	macro	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax Stmts ::= strangeLoopBody() [macro]
verification.k	14-34	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangeLoopBody() => If( Compare(BinOp("%", Name("i"), Int(2)), CmpOp("==", Int(0))), Expr( Call( Attribute(Name("result"), "append"), Subscript(Name("ordered"), BinOp("//", Name("i"), Int(2))))), Expr( Call( Attribute(Name("result"), "append"), Subscript( Name("ordered"), BinOp( "-", BinOp( "-", Call(Name("len"), Name("ordered")), BinOp("//", Name("i"), Int(2))), Int(1)))))) AugAssign(Name("i"), "+", Int(1))
verification.k	35-35	VERIFICATION-BASE	syntax	macro	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax Stmts ::= strangeBody() [macro]
verification.k	36-44	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangeBody() => Assign(Name("ordered"), Call(Name("sorted"), Name("lst"))) Assign(Name("result"), ListExpr(.Exprs)) Assign(Name("i"), Int(0)) While(strangeCondition(), strangeLoopBody()) Return(Name("result"))
verification.k	45-45	VERIFICATION-BASE	syntax	function,total	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax Val ::= strangePick(ValSeq, Int, Int) [function, total]
verification.k	46-48	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangePick(S:ValSeq, I:Int, _N:Int) => valSeqAt(S, (I -Int pyMod(I, 2)) /Int 2) requires pyMod(I, 2) ==Int 0
verification.k	49-55	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangePick(S:ValSeq, I:Int, N:Int) => valSeqAt(S, N -Int ((I -Int pyMod(I, 2)) /Int 2) -Int 1) requires pyMod(I, 2) =/=Int 0
verification.k	56-57	VERIFICATION-BASE	syntax	function,total,symbol,no-evaluators	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax ValSeq ::= strangePrefix(ValSeq, Int, Int) [function, total, symbol(strangePrefix), no-evaluators]
verification.k	58-58	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangePrefix(_S:ValSeq, 0, _N:Int) => .ValSeq
verification.k	59-64	VERIFICATION-BASE	rule	simplification	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule valSeqConcat( strangePrefix(S:ValSeq, I:Int, N:Int), vCons(valSeqAt(S, I /Int 2), .ValSeq)) => strangePrefix(S, I +Int 1, N) requires I >=Int 0 andBool pyMod(I, 2) ==Int 0 [simplification]
verification.k	65-78	VERIFICATION-BASE	rule	simplification	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule valSeqConcat( strangePrefix(S:ValSeq, I:Int, N:Int), vCons( valSeqAt( S, N -Int ((I -Int (((I %Int 2) +Int 2) %Int 2)) /Int 2) +Int -1), .ValSeq)) => strangePrefix(S, I +Int 1, N) requires I >=Int 0 andBool (((I %Int 2) +Int 2) %Int 2) =/=Int 0 [simplification]
verification.k	79-79	VERIFICATION-BASE	syntax	function,total	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	syntax ValSeq ::= strangeResult(ValSeq) [function, total]
verification.k	80-84	VERIFICATION-BASE	rule	-	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule strangeResult(S:ValSeq) => strangePrefix(S, vsLen(S), vsLen(S))
verification.k	85-85	VERIFICATION-BASE	rule	simplification	CANDIDATE_PROOF_EXTENSION	AUDITED_LOCALLY	rule 0 <=Int vsLen(_S:ValSeq) => true [simplification]
