id	file	line	kind	flags	classification	disposition	statement
1001	reference-semantics/semantics/subscript.k	56	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
1002	reference-semantics/semantics/subscript.k	58	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
1003	reference-semantics/semantics/subscript.k	61	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
1004	reference-semantics/semantics/subscript.k	63	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
1005	reference-semantics/semantics/subscript.k	64	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1006	reference-semantics/semantics/subscript.k	66	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
1007	reference-semantics/semantics/subscript.k	68	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
1008	reference-semantics/semantics/subscript.k	72	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= slStep(OptInt) [function, total]
1009	reference-semantics/semantics/subscript.k	73	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStep(noB)          => 1
1010	reference-semantics/semantics/subscript.k	74	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStep(someB(S:Int)) => S
1011	reference-semantics/semantics/subscript.k	76	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
1012	reference-semantics/semantics/subscript.k	77	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
1013	reference-semantics/semantics/subscript.k	79	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
1014	reference-semantics/semantics/subscript.k	81	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1015	reference-semantics/semantics/subscript.k	83	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
1016	reference-semantics/semantics/subscript.k	84	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
1017	reference-semantics/semantics/subscript.k	86	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
1018	reference-semantics/semantics/subscript.k	88	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
1019	reference-semantics/semantics/subscript.k	90	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
1020	reference-semantics/semantics/subscript.k	91	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
1021	reference-semantics/semantics/subscript.k	93	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
1022	reference-semantics/semantics/subscript.k	96	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= clampLo(Int, Int) [function, total]
1023	reference-semantics/semantics/subscript.k	97	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
1024	reference-semantics/semantics/subscript.k	99	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
1025	reference-semantics/semantics/subscript.k	102	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= clampHi(Int, Int, Int) [function, total]
1026	reference-semantics/semantics/subscript.k	103	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
1027	reference-semantics/semantics/subscript.k	105	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
1028	reference-semantics/semantics/subscript.k	109	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
1029	reference-semantics/semantics/subscript.k	110	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1030	reference-semantics/semantics/subscript.k	113	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1031	reference-semantics/semantics/subscript.k	116	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
1032	reference-semantics/semantics/subscript.k	117	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
1033	reference-semantics/semantics/subscript.k	120	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
1034	reference-semantics/semantics/subscript.k	122	endmodule		module/import plumbing	STRUCTURAL	endmodule
1035	reference-semantics/semantics/syntax.k	3	module		module/import plumbing	STRUCTURAL	module MPY-SYNTAX
1036	reference-semantics/semantics/syntax.k	4	imports		module/import plumbing	STRUCTURAL	imports INT-SYNTAX
1037	reference-semantics/semantics/syntax.k	5	imports		module/import plumbing	STRUCTURAL	imports FLOAT-SYNTAX
1038	reference-semantics/semantics/syntax.k	6	imports		module/import plumbing	STRUCTURAL	imports BOOL-SYNTAX
1039	reference-semantics/semantics/syntax.k	7	imports		module/import plumbing	STRUCTURAL	imports STRING-SYNTAX
1040	reference-semantics/semantics/syntax.k	9	syntax	strict	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
1041	reference-semantics/semantics/syntax.k	32	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
1042	reference-semantics/semantics/syntax.k	33	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
1043	reference-semantics/semantics/syntax.k	34	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Entries  ::= List{Entry, ","}
1044	reference-semantics/semantics/syntax.k	35	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
1045	reference-semantics/semantics/syntax.k	36	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax CompFors ::= List{CompFor, ""}
1046	reference-semantics/semantics/syntax.k	37	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Exprs    ::= List{Expr, ","}
1047	reference-semantics/semantics/syntax.k	38	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
1048	reference-semantics/semantics/syntax.k	39	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bound    ::= Expr | "NoBound"
1049	reference-semantics/semantics/syntax.k	41	syntax	strict	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
1050	reference-semantics/semantics/syntax.k	56	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Stmts      ::= List{Stmt, ""}
1051	reference-semantics/semantics/syntax.k	57	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Params     ::= "Params" "(" ParamNames ")"
1052	reference-semantics/semantics/syntax.k	58	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
1053	reference-semantics/semantics/syntax.k	59	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
1054	reference-semantics/semantics/syntax.k	60	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ParamNames ::= List{String, ","}
1055	reference-semantics/semantics/syntax.k	61	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Module     ::= "Module" "(" Stmts ")"
1056	reference-semantics/semantics/syntax.k	62	endmodule		module/import plumbing	STRUCTURAL	endmodule
1057	reference-semantics/semantics/tuple.k	3	module		module/import plumbing	STRUCTURAL	module MPY-TUPLE
1058	reference-semantics/semantics/tuple.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY-CORE
1059	reference-semantics/semantics/tuple.k	5	imports		module/import plumbing	STRUCTURAL	imports MPY-ITER
1060	reference-semantics/semantics/tuple.k	6	imports		module/import plumbing	STRUCTURAL	imports MPY-LIST
1061	reference-semantics/semantics/tuple.k	7	imports		module/import plumbing	STRUCTURAL	imports MPY-METHODS
1062	reference-semantics/semantics/tuple.k	10	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
1063	reference-semantics/semantics/tuple.k	11	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
1064	reference-semantics/semantics/tuple.k	14	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax ApplyK ::= "toTuple"
1065	reference-semantics/semantics/tuple.k	15	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
1066	reference-semantics/semantics/tuple.k	16	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
1067	reference-semantics/semantics/tuple.k	18	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
1068	reference-semantics/semantics/tuple.k	20	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
1069	reference-semantics/semantics/tuple.k	21	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
1070	reference-semantics/semantics/tuple.k	23	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
1071	reference-semantics/semantics/tuple.k	24	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
1072	reference-semantics/semantics/tuple.k	25	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
1073	reference-semantics/semantics/tuple.k	26	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
1074	reference-semantics/semantics/tuple.k	28	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
1075	reference-semantics/semantics/tuple.k	31	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #bindTgt(Expr, Val)
1076	reference-semantics/semantics/tuple.k	32	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
1077	reference-semantics/semantics/tuple.k	35	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
1078	reference-semantics/semantics/tuple.k	42	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1079	reference-semantics/semantics/tuple.k	43	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1080	reference-semantics/semantics/tuple.k	44	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1081	reference-semantics/semantics/tuple.k	49	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #unpackSeq(Exprs, ValSeq)
1082	reference-semantics/semantics/tuple.k	50	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
1083	reference-semantics/semantics/tuple.k	51	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
1084	reference-semantics/semantics/tuple.k	52	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
1085	reference-semantics/semantics/tuple.k	55	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>
1086	reference-semantics/semantics/tuple.k	57	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k>
1087	reference-semantics/semantics/tuple.k	58	endmodule		module/import plumbing	STRUCTURAL	endmodule
1088	verification.k	1	requires		module/import plumbing	STRUCTURAL	requires "reference-semantics/semantics.k"
1089	verification.k	3	module		module/import plumbing	STRUCTURAL	module MAD-VERIFICATION
1090	verification.k	4	imports		module/import plumbing	STRUCTURAL	imports MPY
1091	verification.k	9	syntax	function,total	proof-local declaration	REVIEWED	syntax Module ::= "madSolution" [function, total]
1092	verification.k	10	rule		proof-local definition/equation	REVIEWED	rule madSolution => Module( ImportFrom("typing", "List") FuncDef("mean_absolute_deviation", Params("numbers"), Expr(Str("Return the mean absolute deviation of a non-empty list of numbers.")) Assign(Name("mean"), BinOp("/", Call(Name("sum"), Name("numbers")), Call(Name("len"), Name("numbers")))) Assign(Name("total_deviation"), Float(0.0)) For(Name("number"), Name("numbers"), AugAssign(Name("total_deviation"), "+", Call(Name("abs"), BinOp("-", Name("number"), Name("mean"))))) Return(BinOp("/", Name("total_deviation"), Call(Name("len"), Name("numbers"))))))
1093	verification.k	27	syntax		proof-local declaration	REVIEWED	syntax KItem ::= #runMad(Val)
1094	verification.k	28	rule		entry execution harness	EXACT_AST_ROUTE	rule <k> #runMad(V:Val) => #loadAll(madSolution) ~> Call(Name("mean_absolute_deviation"), V) ... </k>
1095	verification.k	33	syntax	function,total	proof-local declaration	REVIEWED	syntax Bool ::= allFloats(ValSeq) [function, total] | nonEmptyFloats(ValSeq) [function, total]
